time,centroidA_x,centroidA_y,centroidA_z,centroidB_x,centroidB_y,centroidB_z,distance,rel_velocity,angle_deg,bounds_intersect,boundsA_min_x,boundsA_min_y,boundsA_min_z,boundsA_max_x,boundsA_max_y,boundsA_max_z,boundsB_min_x,boundsB_min_y,boundsB_min_z,boundsB_max_x,boundsB_max_y,boundsB_max_z,boundsB_min_world_x,boundsB_min_world_y,boundsB_min_world_z,boundsB_max_world_x,boundsB_max_world_y,boundsB_max_world_z
1.25,-0.1244,1.7709,-5.8640,5.8700,1.5250,5.3100,12.6828,0.2844,0.00,True,-1.4265,-1.7106,-1.7181,1.4776,1.7881,3.3150,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.25,-0.1244,1.7709,-5.8640,-5.3498,1.5250,5.3099,12.3378,0.2844,0.00,True,-1.4265,-1.7106,-1.7181,1.4776,1.7881,3.3150,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.36,-0.1048,1.7425,-5.8446,5.8700,1.5250,5.3100,12.6558,0.3966,0.00,True,-1.5320,-1.7198,-1.7045,1.4975,1.7492,3.4620,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.36,-0.1048,1.7425,-5.8446,-5.3498,1.5250,5.3099,12.3280,0.3966,0.00,True,-1.5320,-1.7198,-1.7045,1.4975,1.7492,3.4620,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.46,-0.0682,1.6896,-5.8177,5.8700,1.5250,5.3100,12.6142,0.6969,0.00,True,-1.5392,-1.7196,-1.6888,1.5139,1.7009,3.3836,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.46,-0.0682,1.6896,-5.8177,-5.3498,1.5250,5.3099,12.3185,0.6969,0.00,True,-1.5392,-1.7196,-1.6888,1.5139,1.7009,3.3836,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.56,-0.0334,1.6434,-5.7852,5.8700,1.5250,5.3100,12.5686,0.6631,0.00,True,-1.4877,-1.7216,-1.6826,1.4955,1.6629,3.2740,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.56,-0.0334,1.6434,-5.7852,-5.3498,1.5250,5.3099,12.3036,0.6631,0.00,True,-1.4877,-1.7216,-1.6826,1.4955,1.6629,3.2740,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.67,-0.0019,1.6069,-5.7311,5.8700,1.5250,5.3100,12.5057,0.7253,0.00,True,-1.3784,-1.7186,-1.7427,1.3969,1.6159,3.2665,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.67,-0.0019,1.6069,-5.7311,-5.3498,1.5250,5.3099,12.2683,0.7253,0.00,True,-1.3784,-1.7186,-1.7427,1.3969,1.6159,3.2665,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.77,0.0189,1.5755,-5.6397,5.8700,1.5250,5.3100,12.4151,0.9889,0.00,True,-1.2744,-1.7108,-1.8491,1.2727,1.5626,3.2525,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.77,0.0189,1.5755,-5.6397,-5.3498,1.5250,5.3099,12.1950,0.9889,0.00,True,-1.2744,-1.7108,-1.8491,1.2727,1.5626,3.2525,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.87,0.0161,1.5741,-5.5175,5.8700,1.5250,5.3100,12.3088,1.2218,0.00,True,-1.2511,-1.7102,-1.8690,1.2542,1.5568,3.2510,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.87,0.0161,1.5741,-5.5175,-5.3498,1.5250,5.3099,12.0842,1.2218,0.00,True,-1.2511,-1.7102,-1.8690,1.2542,1.5568,3.2510,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.98,0.0087,1.5763,-5.3959,5.8700,1.5250,5.3100,12.2055,1.2182,0.00,True,-1.2356,-1.7201,-1.8316,1.2466,1.5657,3.2394,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.98,0.0087,1.5763,-5.3959,-5.3498,1.5250,5.3099,11.9721,1.2182,0.00,True,-1.2356,-1.7201,-1.8316,1.2466,1.5657,3.2394,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.08,-0.0005,1.5782,-5.2827,5.8700,1.5250,5.3100,12.1108,1.1364,0.00,True,-1.2254,-1.7262,-1.7671,1.2431,1.5793,3.2190,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.08,-0.0005,1.5782,-5.2827,-5.3498,1.5250,5.3099,11.8668,1.1364,0.00,True,-1.2254,-1.7262,-1.7671,1.2431,1.5793,3.2190,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.18,-0.0092,1.5794,-5.1831,5.8700,1.5250,5.3100,12.0280,1.0003,0.00,True,-1.2235,-1.7078,-1.6982,1.2474,1.5917,3.1981,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.18,-0.0092,1.5794,-5.1831,-5.3498,1.5250,5.3099,11.7740,1.0003,0.00,True,-1.2235,-1.7078,-1.6982,1.2474,1.5917,3.1981,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.28,-0.0167,1.5787,-5.0656,5.8700,1.5250,5.3100,11.9294,1.1765,0.00,True,-1.2275,-1.7075,-1.7336,1.2613,1.6016,3.1772,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.28,-0.0167,1.5787,-5.0656,-5.3498,1.5250,5.3099,11.6661,1.1765,0.00,True,-1.2275,-1.7075,-1.7336,1.2613,1.6016,3.1772,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.39,-0.0206,1.5774,-4.9514,5.8700,1.5250,5.3100,11.8321,1.1431,0.00,True,-1.2365,-1.7082,-1.8156,1.2772,1.6039,3.1703,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.39,-0.0206,1.5774,-4.9514,-5.3498,1.5250,5.3099,11.5627,1.1431,0.00,True,-1.2365,-1.7082,-1.8156,1.2772,1.6039,3.1703,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.49,-0.0232,1.5707,-4.8227,5.8700,1.5250,5.3100,11.7219,1.2896,0.00,True,-1.2540,-1.7148,-1.8563,1.2958,1.5965,3.1824,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.49,-0.0232,1.5707,-4.8227,-5.3498,1.5250,5.3099,11.4474,1.2896,0.00,True,-1.2540,-1.7148,-1.8563,1.2958,1.5965,3.1824,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.60,-0.0242,1.5683,-4.6970,5.8700,1.5250,5.3100,11.6139,1.2571,0.00,True,-1.2700,-1.7111,-1.8723,1.3051,1.5845,3.2044,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.60,-0.0242,1.5683,-4.6970,-5.3498,1.5250,5.3099,11.3359,1.2571,0.00,True,-1.2700,-1.7111,-1.8723,1.3051,1.5845,3.2044,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.70,-0.0240,1.5737,-4.5610,5.8700,1.5250,5.3100,11.4969,1.3613,0.00,True,-1.2747,-1.7080,-1.8247,1.2966,1.5732,3.2304,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.70,-0.0240,1.5737,-4.5610,-5.3498,1.5250,5.3099,11.2161,1.3613,0.00,True,-1.2747,-1.7080,-1.8247,1.2966,1.5732,3.2304,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.80,-0.0219,1.5745,-4.4296,5.8700,1.5250,5.3100,11.3832,1.3141,0.00,True,-1.2665,-1.7100,-1.8246,1.2757,1.5605,3.2469,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.80,-0.0219,1.5745,-4.4296,-5.3498,1.5250,5.3099,11.1016,1.3141,0.00,True,-1.2665,-1.7100,-1.8246,1.2757,1.5605,3.2469,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.91,-0.0175,1.5793,-4.2979,5.8700,1.5250,5.3100,11.2685,1.3183,0.00,True,-1.2562,-1.7103,-1.8725,1.2549,1.5591,3.2541,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.91,-0.0175,1.5793,-4.2979,-5.3498,1.5250,5.3099,10.9884,1.3183,0.00,True,-1.2562,-1.7103,-1.8725,1.2549,1.5591,3.2541,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.01,-0.0101,1.5802,-4.1801,5.8700,1.5250,5.3100,11.1643,1.1801,0.00,True,-1.2484,-1.7142,-1.8396,1.2397,1.5647,3.2447,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.01,-0.0101,1.5802,-4.1801,-5.3498,1.5250,5.3099,10.8893,1.1801,0.00,True,-1.2484,-1.7142,-1.8396,1.2397,1.5647,3.2447,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.12,-0.0030,1.5813,-4.0641,5.8700,1.5250,5.3100,11.0621,1.1622,0.00,True,-1.2437,-1.7248,-1.7714,1.2268,1.5770,3.2250,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.12,-0.0030,1.5813,-4.0641,-5.3498,1.5250,5.3099,10.7918,1.1622,0.00,True,-1.2437,-1.7248,-1.7714,1.2268,1.5770,3.2250,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.22,0.0040,1.5812,-3.9525,5.8700,1.5250,5.3100,10.9639,1.1182,0.00,True,-1.2472,-1.7100,-1.6930,1.2210,1.5902,3.2011,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.22,0.0040,1.5812,-3.9525,-5.3498,1.5250,5.3099,10.6985,1.1182,0.00,True,-1.2472,-1.7100,-1.6930,1.2210,1.5902,3.2011,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.33,0.0128,1.5792,-3.8393,5.8700,1.5250,5.3100,10.8637,1.1358,0.00,True,-1.2580,-1.7103,-1.7549,1.2241,1.6002,3.1787,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.33,0.0128,1.5792,-3.8393,-5.3498,1.5250,5.3099,10.6051,1.1358,0.00,True,-1.2580,-1.7103,-1.7549,1.2241,1.6002,3.1787,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.43,0.0207,1.5742,-3.7306,5.8700,1.5250,5.3100,10.7680,1.0913,0.00,True,-1.2736,-1.7115,-1.7983,1.2339,1.6016,3.1667,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.43,0.0207,1.5742,-3.7306,-5.3498,1.5250,5.3099,10.5154,1.0913,0.00,True,-1.2736,-1.7115,-1.7983,1.2339,1.6016,3.1667,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.54,0.0228,1.5700,-3.6065,5.8700,1.5250,5.3100,10.6628,1.2416,0.00,True,-1.2977,-1.7147,-1.8273,1.2549,1.5961,3.1789,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.54,0.0228,1.5700,-3.6065,-5.3498,1.5250,5.3099,10.4101,1.2416,0.00,True,-1.2977,-1.7147,-1.8273,1.2549,1.5961,3.1789,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.64,0.0240,1.5654,-3.4731,5.8700,1.5250,5.3100,10.5509,1.3349,0.00,True,-1.3060,-1.7138,-1.8661,1.2689,1.5842,3.2007,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.64,0.0240,1.5654,-3.4731,-5.3498,1.5250,5.3099,10.2966,1.3349,0.00,True,-1.3060,-1.7138,-1.8661,1.2689,1.5842,3.2007,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.75,0.0239,1.5726,-3.3381,5.8700,1.5250,5.3100,10.4389,1.3517,0.00,True,-1.2998,-1.7082,-1.8459,1.2753,1.5764,3.2275,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.75,0.0239,1.5726,-3.3381,-5.3498,1.5250,5.3099,10.1817,1.3517,0.00,True,-1.2998,-1.7082,-1.8459,1.2753,1.5764,3.2275,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.85,0.0225,1.5732,-3.2060,5.8700,1.5250,5.3100,10.3305,1.3210,0.00,True,-1.2803,-1.7096,-1.8014,1.2693,1.5633,3.2451,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.85,0.0225,1.5732,-3.2060,-5.3498,1.5250,5.3099,10.0690,1.3210,0.00,True,-1.2803,-1.7096,-1.8014,1.2693,1.5633,3.2451,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.95,0.0187,1.5729,-3.0785,5.8700,1.5250,5.3100,10.2278,1.2756,0.00,True,-1.2592,-1.7112,-1.8710,1.2583,1.5557,3.2518,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.95,0.0187,1.5729,-3.0785,-5.3498,1.5250,5.3099,9.9594,1.2756,0.00,True,-1.2592,-1.7112,-1.8710,1.2583,1.5557,3.2518,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.05,0.0128,1.5754,-2.9567,5.8700,1.5250,5.3100,10.1315,1.2200,0.00,True,-1.2431,-1.7108,-1.8548,1.2504,1.5604,3.2469,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.05,0.0128,1.5754,-2.9567,-5.3498,1.5250,5.3099,9.8538,1.2200,0.00,True,-1.2431,-1.7108,-1.8548,1.2504,1.5604,3.2469,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.16,0.0042,1.5772,-2.8380,5.8700,1.5250,5.3100,10.0400,1.1899,0.00,True,-1.2294,-1.7229,-1.8016,1.2440,1.5722,3.2298,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.16,0.0042,1.5772,-2.8380,-5.3498,1.5250,5.3099,9.7497,1.1899,0.00,True,-1.2294,-1.7229,-1.8016,1.2440,1.5722,3.2298,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.26,-0.0056,1.5790,-2.7255,5.8700,1.5250,5.3100,9.9546,1.1299,0.00,True,-1.2235,-1.7174,-1.7278,1.2444,1.5866,3.2070,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.26,-0.0056,1.5790,-2.7255,-5.3498,1.5250,5.3099,9.6504,1.1299,0.00,True,-1.2235,-1.7174,-1.7278,1.2444,1.5866,3.2070,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.37,-0.0139,1.5794,-2.6187,5.8700,1.5250,5.3100,9.8736,1.0710,0.00,True,-1.2252,-1.7075,-1.6815,1.2541,1.5982,3.1856,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.37,-0.0139,1.5794,-2.6187,-5.3498,1.5250,5.3099,9.5570,1.0710,0.00,True,-1.2252,-1.7075,-1.6815,1.2541,1.5982,3.1856,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.47,-0.0192,1.5771,-2.5074,5.8700,1.5250,5.3100,9.7876,1.1145,0.00,True,-1.2314,-1.7089,-1.7841,1.2693,1.6026,3.1709,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.47,-0.0192,1.5771,-2.5074,-5.3498,1.5250,5.3099,9.4620,1.1145,0.00,True,-1.2314,-1.7089,-1.7841,1.2693,1.6026,3.1709,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.57,-0.0218,1.5748,-2.3893,5.8700,1.5250,5.3100,9.6951,1.1816,0.00,True,-1.2442,-1.7109,-1.8389,1.2868,1.6018,3.1743,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.57,-0.0218,1.5748,-2.3893,-5.3498,1.5250,5.3099,9.3631,1.1816,0.00,True,-1.2442,-1.7109,-1.8389,1.2868,1.6018,3.1743,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.68,-0.0241,1.5684,-2.2582,5.8700,1.5250,5.3100,9.5927,1.3125,0.00,True,-1.2630,-1.7152,-1.8694,1.3022,1.5903,3.1929,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.68,-0.0241,1.5684,-2.2582,-5.3498,1.5250,5.3099,9.2543,1.3125,0.00,True,-1.2630,-1.7152,-1.8694,1.3022,1.5903,3.1929,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
