time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
1.10,0.0032,2.3846,-4.0772,0.0029,2.4701,-4.7403,-0.0193,2.0186,-3.8516,0.3389,2.8877,-4.3679,-0.0223,2.0868,-4.6837,-0.0152,2.2206,-4.8863,0.3478,1.8718,-5.1389,0.0000,2.3393,-7.1309,-0.0003,2.3097,-6.4611,0.0000,2.3393,-7.1309,-0.0007,2.3201,-5.7275,-0.0095,0.4678,-4.1024,-0.0219,0.4866,-3.8683,-0.0371,0.6605,-3.6919,-0.0503,0.9492,-3.6185,-0.0467,1.5985,-3.7616,-0.0549,1.2301,-3.6639,-0.0001,1.9354,-7.9521,-0.3905,2.1760,-7.4067,0.3689,2.1268,-7.4030,0.3370,1.4583,-6.8153,-0.3495,1.2885,-7.3435,-0.0010,2.3772,-5.1013,-0.2674,2.9284,-4.3624,-0.0055,2.1981,-7.8604,0.0282,1.3845,-7.9635,0.0603,1.1246,-7.9709,0.0046,1.6326,-7.9683,0.4022,2.3732,-4.1084,0.4022,2.3732,-4.1084,0.6895,3.0157,-4.7747,0.3796,2.3446,-5.3271,0.9417,2.9637,-5.0560,0.5195,2.4751,-4.6627,-0.3492,1.9628,-4.9914,0.2995,1.5173,-5.6865,-0.3013,1.4154,-5.3464,0.2990,0.4026,-5.7820,0.4022,2.3732,-4.1084,0.2993,0.4204,-6.9533,-0.3941,2.4267,-4.1011,-0.3941,2.4267,-4.1011,-0.6051,3.1027,-4.7629,-0.3814,2.3448,-5.3275,-0.8670,3.0852,-5.0394,-0.5068,2.5441,-4.6533,-0.3017,0.3542,-4.9922,-0.3941,2.4267,-4.1011,-0.3005,0.3055,-7.7024
1.20,0.0044,2.3796,-3.9592,0.0043,2.4778,-4.6205,-0.0228,2.0097,-3.7406,0.3465,2.8836,-4.2407,-0.0261,2.0939,-4.5713,-0.0174,2.2315,-4.7712,0.3486,1.8860,-5.0064,0.0000,2.3262,-7.0115,-0.0002,2.3076,-6.3413,0.0000,2.3262,-7.0115,-0.0004,2.3262,-5.6079,-0.0967,0.4561,-3.9883,-0.0996,0.4759,-3.7540,-0.0966,0.6517,-3.5788,-0.0880,0.9414,-3.5085,-0.0558,1.5883,-3.6586,-0.0769,1.2215,-3.5572,-0.0001,1.9447,-7.8350,-0.3852,2.1580,-7.2918,0.3754,2.1357,-7.2908,0.3410,1.4349,-6.7421,-0.3461,1.2682,-7.2924,-0.0006,2.3873,-4.9821,-0.2592,2.9325,-4.2333,-0.0025,2.2081,-7.7451,0.0128,1.3931,-7.8238,0.0261,1.1319,-7.8101,0.0021,1.6416,-7.8418,0.4031,2.3634,-3.9912,0.4031,2.3634,-3.9912,0.6982,3.0146,-4.6456,0.3799,2.3533,-5.2077,0.9493,2.9646,-4.9283,0.5210,2.4744,-4.5437,-0.3486,1.9287,-4.9277,0.2999,1.5362,-5.5571,-0.3007,1.4285,-5.3467,0.2997,0.4175,-5.5579,0.4031,2.3634,-3.9912,0.3000,0.3886,-6.7103,-0.3924,2.4276,-3.9815,-0.3924,2.4276,-3.9815,-0.5950,3.1190,-4.6298,-0.3810,2.3533,-5.2079,-0.8576,3.1104,-4.9062,-0.5043,2.5571,-4.5312,-0.3008,0.3534,-5.0375,-0.3924,2.4276,-3.9815,-0.2997,0.3057,-7.7035
1.30,0.0057,2.3744,-3.8415,0.0055,2.4791,-4.5018,-0.0231,2.0025,-3.6265,0.3501,2.8794,-4.1184,-0.0267,2.0948,-4.4563,-0.0175,2.2343,-4.6549,0.3497,1.8920,-4.8803,0.0000,2.3209,-6.8931,0.0001,2.3064,-6.2228,0.0000,2.3209,-6.8931,0.0002,2.3279,-5.4895,-0.1604,0.4539,-3.8769,-0.1555,0.4715,-3.6424,-0.1377,0.6464,-3.4673,-0.1117,0.9352,-3.3973,-0.0581,1.5804,-3.5486,-0.0882,1.2145,-3.4465,-0.0001,1.9475,-7.7172,-0.3803,2.1442,-7.1748,0.3806,2.1451,-7.1750,0.3441,1.4117,-6.6709,-0.3432,1.2564,-7.2360,0.0002,2.3900,-4.8637,-0.2554,2.9312,-4.1100,0.0000,2.2112,-7.6280,-0.0005,1.3961,-7.6970,-0.0009,1.1355,-7.6705,-0.0001,1.6443,-7.7203,0.4043,2.3565,-3.8740,0.4043,2.3565,-3.8740,0.7021,3.0127,-4.5222,0.3807,2.3559,-5.0895,0.9527,2.9641,-4.8056,0.5223,2.4723,-4.4255,-0.3474,1.9037,-4.8554,0.3008,1.5356,-5.4267,-0.2996,1.4424,-5.3167,0.3015,0.4222,-5.3178,0.4043,2.3565,-3.8740,0.3007,0.3723,-6.5475,-0.3908,2.4245,-3.8630,-0.3908,2.4245,-3.8630,-0.5906,3.1232,-4.5044,-0.3803,2.3555,-5.0894,-0.8535,3.1186,-4.7806,-0.5025,2.5599,-4.4113,-0.2991,0.3521,-5.0661,-0.3908,2.4245,-3.8630,-0.2994,0.3059,-7.6742
1.40,0.0058,2.3760,-3.7216,0.0055,2.4759,-4.3826,-0.0212,2.0055,-3.5039,0.3475,2.8809,-4.0018,-0.0246,2.0919,-4.3344,-0.0161,2.2300,-4.5340,0.3494,1.8829,-4.7746,0.0000,2.3273,-6.7739,0.0002,2.3079,-6.1037,0.0000,2.3273,-6.7739,0.0004,2.3258,-5.3703,-0.2044,0.4683,-3.7590,-0.1931,0.4807,-3.5244,-0.1631,0.6527,-3.3481,-0.1228,0.9392,-3.2757,-0.0539,1.5838,-3.4230,-0.0897,1.2180,-3.3223,-0.0025,1.9408,-7.5955,-0.3761,2.1356,-7.0514,0.3846,2.1568,-7.0536,0.3464,1.3887,-6.6042,-0.3409,1.2503,-7.1433,0.0005,2.3861,-4.7444,-0.2582,2.9293,-3.9942,0.0013,2.2045,-7.5067,-0.0189,1.3893,-7.5827,-0.0265,1.1296,-7.5496,-0.0061,1.6376,-7.6012,0.4045,2.3600,-3.7537,0.4045,2.3600,-3.7537,0.6991,3.0132,-4.4064,0.3809,2.3526,-4.9703,0.9502,2.9641,-4.6891,0.5222,2.4726,-4.3059,-0.3473,1.8947,-4.7476,0.3009,1.5024,-5.3045,-0.2993,1.4589,-5.2331,0.3017,0.4305,-4.9840,0.4045,2.3600,-3.7537,0.3012,0.3517,-6.4622,-0.3911,2.4237,-3.7437,-0.3911,2.4237,-3.7437,-0.5942,3.1167,-4.3902,-0.3800,2.3522,-4.9701,-0.8568,3.1086,-4.6666,-0.5031,2.5546,-4.2931,-0.2986,0.3530,-5.0642,-0.3911,2.4237,-3.7437,-0.2994,0.3048,-7.5924
1.50,0.0043,2.3792,-3.6028,0.0040,2.4665,-4.2656,-0.0180,2.0126,-3.3782,0.3397,2.8833,-3.8921,-0.0210,2.0830,-4.2101,-0.0139,2.2174,-4.4123,0.3476,1.8643,-4.6788,0.0000,2.3405,-6.6565,0.0000,2.3092,-5.9867,0.0000,2.3405,-6.6565,0.0000,2.3182,-5.2531,-0.2376,0.4932,-3.6403,-0.2207,0.4974,-3.4058,-0.1793,0.6646,-3.2271,-0.1261,0.9476,-3.1495,-0.0451,1.5921,-3.2893,-0.0845,1.2260,-3.1909,-0.0070,1.9311,-7.4755,-0.3718,2.1304,-6.9263,0.3880,2.1709,-6.9319,0.3477,1.3465,-6.5971,-0.3390,1.2425,-6.9890,-0.0001,2.3744,-4.6268,-0.2667,2.9236,-3.8865,0.0024,2.1942,-7.3849,-0.0435,1.3807,-7.4851,-0.0572,1.1211,-7.4536,-0.0159,1.6284,-7.4904,0.4033,2.3681,-3.6340,0.4033,2.3681,-3.6340,0.6902,3.0127,-4.2985,0.3804,2.3424,-4.8529,0.9425,2.9616,-4.5799,0.5206,2.4717,-4.1880,-0.3481,1.8853,-4.6288,0.3000,1.4065,-5.1436,-0.2997,1.4688,-5.1310,0.3019,0.4339,-4.5906,0.4033,2.3681,-3.6340,0.3003,0.3120,-6.4385,-0.3931,2.4211,-3.6266,-0.3931,2.4211,-3.6266,-0.6044,3.0987,-4.2865,-0.3805,2.3420,-4.8529,-0.8663,3.0818,-4.5631,-0.5058,2.5399,-4.1785,-0.2993,0.3519,-5.0657,-0.3931,2.4211,-3.6266,-0.3001,0.3173,-7.4790
1.60,0.0030,2.3912,-3.4820,0.0025,2.4613,-4.1468,-0.0127,2.0302,-3.2480,0.3292,2.8941,-3.7836,-0.0151,2.0790,-4.0815,-0.0102,2.2082,-4.2871,0.3471,1.8791,-4.5075,0.0000,2.3560,-6.5364,-0.0001,2.3128,-5.8674,0.0000,2.3560,-6.5364,-0.0002,2.3132,-5.1337,-0.2566,0.5312,-3.5159,-0.2351,0.5262,-3.2818,-0.1842,0.6877,-3.1004,-0.1206,0.9669,-3.0169,-0.0319,1.6117,-3.1483,-0.0725,1.2451,-3.0520,-0.0086,1.9252,-7.3546,-0.3660,2.1267,-6.7984,0.3923,2.1890,-6.8074,0.3510,1.3466,-6.5211,-0.3350,1.2378,-6.7509,-0.0003,2.3656,-4.5071,-0.2778,2.9227,-3.7801,0.0053,2.1865,-7.2598,-0.0636,1.3781,-7.3959,-0.0922,1.1181,-7.3840,-0.0219,1.6236,-7.3833,0.4021,2.3871,-3.5121,0.4021,2.3871,-3.5121,0.6781,3.0197,-4.1925,0.3802,2.3350,-4.7333,0.9320,2.9662,-4.4720,0.5187,2.4785,-4.0684,-0.3482,1.8688,-4.5286,0.3000,1.3508,-4.8904,-0.2998,1.4718,-5.0463,0.3011,0.4220,-4.2668,0.4021,2.3871,-3.5121,0.3023,0.3048,-6.4224,-0.3951,2.4247,-3.5076,-0.3951,2.4247,-3.5076,-0.6179,3.0809,-4.1852,-0.3807,2.3345,-4.7334,-0.8788,3.0517,-4.4618,-0.5088,2.5270,-4.0626,-0.2991,0.3537,-5.0842,-0.3951,2.4247,-3.5076,-0.2981,0.3541,-7.3124
1.71,0.0016,2.3916,-3.3620,0.0013,2.4487,-4.0281,-0.0073,2.0350,-3.1210,0.3182,2.8951,-3.6728,-0.0087,2.0674,-3.9553,-0.0059,2.1927,-4.1634,0.3469,1.9299,-4.2901,0.0000,2.3696,-6.4166,-0.0001,2.3137,-5.7485,0.0000,2.3696,-6.4166,-0.0002,2.3040,-5.0149,-0.2607,0.5544,-3.3990,-0.2361,0.5406,-3.1655,-0.1788,0.6966,-2.9813,-0.1089,0.9723,-2.8915,-0.0181,1.6182,-3.0132,-0.0576,1.2507,-2.9201,-0.0044,1.9160,-7.2310,-0.3584,2.1195,-6.6701,0.3974,2.2070,-6.6827,0.3524,1.3491,-6.4472,-0.3324,1.2649,-6.4208,-0.0003,2.3509,-4.3879,-0.2893,2.9113,-3.6711,0.0104,2.1764,-7.1340,-0.0684,1.3729,-7.2968,-0.1264,1.1192,-7.3261,-0.0181,1.6156,-7.2701,0.4008,2.3951,-3.3912,0.4008,2.3951,-3.3912,0.6654,3.0198,-4.0834,0.3802,2.3219,-4.6143,0.9210,2.9661,-4.3612,0.5168,2.4780,-3.9490,-0.3486,1.8486,-4.4288,0.2989,1.3422,-4.5735,-0.3008,1.4578,-4.9513,0.2988,0.3806,-4.0018,0.4008,2.3951,-3.3912,0.2995,0.3037,-6.4047,-0.3970,2.4164,-3.3891,-0.3970,2.4164,-3.3891,-0.6316,3.0545,-4.0799,-0.3807,2.3223,-4.6144,-0.8912,3.0145,-4.3564,-0.5114,2.5055,-3.9462,-0.3014,0.3514,-5.1168,-0.3970,2.4164,-3.3891,-0.3006,0.4151,-7.0328
1.81,0.0002,2.3958,-3.2410,0.0002,2.4447,-3.9077,-0.0013,2.0420,-2.9956,0.3063,2.9023,-3.5572,-0.0015,2.0643,-3.8303,-0.0010,2.1870,-4.0399,0.3473,1.9818,-4.1110,0.0000,2.3775,-6.2953,0.0000,2.3150,-5.6277,0.0000,2.3775,-6.2953,-0.0001,2.3004,-4.8942,-0.2421,0.5682,-3.2763,-0.2158,0.5505,-3.0432,-0.1571,0.7045,-2.8578,-0.0873,0.9792,-2.7650,-0.0031,1.6265,-2.8827,-0.0376,1.2582,-2.7907,0.0003,1.9082,-7.1051,-0.3529,2.1139,-6.5427,0.4008,2.2179,-6.5581,0.3543,1.3483,-6.3708,-0.3297,1.3240,-6.1319,-0.0001,2.3453,-4.2670,-0.3015,2.9051,-3.5570,0.0142,2.1687,-7.0082,-0.0654,1.3670,-7.1814,-0.1434,1.1237,-7.2389,-0.0122,1.6083,-7.1484,0.3993,2.4078,-3.2694,0.3993,2.4078,-3.2694,0.6516,3.0297,-3.9687,0.3804,2.3171,-4.4936,0.9089,2.9784,-4.2454,0.5147,2.4865,-3.8279,-0.3480,1.8350,-4.3315,0.2994,1.3574,-4.3002,-0.3003,1.4441,-4.8539,0.2997,0.3541,-3.8052,0.3993,2.4078,-3.2694,0.2996,0.3023,-6.3898,-0.3988,2.4114,-3.2691,-0.3988,2.4114,-3.2691,-0.6459,3.0356,-3.9682,-0.3805,2.3172,-4.4936,-0.9040,2.9866,-4.2447,-0.5139,2.4911,-3.8275,-0.3004,0.3520,-5.0966,-0.3988,2.4114,-3.2691,-0.3007,0.4464,-6.7033
1.91,-0.0006,2.3962,-3.1205,-0.0006,2.4479,-3.7870,0.0048,2.0415,-2.8767,0.2955,2.9102,-3.4342,0.0053,2.0672,-3.7112,0.0036,2.1908,-3.9203,0.3482,2.0077,-3.9719,0.0000,2.3746,-6.1749,0.0001,2.3149,-5.5071,0.0000,2.3747,-6.1749,0.0002,2.3027,-4.7736,-0.2016,0.5600,-3.1562,-0.1757,0.5440,-2.9230,-0.1213,0.7001,-2.7379,-0.0584,0.9768,-2.6461,0.0113,1.6255,-2.7655,-0.0153,1.2568,-2.6726,0.0003,1.9106,-6.9857,-0.3533,2.1134,-6.4242,0.4005,2.2166,-6.4392,0.3556,1.3419,-6.2770,-0.3285,1.3774,-5.9233,0.0003,2.3489,-4.1465,-0.3121,2.9006,-3.4349,0.0136,2.1714,-6.8895,-0.0613,1.3679,-7.0561,-0.1350,1.1223,-7.1096,-0.0114,1.6104,-7.0264,0.3983,2.4165,-3.1483,0.3983,2.4165,-3.1483,0.6388,3.0464,-3.8446,0.3807,2.3206,-4.3730,0.8975,3.0015,-4.1211,0.5128,2.4999,-3.7063,-0.3470,1.8287,-4.2412,0.3007,1.3811,-4.1537,-0.2993,1.4518,-4.7738,0.3020,0.3548,-3.7082,0.3983,2.4165,-3.1483,0.3027,0.3032,-6.4027,-0.3998,2.4038,-3.1492,-0.3998,2.4038,-3.1492,-0.6586,3.0258,-3.8461,-0.3802,2.3201,-4.3729,-0.9152,2.9726,-4.1231,-0.5157,2.4835,-3.7075,-0.2985,0.3575,-5.0063,-0.3998,2.4038,-3.1492,-0.2979,0.4499,-6.4094
2.01,-0.0017,2.3924,-3.0010,-0.0017,2.4556,-3.6665,0.0109,2.0337,-2.7633,0.2837,2.9181,-3.3050,0.0124,2.0738,-3.5972,0.0084,2.2010,-3.8041,0.3492,2.0157,-3.8522,0.0000,2.3632,-6.0556,0.0003,2.3135,-5.3869,0.0000,2.3632,-6.0556,0.0005,2.3089,-4.6533,-0.1404,0.5356,-3.0403,-0.1170,0.5252,-2.8065,-0.0721,0.6859,-2.6229,-0.0220,0.9662,-2.5342,0.0262,1.6161,-2.6592,0.0105,1.2474,-2.5640,-0.0014,1.9194,-6.8704,-0.3570,2.1143,-6.3121,0.3981,2.2075,-6.3248,0.3546,1.3244,-6.2170,-0.3304,1.4297,-5.7429,0.0006,2.3587,-4.0265,-0.3236,2.8952,-3.3073,0.0104,2.1810,-6.7758,-0.0509,1.3726,-6.9204,-0.1090,1.1198,-6.9566,-0.0116,1.6181,-6.9025,0.3966,2.4218,-3.0275,0.3966,2.4218,-3.0275,0.6247,3.0687,-3.7123,0.3810,2.3294,-4.2529,0.8849,3.0342,-3.9889,0.5104,2.5173,-3.5837,-0.3466,1.8389,-4.1139,0.3017,1.4043,-4.0800,-0.2985,1.4754,-4.6556,0.3036,0.3543,-3.6939,0.3966,2.4218,-3.0275,0.3030,0.3040,-6.4485,-0.4009,2.3918,-3.0304,-0.4009,2.3918,-3.0304,-0.6719,3.0200,-3.7170,-0.3799,2.3283,-4.2527,-0.9267,2.9661,-3.9955,-0.5175,2.4786,-3.5875,-0.2970,0.3737,-4.8503,-0.4009,2.3918,-3.0304,-0.2975,0.4515,-6.1164
2.12,-0.0046,2.3871,-2.8814,-0.0041,2.4657,-3.5453,0.0146,2.0233,-2.6520,0.2709,2.9253,-3.1724,0.0175,2.0828,-3.4848,0.0115,2.2146,-3.6888,0.3483,2.0027,-3.7514,0.0000,2.3475,-5.9356,-0.0001,2.3115,-5.2661,0.0000,2.3475,-5.9356,-0.0003,2.3171,-4.5325,-0.0650,0.5049,-2.9241,-0.0467,0.5027,-2.6896,-0.0159,0.6693,-2.5083,0.0163,0.9537,-2.4245,0.0381,1.6038,-2.5576,0.0350,1.2355,-2.4595,-0.0032,1.9312,-6.7549,-0.3629,2.1178,-6.2015,0.3943,2.1927,-6.2109,0.3518,1.3036,-6.1801,-0.3340,1.4584,-5.6035,-0.0005,2.3716,-3.9060,-0.3358,2.8903,-3.1770,0.0062,2.1935,-6.6624,-0.0364,1.3807,-6.7777,-0.0732,1.1217,-6.7901,-0.0111,1.6288,-6.7756,0.3931,2.4251,-2.9060,0.3931,2.4251,-2.9060,0.6098,3.0922,-3.5750,0.3801,2.3403,-4.1320,0.8714,3.0693,-3.8515,0.5064,2.5357,-3.4595,-0.3483,1.8601,-3.9625,0.3002,1.4238,-4.0521,-0.2999,1.5048,-4.5096,0.3010,0.3542,-3.7239,0.3931,2.4251,-2.9060,0.3015,0.3040,-6.4897,-0.4037,2.3791,-2.9121,-0.4037,2.3791,-2.9121,-0.6855,3.0174,-3.5848,-0.3809,2.3398,-4.1322,-0.9385,2.9649,-3.8653,-0.5205,2.4765,-3.4674,-0.2990,0.3946,-4.6475,-0.4037,2.3791,-2.9121,-0.2987,0.4355,-5.8272
2.22,-0.0062,2.3807,-2.7640,-0.0056,2.4742,-3.4259,0.0186,2.0122,-2.5428,0.2610,2.9298,-3.0421,0.0222,2.0905,-3.3741,0.0144,2.2267,-3.5750,0.3477,1.9688,-3.6762,0.0000,2.3324,-5.8170,-0.0003,2.3093,-5.1470,0.0000,2.3324,-5.8170,-0.0006,2.3243,-4.4135,0.0229,0.4760,-2.8082,0.0335,0.4827,-2.5733,0.0464,0.6544,-2.3946,0.0568,0.9420,-2.3165,0.0489,1.5911,-2.4579,0.0593,1.2236,-2.3572,-0.0037,1.9417,-6.6395,-0.3700,2.1251,-6.0915,0.3893,2.1743,-6.0974,0.3485,1.2858,-6.1430,-0.3382,1.4489,-5.5127,-0.0009,2.3831,-3.7874,-0.3450,2.8849,-3.0490,0.0026,2.2049,-6.5490,-0.0205,1.3900,-6.6367,-0.0369,1.1289,-6.6264,-0.0088,1.6388,-6.6496,0.3909,2.4258,-2.7868,0.3909,2.4258,-2.7868,0.5979,3.1113,-3.4400,0.3797,2.3500,-4.0131,0.8604,3.0990,-3.7164,0.5035,2.5507,-3.3374,-0.3496,1.8827,-3.8121,0.2992,1.4359,-4.0525,-0.3007,1.5293,-4.3605,0.2993,0.3538,-3.7687,0.3909,2.4258,-2.7868,0.3002,0.3038,-6.5048,-0.4050,2.3669,-2.7958,-0.4050,2.3669,-2.7958,-0.6960,3.0155,-3.4547,-0.3813,2.3499,-4.0135,-0.9475,2.9651,-3.7368,-0.5223,2.4747,-3.3490,-0.3006,0.4121,-4.4177,-0.4050,2.3669,-2.7958,-0.3000,0.4035,-5.5682
2.32,-0.0057,2.3752,-2.6486,-0.0055,2.4790,-3.3090,0.0227,2.0036,-2.4331,0.2561,2.9313,-2.9179,0.0262,2.0949,-3.2631,0.0172,2.2341,-3.4618,0.3479,1.9249,-3.6262,0.0000,2.3223,-5.7004,-0.0001,2.3075,-5.0301,0.0000,2.3223,-5.7004,-0.0002,2.3287,-4.2968,0.1173,0.4569,-2.6906,0.1179,0.4713,-2.4558,0.1103,0.6458,-2.2795,0.0963,0.9346,-2.2067,0.0572,1.5816,-2.3547,0.0813,1.2150,-2.2531,-0.0019,1.9469,-6.5241,-0.3773,2.1369,-5.9806,0.3835,2.1538,-5.9828,0.3451,1.2672,-6.0585,-0.3421,1.4208,-5.4522,-0.0003,2.3900,-3.6710,-0.3495,2.8803,-2.9260,0.0004,2.2106,-6.4350,-0.0059,1.3954,-6.5050,-0.0087,1.1347,-6.4803,-0.0037,1.6437,-6.5275,0.3909,2.4248,-2.6703,0.3909,2.4248,-2.6703,0.5914,3.1224,-3.3126,0.3802,2.3559,-3.8967,0.8542,3.1171,-3.5888,0.5027,2.5594,-3.2188,-0.3493,1.8935,-3.6847,0.2996,1.4422,-4.0651,-0.3005,1.5390,-4.2323,0.2995,0.3534,-3.8082,0.3909,2.4248,-2.6703,0.2998,0.3026,-6.4648,-0.4043,2.3578,-2.6810,-0.4043,2.3578,-2.6810,-0.7014,3.0135,-3.3300,-0.3807,2.3560,-3.8968,-0.9521,2.9650,-3.6132,-0.5223,2.4731,-3.2326,-0.3008,0.4214,-4.1818,-0.4043,2.3578,-2.6810,-0.3001,0.3781,-5.3602
2.42,0.0184,2.3714,-2.5276,0.0089,2.4752,-3.1879,0.0497,1.9998,-2.3125,0.2766,2.9273,-2.8008,0.0411,2.0910,-3.1424,0.0292,2.2302,-3.3411,0.3524,1.8874,-3.5743,-0.0002,2.3233,-5.5796,0.0000,2.3067,-4.9093,-0.0002,2.3233,-5.5796,0.0036,2.3262,-4.1759,0.2023,0.4540,-2.5691,0.2007,0.4710,-2.3345,0.1823,0.6450,-2.1585,0.1518,0.9329,-2.0869,0.0851,1.5778,-2.2345,0.1224,1.2119,-2.1345,0.0032,1.9455,-6.4029,-0.3838,2.1543,-5.8615,0.3769,2.1367,-5.8591,0.3423,1.2481,-5.9098,-0.3450,1.4032,-5.3843,0.0097,2.3864,-3.5500,-0.3290,2.8767,-2.8000,-0.0006,2.2092,-6.3138,0.0113,1.3940,-6.3860,0.0132,1.1335,-6.3587,0.0068,1.6424,-6.4072,0.4147,2.4207,-2.5551,0.4147,2.4207,-2.5551,0.6063,3.1181,-3.2004,0.3880,2.3528,-3.7795,0.8650,3.1126,-3.4805,0.5185,2.5552,-3.1052,-0.3435,1.8852,-3.5711,0.3003,1.4448,-4.0532,-0.2993,1.5296,-4.1184,0.2998,0.3500,-3.8227,0.4147,2.4207,-2.5551,0.3010,0.3031,-6.3603,-0.3806,2.3543,-2.5541,-0.3806,2.3543,-2.5541,-0.6868,3.0102,-3.1988,-0.3729,2.3528,-3.7721,-0.9417,2.9617,-3.4782,-0.5066,2.4696,-3.1040,-0.2985,0.4224,-3.9582,-0.3806,2.3543,-2.5541,-0.2991,0.3664,-5.2411
