time,centroidA_x,centroidA_y,centroidA_z,centroidB_x,centroidB_y,centroidB_z,distance,rel_velocity,angle_deg,bounds_intersect,boundsA_min_x,boundsA_min_y,boundsA_min_z,boundsA_max_x,boundsA_max_y,boundsA_max_z,boundsB_min_x,boundsB_min_y,boundsB_min_z,boundsB_max_x,boundsB_max_y,boundsB_max_z,boundsB_min_world_x,boundsB_min_world_y,boundsB_min_world_z,boundsB_max_world_x,boundsB_max_world_y,boundsB_max_world_z
1.76,-0.0239,1.5740,-4.5929,-5.3452,1.5490,0.1484,7.1271,1.2844,88.84,True,-1.2751,-1.7079,-1.8425,1.2996,1.5765,3.2266,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8510,0.0532,-1.3500,-3.8394,3.0449,1.6467
1.86,-0.0229,1.5741,-4.4820,5.8700,1.5250,0.1490,7.4950,1.1084,0.00,True,-1.2702,-1.7091,-1.7850,1.2835,1.5643,3.2421,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
1.86,-0.0229,1.5741,-4.4820,-5.3449,1.5507,0.1483,7.0543,1.1090,91.31,True,-1.2702,-1.7091,-1.7850,1.2835,1.5643,3.2421,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8510,0.0552,-1.3500,-3.8387,3.0463,1.6466
1.96,-0.0185,1.5785,-4.3335,5.8700,1.5250,0.1490,7.4007,1.4861,0.00,True,-1.2582,-1.7105,-1.8719,1.2589,1.5586,3.2539,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
1.96,-0.0185,1.5785,-4.3335,-5.3446,1.5522,0.1483,6.9609,1.4861,89.50,True,-1.2582,-1.7105,-1.8719,1.2589,1.5586,3.2539,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8511,0.0569,-1.3499,-3.8381,3.0475,1.6465
2.07,-0.0120,1.5801,-4.2148,5.8700,1.5250,0.1490,7.3242,1.1890,0.00,True,-1.2503,-1.7098,-1.8511,1.2433,1.5627,3.2480,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.07,-0.0120,1.5801,-4.2148,-5.3443,1.5536,0.1482,6.8899,1.1891,90.10,True,-1.2503,-1.7098,-1.8511,1.2433,1.5627,3.2480,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8511,0.0585,-1.3498,-3.8375,3.0487,1.6463
2.17,-0.0048,1.5811,-4.1007,5.8700,1.5250,0.1490,7.2509,1.1434,0.00,True,-1.2442,-1.7216,-1.7914,1.2296,1.5735,3.2308,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.17,-0.0048,1.5811,-4.1007,-5.3440,1.5550,0.1482,6.8236,1.1435,90.25,True,-1.2442,-1.7216,-1.7914,1.2296,1.5735,3.2308,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8511,0.0602,-1.3498,-3.8369,3.0499,1.6462
2.27,0.0018,1.5814,-3.9922,5.8700,1.5250,0.1490,7.1825,1.0872,0.00,True,-1.2453,-1.7180,-1.7144,1.2218,1.5864,3.2083,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.27,0.0018,1.5814,-3.9922,-5.3437,1.5565,0.1482,6.7615,1.0874,90.65,True,-1.2453,-1.7180,-1.7144,1.2218,1.5864,3.2083,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8512,0.0618,-1.3497,-3.8363,3.0511,1.6461
2.37,0.0098,1.5801,-3.8824,5.8700,1.5250,0.1490,7.1132,1.1010,0.00,True,-1.2540,-1.7101,-1.7236,1.2222,1.5977,3.1852,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.37,0.0098,1.5801,-3.8824,-5.3435,1.5579,0.1481,6.7010,1.1015,91.31,True,-1.2540,-1.7101,-1.7236,1.2222,1.5977,3.1852,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8512,0.0635,-1.3497,-3.8357,3.0523,1.6460
2.47,0.0181,1.5774,-3.7739,5.8700,1.5250,0.1490,7.0453,1.0889,0.00,True,-1.2677,-1.7116,-1.7918,1.2298,1.6035,3.1696,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.47,0.0181,1.5774,-3.7739,-5.3432,1.5593,0.1481,6.6427,1.0895,92.01,True,-1.2677,-1.7116,-1.7918,1.2298,1.6035,3.1696,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8512,0.0652,-1.3496,-3.8351,3.0534,1.6458
2.57,0.0074,1.5727,-3.6637,5.8700,1.5250,0.1490,6.9935,1.1079,0.00,True,-1.2955,-1.7125,-1.8099,1.2415,1.5994,3.1781,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.57,0.0074,1.5727,-3.6637,-5.3429,1.5607,0.1481,6.5692,1.1093,94.93,True,-1.2955,-1.7125,-1.8099,1.2415,1.5994,3.1781,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8513,0.0668,-1.3496,-3.8345,3.0546,1.6457
2.67,-0.0158,1.5658,-3.5354,5.8700,1.5250,0.1490,6.9440,1.3051,0.00,True,-1.3161,-1.7162,-1.8539,1.2489,1.5886,3.2031,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.67,-0.0158,1.5658,-3.5354,-5.3426,1.5622,0.1480,6.4763,1.3068,96.40,True,-1.3161,-1.7162,-1.8539,1.2489,1.5886,3.2031,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8513,0.0685,-1.3495,-3.8339,3.0558,1.6456
2.77,-0.0414,1.5684,-3.4114,5.8700,1.5250,0.1490,6.9009,1.2664,0.00,True,-1.3219,-1.7121,-1.8655,1.2500,1.5801,3.2312,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.77,-0.0414,1.5684,-3.4114,-5.3423,1.5636,0.1480,6.3851,1.2671,92.55,True,-1.3219,-1.7121,-1.8655,1.2500,1.5801,3.2312,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8513,0.0701,-1.3495,-3.8333,3.0570,1.6455
2.88,-0.0717,1.5723,-3.2826,5.8700,1.5250,0.1490,6.8617,1.3242,0.00,True,-1.3139,-1.7112,-1.7898,1.2400,1.5695,3.2549,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.88,-0.0717,1.5723,-3.2826,-5.3420,1.5650,0.1479,6.2885,1.3248,92.30,True,-1.3139,-1.7112,-1.7898,1.2400,1.5695,3.2549,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8514,0.0718,-1.3494,-3.8327,3.0582,1.6453
2.98,-0.1077,1.5711,-3.1531,5.8700,1.5250,0.1490,6.8293,1.3442,0.00,True,-1.2982,-1.7183,-1.8494,1.2167,1.5578,3.2664,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.98,-0.1077,1.5711,-3.1531,-5.3418,1.5664,0.1479,6.1881,1.3455,94.88,True,-1.2982,-1.7183,-1.8494,1.2167,1.5578,3.2664,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8514,0.0734,-1.3494,-3.8321,3.0595,1.6452
3.08,-0.1375,1.5719,-3.0593,5.8700,1.5250,0.1490,6.8107,0.9837,0.00,True,-1.2890,-1.7261,-1.8722,1.1985,1.5558,3.2667,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.08,-0.1375,1.5719,-3.0593,-5.3415,1.5679,0.1479,6.1129,0.9849,94.32,True,-1.2890,-1.7261,-1.8722,1.1985,1.5558,3.2667,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8514,0.0751,-1.3494,-3.8316,3.0607,1.6451
3.18,-0.1908,1.5741,-2.9199,5.8700,1.5250,0.1490,6.7936,1.4925,0.00,True,-1.2786,-1.7258,-1.8339,1.1710,1.5652,3.2476,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.18,-0.1908,1.5741,-2.9199,-5.3411,1.5696,0.1478,5.9948,1.4940,94.51,True,-1.2786,-1.7258,-1.8339,1.1710,1.5652,3.2476,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8514,0.0770,-1.3493,-3.8309,3.0621,1.6450
3.28,-0.2378,1.5751,-2.8177,5.8700,1.5250,0.1490,6.7904,1.1256,0.00,True,-1.2744,-1.7323,-1.7726,1.1524,1.5782,3.2182,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.28,-0.2378,1.5751,-2.8177,-5.3409,1.5710,0.1478,5.9021,1.1271,95.47,True,-1.2744,-1.7323,-1.7726,1.1524,1.5782,3.2182,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0787,-1.3492,-3.8303,3.0633,1.6448
3.38,-0.2889,1.5751,-2.7177,5.8700,1.5250,0.1490,6.7935,1.1228,0.00,True,-1.2766,-1.7227,-1.6969,1.1421,1.5914,3.1827,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.38,-0.2889,1.5751,-2.7177,-5.3406,1.5724,0.1478,5.8078,1.1245,96.39,True,-1.2766,-1.7227,-1.6969,1.1421,1.5914,3.1827,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0803,-1.3492,-3.8297,3.0645,1.6447
3.49,-0.3417,1.5748,-2.6182,5.8700,1.5250,0.1490,6.8004,1.1264,0.00,True,-1.2827,-1.7209,-1.7269,1.1398,1.6006,3.1519,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.49,-0.3417,1.5748,-2.6182,-5.3403,1.5738,0.1477,5.7128,1.1282,96.66,True,-1.2827,-1.7209,-1.7269,1.1398,1.6006,3.1519,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0820,-1.3492,-3.8291,3.0657,1.6446
3.59,-0.3952,1.5751,-2.5160,5.8700,1.5250,0.1490,6.8087,1.1540,0.00,True,-1.2914,-1.7186,-1.8109,1.1392,1.6031,3.1377,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.59,-0.3952,1.5751,-2.5160,-5.3400,1.5753,0.1477,5.6166,1.1556,96.28,True,-1.2914,-1.7186,-1.8109,1.1392,1.6031,3.1377,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0836,-1.3491,-3.8285,3.0669,1.6445
3.69,-0.4497,1.5693,-2.4070,5.8700,1.5250,0.1490,6.8172,1.2193,0.00,True,-1.3032,-1.7175,-1.8527,1.1419,1.5966,3.1410,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.69,-0.4497,1.5693,-2.4070,-5.3397,1.5767,0.1476,5.5171,1.2217,99.00,True,-1.3032,-1.7175,-1.8527,1.1419,1.5966,3.1410,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0853,-1.3491,-3.8280,3.0681,1.6444
3.79,-0.5109,1.5664,-2.2872,5.8700,1.5250,0.1490,6.8303,1.3461,0.00,True,-1.3133,-1.7160,-1.8732,1.1380,1.5852,3.1565,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.79,-0.5109,1.5664,-2.2872,-5.3395,1.5781,0.1476,5.4077,1.3481,97.59,True,-1.3133,-1.7160,-1.8732,1.1380,1.5852,3.1565,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0869,-1.3490,-3.8274,3.0694,1.6442
3.89,-0.5748,1.5714,-2.1691,5.8700,1.5250,0.1490,6.8491,1.3432,0.00,True,-1.3144,-1.7140,-1.8416,1.1146,1.5750,3.1755,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.89,-0.5748,1.5714,-2.1691,-5.3392,1.5795,0.1476,5.2978,1.3444,94.51,True,-1.3144,-1.7140,-1.8416,1.1146,1.5750,3.1755,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0885,-1.3490,-3.8268,3.0706,1.6441
3.99,-0.6413,1.5717,-2.0499,5.8700,1.5250,0.1490,6.8728,1.3656,0.00,True,-1.3062,-1.7139,-1.8014,1.0737,1.5615,3.1847,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.99,-0.6413,1.5717,-2.0499,-5.3389,1.5810,0.1475,5.1861,1.3673,96.56,True,-1.3062,-1.7139,-1.8014,1.0737,1.5615,3.1847,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0902,-1.3489,-3.8262,3.0718,1.6440
4.10,-0.7102,1.5755,-1.9333,5.8700,1.5250,0.1490,6.9020,1.3541,0.00,True,-1.3082,-1.7221,-1.8715,1.0297,1.5573,3.1845,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.10,-0.7102,1.5755,-1.9333,-5.3386,1.5824,0.1475,5.0747,1.3556,95.34,True,-1.3082,-1.7221,-1.8715,1.0297,1.5573,3.1845,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0918,-1.3489,-3.8257,3.0730,1.6439
4.20,-0.7810,1.5792,-1.8237,5.8700,1.5250,0.1490,6.9376,1.3056,0.00,True,-1.3473,-1.7178,-1.8505,0.9904,1.5615,3.1727,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.20,-0.7810,1.5792,-1.8237,-5.3383,1.5838,0.1475,4.9654,1.3071,95.64,True,-1.3473,-1.7178,-1.8505,0.9904,1.5615,3.1727,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0934,-1.3488,-3.8251,3.0742,1.6438
4.30,-0.8524,1.5787,-1.7191,5.8700,1.5250,0.1490,6.9773,1.2669,0.00,True,-1.3787,-1.7239,-1.7841,0.9512,1.5687,3.1485,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.30,-0.8524,1.5787,-1.7191,-5.3381,1.5853,0.1474,4.8585,1.2689,97.71,True,-1.3787,-1.7239,-1.7841,0.9512,1.5687,3.1485,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0951,-1.3488,-3.8245,3.0754,1.6436
4.40,-0.9245,1.5732,-1.6180,5.8700,1.5250,0.1490,7.0207,1.2429,0.00,True,-1.4057,-1.7218,-1.6969,0.9172,1.5746,3.1162,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.40,-0.9245,1.5732,-1.6180,-5.3377,1.5870,0.1474,4.7532,1.2461,100.17,True,-1.4057,-1.7218,-1.6969,0.9172,1.5746,3.1162,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0970,-1.3488,-3.8239,3.0769,1.6435
4.50,-0.9995,1.5711,-1.5173,5.8700,1.5250,0.1490,7.0688,1.2552,0.00,True,-1.4333,-1.7125,-1.7225,0.8913,1.5840,3.0840,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.50,-0.9995,1.5711,-1.5173,-5.3374,1.5884,0.1473,4.6464,1.2575,98.82,True,-1.4333,-1.7125,-1.7225,0.8913,1.5840,3.0840,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0987,-1.3487,-3.8233,3.0781,1.6434
4.60,-1.0771,1.5736,-1.4155,5.8700,1.5250,0.1490,7.1213,1.2804,0.00,True,-1.4625,-1.7116,-1.7922,0.8712,1.5971,3.0550,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
