time,centroidA_x,centroidA_y,centroidA_z,centroidB_x,centroidB_y,centroidB_z,distance,rel_velocity,angle_deg,bounds_intersect,boundsA_min_x,boundsA_min_y,boundsA_min_z,boundsA_max_x,boundsA_max_y,boundsA_max_z,boundsB_min_x,boundsB_min_y,boundsB_min_z,boundsB_max_x,boundsB_max_y,boundsB_max_z,boundsB_min_world_x,boundsB_min_world_y,boundsB_min_world_z,boundsB_max_world_x,boundsB_max_world_y,boundsB_max_world_z
0.59,-0.1340,1.8773,-5.8870,5.8700,1.5250,5.3100,12.7101,0.2294,0.00,True,-1.5570,-1.7091,-1.8145,1.3217,1.8355,3.4385,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.59,-0.1340,1.8773,-5.8870,-5.3498,1.5250,5.3099,12.3572,0.2294,0.00,True,-1.5570,-1.7091,-1.8145,1.3217,1.8355,3.4385,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.69,-0.1364,1.8764,-5.8879,5.8700,1.5250,5.3100,12.7120,0.0275,0.00,True,-1.5128,-1.7090,-1.7680,1.3382,1.8349,3.4339,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.69,-0.1364,1.8764,-5.8879,-5.3498,1.5250,5.3099,12.3569,0.0275,0.00,True,-1.5128,-1.7090,-1.7680,1.3382,1.8349,3.4339,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.79,-0.1336,1.8602,-5.8953,5.8700,1.5250,5.3100,12.7167,0.1803,0.00,True,-1.4379,-1.7096,-1.7775,1.3963,1.8254,3.4231,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.79,-0.1336,1.8602,-5.8953,-5.3498,1.5250,5.3099,12.3644,0.1803,0.00,True,-1.4379,-1.7096,-1.7775,1.3963,1.8254,3.4231,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.89,-0.1291,1.8359,-5.9054,5.8700,1.5250,5.3100,12.7229,0.2668,0.00,True,-1.3177,-1.7107,-1.7781,1.4225,1.8173,3.4053,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.89,-0.1291,1.8359,-5.9054,-5.3498,1.5250,5.3099,12.3748,0.2668,0.00,True,-1.3177,-1.7107,-1.7781,1.4225,1.8173,3.4053,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.99,-0.1249,1.8090,-5.9094,5.8700,1.5250,5.3100,12.7238,0.2746,0.00,True,-1.2106,-1.7115,-1.6923,1.4032,1.8071,3.3814,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.99,-0.1249,1.8090,-5.9094,-5.3498,1.5250,5.3099,12.3795,0.2746,0.00,True,-1.2106,-1.7115,-1.6923,1.4032,1.8071,3.3814,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.09,-0.1224,1.7847,-5.9023,5.8700,1.5250,5.3100,12.7159,0.2547,0.00,True,-1.2116,-1.7125,-1.7113,1.4044,1.7984,3.3539,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.09,-0.1224,1.7847,-5.9023,-5.3498,1.5250,5.3099,12.3736,0.2547,0.00,True,-1.2116,-1.7125,-1.7113,1.4044,1.7984,3.3539,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.19,-0.1232,1.7716,-5.8807,5.8700,1.5250,5.3100,12.6969,0.2529,0.00,True,-1.3345,-1.7116,-1.7197,1.4515,1.7915,3.3271,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.19,-0.1232,1.7716,-5.8807,-5.3498,1.5250,5.3099,12.3534,0.2529,0.00,True,-1.3345,-1.7116,-1.7197,1.4515,1.7915,3.3271,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.30,-0.1254,1.7737,-5.8504,5.8700,1.5250,5.3100,12.6713,0.3044,0.00,True,-1.4935,-1.7102,-1.7147,1.4866,1.7862,3.4249,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.30,-0.1254,1.7737,-5.8504,-5.3498,1.5250,5.3099,12.3251,0.3044,0.00,True,-1.4935,-1.7102,-1.7147,1.4866,1.7862,3.4249,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.40,-0.1257,1.7862,-5.8245,5.8700,1.5250,5.3100,12.6489,0.2872,0.00,True,-1.5857,-1.7101,-1.7035,1.4621,1.7842,3.7433,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.40,-0.1257,1.7862,-5.8245,-5.3498,1.5250,5.3099,12.3018,0.2872,0.00,True,-1.5857,-1.7101,-1.7035,1.4621,1.7842,3.7433,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.50,-0.1218,1.7983,-5.8110,5.8700,1.5250,5.3100,12.6354,0.1857,0.00,True,-1.5925,-1.7101,-1.6896,1.4184,1.7850,3.9167,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.50,-0.1218,1.7983,-5.8110,-5.3498,1.5250,5.3099,12.2915,0.1857,0.00,True,-1.5925,-1.7101,-1.6896,1.4184,1.7850,3.9167,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.60,-0.1135,1.7985,-5.8140,5.8700,1.5250,5.3100,12.6341,0.0878,0.00,True,-1.5556,-1.7101,-1.7107,1.4159,1.7866,3.9138,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.60,-0.1135,1.7985,-5.8140,-5.3498,1.5250,5.3099,12.2977,0.0878,0.00,True,-1.5556,-1.7101,-1.7107,1.4159,1.7866,3.9138,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.70,-0.1020,1.7869,-5.8319,5.8700,1.5250,5.3100,12.6442,0.2431,0.00,True,-1.4956,-1.7101,-1.7608,1.4464,1.7877,3.7519,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.70,-0.1020,1.7869,-5.8319,-5.3498,1.5250,5.3099,12.3186,0.2431,0.00,True,-1.4956,-1.7101,-1.7608,1.4464,1.7877,3.7519,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.80,-0.0886,1.7728,-5.8592,5.8700,1.5250,5.3100,12.6617,0.3346,0.00,True,-1.3967,-1.7101,-1.8110,1.4452,1.7887,3.4683,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.80,-0.0886,1.7728,-5.8592,-5.3498,1.5250,5.3099,12.3487,0.3346,0.00,True,-1.3967,-1.7101,-1.8110,1.4452,1.7887,3.4683,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.91,-0.0762,1.7647,-5.8841,5.8700,1.5250,5.3100,12.6777,0.2893,0.00,True,-1.2945,-1.7104,-1.8377,1.3992,1.7896,3.3225,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.91,-0.0762,1.7647,-5.8841,-5.3498,1.5250,5.3099,12.3763,0.2893,0.00,True,-1.2945,-1.7104,-1.8377,1.3992,1.7896,3.3225,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.01,-0.0662,1.7630,-5.8961,5.8700,1.5250,5.3100,12.6835,0.1577,0.00,True,-1.2706,-1.7101,-1.8349,1.3788,1.7904,3.3286,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.01,-0.0662,1.7630,-5.8961,-5.3498,1.5250,5.3099,12.3914,0.1577,0.00,True,-1.2706,-1.7101,-1.8349,1.3788,1.7904,3.3286,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.11,-0.0585,1.7643,-5.8940,5.8700,1.5250,5.3100,12.6781,0.0807,0.00,True,-1.3338,-1.7101,-1.8139,1.4138,1.7911,3.3346,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.11,-0.0585,1.7643,-5.8940,-5.3498,1.5250,5.3099,12.3928,0.0807,0.00,True,-1.3338,-1.7101,-1.8139,1.4138,1.7911,3.3346,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.21,-0.0513,1.7660,-5.8879,5.8700,1.5250,5.3100,12.6694,0.0955,0.00,True,-1.4293,-1.7101,-1.7805,1.4719,1.7917,3.3405,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.21,-0.0513,1.7660,-5.8879,-5.3498,1.5250,5.3099,12.3905,0.0955,0.00,True,-1.4293,-1.7101,-1.7805,1.4719,1.7917,3.3405,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.31,-0.0441,1.7680,-5.8814,5.8700,1.5250,5.3100,12.6604,0.0990,0.00,True,-1.5020,-1.7101,-1.7393,1.5151,1.7922,3.3461,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.31,-0.0441,1.7680,-5.8814,-5.3498,1.5250,5.3099,12.3877,0.0990,0.00,True,-1.5020,-1.7101,-1.7393,1.5151,1.7922,3.3461,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.41,-0.0369,1.7706,-5.8777,5.8700,1.5250,5.3100,12.6537,0.0853,0.00,True,-1.5284,-1.7101,-1.6958,1.5300,1.7926,3.3512,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.41,-0.0369,1.7706,-5.8777,-5.3498,1.5250,5.3099,12.3874,0.0853,0.00,True,-1.5284,-1.7101,-1.6958,1.5300,1.7926,3.3512,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.51,-0.0296,1.7735,-5.8786,5.8700,1.5250,5.3100,12.6512,0.0796,0.00,True,-1.5072,-1.7101,-1.6758,1.5147,1.7929,3.3561,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.51,-0.0296,1.7735,-5.8786,-5.3498,1.5250,5.3099,12.3915,0.0796,0.00,True,-1.5072,-1.7101,-1.6758,1.5147,1.7929,3.3561,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.62,-0.0228,1.7765,-5.8830,5.8700,1.5250,5.3100,12.6519,0.0858,0.00,True,-1.4486,-1.7101,-1.6758,1.4668,1.7931,3.3603,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.62,-0.0228,1.7765,-5.8830,-5.3498,1.5250,5.3099,12.3984,0.0858,0.00,True,-1.4486,-1.7101,-1.6758,1.4668,1.7931,3.3603,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.72,-0.0167,1.7789,-5.8877,5.8700,1.5250,5.3100,12.6534,0.0806,0.00,True,-1.3682,-1.7101,-1.6758,1.3920,1.7933,3.3639,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.72,-0.0167,1.7789,-5.8877,-5.3498,1.5250,5.3099,12.4053,0.0806,0.00,True,-1.3682,-1.7101,-1.6758,1.3920,1.7933,3.3639,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.82,-0.0115,1.7809,-5.8904,5.8700,1.5250,5.3100,12.6534,0.0623,0.00,True,-1.3056,-1.7101,-1.6761,1.3268,1.7933,3.3668,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.82,-0.0115,1.7809,-5.8904,-5.3498,1.5250,5.3099,12.4101,0.0623,0.00,True,-1.3056,-1.7101,-1.6761,1.3268,1.7933,3.3668,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.92,-0.0072,1.7827,-5.8917,5.8700,1.5250,5.3100,12.6525,0.0487,0.00,True,-1.2717,-1.7101,-1.6768,1.2864,1.7934,3.3691,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.92,-0.0072,1.7827,-5.8917,-5.3498,1.5250,5.3099,12.4131,0.0487,0.00,True,-1.2717,-1.7101,-1.6768,1.2864,1.7934,3.3691,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.02,-0.0038,1.7843,-5.8925,5.8700,1.5250,5.3100,12.6517,0.0385,0.00,True,-1.2558,-1.7102,-1.6783,1.2640,1.7933,3.3708,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.02,-0.0038,1.7843,-5.8925,-5.3498,1.5250,5.3099,12.4154,0.0385,0.00,True,-1.2558,-1.7102,-1.6783,1.2640,1.7933,3.3708,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.13,-0.0014,1.7856,-5.8932,5.8700,1.5250,5.3100,12.6512,0.0281,0.00,True,-1.2558,-1.7102,-1.6808,1.2590,1.7933,3.3720,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.13,-0.0014,1.7856,-5.8932,-5.3498,1.5250,5.3099,12.4171,0.0281,0.00,True,-1.2558,-1.7102,-1.6808,1.2590,1.7933,3.3720,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.23,-0.0001,1.7863,-5.8937,5.8700,1.5250,5.3100,12.6511,0.0150,0.00,True,-1.2576,-1.7102,-1.6948,1.2580,1.7933,3.3726,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.23,-0.0001,1.7863,-5.8937,-5.3498,1.5250,5.3099,12.4180,0.0150,0.00,True,-1.2576,-1.7102,-1.6948,1.2580,1.7933,3.3726,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.33,-0.0046,1.7887,-5.8935,5.8700,1.5250,5.3100,12.6530,0.0503,0.00,True,-1.2779,-1.7103,-1.6979,1.2863,1.7940,3.3782,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.33,-0.0046,1.7887,-5.8935,-5.3498,1.5250,5.3099,12.4160,0.0503,0.00,True,-1.2779,-1.7103,-1.6979,1.2863,1.7940,3.3782,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.43,-0.0225,1.7980,-5.8915,5.8700,1.5250,5.3100,12.6598,0.2032,0.00,True,-1.3743,-1.7105,-1.7139,1.4009,1.7982,3.3975,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.43,-0.0225,1.7980,-5.8915,-5.3498,1.5250,5.3099,12.4066,0.2032,0.00,True,-1.3743,-1.7105,-1.7139,1.4009,1.7982,3.3975,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.59,-0.0237,1.7987,-5.8913,5.8700,1.5250,5.3100,12.6602,0.0141,0.00,True,-1.3803,-1.7105,-1.7158,1.4076,1.7986,3.3987,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.59,-0.0237,1.7987,-5.8913,-5.3498,1.5250,5.3099,12.4060,0.0141,0.00,True,-1.3803,-1.7105,-1.7158,1.4076,1.7986,3.3987,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.69,-0.1008,1.8492,-5.8876,5.8700,1.5250,5.3100,12.6942,0.9226,0.00,True,-1.5725,-1.7101,-1.8100,1.4532,1.8225,3.4418,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.69,-0.1008,1.8492,-5.8876,-5.3498,1.5250,5.3099,12.3709,0.9226,0.00,True,-1.5725,-1.7101,-1.8100,1.4532,1.8225,3.4418,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.79,-0.1250,1.8700,-5.8875,5.8700,1.5250,5.3100,12.7060,0.3192,0.00,True,-1.5742,-1.7095,-1.8245,1.3559,1.8320,3.4411,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.79,-0.1250,1.8700,-5.8875,-5.3498,1.5250,5.3099,12.3611,0.3192,0.00,True,-1.5742,-1.7095,-1.8245,1.3559,1.8320,3.4411,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.89,-0.1364,1.8789,-5.8869,5.8700,1.5250,5.3100,12.7112,0.1441,0.00,True,-1.5419,-1.7090,-1.7955,1.3182,1.8364,3.4369,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.89,-0.1364,1.8789,-5.8869,-5.3498,1.5250,5.3099,12.3561,0.1441,0.00,True,-1.5419,-1.7090,-1.7955,1.3182,1.8364,3.4369,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.99,-0.1357,1.8718,-5.8899,5.8700,1.5250,5.3100,12.7132,0.0771,0.00,True,-1.4894,-1.7091,-1.7691,1.3598,1.8323,3.4308,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.99,-0.1357,1.8718,-5.8899,-5.3498,1.5250,5.3099,12.3589,0.0771,0.00,True,-1.4894,-1.7091,-1.7691,1.3598,1.8323,3.4308,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.09,-0.1320,1.8517,-5.8992,5.8700,1.5250,5.3100,12.7191,0.2249,0.00,True,-1.3986,-1.7100,-1.7823,1.4119,1.8223,3.4173,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.09,-0.1320,1.8517,-5.8992,-5.3498,1.5250,5.3099,12.3683,0.2249,0.00,True,-1.3986,-1.7100,-1.7823,1.4119,1.8223,3.4173,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.20,-0.1275,1.8265,-5.9078,5.8700,1.5250,5.3100,12.7240,0.2703,0.00,True,-1.2715,-1.7108,-1.7428,1.4179,1.8142,3.3973,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.20,-0.1275,1.8265,-5.9078,-5.3498,1.5250,5.3099,12.3774,0.2703,0.00,True,-1.2715,-1.7108,-1.7428,1.4179,1.8142,3.3973,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.30,-0.1237,1.7992,-5.9084,5.8700,1.5250,5.3100,12.7222,0.2752,0.00,True,-1.1947,-1.7120,-1.6992,1.3977,1.8021,3.3713,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.30,-0.1237,1.7992,-5.9084,-5.3498,1.5250,5.3099,12.3789,0.2752,0.00,True,-1.1947,-1.7120,-1.6992,1.3977,1.8021,3.3713,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.40,-0.1223,1.7777,-5.8952,5.8700,1.5250,5.3100,12.7094,0.2535,0.00,True,-1.2496,-1.7125,-1.7167,1.4198,1.7957,3.3428,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.40,-0.1223,1.7777,-5.8952,-5.3498,1.5250,5.3099,12.3670,0.2535,0.00,True,-1.2496,-1.7125,-1.7167,1.4198,1.7957,3.3428,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.50,-0.1240,1.7706,-5.8692,5.8700,1.5250,5.3100,12.6871,0.2699,0.00,True,-1.3991,-1.7109,-1.7189,1.4711,1.7890,3.3182,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.50,-0.1240,1.7706,-5.8692,-5.3498,1.5250,5.3099,12.3426,0.2699,0.00,True,-1.3991,-1.7109,-1.7189,1.4711,1.7890,3.3182,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.61,-0.1259,1.7780,-5.8390,5.8700,1.5250,5.3100,12.6615,0.3116,0.00,True,-1.5414,-1.7101,-1.7109,1.4832,1.7850,3.5622,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.61,-0.1259,1.7780,-5.8390,-5.3498,1.5250,5.3099,12.3146,0.3116,0.00,True,-1.5414,-1.7101,-1.7109,1.4832,1.7850,3.5622,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
