time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
4.47,0.0055,2.3744,-1.3617,0.0053,2.4785,-2.0220,-0.0232,2.0027,-1.1464,0.3497,2.8793,-1.6390,-0.0268,2.0943,-1.9762,-0.0176,2.2336,-2.1750,0.3495,1.8908,-2.4018,0.0000,2.3212,-4.4134,0.0000,2.3063,-3.7431,0.0000,2.3212,-4.4134,0.0000,2.3274,-3.0097,-0.1465,0.4523,-1.3960,-0.1434,0.4707,-1.1615,-0.1290,0.6460,-0.9865,-0.1069,0.9351,-0.9166,-0.0581,1.5807,-1.0681,-0.0863,1.2146,-0.9659,0.0001,1.9479,-5.2377,-0.3815,2.1474,-4.6952,0.3794,2.1427,-4.6951,0.3432,1.4147,-4.1831,-0.3438,1.2588,-4.7424,0.0000,2.3893,-2.3840,-0.2558,2.9308,-1.6307,-0.0006,2.2115,-5.1482,0.0030,1.3964,-5.2183,0.0056,1.1357,-5.1943,0.0007,1.6447,-5.2411,0.4041,2.3566,-1.3942,0.4041,2.3566,-1.3942,0.7017,3.0123,-2.0429,0.3805,2.3552,-2.6097,0.9523,2.9636,-2.3262,0.5221,2.4720,-1.9457,-0.3476,1.9080,-2.3664,0.3006,1.5374,-2.9501,-0.2998,1.4379,-2.8188,0.3011,0.4213,-2.8721,0.4041,2.3566,-1.3942,0.3002,0.3742,-4.0688,-0.3911,2.4243,-1.3833,-0.3911,2.4243,-1.3833,-0.5911,3.1224,-2.0252,-0.3804,2.3549,-2.6097,-0.8539,3.1175,-2.3015,-0.5028,2.5593,-1.9317,-0.2994,0.3516,-2.5516,-0.3911,2.4243,-1.3833,-0.2993,0.3065,-5.1767
4.57,0.0061,2.3759,-1.2413,0.0058,2.4780,-1.9020,-0.0216,2.0048,-1.0249,0.3489,2.8809,-1.5201,-0.0252,2.0939,-1.8550,-0.0164,2.2326,-2.0542,0.3498,1.8878,-2.2875,0.0000,2.3247,-4.2933,0.0002,2.3077,-3.6231,0.0000,2.3247,-4.2933,0.0005,2.3273,-2.8897,-0.1941,0.4640,-1.2783,-0.1844,0.4781,-1.0438,-0.1574,0.6511,-0.8679,-0.1206,0.9383,-0.7964,-0.0553,1.5830,-0.9453,-0.0899,1.2172,-0.8440,-0.0016,1.9430,-5.1157,-0.3771,2.1373,-4.5724,0.3836,2.1535,-4.5739,0.3460,1.3981,-4.1035,-0.3414,1.2518,-4.6613,0.0006,2.3885,-2.2639,-0.2567,2.9308,-1.5122,0.0010,2.2068,-5.0269,-0.0134,1.3915,-5.0993,-0.0196,1.1316,-5.0674,-0.0040,1.6398,-5.1200,0.4047,2.3592,-1.2737,0.4047,2.3592,-1.2737,0.7006,3.0137,-1.9244,0.3810,2.3547,-2.4898,0.9515,2.9649,-2.2074,0.5225,2.4732,-1.8256,-0.3470,1.8968,-2.2670,0.3010,1.5170,-2.8242,-0.2991,1.4553,-2.7474,0.3019,0.4279,-2.5681,0.4047,2.3592,-1.2737,0.3014,0.3606,-3.9649,-0.3906,2.4247,-1.2632,-0.3906,2.4247,-1.2632,-0.5924,3.1202,-1.9074,-0.3799,2.3543,-2.4895,-0.8551,3.1136,-2.1837,-0.5026,2.5576,-1.8121,-0.2984,0.3534,-2.5542,-0.3906,2.4247,-1.2632,-0.2992,0.3044,-5.1066
4.68,0.0045,2.3780,-1.1175,0.0042,2.4684,-1.7799,-0.0189,2.0104,-0.8946,0.3415,2.8823,-1.4045,-0.0220,2.0848,-1.7262,-0.0146,2.2201,-1.9278,0.3478,1.8672,-2.1913,0.0000,2.3374,-4.1709,0.0000,2.3088,-3.5010,0.0000,2.3374,-4.1709,0.0000,2.3198,-2.7675,-0.2318,0.4869,-1.1551,-0.2160,0.4930,-0.9205,-0.1769,0.6613,-0.7424,-0.1263,0.9451,-0.6661,-0.0475,1.5897,-0.8077,-0.0863,1.2236,-0.7087,-0.0061,1.9331,-4.9904,-0.3728,2.1313,-4.4425,0.3873,2.1677,-4.4473,0.3474,1.3547,-4.0856,-0.3395,1.2444,-4.5174,0.0000,2.3769,-2.1413,-0.2647,2.9247,-1.3985,0.0021,2.1963,-4.9004,-0.0382,1.3822,-4.9942,-0.0502,1.1227,-4.9614,-0.0138,1.6302,-5.0029,0.4034,2.3657,-1.1489,0.4034,2.3657,-1.1489,0.6923,3.0124,-1.8105,0.3805,2.3446,-2.3672,0.9443,2.9618,-2.0922,0.5208,2.4715,-1.7025,-0.3480,1.8878,-2.1426,0.3001,1.4290,-2.6746,-0.2997,1.4673,-2.6413,0.3016,0.4337,-2.1637,0.4034,2.3657,-1.1489,0.3003,0.3202,-3.9274,-0.3928,2.4214,-1.1409,-0.3928,2.4214,-1.1409,-0.6020,3.1029,-1.7976,-0.3805,2.3442,-2.3672,-0.8641,3.0881,-2.0742,-0.5053,2.5432,-1.6923,-0.2992,0.3519,-2.5538,-0.3928,2.4214,-1.1409,-0.3001,0.3133,-4.9961
4.78,0.0033,2.3899,-0.9955,0.0028,2.4632,-1.6600,-0.0137,2.0278,-0.7632,0.3313,2.8929,-1.2948,-0.0163,2.0806,-1.5965,-0.0109,2.2108,-1.8014,0.3473,1.8725,-2.0395,0.0000,2.3530,-4.0498,0.0000,2.3123,-3.3806,0.0000,2.3530,-4.0498,-0.0001,2.3147,-2.6470,-0.2534,0.5246,-1.0295,-0.2328,0.5215,-0.7952,-0.1835,0.6843,-0.6144,-0.1218,0.9642,-0.5322,-0.0344,1.6089,-0.6655,-0.0749,1.2425,-0.5687,-0.0087,1.9263,-4.8682,-0.3674,2.1275,-4.3133,0.3913,2.1852,-4.3217,0.3505,1.3443,-4.0309,-0.3356,1.2375,-4.2977,-0.0002,2.3680,-2.0204,-0.2756,2.9239,-1.2910,0.0045,2.1880,-4.7743,-0.0606,1.3784,-4.9031,-0.0847,1.1182,-4.8851,-0.0214,1.6244,-4.8941,0.4024,2.3844,-1.0258,0.4024,2.3844,-1.0258,0.6805,3.0192,-1.7034,0.3803,2.3372,-2.2466,0.9341,2.9661,-1.9832,0.5191,2.4781,-1.5817,-0.3480,1.8731,-2.0367,0.3004,1.3557,-2.4378,-0.2995,1.4725,-2.5515,0.3019,0.4276,-1.8131,0.4024,2.3844,-1.0258,0.3024,0.3042,-3.9150,-0.3947,2.4250,-1.0207,-0.3947,2.4250,-1.0207,-0.6153,3.0853,-1.6952,-0.3806,2.3365,-2.2466,-0.8764,3.0584,-1.9717,-0.5082,2.5305,-1.5752,-0.2984,0.3539,-2.5664,-0.3947,2.4250,-1.0207,-0.2979,0.3431,-4.8419
4.88,0.0018,2.3913,-0.8739,0.0015,2.4506,-1.5398,-0.0085,2.0340,-0.6341,0.3203,2.8945,-1.1831,-0.0100,2.0692,-1.4683,-0.0068,2.1951,-1.6759,0.3468,1.9189,-1.8182,0.0000,2.3674,-3.9286,-0.0001,2.3135,-3.2603,0.0000,2.3674,-3.9286,-0.0003,2.3055,-2.5267,-0.2617,0.5506,-0.9106,-0.2376,0.5382,-0.6770,-0.1811,0.6950,-0.4932,-0.1120,0.9712,-0.4044,-0.0210,1.6169,-0.5276,-0.0609,1.2496,-0.4341,-0.0055,1.9181,-4.7440,-0.3598,2.1211,-4.1836,0.3965,2.2039,-4.1955,0.3521,1.3492,-3.9489,-0.3331,1.2563,-3.9719,-0.0003,2.3532,-1.8997,-0.2871,2.9132,-1.1812,0.0094,2.1786,-4.6471,-0.0686,1.3743,-4.8063,-0.1209,1.1186,-4.8277,-0.0193,1.6175,-4.7816,0.4010,2.3933,-0.9033,0.4010,2.3933,-0.9033,0.6679,3.0192,-1.5935,0.3801,2.3239,-2.1261,0.9232,2.9654,-1.8716,0.5172,2.4776,-1.4608,-0.3487,1.8518,-1.9375,0.2988,1.3414,-2.1218,-0.3008,1.4612,-2.4601,0.2989,0.3884,-1.5358,0.4010,2.3933,-0.9033,0.2999,0.3041,-3.8980,-0.3968,2.4179,-0.9007,-0.3968,2.4179,-0.9007,-0.6290,3.0591,-1.5894,-0.3808,2.3243,-2.1262,-0.8889,3.0212,-1.8659,-0.5110,2.5092,-1.4576,-0.3014,0.3517,-2.6034,-0.3968,2.4179,-0.9007,-0.3005,0.4050,-4.5817
4.98,0.0006,2.3936,-0.7568,0.0005,2.4438,-1.4234,-0.0025,2.0394,-0.5121,0.3089,2.8993,-1.0722,-0.0030,2.0632,-1.3467,-0.0020,2.1863,-1.5561,0.3472,1.9719,-1.6352,0.0000,2.3765,-3.8111,0.0000,2.3144,-3.1436,0.0000,2.3765,-3.8111,-0.0001,2.3000,-2.4100,-0.2482,0.5656,-0.7934,-0.2221,0.5480,-0.5603,-0.1632,0.7020,-0.3748,-0.0927,0.9766,-0.2823,-0.0063,1.6236,-0.4000,-0.0423,1.2555,-0.3081,-0.0004,1.9090,-4.6216,-0.3535,2.1145,-4.0593,0.4004,2.2165,-4.0743,0.3538,1.3485,-3.8802,-0.3303,1.3111,-3.6755,-0.0001,2.3448,-1.7828,-0.2988,2.9050,-1.0717,0.0137,2.1695,-4.5246,-0.0661,1.3677,-4.6968,-0.1419,1.1230,-4.7513,-0.0130,1.6091,-4.6645,0.3997,2.4038,-0.7854,0.3997,2.4038,-0.7854,0.6547,3.0258,-1.4836,0.3804,2.3166,-2.0094,0.9116,2.9737,-1.7605,0.5153,2.4829,-1.3438,-0.3482,1.8369,-1.8406,0.2992,1.3521,-1.8390,-0.3006,1.4451,-2.3623,0.2993,0.3551,-1.3314,0.3997,2.4038,-0.7854,0.2990,0.3023,-3.8814,-0.3984,2.4112,-0.7847,-0.3984,2.4112,-0.7847,-0.6428,3.0379,-1.4825,-0.3806,2.3169,-2.0094,-0.9012,2.9906,-1.7590,-0.5134,2.4925,-1.3430,-0.3009,0.3512,-2.5968,-0.3984,2.4112,-0.7847,-0.3013,0.4433,-4.2617
5.09,-0.0005,2.3969,-0.6343,-0.0006,2.4471,-1.3010,0.0033,2.0427,-0.3897,0.2978,2.9089,-0.9492,0.0037,2.0665,-1.2243,0.0025,2.1896,-1.4336,0.3478,2.0042,-1.4876,0.0000,2.3761,-3.6887,0.0000,2.3151,-3.0210,0.0000,2.3761,-3.6887,0.0001,2.3020,-2.2874,-0.2122,0.5637,-0.6693,-0.1860,0.5470,-0.4362,-0.1303,0.7025,-0.2510,-0.0654,0.9786,-0.1587,0.0080,1.6270,-0.2775,-0.0205,1.2584,-0.1849,0.0005,1.9095,-4.4989,-0.3529,2.1135,-3.9370,0.4007,2.2176,-3.9523,0.3556,1.3442,-3.7831,-0.3285,1.3661,-3.4531,0.0001,2.3478,-1.6603,-0.3099,2.9019,-0.9498,0.0140,2.1702,-4.4024,-0.0627,1.3674,-4.5719,-0.1384,1.1229,-4.6276,-0.0115,1.6094,-4.5407,0.3984,2.4154,-0.6623,0.3984,2.4154,-0.6623,0.6415,3.0426,-1.3600,0.3806,2.3195,-1.8868,0.9000,2.9958,-1.6365,0.5132,2.4969,-1.2205,-0.3474,1.8288,-1.7517,0.3001,1.3763,-1.6651,-0.2998,1.4488,-2.2821,0.3009,0.3553,-1.2079,0.3984,2.4154,-0.6623,0.3023,0.3031,-3.8862,-0.3997,2.4062,-0.6629,-0.3997,2.4062,-0.6629,-0.6560,3.0277,-1.3611,-0.3804,2.3192,-1.8868,-0.9128,2.9751,-1.6380,-0.5154,2.4852,-1.2213,-0.2995,0.3558,-2.5208,-0.3997,2.4062,-0.6629,-0.2982,0.4489,-3.9584
5.19,-0.0012,2.3933,-0.5170,-0.0012,2.4535,-1.1828,0.0099,2.0356,-0.2776,0.2865,2.9163,-0.8236,0.0111,2.0720,-1.1118,0.0076,2.1982,-1.3193,0.3492,2.0156,-1.3668,0.0000,2.3662,-3.5715,0.0003,2.3139,-2.9031,0.0000,2.3662,-3.5715,0.0005,2.3072,-2.1695,-0.1551,0.5417,-0.5555,-0.1309,0.5298,-0.3219,-0.0835,0.6894,-0.1378,-0.0301,0.9688,-0.0482,0.0233,1.6185,-0.1717,0.0050,1.2497,-0.0771,-0.0010,1.9171,-4.3853,-0.3560,2.1139,-3.8262,0.3988,2.2101,-3.8395,0.3550,1.3289,-3.7172,-0.3298,1.4192,-3.2694,0.0007,2.3561,-1.5426,-0.3209,2.8963,-0.8254,0.0112,2.1785,-4.2904,-0.0537,1.3712,-4.4408,-0.1159,1.1201,-4.4816,-0.0116,1.6161,-4.4197,0.3972,2.4207,-0.5438,0.3972,2.4207,-0.5438,0.6279,3.0635,-1.2317,0.3811,2.3271,-1.7691,0.8878,3.0265,-1.5083,0.5112,2.5131,-1.1006,-0.3464,1.8354,-1.6344,0.3019,1.3994,-1.5811,-0.2984,1.4693,-2.1744,0.3039,0.3544,-1.1816,0.3972,2.4207,-0.5438,0.3031,0.3038,-3.9268,-0.4005,2.3945,-0.5462,-0.4005,2.3945,-0.5462,-0.6689,3.0208,-1.2355,-0.3798,2.3260,-1.7689,-0.9241,2.9668,-1.5136,-0.5169,2.4793,-1.1036,-0.2969,0.3694,-2.3788,-0.4005,2.3945,-0.5462,-0.2974,0.4521,-3.6707
5.29,-0.0041,2.3882,-0.3938,-0.0036,2.4637,-1.0581,0.0140,2.0254,-0.1628,0.2733,2.9241,-0.6875,0.0166,2.0811,-0.9959,0.0109,2.2119,-1.2004,0.3485,2.0070,-1.2585,0.0000,2.3506,-3.4482,0.0000,2.3119,-2.7788,0.0000,2.3506,-3.4482,-0.0001,2.3155,-2.0452,-0.0806,0.5110,-0.4360,-0.0611,0.5071,-0.2016,-0.0273,0.6725,-0.0198,0.0088,0.9562,0.0650,0.0359,1.6063,-0.0665,0.0303,1.2379,0.0311,-0.0029,1.9289,-4.2667,-0.3617,2.1169,-3.7123,0.3951,2.1959,-3.7224,0.3524,1.3075,-3.6757,-0.3332,1.4559,-3.1159,-0.0003,2.3691,-1.4187,-0.3336,2.8913,-0.6916,0.0070,2.1911,-4.1738,-0.0394,1.3790,-4.2949,-0.0804,1.1209,-4.3121,-0.0113,1.6267,-4.2897,0.3938,2.4247,-0.4189,0.3938,2.4247,-0.4189,0.6126,3.0878,-1.0910,0.3803,2.3382,-1.6448,0.8739,3.0627,-1.3676,0.5072,2.5323,-0.9729,-0.3480,1.8555,-1.4819,0.3005,1.4205,-1.5443,-0.2996,1.4992,-2.0284,0.3015,0.3542,-1.2058,0.3938,2.4247,-0.4189,0.3019,0.3042,-3.9731,-0.4032,2.3816,-0.4243,-0.4032,2.3816,-0.4243,-0.6830,3.0178,-1.0998,-0.3807,2.3375,-1.6449,-0.9363,2.9649,-1.3799,-0.5200,2.4768,-0.9799,-0.2985,0.3906,-2.1790,-0.4032,2.3816,-0.4243,-0.2984,0.4404,-3.3708
5.39,-0.0061,2.3820,-0.2772,-0.0055,2.4728,-0.9395,0.0177,2.0144,-0.0545,0.2626,2.9292,-0.5578,0.0212,2.0892,-0.8860,0.0138,2.2246,-1.0876,0.3477,1.9771,-1.1787,0.0000,2.3352,-3.3305,-0.0003,2.3097,-2.6605,0.0000,2.3352,-3.3305,-0.0006,2.3231,-1.9270,0.0042,0.4814,-0.3213,0.0166,0.4863,-0.0865,0.0333,0.6571,0.0928,0.0485,0.9442,0.1720,0.0467,1.5936,0.0322,0.0544,1.2260,0.1325,-0.0037,1.9399,-4.1525,-0.3685,2.1233,-3.6034,0.3904,2.1783,-3.6101,0.3492,1.2891,-3.6422,-0.3374,1.4533,-3.0174,-0.0009,2.3811,-1.3009,-0.3435,2.8861,-0.5642,0.0032,2.2029,-4.0616,-0.0237,1.3883,-4.1543,-0.0439,1.1272,-4.1482,-0.0095,1.6370,-4.1645,0.3911,2.4259,-0.3004,0.3911,2.4259,-0.3004,0.5999,3.1080,-0.9565,0.3797,2.3483,-1.5266,0.8622,3.0938,-1.2330,0.5039,2.5482,-0.8515,-0.3495,1.8786,-1.3309,0.2993,1.4340,-1.5402,-0.3007,1.5252,-1.8793,0.2994,0.3540,-1.2486,0.3911,2.4259,-0.3004,0.3003,0.3038,-3.9946,-0.4049,2.3693,-0.3088,-0.4049,2.3693,-0.3088,-0.6943,3.0159,-0.9703,-0.3813,2.3482,-1.5270,-0.9460,2.9651,-1.2522,-0.5221,2.4751,-0.8625,-0.3004,0.4091,-1.9552,-0.4049,2.3693,-0.3088,-0.2998,0.4102,-3.1080
5.50,-0.0057,2.3760,-0.1594,-0.0055,2.4785,-0.8200,0.0222,2.0048,0.0568,0.2567,2.9313,-0.4298,0.0257,2.0944,-0.7732,0.0168,2.2332,-0.9723,0.3480,1.9331,-1.1235,0.0000,2.3236,-3.2114,-0.0001,2.3078,-2.5411,0.0000,2.3236,-3.2114,-0.0002,2.3282,-1.8077,0.1000,0.4594,-0.2021,0.1026,0.4725,0.0327,0.0990,0.6467,0.2095,0.0896,0.9356,0.2831,0.0562,1.5829,0.1362,0.0778,1.2162,0.2378,-0.0024,1.9465,-4.0349,-0.3759,2.1344,-3.4908,0.3846,2.1578,-3.4938,0.3458,1.2711,-3.5694,-0.3414,1.4257,-2.9523,-0.0003,2.3892,-1.1819,-0.3489,2.8810,-0.4378,0.0006,2.2101,-3.9457,-0.0084,1.3950,-4.0179,-0.0129,1.1341,-3.9949,-0.0049,1.6434,-4.0392,0.3910,2.4251,-0.1812,0.3910,2.4251,-0.1812,0.5923,3.1211,-0.8250,0.3802,2.3552,-1.4076,0.8550,3.1149,-1.1013,0.5028,2.5584,-0.7300,-0.3493,1.8929,-1.1954,0.2996,1.4415,-1.5523,-0.3005,1.5384,-1.7430,0.2996,0.3534,-1.2922,0.3910,2.4251,-0.1812,0.2999,0.3030,-3.9672,-0.4044,2.3591,-0.1917,-0.4044,2.3591,-0.1917,-0.7007,3.0138,-0.8420,-0.3808,2.3553,-1.4077,-0.9515,2.9650,-1.1250,-0.5222,2.4733,-0.7435,-0.3007,0.4201,-1.7132,-0.4044,2.3591,-0.1917,-0.3001,0.3812,-2.8826
5.60,-0.0214,2.3706,-0.0387,-0.0148,2.4757,-0.6989,0.0051,1.9985,0.1763,0.2427,2.9273,-0.3044,0.0167,2.0914,-0.6534,0.0095,2.2310,-0.8520,0.3446,1.8891,-1.0761,0.0001,2.3220,-3.0905,0.0000,2.3065,-2.4202,0.0001,2.3220,-3.0905,-0.0025,2.3267,-1.6868,0.1576,0.4520,-0.0772,0.1506,0.4690,0.1573,0.1292,0.6431,0.3328,0.0989,0.9312,0.4036,0.0391,1.5764,0.2542,0.0723,1.2104,0.3553,0.0026,1.9464,-3.9141,-0.3825,2.1513,-3.3727,0.3783,2.1387,-3.3708,0.3435,1.2502,-3.4223,-0.3444,1.4068,-2.8852,-0.0066,2.3872,-1.0610,-0.3627,2.8760,-0.3185,0.0001,2.2100,-3.8250,0.0077,1.3949,-3.8955,0.0090,1.1344,-3.8687,0.0049,1.6432,-3.9178,0.3754,2.4204,-0.0565,0.3754,2.4204,-0.0565,0.5818,3.1194,-0.6954,0.3754,2.3535,-1.2842,0.8473,3.1147,-0.9691,0.4924,2.5561,-0.6036,-0.3517,1.8889,-1.0820,0.2994,1.4425,-1.5520,-0.3002,1.5324,-1.6281,0.2991,0.3501,-1.3106,0.3754,2.4204,-0.0565,0.3021,0.3027,-3.8673,-0.4197,2.3530,-0.0751,-0.4197,2.3530,-0.0751,-0.7108,3.0098,-0.7256,-0.3856,2.3534,-1.2893,-0.9587,2.9617,-1.0114,-0.5323,2.4693,-0.6275,-0.2997,0.4213,-1.4978,-0.4197,2.3530,-0.0751,-0.2992,0.3693,-2.7472
5.71,-0.0661,2.3735,0.0828,-0.0414,2.4685,-0.5785,-0.0496,2.0045,0.3039,0.2113,2.9231,-0.1842,-0.0156,2.0846,-0.5264,-0.0161,2.2213,-0.7272,0.3343,1.8753,-0.9611,0.0012,2.3321,-2.9693,0.0001,2.3074,-2.2993,0.0012,2.3321,-2.9693,-0.0098,2.3209,-1.5658,0.1454,0.4632,0.0574,0.1281,0.4801,0.2914,0.0930,0.6526,0.4662,0.0490,0.9390,0.5370,-0.0226,1.5832,0.3890,0.0147,1.2174,0.4892,0.0126,1.9378,-3.7899,-0.3848,2.1649,-3.2491,0.3754,2.1311,-3.2428,0.3417,1.2431,-3.3033,-0.3460,1.3715,-2.8462,-0.0255,2.3781,-0.9398,-0.3941,2.8785,-0.2132,0.0014,2.2013,-3.7007,0.0398,1.3866,-3.7850,0.0439,1.1266,-3.7539,0.0235,1.6350,-3.7989,0.3316,2.4185,0.0746,0.3316,2.4185,0.0746,0.5625,3.1053,-0.5692,0.3605,2.3456,-1.1561,0.8349,3.0934,-0.8358,0.4642,2.5445,-0.4713,-0.3602,1.8743,-0.9850,0.2973,1.4573,-1.4630,-0.3013,1.4794,-1.5033,0.2953,0.3477,-1.3209,0.3316,2.4185,0.0746,0.3025,0.3079,-3.7738,-0.4635,2.3599,0.0364,-0.4635,2.3599,0.0364,-0.7300,3.0101,-0.6312,-0.4002,2.3455,-1.1753,-0.9711,2.9605,-0.9224,-0.5605,2.4691,-0.5204,-0.3002,0.4268,-1.1244,-0.4635,2.3599,0.0364,-0.2996,0.3365,-2.6904
5.81,-0.1144,2.3822,0.2025,-0.0704,2.4615,-0.4598,-0.1109,2.0181,0.4323,0.1807,2.9201,-0.0693,-0.0536,2.0785,-0.3985,-0.0460,2.2105,-0.6023,0.3215,1.8694,-0.8265,0.0033,2.3466,-2.8487,0.0000,2.3100,-2.1793,0.0033,2.3466,-2.8487,-0.0184,2.3148,-1.4459,0.1243,0.4856,0.1945,0.0929,0.5011,0.4271,0.0412,0.6706,0.6008,-0.0173,0.9542,0.6720,-0.0945,1.5985,0.5275,-0.0578,1.2320,0.6255,0.0223,1.9291,-3.6672,-0.3849,2.1778,-3.1245,0.3744,2.1291,-3.1135,0.3430,1.2395,-3.1438,-0.3453,1.3394,-2.8263,-0.0468,2.3680,-0.8199,-0.4244,2.8865,-0.1135,0.0038,2.1911,-3.5753,0.0742,1.3800,-3.6889,0.0862,1.1197,-3.6629,0.0406,1.6271,-3.6873,0.2842,2.4194,0.2039,0.2842,2.4194,0.2039,0.5455,3.0867,-0.4487,0.3435,2.3369,-1.0287,0.8245,3.0635,-0.7076,0.4336,2.5303,-0.3409,-0.3709,1.8642,-0.8776,0.2933,1.4659,-1.3407,-0.3053,1.3696,-1.3007,0.2901,0.3474,-1.3210,0.2842,2.4194,0.2039,0.3078,0.3270,-3.6572,-0.5106,2.3752,0.1459,-0.5106,2.3752,0.1459,-0.7465,3.0148,-0.5431,-0.4166,2.3368,-1.0631,-0.9808,2.9631,-0.8395,-0.5907,2.4733,-0.4157,-0.3067,0.4244,-0.7022,-0.5106,2.3752,0.1459,-0.2976,0.3040,-2.6739
