time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
1.11,0.0054,2.3760,-3.8964,0.0052,2.4787,-4.5570,-0.0230,2.0048,-3.6803,0.3491,2.8806,-4.1748,-0.0265,2.0946,-4.5104,-0.0175,2.2335,-4.7094,0.3494,1.8898,-4.9385,0.0000,2.3223,-6.9483,0.0000,2.3066,-6.2780,0.0000,2.3223,-6.9483,0.0000,2.3273,-5.5446,-0.1318,0.4529,-3.9289,-0.1304,0.4719,-3.6945,-0.1194,0.6476,-3.5195,-0.1014,0.9369,-3.4497,-0.0574,1.5829,-3.6011,-0.0836,1.2166,-3.4990,0.0000,1.9473,-7.7724,-0.3827,2.1505,-7.2298,0.3782,2.1404,-7.2295,0.3426,1.4195,-6.7077,-0.3444,1.2612,-7.2627,0.0000,2.3891,-4.9189,-0.2564,2.9316,-4.1667,-0.0012,2.2109,-7.6829,0.0061,1.3959,-7.7546,0.0118,1.1349,-7.7333,0.0011,1.6442,-7.7765,0.4040,2.3586,-3.9289,0.4040,2.3586,-3.9289,0.7010,3.0132,-4.5790,0.3805,2.3551,-5.1446,0.9517,2.9641,-4.8621,0.5219,2.4728,-4.4807,-0.3477,1.9139,-4.8908,0.3006,1.5384,-5.4881,-0.2999,1.4349,-5.3337,0.3009,0.4209,-5.4362,0.4040,2.3586,-3.9289,0.3002,0.3771,-6.6118,-0.3912,2.4255,-3.9182,-0.3912,2.4255,-3.9182,-0.5918,3.1221,-4.5617,-0.3805,2.3548,-5.1446,-0.8546,3.1163,-4.8379,-0.5030,2.5592,-4.4669,-0.2996,0.3521,-5.0523,-0.3912,2.4255,-3.9182,-0.2992,0.3063,-7.6913
1.21,0.0062,2.3762,-3.7755,0.0059,2.4795,-4.4360,-0.0221,2.0047,-3.5598,0.3498,2.8812,-4.0534,-0.0257,2.0954,-4.3898,-0.0167,2.2345,-4.5887,0.3499,1.8912,-4.8170,0.0000,2.3227,-6.8273,0.0002,2.3074,-6.1570,0.0000,2.3227,-6.8273,0.0005,2.3283,-5.4237,-0.1844,0.4610,-3.8119,-0.1761,0.4764,-3.5773,-0.1519,0.6502,-3.4018,-0.1184,0.9379,-3.3310,-0.0564,1.5827,-3.4811,-0.0898,1.2169,-3.3794,-0.0009,1.9446,-7.6503,-0.3781,2.1389,-7.1075,0.3828,2.1506,-7.1085,0.3456,1.4046,-6.6234,-0.3418,1.2529,-7.1906,0.0006,2.3902,-4.7979,-0.2557,2.9320,-4.0452,0.0008,2.2084,-7.5615,-0.0090,1.3932,-7.6317,-0.0138,1.1331,-7.6013,-0.0025,1.6414,-7.6538,0.4048,2.3588,-3.8080,0.4048,2.3588,-3.8080,0.7016,3.0142,-4.4575,0.3810,2.3562,-5.0238,0.9523,2.9655,-4.7407,0.5227,2.4737,-4.3597,-0.3470,1.8989,-4.7995,0.3011,1.5261,-5.3576,-0.2991,1.4519,-5.2747,0.3019,0.4258,-5.1554,0.4048,2.3588,-3.8080,0.3015,0.3666,-6.4887,-0.3905,2.4256,-3.7972,-0.3905,2.4256,-3.7972,-0.5912,3.1228,-4.4399,-0.3799,2.3557,-5.0235,-0.8541,3.1172,-4.7162,-0.5023,2.5598,-4.3458,-0.2984,0.3537,-5.0613,-0.3905,2.4256,-3.7972,-0.2992,0.3045,-7.6336
1.31,0.0049,2.3770,-3.6559,0.0046,2.4711,-4.3178,-0.0199,2.0084,-3.4350,0.3437,2.8816,-3.9403,-0.0231,2.0873,-4.2662,-0.0152,2.2237,-4.4670,0.3483,1.8721,-4.7240,0.0000,2.3337,-6.7089,0.0001,2.3084,-6.0389,0.0000,2.3337,-6.7089,0.0001,2.3220,-5.3054,-0.2234,0.4798,-3.6935,-0.2091,0.4882,-3.4588,-0.1730,0.6579,-3.2814,-0.1258,0.9427,-3.2066,-0.0501,1.5872,-3.3503,-0.0880,1.2213,-3.2507,-0.0049,1.9357,-7.5291,-0.3739,2.1326,-6.9827,0.3864,2.1638,-6.9865,0.3470,1.3663,-6.5919,-0.3400,1.2467,-7.0681,0.0001,2.3802,-4.6793,-0.2623,2.9263,-3.9338,0.0018,2.1992,-7.4396,-0.0315,1.3845,-7.5264,-0.0418,1.1250,-7.4927,-0.0112,1.6327,-7.5389,0.4037,2.3634,-3.6875,0.4037,2.3634,-3.6875,0.6948,3.0125,-4.3457,0.3806,2.3475,-4.9052,0.9465,2.9624,-4.6278,0.5213,2.4717,-4.2406,-0.3478,1.8904,-4.6809,0.3003,1.4568,-5.2271,-0.2996,1.4649,-5.1754,0.3014,0.4333,-4.7752,0.4037,2.3634,-3.6875,0.3005,0.3308,-6.4396,-0.3922,2.4221,-3.6789,-0.3922,2.4221,-3.6789,-0.5991,3.1080,-4.3317,-0.3804,2.3471,-4.9052,-0.8614,3.0958,-4.6082,-0.5045,2.5474,-4.2295,-0.2991,0.3522,-5.0596,-0.3922,2.4221,-3.6789,-0.2999,0.3091,-7.5339
1.41,0.0036,2.3851,-3.5329,0.0032,2.4632,-4.1968,-0.0151,2.0215,-3.3032,0.3341,2.8886,-3.8288,-0.0179,2.0804,-4.1360,-0.0120,2.2120,-4.3401,0.3473,1.8654,-4.5957,0.0000,2.3490,-6.5871,0.0000,2.3110,-5.9177,0.0000,2.3490,-6.5871,-0.0001,2.3152,-5.1840,-0.2494,0.5133,-3.5687,-0.2299,0.5124,-3.3343,-0.1829,0.6765,-3.1542,-0.1236,0.9574,-3.0733,-0.0380,1.6021,-3.2085,-0.0783,1.2357,-3.1113,-0.0085,1.9276,-7.4056,-0.3689,2.1284,-6.8525,0.3902,2.1804,-6.8601,0.3496,1.3408,-6.5658,-0.3367,1.2385,-6.8691,-0.0002,2.3692,-4.5576,-0.2727,2.9227,-3.8244,0.0037,2.1897,-7.3128,-0.0560,1.3787,-7.4322,-0.0758,1.1187,-7.4083,-0.0202,1.6254,-7.4279,0.4027,2.3778,-3.5634,0.4027,2.3778,-3.5634,0.6837,3.0160,-4.2366,0.3803,2.3381,-4.7837,0.9369,2.9637,-4.5169,0.5196,2.4749,-4.1187,-0.3481,1.8769,-4.5677,0.3003,1.3647,-5.0141,-0.2995,1.4714,-5.0788,0.3023,0.4309,-4.3980,0.4027,2.3778,-3.5634,0.3017,0.3036,-6.4259,-0.3942,2.4226,-3.5576,-0.3942,2.4226,-3.5576,-0.6117,3.0888,-4.2272,-0.3806,2.3375,-4.7837,-0.8732,3.0653,-4.5038,-0.5075,2.5325,-4.1113,-0.2986,0.3527,-5.0687,-0.3942,2.4226,-3.5576,-0.2984,0.3319,-7.3928
1.51,0.0021,2.3908,-3.4155,0.0018,2.4538,-4.0810,-0.0102,2.0322,-3.1776,0.3236,2.8937,-3.7220,-0.0120,2.0721,-4.0116,-0.0082,2.1991,-4.2186,0.3467,1.9024,-4.3875,0.0000,2.3636,-6.4701,-0.0002,2.3132,-5.8015,0.0000,2.3636,-6.4701,-0.0003,2.3079,-5.0679,-0.2619,0.5439,-3.4516,-0.2386,0.5338,-3.2178,-0.1838,0.6922,-3.0347,-0.1161,0.9693,-2.9476,-0.0253,1.6146,-3.0735,-0.0658,1.2476,-2.9791,-0.0071,1.9212,-7.2870,-0.3622,2.1235,-6.7277,0.3949,2.1988,-6.7386,0.3515,1.3490,-6.4754,-0.3340,1.2460,-6.5773,-0.0004,2.3570,-4.4410,-0.2837,2.9162,-3.7196,0.0078,2.1819,-7.1905,-0.0681,1.3764,-7.3429,-0.1115,1.1183,-7.3518,-0.0211,1.6204,-7.3219,0.4014,2.3904,-3.4450,0.4014,2.3904,-3.4450,0.6718,3.0185,-4.1319,0.3801,2.3272,-4.6673,0.9265,2.9646,-4.4105,0.5177,2.4771,-4.0022,-0.3488,1.8570,-4.4739,0.2988,1.3420,-4.7216,-0.3008,1.4659,-4.9961,0.2989,0.4009,-4.1168,0.4014,2.3904,-3.4450,0.3004,0.3046,-6.4105,-0.3962,2.4200,-3.4419,-0.3962,2.4200,-3.4419,-0.6249,3.0666,-4.1268,-0.3808,2.3275,-4.6675,-0.8851,3.0318,-4.4033,-0.5103,2.5152,-3.9981,-0.3012,0.3522,-5.1024,-0.3962,2.4200,-3.4419,-0.3001,0.3870,-7.1760
1.61,0.0010,2.3922,-3.2948,0.0008,2.4443,-3.9613,-0.0041,2.0373,-3.0511,0.3121,2.8969,-3.6089,-0.0048,2.0635,-3.8856,-0.0033,2.1872,-4.0946,0.3471,1.9592,-4.1860,0.0000,2.3748,-6.3492,-0.0001,2.3140,-5.6815,0.0000,2.3748,-6.3492,-0.0001,2.3006,-4.9480,-0.2540,0.5623,-3.3322,-0.2283,0.5455,-3.0990,-0.1695,0.6999,-2.9137,-0.0987,0.9746,-2.8217,-0.0102,1.6213,-2.9402,-0.0476,1.2533,-2.8481,-0.0015,1.9108,-7.1608,-0.3548,2.1158,-6.5987,0.3996,2.2140,-6.6131,0.3533,1.3487,-6.4075,-0.3309,1.2950,-6.2536,-0.0001,2.3457,-4.3208,-0.2956,2.9061,-3.6081,0.0129,2.1713,-7.0637,-0.0670,1.3690,-7.2339,-0.1384,1.1217,-7.2820,-0.0145,1.6108,-7.2028,0.4002,2.4001,-3.3236,0.4002,2.4001,-3.3236,0.6583,3.0226,-4.0201,0.3804,2.3173,-4.5473,0.9149,2.9698,-4.2973,0.5159,2.4802,-3.8818,-0.3483,1.8401,-4.3720,0.2990,1.3475,-4.4126,-0.3008,1.4483,-4.8937,0.2988,0.3609,-3.8852,0.4002,2.4001,-3.3236,0.2988,0.3026,-6.3916,-0.3979,2.4122,-3.3224,-0.3979,2.4122,-3.3224,-0.6390,3.0423,-4.0183,-0.3806,2.3177,-4.5474,-0.8978,2.9973,-4.2947,-0.5127,2.4958,-3.8804,-0.3014,0.3509,-5.1115,-0.3979,2.4122,-3.3224,-0.3014,0.4367,-6.8536
1.72,-0.0005,2.3975,-3.1762,-0.0004,2.4462,-3.8429,0.0013,2.0438,-2.9307,0.3008,2.9070,-3.4924,0.0016,2.0658,-3.7653,0.0010,2.1884,-3.9750,0.3474,1.9979,-4.0335,0.0000,2.3774,-6.2304,0.0000,2.3153,-5.5629,0.0000,2.3774,-6.2304,-0.0001,2.3012,-4.8293,-0.2254,0.5676,-3.2104,-0.1990,0.5502,-2.9773,-0.1417,0.7050,-2.7920,-0.0745,0.9804,-2.6994,0.0035,1.6284,-2.8176,-0.0275,1.2599,-2.7252,0.0006,1.9083,-7.0402,-0.3526,2.1135,-6.4779,0.4009,2.2184,-6.4934,0.3551,1.3465,-6.3170,-0.3289,1.3509,-6.0185,-0.0001,2.3466,-4.2022,-0.3069,2.9037,-3.4926,0.0143,2.1690,-6.9435,-0.0641,1.3669,-7.1158,-0.1420,1.1237,-7.1739,-0.0116,1.6084,-7.0831,0.3985,2.4135,-3.2043,0.3985,2.4135,-3.2043,0.6452,3.0376,-3.9036,0.3804,2.3183,-4.4287,0.9033,2.9887,-4.1800,0.5136,2.4931,-3.7627,-0.3479,1.8303,-4.2852,0.2994,1.3695,-4.2092,-0.3004,1.4456,-4.8122,0.2996,0.3551,-3.7376,0.3985,2.4135,-3.2043,0.3010,0.3027,-6.3874,-0.3996,2.4092,-3.2047,-0.3996,2.4092,-3.2047,-0.6523,3.0307,-3.9042,-0.3806,2.3184,-4.4287,-0.9096,2.9790,-4.1808,-0.5150,2.4876,-3.7632,-0.3006,0.3540,-5.0571,-0.3996,2.4092,-3.2047,-0.2994,0.4477,-6.5485
1.82,-0.0008,2.3943,-3.0558,-0.0009,2.4512,-3.7219,0.0083,2.0378,-2.8147,0.2897,2.9141,-3.3652,0.0093,2.0700,-3.6490,0.0063,2.1952,-3.8571,0.3491,2.0141,-3.9050,0.0000,2.3696,-6.1104,0.0003,2.3143,-5.4422,0.0000,2.3696,-6.1104,0.0005,2.3053,-4.7086,-0.1720,0.5486,-3.0934,-0.1470,0.5350,-2.8599,-0.0969,0.6933,-2.6755,-0.0399,0.9716,-2.5849,0.0194,1.6211,-2.7067,-0.0018,1.2523,-2.6128,-0.0005,1.9145,-6.9230,-0.3549,2.1136,-6.3629,0.3995,2.2128,-6.3769,0.3554,1.3340,-6.2387,-0.3292,1.4054,-5.8234,0.0006,2.3531,-4.0816,-0.3178,2.8975,-3.3665,0.0122,2.1757,-6.8275,-0.0567,1.3698,-6.9844,-0.1235,1.1208,-7.0302,-0.0115,1.6138,-6.9599,0.3978,2.4193,-3.0831,0.3978,2.4193,-3.0831,0.6317,3.0573,-3.7742,0.3811,2.3245,-4.3082,0.8912,3.0174,-4.0508,0.5119,2.5083,-3.6403,-0.3463,1.8319,-4.1768,0.3018,1.3931,-4.1054,-0.2984,1.4624,-4.7145,0.3039,0.3545,-3.6896,0.3978,2.4193,-3.0831,0.3032,0.3035,-6.4202,-0.4001,2.3976,-3.0848,-0.4001,2.3976,-3.0848,-0.6653,3.0220,-3.7771,-0.3798,2.3234,-4.3079,-0.9210,2.9681,-4.0548,-0.5164,2.4803,-3.6426,-0.2968,0.3645,-4.9296,-0.4001,2.3976,-3.0848,-0.2974,0.4519,-6.2563
1.92,-0.0031,2.3900,-2.9398,-0.0028,2.4604,-3.6046,0.0128,2.0289,-2.7059,0.2775,2.9217,-3.2378,0.0150,2.0781,-3.5394,0.0100,2.2074,-3.7449,0.3489,2.0123,-3.7974,0.0000,2.3559,-5.9943,0.0001,2.3126,-5.3252,0.0000,2.3559,-5.9943,0.0001,2.3128,-4.5915,-0.1061,0.5212,-2.9809,-0.0847,0.5145,-2.7467,-0.0461,0.6780,-2.5641,-0.0039,0.9603,-2.4776,0.0321,1.6104,-2.6063,0.0223,1.2419,-2.5097,-0.0024,1.9249,-6.8113,-0.3596,2.1156,-6.2552,0.3964,2.2010,-6.2664,0.3534,1.3143,-6.1936,-0.3320,1.4481,-5.6662,0.0001,2.3648,-3.9649,-0.3296,2.8929,-3.2411,0.0084,2.1869,-6.7178,-0.0443,1.3761,-6.8487,-0.0925,1.1199,-6.8739,-0.0115,1.6231,-6.8381,0.3950,2.4237,-2.9654,0.3950,2.4237,-2.9654,0.6175,3.0802,-3.6429,0.3806,2.3345,-4.1912,0.8783,3.0512,-3.9195,0.5085,2.5262,-3.5204,-0.3473,1.8482,-4.0391,0.3011,1.4143,-4.0583,-0.2991,1.4894,-4.5840,0.3025,0.3542,-3.7010,0.3950,2.4237,-2.9654,0.3024,0.3044,-6.4674,-0.4023,2.3858,-2.9698,-0.4023,2.3858,-2.9698,-0.6786,3.0186,-3.6500,-0.3803,2.3337,-4.1911,-0.9325,2.9651,-3.9294,-0.5190,2.4774,-3.5260,-0.2978,0.3837,-4.7543,-0.4023,2.3858,-2.9698,-0.2980,0.4468,-5.9724
2.02,-0.0057,2.3841,-2.8212,-0.0051,2.4702,-3.4842,0.0164,2.0179,-2.5959,0.2656,2.9279,-3.1058,0.0197,2.0868,-3.4280,0.0128,2.2208,-3.6304,0.3479,1.9888,-3.7081,0.0000,2.3400,-5.8749,-0.0003,2.3105,-5.2051,0.0000,2.3400,-5.8749,-0.0006,2.3208,-4.4715,-0.0243,0.4905,-2.8650,-0.0094,0.4925,-2.6302,0.0132,0.6617,-2.4501,0.0355,0.9479,-2.3691,0.0433,1.5976,-2.5062,0.0467,1.2297,-2.4067,-0.0037,1.9366,-6.6960,-0.3662,2.1208,-6.1452,0.3920,2.1843,-6.1529,0.3503,1.2946,-6.1612,-0.3360,1.4579,-5.5511,-0.0008,2.3775,-3.8453,-0.3408,2.8878,-3.1116,0.0043,2.1994,-6.6045,-0.0288,1.3853,-6.7058,-0.0554,1.1247,-6.7068,-0.0103,1.6339,-6.7113,0.3917,2.4258,-2.8449,0.3917,2.4258,-2.8449,0.6035,3.1022,-3.5061,0.3797,2.3453,-4.0711,0.8656,3.0846,-3.7825,0.5047,2.5436,-3.3970,-0.3491,1.8715,-3.8851,0.2995,1.4305,-4.0457,-0.3004,1.5177,-4.4332,0.2998,0.3542,-3.7405,0.3917,2.4258,-2.8449,0.3008,0.3038,-6.4978,-0.4046,2.3731,-2.8525,-0.4046,2.3731,-2.8525,-0.6911,3.0165,-3.5184,-0.3812,2.3450,-4.0714,-0.9433,2.9650,-3.7997,-0.5217,2.4757,-3.4068,-0.2999,0.4037,-4.5358,-0.4046,2.3731,-2.8525,-0.2994,0.4209,-5.6956
2.12,-0.0059,2.3774,-2.7042,-0.0056,2.4769,-3.3653,0.0210,2.0071,-2.4863,0.2581,2.9306,-2.9773,0.0245,2.0928,-3.3168,0.0160,2.2308,-3.5165,0.3479,1.9477,-3.6456,0.0000,2.3267,-5.7566,-0.0002,2.3083,-5.0864,0.0000,2.3267,-5.7566,-0.0004,2.3267,-4.3530,0.0686,0.4648,-2.7481,0.0747,0.4754,-2.5132,0.0779,0.6488,-2.3357,0.0768,0.9373,-2.2603,0.0537,1.5855,-2.4051,0.0709,1.2185,-2.3038,-0.0031,1.9453,-6.5800,-0.3735,2.1303,-6.0343,0.3866,2.1647,-6.0386,0.3469,1.2776,-6.1075,-0.3401,1.4355,-5.4779,-0.0005,2.3869,-3.7271,-0.3476,2.8821,-2.9849,0.0012,2.2087,-6.4902,-0.0131,1.3936,-6.5677,-0.0217,1.1325,-6.5491,-0.0067,1.6421,-6.5862,0.3909,2.4251,-2.7264,0.3909,2.4251,-2.7264,0.5941,3.1176,-3.3734,0.3800,2.3533,-3.9528,0.8568,3.1094,-3.6497,0.5030,2.5556,-3.2758,-0.3494,1.8899,-3.7429,0.2995,1.4395,-4.0547,-0.3005,1.5359,-4.2909,0.2997,0.3533,-3.7867,0.3909,2.4251,-2.7264,0.3000,0.3036,-6.4905,-0.4046,2.3615,-2.7364,-0.4046,2.3615,-2.7364,-0.6992,3.0142,-3.3896,-0.3809,2.3533,-3.9530,-0.9502,2.9648,-3.6724,-0.5223,2.4736,-3.2887,-0.3005,0.4172,-4.2984,-0.4046,2.3615,-2.7364,-0.3002,0.3889,-5.4542
2.22,-0.0032,2.3694,-2.5853,-0.0041,2.4762,-3.2452,0.0263,1.9969,-2.3715,0.2571,2.9272,-2.8525,0.0285,2.0918,-3.2010,0.0189,2.2319,-3.3992,0.3485,1.9006,-3.6032,0.0000,2.3205,-5.6370,0.0000,2.3062,-4.9666,0.0000,2.3205,-5.6370,0.0003,2.3272,-4.2333,0.1648,0.4494,-2.6274,0.1605,0.4662,-2.3928,0.1429,0.6405,-2.2170,0.1167,0.9290,-2.1460,0.0617,1.5746,-2.2949,0.0927,1.2084,-2.1941,0.0003,1.9474,-6.4610,-0.3808,2.1454,-5.9190,0.3801,2.1435,-5.9187,0.3436,1.2557,-5.9801,-0.3439,1.4113,-5.4158,0.0009,2.3880,-3.6074,-0.3483,2.8750,-2.8601,0.0000,2.2111,-6.3719,0.0009,1.3960,-6.4404,0.0010,1.1354,-6.4140,0.0006,1.6442,-6.4638,0.3933,2.4199,-2.6073,0.3933,2.4199,-2.6073,0.5916,3.1208,-3.2467,0.3812,2.3542,-3.8336,0.8541,3.1172,-3.5233,0.5041,2.5571,-3.1553,-0.3484,1.8898,-3.6248,0.3000,1.4409,-4.0660,-0.3001,1.5345,-4.1720,0.3001,0.3507,-3.8149,0.3933,2.4199,-2.6073,0.3003,0.3024,-6.4124,-0.4018,2.3513,-2.6173,-0.4018,2.3513,-2.6173,-0.7010,3.0093,-3.2630,-0.3798,2.3542,-3.8329,-0.9520,2.9615,-3.5461,-0.5207,2.4688,-3.1682,-0.3000,0.4207,-4.0668,-0.4018,2.3513,-2.6173,-0.3001,0.3722,-5.2898
2.32,0.0394,2.3728,-2.4668,0.0217,2.4720,-3.1277,0.0718,2.0026,-2.2495,0.2965,2.9256,-2.7472,0.0527,2.0880,-3.0799,0.0389,2.2259,-3.2793,0.3567,1.8826,-3.5208,-0.0007,2.3277,-5.5191,-0.0001,2.3071,-4.8489,-0.0007,2.3277,-5.5191,0.0070,2.3236,-4.1155,0.2384,0.4590,-2.5076,0.2380,0.4761,-2.2730,0.2177,0.6495,-2.0966,0.1826,0.9366,-2.0239,0.1063,1.5810,-2.1690,0.1483,1.2152,-2.0704,0.0058,1.9417,-6.3411,-0.3863,2.1608,-5.7995,0.3741,2.1327,-5.7961,0.3398,1.2445,-5.8519,-0.3469,1.3870,-5.3601,0.0184,2.3824,-3.4895,-0.3093,2.8778,-2.7382,-0.0019,2.2053,-6.2519,0.0239,1.3902,-6.3300,0.0270,1.1300,-6.3004,0.0134,1.6386,-6.3476,0.4355,2.4201,-2.4998,0.4355,2.4201,-2.4998,0.6217,3.1121,-3.1525,0.3947,2.3493,-3.7224,0.8767,3.1034,-3.4359,0.5327,2.5502,-3.0522,-0.3385,1.8770,-3.5185,0.3008,1.4520,-4.0101,-0.2983,1.5097,-4.0583,0.2997,0.3488,-3.8243,0.4355,2.4201,-2.4998,0.2987,0.3051,-6.3138,-0.3601,2.3574,-2.4880,-0.3601,2.3574,-2.4880,-0.6716,3.0101,-3.1332,-0.3661,2.3493,-3.7084,-0.9304,2.9609,-3.4090,-0.4927,2.4694,-3.0369,-0.2969,0.4257,-3.7814,-0.3601,2.3574,-2.4880,-0.3006,0.3513,-5.2096
2.43,0.0865,2.3778,-2.3481,0.0509,2.4632,-3.0101,0.1203,2.0117,-2.1239,0.3428,2.9208,-2.6477,0.0780,2.0799,-2.9550,0.0602,2.2137,-3.1569,0.3676,1.8807,-3.3930,-0.0023,2.3410,-5.4003,-0.0001,2.3087,-4.7306,-0.0023,2.3410,-5.4003,0.0149,2.3166,-3.9972,0.3159,0.4758,-2.3876,0.3155,0.4920,-2.1530,0.2891,0.6628,-1.9748,0.2436,0.9475,-1.8985,0.1513,1.5915,-2.0354,0.1998,1.2254,-1.9411,0.0087,1.9317,-6.2194,-0.3915,2.1724,-5.6748,0.3682,2.1297,-5.6710,0.3354,1.2412,-5.7236,-0.3500,1.3455,-5.3465,0.0383,2.3711,-3.3712,-0.2631,2.8818,-2.6201,-0.0069,2.1945,-6.1287,0.0522,1.3816,-6.2302,0.0604,1.1215,-6.2001,0.0248,1.6294,-6.2348,0.4821,2.4187,-2.3936,0.4821,2.4187,-2.3936,0.6585,3.0940,-3.0661,0.4100,2.3395,-3.6113,0.9050,3.0757,-3.3565,0.5648,2.5357,-2.9512,-0.3262,1.8573,-3.4192,0.3032,1.4644,-3.8935,-0.2950,1.4056,-3.8914,0.3009,0.3474,-3.8311,0.4821,2.4187,-2.3936,0.2951,0.3179,-6.2169,-0.3136,2.3675,-2.3574,-0.3136,2.3675,-2.3574,-0.6350,3.0108,-3.0072,-0.3504,2.3396,-3.5829,-0.9023,2.9595,-3.2742,-0.4607,2.4698,-2.9045,-0.2918,0.4260,-3.3509,-0.3136,2.3675,-2.3574,-0.3018,0.3115,-5.1846
