collision_time,collider_a,collider_b,contact_x,contact_y,contact_z
6.83,Elephant,cube,3.801,2.548,-0.127
6.83,Elephant,cube,3.807,2.528,-0.124
6.83,Elephant,cube,3.801,2.547,-0.125
6.83,Elephant,cube,3.808,2.527,-0.122
6.83,Elephant,cube,3.802,2.546,-0.124
6.83,Elephant,cube,3.808,2.526,-0.121
6.84,Elephant,cube,3.802,2.545,-0.122
6.84,Elephant,cube,3.808,2.525,-0.119
6.84,Elephant,cube,3.802,2.543,-0.121
6.84,Elephant,cube,3.808,2.523,-0.118
6.85,Elephant,cube,3.802,2.542,-0.119
6.85,Elephant,cube,3.809,2.522,-0.116
6.85,Elephant,cube,3.803,2.540,-0.115
6.85,Elephant,cube,3.809,2.520,-0.112
6.86,Elephant,cube,3.803,2.539,-0.113
6.86,Elephant,cube,3.810,2.519,-0.110
6.86,Elephant,cube,3.804,2.538,-0.111
6.86,Elephant,cube,3.810,2.518,-0.109
6.87,Elephant,cube,3.804,2.537,-0.110
6.87,Elephant,cube,3.809,2.519,-0.107
6.89,Elephant,cube,3.804,2.533,-0.104
6.89,Elephant,cube,3.810,2.516,-0.102
6.90,Elephant,cube,3.893,2.248,-0.096
6.90,Elephant,cube,3.807,2.527,-0.094
6.90,Elephant,cube,3.811,2.512,-0.092
6.91,Elephant,cube,3.807,2.525,-0.091
6.91,Elephant,cube,3.811,2.513,-0.089
6.91,Elephant,cube,3.811,2.513,-0.071
6.91,Elephant,cube,3.807,2.524,-0.084
6.91,Elephant,cube,3.811,2.513,-0.082
6.91,Elephant,cube,3.811,2.513,-0.064
6.92,Elephant,cube,3.807,2.524,-0.082
6.92,Elephant,cube,3.811,2.513,-0.080
6.92,Elephant,cube,3.811,2.513,-0.063
6.92,Elephant,cube,3.807,2.524,-0.080
6.92,Elephant,cube,3.810,2.514,-0.079
6.92,Elephant,cube,3.810,2.514,-0.064
6.93,Elephant,cube,3.807,2.524,-0.078
6.93,Elephant,cube,3.810,2.514,-0.077
6.93,Elephant,cube,3.810,2.514,-0.062
6.93,Elephant,cube,3.807,2.524,-0.076
6.93,Elephant,cube,3.810,2.514,-0.075
6.93,Elephant,cube,3.811,2.514,-0.060
6.93,Elephant,cube,3.807,2.524,-0.075
6.93,Elephant,cube,3.810,2.514,-0.073
6.93,Elephant,cube,3.811,2.514,-0.058
6.94,Elephant,cube,3.807,2.524,-0.073
6.94,Elephant,cube,3.810,2.513,-0.072
6.94,Elephant,cube,3.811,2.513,-0.056
6.95,Elephant,cube,3.807,2.523,-0.070
6.95,Elephant,cube,3.810,2.515,-0.069
6.95,Elephant,cube,3.810,2.515,-0.057
6.95,Elephant,cube,3.807,2.523,-0.067
6.95,Elephant,cube,3.810,2.514,-0.066
6.95,Elephant,cube,3.810,2.514,-0.053
6.95,Elephant,cube,3.807,2.523,-0.065
6.95,Elephant,cube,3.810,2.514,-0.064
6.95,Elephant,cube,3.810,2.514,-0.052
6.96,Elephant,cube,3.807,2.523,-0.064
6.96,Elephant,cube,3.810,2.514,-0.063
6.96,Elephant,cube,3.810,2.514,-0.050
6.96,Elephant,cube,3.807,2.523,-0.062
6.96,Elephant,cube,3.810,2.514,-0.061
6.96,Elephant,cube,3.810,2.514,-0.048
6.96,Elephant,cube,3.807,2.523,-0.061
6.96,Elephant,cube,3.809,2.515,-0.060
6.96,Elephant,cube,3.809,2.515,-0.049
6.97,Elephant,cube,3.807,2.523,-0.059
6.97,Elephant,cube,3.809,2.515,-0.058
6.97,Elephant,cube,3.809,2.515,-0.048
6.97,Elephant,cube,3.807,2.522,-0.057
6.97,Elephant,cube,3.809,2.515,-0.056
6.97,Elephant,cube,3.809,2.515,-0.045
6.98,Elephant,cube,3.807,2.522,-0.055
6.98,Elephant,cube,3.809,2.515,-0.054
6.98,Elephant,cube,3.809,2.515,-0.044
6.98,Elephant,cube,3.807,2.522,-0.053
6.98,Elephant,cube,3.809,2.515,-0.052
6.98,Elephant,cube,3.810,2.515,-0.042
6.98,Elephant,cube,3.807,2.522,-0.052
6.98,Elephant,cube,3.809,2.516,-0.051
6.98,Elephant,cube,3.809,2.516,-0.043
6.99,Elephant,cube,3.807,2.522,-0.050
6.99,Elephant,cube,3.809,2.516,-0.050
6.99,Elephant,cube,3.809,2.516,-0.042
6.99,Elephant,cube,3.807,2.522,-0.049
6.99,Elephant,cube,3.809,2.516,-0.048
6.99,Elephant,cube,3.809,2.516,-0.040
6.99,Elephant,cube,3.807,2.522,-0.047
6.99,Elephant,cube,3.809,2.516,-0.046
6.99,Elephant,cube,3.809,2.516,-0.038
7.00,Elephant,cube,3.807,2.522,-0.045
7.00,Elephant,cube,3.809,2.516,-0.044
7.00,Elephant,cube,3.809,2.516,-0.036
7.00,Elephant,cube,3.891,2.254,-0.045
7.00,Elephant,cube,3.807,2.521,-0.044
7.00,Elephant,cube,3.808,2.517,-0.043
7.00,Elephant,cube,3.808,2.517,-0.037
7.01,Elephant,cube,3.807,2.521,-0.042
7.01,Elephant,cube,3.808,2.517,-0.041
7.01,Elephant,cube,3.808,2.517,-0.035
7.02,Elephant,cube,3.807,2.521,-0.035
7.02,Elephant,cube,3.808,2.517,-0.035
7.02,Elephant,cube,3.808,2.517,-0.029
7.03,Elephant,cube,3.807,2.521,-0.034
7.03,Elephant,cube,3.808,2.518,-0.033
7.03,Elephant,cube,3.808,2.518,-0.030
7.04,Elephant,cube,3.806,2.520,-0.026
7.04,Elephant,cube,3.807,2.519,-0.026
7.04,Elephant,cube,3.807,2.519,-0.024
7.05,Elephant,cube,3.807,2.520,-0.023
7.05,Elephant,cube,3.807,2.519,-0.022
7.05,Elephant,cube,3.807,2.519,-0.021
7.05,Elephant,cube,3.807,2.520,-0.021
7.05,Elephant,cube,3.807,2.518,-0.021
7.05,Elephant,cube,3.807,2.518,-0.019
7.05,Elephant,cube,3.807,2.520,-0.020
7.05,Elephant,cube,3.807,2.518,-0.019
7.05,Elephant,cube,3.807,2.518,-0.017
7.06,Elephant,cube,3.807,2.520,-0.018
7.06,Elephant,cube,3.807,2.518,-0.018
7.06,Elephant,cube,3.807,2.518,-0.016
7.06,Elephant,cube,3.806,2.520,-0.016
7.06,Elephant,cube,3.807,2.520,-0.016
7.06,Elephant,cube,3.807,2.520,-0.016
7.07,Elephant,cube,3.807,2.519,-0.014
7.07,Elephant,cube,3.807,2.519,-0.014
7.07,Elephant,cube,3.807,2.519,-0.013
7.07,Elephant,cube,3.807,2.519,-0.012
7.07,Elephant,cube,3.807,2.519,-0.012
7.07,Elephant,cube,3.807,2.519,-0.012
7.07,Elephant,cube,3.807,2.519,-0.010
7.07,Elephant,cube,3.807,2.519,-0.010
7.07,Elephant,cube,3.807,2.519,-0.010
7.08,Elephant,cube,3.807,2.519,-0.009
7.08,Elephant,cube,3.807,2.519,-0.009
7.08,Elephant,cube,3.807,2.519,-0.009
7.10,Elephant,cube,3.887,2.265,0.000
7.20,Elephant,cube,3.895,2.240,0.039
7.30,Elephant,cube,3.904,2.211,0.077
7.41,Elephant,cube,3.914,2.182,0.110
7.51,Elephant,cube,3.985,2.175,0.130
7.61,Elephant,cube,4.120,2.219,0.124
7.71,Elephant,cube,4.245,2.259,0.115
7.81,Elephant,cube,4.368,2.298,0.101
7.91,Elephant,cube,4.489,2.336,0.084
8.02,Elephant,cube,4.608,2.373,0.063
8.12,Elephant,cube,4.725,2.407,0.039
8.22,Elephant,cube,4.840,2.440,0.011
8.32,Elephant,cube,4.954,2.470,-0.019
8.42,Elephant,cube,5.066,2.497,-0.052
8.52,Elephant,cube,5.186,2.530,-0.078
8.62,Elephant,cube,5.335,2.592,-0.104
8.72,Elephant,cube,5.465,2.636,-0.127
8.83,Elephant,cube,5.590,2.682,-0.156
8.93,Elephant,cube,5.705,2.736,-0.190
9.03,Elephant,cube,5.815,2.791,-0.228
9.13,Elephant,cube,5.922,2.843,-0.270
9.23,Elephant,cube,6.023,2.897,-0.316
9.33,Elephant,cube,6.118,2.951,-0.364
9.44,Elephant,cube,6.218,2.994,-0.421
9.54,Elephant,cube,6.308,3.041,-0.479
9.64,Elephant,cube,6.395,3.086,-0.540
9.74,Elephant,cube,6.478,3.128,-0.606
9.84,Elephant,cube,6.563,3.186,-0.681
9.94,Elephant,cube,6.639,3.222,-0.754
10.05,Elephant,cube,6.712,3.254,-0.833
10.15,Elephant,cube,6.828,3.252,-0.911
10.25,Elephant,cube,6.984,3.222,-0.989
10.35,Elephant,cube,7.141,3.191,-1.073
10.45,Elephant,cube,7.299,3.162,-1.151
10.55,Elephant,cube,7.459,3.130,-1.248
10.84,Elephant,cube,7.951,3.055,-1.449
10.84,Elephant,cube,7.950,3.051,-1.464
10.85,Elephant,cube,7.950,3.050,-1.470
10.85,Elephant,cube,7.949,3.047,-1.485
10.85,Elephant,cube,7.949,3.049,-1.477
10.85,Elephant,cube,7.949,3.046,-1.492
10.86,Elephant,cube,7.949,3.048,-1.481
10.86,Elephant,cube,7.948,3.045,-1.496
10.87,Elephant,cube,7.983,3.047,-1.476
10.87,Elephant,cube,7.983,3.044,-1.491
10.88,Elephant,cube,7.983,3.044,-1.490
10.88,Elephant,cube,7.982,3.041,-1.505
10.88,Elephant,cube,7.982,3.043,-1.496
10.88,Elephant,cube,7.982,3.040,-1.511
10.88,Elephant,cube,8.016,3.042,-1.489
10.88,Elephant,cube,8.016,3.039,-1.504
10.89,Elephant,cube,8.016,3.042,-1.492
10.89,Elephant,cube,8.016,3.038,-1.507
10.89,Elephant,cube,8.016,3.041,-1.496
10.89,Elephant,cube,8.016,3.038,-1.511
10.89,Elephant,cube,8.016,3.040,-1.500
10.89,Elephant,cube,8.015,3.037,-1.514
10.90,Elephant,cube,8.016,3.039,-1.503
10.90,Elephant,cube,8.015,3.036,-1.518
10.90,Elephant,cube,8.050,3.039,-1.494
10.90,Elephant,cube,8.050,3.036,-1.509
10.90,Elephant,cube,8.050,3.039,-1.497
10.90,Elephant,cube,8.049,3.036,-1.512
10.91,Elephant,cube,8.050,3.038,-1.500
10.91,Elephant,cube,8.049,3.035,-1.515
10.91,Elephant,cube,8.050,3.037,-1.504
10.91,Elephant,cube,8.049,3.034,-1.518
10.92,Elephant,cube,8.050,3.037,-1.506
10.92,Elephant,cube,8.049,3.034,-1.521
10.92,Elephant,cube,8.050,3.036,-1.509
10.92,Elephant,cube,8.049,3.033,-1.523
10.94,Elephant,cube,8.082,3.028,-1.541
