time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
1.10,0.0010,2.3919,-4.3806,0.0008,2.4446,-5.0470,-0.0042,2.0368,-4.1373,0.3124,2.8968,-4.6943,-0.0051,2.0638,-4.9717,-0.0035,2.1877,-5.1806,0.3482,1.8336,-5.4771,0.0000,2.3746,-7.4350,0.0000,2.3141,-6.7673,0.0000,2.3746,-7.4350,0.0000,2.3009,-6.0338,0.2056,0.5194,-4.3987,0.1739,0.5289,-4.1658,0.1196,0.6914,-3.9863,0.0573,0.9713,-3.9042,-0.0107,1.6207,-4.0267,0.0152,1.2504,-3.9404,-0.0010,1.9102,-8.2458,-0.4003,2.2153,-7.6989,0.3538,2.1142,-7.6845,0.3291,1.3763,-7.1863,-0.3551,1.3421,-7.5294,0.0000,2.3461,-5.4066,-0.2952,2.9064,-4.6934,-0.0137,2.1710,-8.1495,0.0609,1.3676,-8.3167,0.1353,1.1226,-8.3713,0.0103,1.6099,-8.2868,0.4002,2.3996,-4.4094,0.4002,2.3996,-4.4094,0.6587,3.0226,-5.1055,0.3804,2.3179,-5.6331,0.9152,2.9698,-5.3828,0.5159,2.4801,-4.9676,-0.3476,2.0005,-5.2356,0.3004,1.4489,-6.0040,-0.3002,1.3749,-5.4209,0.3001,0.3560,-6.2432,0.4002,2.3996,-4.4094,0.2987,0.4498,-7.6745,-0.3978,2.4123,-4.4082,-0.3978,2.4123,-4.4082,-0.6386,3.0432,-5.1035,-0.3805,2.3179,-5.6332,-0.8975,2.9986,-5.3799,-0.5126,2.4964,-4.9660,-0.3003,0.3511,-4.9697,-0.3978,2.4123,-4.4082,-0.3017,0.3030,-7.6520
1.20,0.0024,2.3898,-4.2600,0.0019,2.4535,-4.9254,-0.0100,2.0309,-4.0225,0.3242,2.8928,-4.5661,-0.0122,2.0717,-4.8564,-0.0083,2.1990,-5.0633,0.3481,1.8465,-5.3447,0.0000,2.3628,-7.3146,-0.0001,2.3127,-6.6460,0.0000,2.3628,-7.3146,-0.0002,2.3076,-5.9124,0.1299,0.4983,-4.2806,0.1041,0.5117,-4.0471,0.0625,0.6790,-3.8686,0.0168,0.9628,-3.7894,-0.0254,1.6133,-3.9188,-0.0122,1.2431,-3.8287,-0.0006,1.9185,-8.1295,-0.3974,2.2029,-7.5825,0.3587,2.1174,-7.5721,0.3314,1.4300,-7.0064,-0.3538,1.3242,-7.4435,-0.0002,2.3569,-5.2855,-0.2831,2.9157,-4.5634,-0.0108,2.1800,-8.0347,0.0501,1.3721,-8.1806,0.1108,1.1205,-8.2204,0.0082,1.6172,-8.1622,0.4016,2.3892,-4.2897,0.4016,2.3892,-4.2897,0.6722,3.0178,-4.9760,0.3802,2.3271,-5.5118,0.9268,2.9641,-5.2548,0.5178,2.4764,-4.8468,-0.3482,1.9993,-5.1230,0.3001,1.4733,-5.8798,-0.3006,1.3924,-5.3627,0.2996,0.3722,-6.0775,0.4017,2.3892,-4.2897,0.2984,0.4507,-7.3770,-0.3959,2.4193,-4.2862,-0.3959,2.4193,-4.2862,-0.6244,3.0668,-4.9703,-0.3807,2.3273,-5.5119,-0.8848,3.0325,-5.2468,-0.5101,2.5152,-4.8423,-0.3009,0.3517,-4.9522,-0.3959,2.4193,-4.2862,-0.3018,0.3037,-7.6747
1.31,0.0031,2.3866,-4.1420,0.0026,2.4648,-4.8059,-0.0163,2.0229,-3.9124,0.3346,2.8894,-4.4378,-0.0192,2.0819,-4.7452,-0.0131,2.2136,-4.9492,0.3479,1.8634,-5.2115,0.0000,2.3471,-7.1961,-0.0003,2.3107,-6.5266,0.0000,2.3471,-7.1961,-0.0005,2.3161,-5.7930,0.0374,0.4765,-4.1656,0.0202,0.4939,-3.9317,-0.0042,0.6660,-3.7546,-0.0285,0.9535,-3.6791,-0.0401,1.6035,-3.8177,-0.0413,1.2344,-3.7226,-0.0002,1.9298,-8.0156,-0.3930,2.1853,-7.4693,0.3654,2.1231,-7.4636,0.3350,1.4589,-6.8710,-0.3511,1.3003,-7.3780,-0.0008,2.3706,-5.1666,-0.2721,2.9248,-4.4332,-0.0072,2.1921,-7.9228,0.0358,1.3799,-8.0402,0.0777,1.1220,-8.0588,0.0058,1.6274,-8.0372,0.4022,2.3784,-4.1726,0.4022,2.3784,-4.1726,0.6844,3.0161,-4.8457,0.3798,2.3389,-5.3925,0.9373,2.9632,-5.1262,0.5191,2.4753,-4.7280,-0.3490,1.9784,-5.0340,0.2996,1.5037,-5.7558,-0.3011,1.4085,-5.3516,0.2992,0.3931,-5.8907,0.4022,2.3784,-4.1726,0.2989,0.4355,-7.0923,-0.3946,2.4248,-4.1666,-0.3946,2.4248,-4.1666,-0.6109,3.0917,-4.8359,-0.3812,2.3391,-5.3928,-0.8725,3.0688,-5.1124,-0.5078,2.5352,-4.7202,-0.3015,0.3536,-4.9791,-0.3946,2.4248,-4.1666,-0.3009,0.3052,-7.7016
1.41,0.0036,2.3822,-4.0237,0.0034,2.4747,-4.6858,-0.0217,2.0141,-3.8019,0.3430,2.8857,-4.3093,-0.0248,2.0911,-4.6333,-0.0168,2.2270,-4.8344,0.3480,1.8798,-5.0775,0.0000,2.3319,-7.0766,-0.0004,2.3086,-6.4066,0.0000,2.3319,-7.0766,-0.0007,2.3237,-5.6731,-0.0564,0.4607,-4.0507,-0.0639,0.4804,-3.8164,-0.0696,0.6556,-3.6408,-0.0713,0.9451,-3.5691,-0.0523,1.5932,-3.7163,-0.0675,1.2256,-3.6165,0.0000,1.9407,-7.8993,-0.3878,2.1665,-7.3550,0.3723,2.1312,-7.3529,0.3391,1.4490,-6.7812,-0.3478,1.2772,-7.3237,-0.0011,2.3831,-5.0471,-0.2630,2.9311,-4.3028,-0.0039,2.2038,-7.8085,0.0202,1.3892,-7.8979,0.0423,1.1283,-7.8939,0.0033,1.6377,-7.9102,0.4024,2.3680,-4.0553,0.4024,2.3680,-4.0553,0.6942,3.0153,-4.7150,0.3795,2.3497,-5.2728,0.9458,2.9642,-4.9970,0.5200,2.4749,-4.6086,-0.3492,1.9449,-4.9651,0.2995,1.5289,-5.6274,-0.3012,1.4220,-5.3553,0.2992,0.4112,-5.6765,0.4024,2.3680,-4.0553,0.2996,0.4033,-6.8304,-0.3935,2.4277,-4.0467,-0.3935,2.4277,-4.0467,-0.5996,3.1123,-4.7011,-0.3814,2.3498,-5.2732,-0.8619,3.0998,-4.9776,-0.5057,2.5518,-4.5976,-0.3016,0.3540,-5.0222,-0.3935,2.4277,-4.0467,-0.3001,0.3055,-7.7123
1.51,0.0054,2.3756,-3.9014,0.0052,2.4787,-4.5620,-0.0230,2.0043,-3.6855,0.3493,2.8803,-4.1795,-0.0266,2.0945,-4.5155,-0.0175,2.2335,-4.7145,0.3494,1.8900,-4.9430,0.0000,2.3220,-6.9532,0.0000,2.3065,-6.2829,0.0000,2.3220,-6.9532,0.0000,2.3273,-5.5496,-0.1349,0.4527,-3.9343,-0.1332,0.4716,-3.6999,-0.1215,0.6472,-3.5249,-0.1026,0.9365,-3.4551,-0.0576,1.5824,-3.6065,-0.0842,1.2161,-3.5044,0.0000,1.9475,-7.7774,-0.3824,2.1498,-7.2349,0.3785,2.1409,-7.2346,0.3427,1.4183,-6.7151,-0.3443,1.2607,-7.2708,0.0000,2.3892,-4.9238,-0.2562,2.9315,-4.1714,-0.0010,2.2111,-7.6879,0.0055,1.3960,-7.7592,0.0105,1.1351,-7.7373,0.0010,1.6443,-7.7814,0.4041,2.3581,-3.9339,0.4041,2.3581,-3.9339,0.7012,3.0130,-4.5837,0.3805,2.3551,-5.1496,0.9519,2.9640,-4.8669,0.5220,2.4726,-4.4856,-0.3477,1.9126,-4.8980,0.3006,1.5383,-5.4924,-0.2998,1.4355,-5.3430,0.3010,0.4210,-5.4352,0.4041,2.3581,-3.9339,0.3002,0.3763,-6.6147,-0.3912,2.4253,-3.9231,-0.3912,2.4253,-3.9231,-0.5916,3.1222,-4.5663,-0.3805,2.3548,-5.1495,-0.8544,3.1166,-4.8425,-0.5030,2.5592,-4.4718,-0.2995,0.3520,-5.0645,-0.3912,2.4253,-3.9231,-0.2992,0.3064,-7.7007
1.61,0.0062,2.3762,-3.7814,0.0059,2.4794,-4.4420,-0.0220,2.0048,-3.5656,0.3497,2.8812,-4.0594,-0.0256,2.0952,-4.3956,-0.0167,2.2342,-4.5946,0.3499,1.8908,-4.8236,0.0000,2.3230,-6.8332,0.0002,2.3074,-6.1630,0.0000,2.3230,-6.8332,0.0005,2.3282,-5.4296,-0.1861,0.4615,-3.8179,-0.1776,0.4767,-3.5833,-0.1529,0.6504,-3.4078,-0.1188,0.9381,-3.3369,-0.0563,1.5828,-3.4867,-0.0898,1.2170,-3.3851,-0.0010,1.9443,-7.6562,-0.3779,2.1386,-7.1133,0.3829,2.1511,-7.1144,0.3457,1.4036,-6.6314,-0.3418,1.2527,-7.1976,0.0006,2.3900,-4.8039,-0.2559,2.9319,-4.0513,0.0008,2.2081,-7.5673,-0.0097,1.3929,-7.6378,-0.0148,1.1329,-7.6072,-0.0027,1.6412,-7.6598,0.4048,2.3589,-3.8139,0.4048,2.3589,-3.8139,0.7015,3.0142,-4.4636,0.3811,2.3560,-5.0297,0.9522,2.9654,-4.7467,0.5227,2.4737,-4.3656,-0.3470,1.8986,-4.8058,0.3011,1.5248,-5.3636,-0.2991,1.4525,-5.2819,0.3019,0.4262,-5.1523,0.4048,2.3589,-3.8139,0.3015,0.3657,-6.4959,-0.3905,2.4255,-3.8032,-0.3905,2.4255,-3.8032,-0.5914,3.1224,-4.4461,-0.3799,2.3555,-5.0294,-0.8542,3.1167,-4.7224,-0.5023,2.5595,-4.3518,-0.2984,0.3537,-5.0719,-0.3905,2.4255,-3.8032,-0.2992,0.3044,-7.6410
1.71,0.0048,2.3772,-3.6623,0.0046,2.4707,-4.3242,-0.0198,2.0086,-3.4411,0.3434,2.8817,-3.9471,-0.0230,2.0869,-4.2724,-0.0152,2.2232,-4.4733,0.3482,1.8713,-4.7313,0.0000,2.3342,-6.7154,0.0000,2.3085,-6.0454,0.0000,2.3342,-6.7154,0.0001,2.3217,-5.3119,-0.2246,0.4807,-3.6999,-0.2101,0.4888,-3.4653,-0.1736,0.6584,-3.2878,-0.1259,0.9430,-3.2127,-0.0497,1.5875,-3.3562,-0.0878,1.2216,-3.2566,-0.0050,1.9353,-7.5355,-0.3738,2.1324,-6.9888,0.3865,2.1643,-6.9928,0.3471,1.3647,-6.6025,-0.3399,1.2464,-7.0731,0.0001,2.3797,-4.6857,-0.2626,2.9261,-3.9406,0.0018,2.1988,-7.4459,-0.0324,1.3842,-7.5336,-0.0429,1.1247,-7.4999,-0.0115,1.6323,-7.5456,0.4037,2.3637,-3.6939,0.4037,2.3637,-3.6939,0.6945,3.0125,-4.3525,0.3806,2.3471,-4.9117,0.9462,2.9623,-4.6346,0.5212,2.4716,-4.2470,-0.3479,1.8901,-4.6872,0.3003,1.4531,-5.2320,-0.2996,1.4653,-5.1823,0.3014,0.4334,-4.7716,0.4037,2.3637,-3.6939,0.3005,0.3294,-6.4491,-0.3923,2.4220,-3.6853,-0.3923,2.4220,-3.6853,-0.5995,3.1073,-4.3387,-0.3804,2.3467,-4.9117,-0.8618,3.0948,-4.6152,-0.5046,2.5468,-4.2360,-0.2991,0.3521,-5.0704,-0.3923,2.4220,-3.6853,-0.2999,0.3097,-7.5406
1.81,0.0036,2.3851,-3.5436,0.0032,2.4632,-4.2076,-0.0151,2.0215,-3.3140,0.3341,2.8886,-3.8395,-0.0179,2.0804,-4.1468,-0.0120,2.2120,-4.3509,0.3473,1.8654,-4.6065,0.0000,2.3490,-6.5978,0.0000,2.3110,-5.9284,0.0000,2.3490,-6.5978,-0.0001,2.3152,-5.1948,-0.2494,0.5132,-3.5795,-0.2299,0.5124,-3.3451,-0.1829,0.6765,-3.1649,-0.1236,0.9574,-3.0841,-0.0380,1.6021,-3.2193,-0.0783,1.2357,-3.1221,-0.0085,1.9276,-7.4164,-0.3689,2.1284,-6.8633,0.3902,2.1804,-6.8709,0.3496,1.3407,-6.5766,-0.3367,1.2385,-6.8799,-0.0002,2.3692,-4.5683,-0.2727,2.9227,-3.8351,0.0037,2.1897,-7.3236,-0.0559,1.3787,-7.4430,-0.0758,1.1187,-7.4191,-0.0202,1.6254,-7.4386,0.4027,2.3778,-3.5742,0.4027,2.3778,-3.5742,0.6837,3.0160,-4.2473,0.3803,2.3381,-4.7944,0.9369,2.9636,-4.5277,0.5196,2.4749,-4.1295,-0.3481,1.8769,-4.5785,0.3003,1.3647,-5.0249,-0.2995,1.4714,-5.0895,0.3023,0.4309,-4.4088,0.4027,2.3778,-3.5742,0.3017,0.3036,-6.4366,-0.3942,2.4225,-3.5684,-0.3942,2.4225,-3.5684,-0.6117,3.0888,-4.2379,-0.3806,2.3375,-4.7945,-0.8732,3.0653,-4.5145,-0.5075,2.5325,-4.1220,-0.2986,0.3527,-5.0794,-0.3942,2.4225,-3.5684,-0.2984,0.3319,-7.4036
1.92,0.0021,2.3908,-3.4259,0.0018,2.4537,-4.0914,-0.0102,2.0322,-3.1880,0.3236,2.8937,-3.7325,-0.0120,2.0720,-4.0220,-0.0082,2.1991,-4.2289,0.3467,1.9025,-4.3976,0.0000,2.3636,-6.4805,-0.0002,2.3132,-5.8119,0.0000,2.3636,-6.4805,-0.0003,2.3078,-5.0783,-0.2619,0.5439,-3.4620,-0.2386,0.5339,-3.2282,-0.1838,0.6922,-3.0451,-0.1161,0.9693,-2.9580,-0.0252,1.6146,-3.0838,-0.0658,1.2476,-2.9895,-0.0070,1.9212,-7.2974,-0.3622,2.1235,-6.7381,0.3950,2.1989,-6.7489,0.3515,1.3490,-6.4860,-0.3340,1.2461,-6.5871,-0.0004,2.3570,-4.4514,-0.2837,2.9162,-3.7301,0.0078,2.1819,-7.2009,-0.0681,1.3764,-7.3533,-0.1116,1.1183,-7.3623,-0.0210,1.6203,-7.3324,0.4013,2.3905,-3.4554,0.4013,2.3905,-3.4554,0.6717,3.0185,-4.1424,0.3801,2.3272,-4.6777,0.9265,2.9646,-4.4210,0.5177,2.4771,-4.0126,-0.3488,1.8569,-4.4844,0.2988,1.3420,-4.7314,-0.3008,1.4659,-5.0066,0.2989,0.4007,-4.1267,0.4013,2.3905,-3.4554,0.3004,0.3046,-6.4212,-0.3962,2.4200,-3.4523,-0.3962,2.4200,-3.4523,-0.6249,3.0665,-4.1372,-0.3808,2.3275,-4.6779,-0.8852,3.0317,-4.4138,-0.5103,2.5151,-4.0085,-0.3012,0.3522,-5.1133,-0.3962,2.4200,-3.4523,-0.3001,0.3872,-7.1859
2.02,0.0010,2.3922,-3.3056,0.0008,2.4443,-3.9721,-0.0041,2.0373,-3.0620,0.3121,2.8969,-3.6198,-0.0048,2.0635,-3.8965,-0.0033,2.1872,-4.1055,0.3471,1.9592,-4.1969,0.0000,2.3748,-6.3601,-0.0001,2.3140,-5.6924,0.0000,2.3748,-6.3601,-0.0001,2.3006,-4.9589,-0.2540,0.5623,-3.3430,-0.2283,0.5455,-3.1098,-0.1695,0.6999,-2.9246,-0.0987,0.9746,-2.8326,-0.0102,1.6212,-2.9511,-0.0476,1.2533,-2.8590,-0.0015,1.9108,-7.1716,-0.3548,2.1158,-6.6096,0.3996,2.2140,-6.6240,0.3533,1.3487,-6.4183,-0.3309,1.2950,-6.2646,-0.0001,2.3457,-4.3317,-0.2956,2.9062,-3.6189,0.0129,2.1713,-7.0746,-0.0670,1.3690,-7.2447,-0.1384,1.1217,-7.2929,-0.0145,1.6108,-7.2137,0.4002,2.4001,-3.3344,0.4002,2.4001,-3.3344,0.6584,3.0226,-4.0310,0.3804,2.3173,-4.5582,0.9149,2.9698,-4.3082,0.5159,2.4802,-3.8927,-0.3483,1.8401,-4.3828,0.2990,1.3474,-4.4237,-0.3008,1.4483,-4.9045,0.2988,0.3609,-3.8961,0.4002,2.4001,-3.3344,0.2988,0.3026,-6.4024,-0.3979,2.4122,-3.3333,-0.3979,2.4122,-3.3333,-0.6390,3.0423,-4.0292,-0.3806,2.3178,-4.5582,-0.8978,2.9973,-4.3056,-0.5127,2.4958,-3.8912,-0.3014,0.3509,-5.1223,-0.3979,2.4122,-3.3333,-0.3014,0.4367,-6.8647
2.12,-0.0005,2.3975,-3.1883,-0.0004,2.4462,-3.8551,0.0013,2.0439,-2.9428,0.3009,2.9069,-3.5045,0.0015,2.0658,-3.7775,0.0010,2.1884,-3.9871,0.3474,1.9976,-4.0459,0.0000,2.3775,-6.2426,0.0000,2.3153,-5.5750,0.0000,2.3775,-6.2426,-0.0001,2.3012,-4.8415,-0.2259,0.5677,-3.2225,-0.1995,0.5503,-2.9895,-0.1421,0.7051,-2.8041,-0.0748,0.9804,-2.7115,0.0033,1.6284,-2.8297,-0.0278,1.2599,-2.7374,0.0006,1.9083,-7.0523,-0.3526,2.1136,-6.4900,0.4009,2.2184,-6.5056,0.3551,1.3466,-6.3289,-0.3289,1.3503,-6.0316,-0.0001,2.3466,-4.2143,-0.3068,2.9038,-3.5048,0.0143,2.1689,-6.9556,-0.0642,1.3669,-7.1280,-0.1421,1.1237,-7.1862,-0.0116,1.6084,-7.0953,0.3986,2.4134,-3.2164,0.3986,2.4134,-3.2164,0.6454,3.0374,-3.9158,0.3804,2.3182,-4.4409,0.9034,2.9884,-4.1922,0.5137,2.4929,-3.7749,-0.3479,1.8304,-4.2970,0.2993,1.3693,-4.2216,-0.3004,1.4455,-4.8238,0.2995,0.3550,-3.7494,0.3986,2.4134,-3.2164,0.3010,0.3027,-6.3980,-0.3996,2.4093,-3.2168,-0.3996,2.4093,-3.2168,-0.6522,3.0308,-3.9164,-0.3806,2.3184,-4.4409,-0.9095,2.9791,-4.1930,-0.5150,2.4877,-3.7754,-0.3006,0.3539,-5.0688,-0.3996,2.4093,-3.2168,-0.2994,0.4476,-6.5626
2.22,-0.0008,2.3944,-3.0701,-0.0009,2.4509,-3.7362,0.0082,2.0380,-2.8288,0.2900,2.9138,-3.3798,0.0091,2.0698,-3.6631,0.0062,2.1948,-3.8713,0.3491,2.0138,-3.9193,0.0000,2.3699,-6.1246,0.0003,2.3143,-5.4565,0.0000,2.3699,-6.1246,0.0005,2.3051,-4.7229,-0.1738,0.5493,-3.1076,-0.1487,0.5356,-2.8741,-0.0983,0.6937,-2.6896,-0.0409,0.9719,-2.5990,0.0190,1.6213,-2.7206,-0.0026,1.2525,-2.6268,-0.0004,1.9143,-6.9371,-0.3547,2.1136,-6.3769,0.3995,2.2130,-6.3910,0.3554,1.3345,-6.2512,-0.3292,1.4038,-5.8395,0.0006,2.3528,-4.0959,-0.3175,2.8977,-3.3810,0.0123,2.1754,-6.8416,-0.0570,1.3697,-6.9991,-0.1242,1.1208,-7.0455,-0.0115,1.6135,-6.9742,0.3978,2.4191,-3.0974,0.3978,2.4191,-3.0974,0.6321,3.0566,-3.7889,0.3811,2.3243,-4.3224,0.8916,3.0164,-4.0655,0.5119,2.5078,-3.6547,-0.3463,1.8316,-4.1914,0.3018,1.3925,-4.1183,-0.2984,1.4617,-4.7288,0.3038,0.3545,-3.7008,0.3978,2.4191,-3.0974,0.3031,0.3035,-6.4296,-0.4000,2.3980,-3.0991,-0.4000,2.3980,-3.0991,-0.6649,3.0222,-3.7916,-0.3799,2.3232,-4.3222,-0.9207,2.9683,-4.0693,-0.5164,2.4805,-3.6568,-0.2969,0.3640,-4.9450,-0.4000,2.3980,-3.0991,-0.2974,0.4518,-6.2757
2.32,-0.0031,2.3900,-2.9503,-0.0028,2.4604,-3.6151,0.0128,2.0289,-2.7164,0.2775,2.9218,-3.2483,0.0150,2.0781,-3.5499,0.0100,2.2074,-3.7555,0.3489,2.0123,-3.8079,0.0000,2.3559,-6.0048,0.0001,2.3126,-5.3357,0.0000,2.3559,-6.0048,0.0001,2.3128,-4.6021,-0.1059,0.5212,-2.9914,-0.0846,0.5145,-2.7572,-0.0460,0.6780,-2.5746,-0.0039,0.9603,-2.4882,0.0322,1.6104,-2.6169,0.0223,1.2418,-2.5203,-0.0024,1.9250,-6.8218,-0.3596,2.1156,-6.2658,0.3964,2.2010,-6.2770,0.3534,1.3143,-6.2043,-0.3320,1.4481,-5.6767,0.0001,2.3648,-3.9754,-0.3296,2.8929,-3.2516,0.0084,2.1869,-6.7283,-0.0443,1.3761,-6.8592,-0.0924,1.1199,-6.8843,-0.0115,1.6231,-6.8486,0.3950,2.4237,-2.9759,0.3950,2.4237,-2.9759,0.6174,3.0802,-3.6534,0.3806,2.3346,-4.2017,0.8783,3.0512,-3.9300,0.5085,2.5263,-3.5309,-0.3473,1.8482,-4.0496,0.3011,1.4143,-4.0690,-0.2991,1.4895,-4.5945,0.3025,0.3542,-3.7118,0.3950,2.4237,-2.9759,0.3024,0.3044,-6.4782,-0.4023,2.3858,-2.9803,-0.4023,2.3858,-2.9803,-0.6786,3.0186,-3.6605,-0.3803,2.3337,-4.2016,-0.9325,2.9651,-3.9399,-0.5190,2.4774,-3.5366,-0.2978,0.3838,-4.7647,-0.4023,2.3858,-2.9803,-0.2980,0.4467,-5.9826
2.42,-0.0057,2.3842,-2.8334,-0.0051,2.4701,-3.4963,0.0163,2.0181,-2.6080,0.2657,2.9278,-3.1181,0.0197,2.0867,-3.4400,0.0128,2.2207,-3.6425,0.3479,1.9892,-3.7198,0.0000,2.3401,-5.8870,-0.0003,2.3105,-5.2172,0.0000,2.3401,-5.8870,-0.0006,2.3208,-4.4837,-0.0254,0.4908,-2.8771,-0.0103,0.4928,-2.6423,0.0125,0.6619,-2.4622,0.0350,0.9480,-2.3811,0.0432,1.5978,-2.5181,0.0464,1.2298,-2.4187,-0.0037,1.9365,-6.7081,-0.3661,2.1207,-6.1572,0.3921,2.1845,-6.1650,0.3503,1.2948,-6.1724,-0.3360,1.4580,-5.5629,-0.0008,2.3774,-3.8574,-0.3407,2.8878,-3.1238,0.0044,2.1992,-6.6166,-0.0290,1.3852,-6.7182,-0.0558,1.1247,-6.7194,-0.0104,1.6338,-6.7235,0.3918,2.4258,-2.8571,0.3918,2.4258,-2.8571,0.6037,3.1019,-3.5184,0.3797,2.3452,-4.0833,0.8657,3.0843,-3.7949,0.5048,2.5434,-3.4092,-0.3491,1.8713,-3.8977,0.2995,1.4304,-4.0564,-0.3004,1.5174,-4.4457,0.2998,0.3542,-3.7508,0.3918,2.4258,-2.8571,0.3008,0.3038,-6.5084,-0.4046,2.3733,-2.8646,-0.4046,2.3733,-2.8646,-0.6910,3.0166,-3.5306,-0.3812,2.3449,-4.0836,-0.9432,2.9650,-3.8120,-0.5216,2.4757,-3.4189,-0.2999,0.4035,-4.5492,-0.4046,2.3733,-2.8646,-0.2994,0.4213,-5.7094
