collision_time,collider_a,collider_b,contact_x,contact_y,contact_z
11.49,Elephant,cube (1),-3.775,2.090,3.735
11.50,Elephant,cube (1),-3.775,2.090,3.735
11.51,Elephant,cube (1),-3.775,2.090,3.735
11.52,Elephant,cube (1),-3.775,2.090,3.735
11.53,Elephant,cube (1),-3.775,2.090,3.735
11.54,Elephant,cube (1),-3.775,2.090,3.735
11.55,Elephant,cube (1),-3.775,2.090,3.735
11.56,Elephant,cube (1),-3.775,2.090,3.735
11.56,Elephant,cube (1),-3.775,2.090,3.735
11.57,Elephant,cube (1),-3.775,2.090,3.735
11.58,Elephant,cube (1),-3.775,2.090,3.735
11.58,Elephant,cube (1),-3.775,2.090,3.735
11.59,Elephant,cube (1),-3.775,2.090,3.735
11.60,Elephant,cube (1),-3.775,2.090,3.735
11.61,Elephant,cube (1),-3.775,2.090,3.735
11.61,Elephant,cube (1),-3.775,2.090,3.735
11.63,Elephant,cube (1),-3.775,2.090,3.735
11.64,Elephant,cube (1),-3.775,2.090,3.735
11.65,Elephant,cube (1),-3.775,2.090,3.735
11.66,Elephant,cube (1),-3.775,2.090,3.735
11.66,Elephant,cube (1),-3.775,2.090,3.735
11.67,Elephant,cube (1),-3.775,2.090,3.735
11.67,Elephant,cube (1),-3.775,2.090,3.735
11.68,Elephant,cube (1),-3.775,2.090,3.735
11.69,Elephant,cube (1),-3.775,2.090,3.735
11.69,Elephant,cube (1),-3.775,2.090,3.735
11.70,Elephant,cube (1),-3.775,2.090,3.735
11.71,Elephant,cube (1),-3.775,2.090,3.735
11.72,Elephant,cube (1),-3.775,2.090,3.735
11.73,Elephant,cube (1),-3.775,2.090,3.735
11.74,Elephant,cube (1),-3.775,2.090,3.735
11.75,Elephant,cube (1),-3.775,2.090,3.735
11.76,Elephant,cube (1),-3.775,2.090,3.735
11.77,Elephant,cube (1),-3.775,2.090,3.735
11.77,Elephant,cube (1),-3.775,2.090,3.735
11.78,Elephant,cube (1),-3.775,2.090,3.735
11.79,Elephant,cube (1),-3.775,2.090,3.735
11.80,Elephant,cube (1),-3.775,2.090,3.735
11.81,Elephant,cube (1),-3.775,2.090,3.735
11.81,Elephant,cube (1),-3.775,2.090,3.735
11.82,Elephant,cube (1),-3.775,2.090,3.735
11.84,Elephant,cube (1),-3.775,2.090,3.735
11.84,Elephant,cube (1),-3.775,2.090,3.735
11.85,Elephant,cube (1),-3.775,2.090,3.735
11.86,Elephant,cube (1),-3.775,2.090,3.735
11.86,Elephant,cube (1),-3.775,2.090,3.735
11.87,Elephant,cube (1),-3.775,2.090,3.735
11.88,Elephant,cube (1),-3.775,2.090,3.735
11.89,Elephant,cube (1),-3.775,2.090,3.735
11.90,Elephant,cube (1),-3.775,2.090,3.735
11.90,Elephant,cube (1),-3.775,2.090,3.735
11.91,Elephant,cube (1),-3.775,2.090,3.735
11.92,Elephant,cube (1),-3.775,2.090,3.735
11.92,Elephant,cube (1),-3.775,2.090,3.735
11.94,Elephant,cube (1),-3.775,2.090,3.735
11.95,Elephant,cube (1),-3.813,2.090,3.735
11.96,Elephant,cube (1),-3.824,2.090,3.735
11.97,Elephant,cube (1),-3.833,2.090,3.735
11.98,Elephant,cube (1),-3.840,2.090,3.735
11.98,Elephant,cube (1),-3.851,2.090,3.735
11.99,Elephant,cube (1),-3.858,2.090,3.735
12.00,Elephant,cube (1),-3.866,2.090,3.735
12.00,Elephant,cube (1),-3.876,2.090,3.735
12.01,Elephant,cube (1),-3.884,2.090,3.735
12.02,Elephant,cube (1),-3.894,2.090,3.735
12.03,Elephant,cube (1),-3.902,2.090,3.735
12.05,Elephant,cube (1),-3.910,2.090,3.735
12.07,Elephant,cube (1),-3.937,2.090,3.735
12.08,Elephant,cube (1),-3.960,2.090,3.735
12.09,Elephant,cube (1),-3.973,2.090,3.735
12.10,Elephant,cube (1),-3.983,2.090,3.735
12.11,Elephant,cube (1),-3.992,2.090,3.735
12.12,Elephant,cube (1),-4.005,2.090,3.735
12.12,Elephant,cube (1),-4.014,2.090,3.735
12.13,Elephant,cube (1),-4.022,2.090,3.735
12.15,Elephant,cube (1),-4.029,2.090,3.735
12.16,Elephant,cube (1),-4.047,2.090,3.735
12.16,Elephant,cube (1),-4.058,2.090,3.735
12.17,Elephant,cube (1),-4.067,2.090,3.735
12.18,Elephant,cube (1),-4.075,2.090,3.735
12.18,Elephant,cube (1),-4.084,2.090,3.735
12.19,Elephant,cube (1),-4.091,2.090,3.735
12.20,Elephant,cube (1),-4.100,2.090,3.735
12.21,Elephant,cube (1),-4.110,2.090,3.735
12.21,Elephant,cube (1),-4.119,2.090,3.735
12.22,Elephant,cube (1),-4.127,2.090,3.735
12.23,Elephant,cube (1),-4.134,2.090,3.735
12.24,Elephant,cube (1),-4.144,2.090,3.735
12.25,Elephant,cube (1),-4.151,2.090,3.735
12.26,Elephant,cube (1),-4.170,2.090,3.735
12.28,Elephant,cube (1),-4.184,2.090,3.735
12.28,Elephant,cube (1),-4.199,2.090,3.735
12.29,Elephant,cube (1),-4.207,2.090,3.735
12.30,Elephant,cube (1),-4.215,2.090,3.735
12.31,Elephant,cube (1),-4.222,2.090,3.735
12.31,Elephant,cube (1),-4.232,2.090,3.735
12.32,Elephant,cube (1),-4.239,2.090,3.735
12.33,Elephant,cube (1),-4.247,2.090,3.735
12.33,Elephant,cube (1),-4.254,2.090,3.735
12.34,Elephant,cube (1),-4.263,2.090,3.735
12.36,Elephant,cube (1),-4.271,2.090,3.735
12.37,Elephant,cube (1),-4.291,2.090,3.735
12.38,Elephant,cube (1),-4.304,2.090,3.735
12.39,Elephant,cube (1),-4.316,2.090,3.735
12.39,Elephant,cube (1),-4.324,2.090,3.735
12.40,Elephant,cube (1),-4.332,2.090,3.735
12.41,Elephant,cube (1),-4.342,2.090,3.735
12.42,Elephant,cube (1),-4.354,2.090,3.735
12.43,Elephant,cube (1),-4.363,2.090,3.735
12.43,Elephant,cube (1),-4.370,2.090,3.735
12.44,Elephant,cube (1),-4.378,2.090,3.735
12.46,Elephant,cube (1),-4.387,2.090,3.735
12.47,Elephant,cube (1),-4.408,2.090,3.735
12.48,Elephant,cube (1),-4.417,2.090,3.735
12.48,Elephant,cube (1),-4.429,2.090,3.735
12.49,Elephant,cube (1),-4.436,2.090,3.735
12.50,Elephant,cube (1),-4.444,2.090,3.735
12.51,Elephant,cube (1),-4.451,2.090,3.735
12.51,Elephant,cube (1),-4.460,2.090,3.735
12.52,Elephant,cube (1),-4.468,2.090,3.735
12.53,Elephant,cube (1),-4.475,2.090,3.735
12.53,Elephant,cube (1),-4.483,2.090,3.735
12.54,Elephant,cube (1),-4.491,2.090,3.735
12.55,Elephant,cube (1),-4.499,2.090,3.735
12.56,Elephant,cube (1),-4.507,2.090,3.735
12.58,Elephant,cube (1),-4.527,2.090,3.735
12.59,Elephant,cube (1),-4.541,2.090,3.735
12.60,Elephant,cube (1),-4.555,2.090,3.735
12.60,Elephant,cube (1),-4.564,2.090,3.735
12.61,Elephant,cube (1),-4.572,2.090,3.735
12.62,Elephant,cube (1),-4.580,2.090,3.735
12.62,Elephant,cube (1),-4.587,2.090,3.735
12.63,Elephant,cube (1),-4.594,2.090,3.735
12.64,Elephant,cube (1),-4.603,2.090,3.735
12.64,Elephant,cube (1),-4.610,2.090,3.735
12.65,Elephant,cube (1),-4.617,2.090,3.735
12.67,Elephant,cube (1),-4.625,2.090,3.735
12.68,Elephant,cube (1),-4.643,2.090,3.735
12.68,Elephant,cube (1),-4.655,2.090,3.735
12.69,Elephant,cube (1),-4.664,2.090,3.735
12.70,Elephant,cube (1),-4.672,2.090,3.735
12.70,Elephant,cube (1),-4.679,2.090,3.735
12.71,Elephant,cube (1),-4.687,2.090,3.735
12.72,Elephant,cube (1),-4.697,2.090,3.735
12.73,Elephant,cube (1),-4.705,2.090,3.735
12.74,Elephant,cube (1),-4.715,2.090,3.735
12.75,Elephant,cube (1),-4.728,2.090,3.735
12.76,Elephant,cube (1),-4.736,2.090,3.735
12.78,Elephant,cube (1),-4.747,2.090,3.735
12.79,Elephant,cube (1),-4.777,2.090,3.735
12.80,Elephant,cube (1),-4.789,2.090,3.735
12.81,Elephant,cube (1),-4.800,2.090,3.735
12.81,Elephant,cube (1),-4.808,2.090,3.735
12.82,Elephant,cube (1),-4.815,2.090,3.735
12.83,Elephant,cube (1),-4.824,2.090,3.735
12.84,Elephant,cube (1),-4.833,2.090,3.735
12.84,Elephant,cube (1),-4.840,2.090,3.735
12.85,Elephant,cube (1),-4.848,2.090,3.735
12.86,Elephant,cube (1),-4.856,2.090,3.735
12.87,Elephant,cube (1),-4.864,2.090,3.735
12.88,Elephant,cube (1),-4.884,2.090,3.735
12.89,Elephant,cube (1),-4.893,2.090,3.735
12.90,Elephant,cube (1),-4.904,2.090,3.735
12.91,Elephant,cube (1),-4.912,2.090,3.735
12.91,Elephant,cube (1),-4.920,2.090,3.735
12.92,Elephant,cube (1),-4.929,2.090,3.735
12.93,Elephant,cube (1),-4.936,2.090,3.735
12.93,Elephant,cube (1),-4.943,2.090,3.735
12.94,Elephant,cube (1),-4.951,2.090,3.735
12.95,Elephant,cube (1),-4.963,2.090,3.735
12.96,Elephant,cube (1),-4.970,2.090,3.735
12.96,Elephant,cube (1),-4.978,2.090,3.735
12.98,Elephant,cube (1),-4.985,2.090,3.735
12.99,Elephant,cube (1),-5.005,2.090,3.735
13.00,Elephant,cube (1),-5.016,2.090,3.735
13.01,Elephant,cube (1),-5.031,2.090,3.735
13.02,Elephant,cube (1),-5.040,2.090,3.735
13.02,Elephant,cube (1),-5.047,2.090,3.735
13.03,Elephant,cube (1),-5.055,2.090,3.735
13.04,Elephant,cube (1),-5.063,2.090,3.735
13.05,Elephant,cube (1),-5.074,2.090,3.735
13.05,Elephant,cube (1),-5.084,2.090,3.735
13.06,Elephant,cube (1),-5.092,2.090,3.735
13.08,Elephant,cube (1),-5.101,2.090,3.735
13.09,Elephant,cube (1),-5.122,2.090,3.735
13.10,Elephant,cube (1),-5.133,2.090,3.735
13.11,Elephant,cube (1),-5.145,2.090,3.735
13.11,Elephant,cube (1),-5.153,2.090,3.735
13.12,Elephant,cube (1),-5.162,2.090,3.735
13.13,Elephant,cube (1),-5.171,2.090,3.735
13.14,Elephant,cube (1),-5.180,2.090,3.735
13.14,Elephant,cube (1),-5.187,2.090,3.735
13.15,Elephant,cube (1),-5.195,2.090,3.735
13.16,Elephant,cube (1),-5.203,2.090,3.735
13.16,Elephant,cube (1),-5.212,2.090,3.735
13.18,Elephant,cube (1),-5.219,2.090,3.735
13.19,Elephant,cube (1),-5.240,2.090,3.735
13.20,Elephant,cube (1),-5.251,2.090,3.735
13.21,Elephant,cube (1),-5.264,2.090,3.735
13.21,Elephant,cube (1),-5.273,2.090,3.735
13.22,Elephant,cube (1),-5.280,2.090,3.735
13.23,Elephant,cube (1),-5.288,2.090,3.735
13.24,Elephant,cube (1),-5.298,2.090,3.735
13.24,Elephant,cube (1),-5.307,2.090,3.735
13.25,Elephant,cube (1),-5.316,2.090,3.735
13.26,Elephant,cube (1),-5.328,2.090,3.735
13.27,Elephant,cube (1),-5.335,2.090,3.735
13.29,Elephant,cube (1),-5.348,2.090,3.735
13.30,Elephant,cube (1),-5.368,2.090,3.735
13.31,Elephant,cube (1),-5.381,2.090,3.735
13.32,Elephant,cube (1),-5.392,2.090,3.735
13.32,Elephant,cube (1),-5.401,2.090,3.735
13.33,Elephant,cube (1),-5.409,2.090,3.735
13.35,Elephant,cube (1),-5.418,2.090,3.735
13.36,Elephant,cube (1),-5.439,2.090,3.735
13.36,Elephant,cube (1),-5.451,2.090,3.735
13.37,Elephant,cube (1),-5.450,1.650,3.735
13.37,Elephant,cube (1),-5.459,2.090,3.735
13.39,Elephant,cube (1),-5.467,2.090,3.735
13.40,Elephant,cube (1),-5.492,2.090,3.735
13.41,Elephant,cube (1),-5.504,2.090,3.735
13.42,Elephant,cube (1),-5.514,2.090,3.735
13.43,Elephant,cube (1),-5.522,2.090,3.735
13.43,Elephant,cube (1),-5.532,2.090,3.735
13.44,Elephant,cube (1),-5.540,2.090,3.735
13.45,Elephant,cube (1),-5.548,2.090,3.735
13.45,Elephant,cube (1),-5.555,2.090,3.735
13.46,Elephant,cube (1),-5.564,2.090,3.735
13.47,Elephant,cube (1),-5.572,2.090,3.735
13.47,Elephant,cube (1),-5.580,2.090,3.735
13.49,Elephant,cube (1),-5.590,2.090,3.735
13.51,Elephant,cube (1),-5.611,2.090,3.735
13.52,Elephant,cube (1),-5.628,2.090,3.735
13.52,Elephant,cube (1),-5.640,2.090,3.735
13.53,Elephant,cube (1),-5.647,2.090,3.735
13.54,Elephant,cube (1),-5.657,2.090,3.735
13.54,Elephant,cube (1),-5.665,2.090,3.735
13.55,Elephant,cube (1),-5.675,2.090,3.735
13.56,Elephant,cube (1),-5.685,2.090,3.735
13.57,Elephant,cube (1),-5.694,2.090,3.735
13.57,Elephant,cube (1),-5.703,2.090,3.735
13.58,Elephant,cube (1),-5.711,2.090,3.735
13.60,Elephant,cube (1),-5.719,2.090,3.735
13.61,Elephant,cube (1),-5.740,2.090,3.735
13.62,Elephant,cube (1),-5.753,2.090,3.735
13.63,Elephant,cube (1),-5.765,2.090,3.735
13.63,Elephant,cube (1),-5.775,2.090,3.735
13.64,Elephant,cube (1),-5.783,2.090,3.735
13.65,Elephant,cube (1),-5.791,2.090,3.735
13.66,Elephant,cube (1),-5.798,2.090,3.735
13.66,Elephant,cube (1),-5.810,2.090,3.735
13.67,Elephant,cube (1),-5.819,2.090,3.735
13.68,Elephant,cube (1),-5.827,2.090,3.735
13.68,Elephant,cube (1),-5.835,2.090,3.735
13.70,Elephant,cube (1),-5.843,2.090,3.735
13.71,Elephant,cube (1),-5.863,2.090,3.735
13.72,Elephant,cube (1),-5.874,2.090,3.735
13.73,Elephant,cube (1),-5.888,2.090,3.735
13.74,Elephant,cube (1),-5.899,2.090,3.735
13.74,Elephant,cube (1),-5.913,2.090,3.735
13.75,Elephant,cube (1),-5.921,2.090,3.735
13.77,Elephant,cube (1),-5.932,2.090,3.735
13.78,Elephant,cube (1),-5.947,2.090,3.735
13.78,Elephant,cube (1),-5.961,2.090,3.735
13.80,Elephant,cube (1),-5.971,2.090,3.735
13.81,Elephant,cube (1),-5.996,2.090,3.735
13.82,Elephant,cube (1),-6.009,2.090,3.735
13.83,Elephant,cube (1),-6.021,2.090,3.735
13.84,Elephant,cube (1),-6.029,2.090,3.735
13.84,Elephant,cube (1),-6.037,2.090,3.735
13.85,Elephant,cube (1),-6.046,2.090,3.735
13.86,Elephant,cube (1),-6.054,2.090,3.735
13.86,Elephant,cube (1),-6.064,2.090,3.735
13.87,Elephant,cube (1),-6.073,2.090,3.735
13.88,Elephant,cube (1),-6.082,2.090,3.735
13.88,Elephant,cube (1),-6.089,2.090,3.735
13.89,Elephant,cube (1),-6.090,1.650,3.735
13.89,Elephant,cube (1),-6.096,2.090,3.735
13.91,Elephant,cube (1),-6.105,2.090,3.735
13.92,Elephant,cube (1),-6.125,2.090,3.735
13.93,Elephant,cube (1),-6.137,2.090,3.735
13.94,Elephant,cube (1),-6.150,2.090,3.735
13.94,Elephant,cube (1),-6.163,2.090,3.735
13.95,Elephant,cube (1),-6.171,2.090,3.735
13.96,Elephant,cube (1),-6.181,2.090,3.735
13.96,Elephant,cube (1),-6.190,2.090,3.735
13.98,Elephant,cube (1),-6.200,2.090,3.735
13.99,Elephant,cube (1),-6.213,2.090,3.735
13.99,Elephant,cube (1),-6.220,1.650,3.735
13.99,Elephant,cube (1),-6.226,2.090,3.735
14.01,Elephant,cube (1),-6.237,2.090,3.735
14.02,Elephant,cube (1),-6.257,2.090,3.735
14.04,Elephant,cube (1),-6.276,2.090,3.735
14.04,Elephant,cube (1),-6.292,2.090,3.735
14.05,Elephant,cube (1),-6.300,2.090,3.735
14.06,Elephant,cube (1),-6.312,2.090,3.735
14.07,Elephant,cube (1),-6.323,2.090,3.735
14.07,Elephant,cube (1),-6.336,2.090,3.735
14.08,Elephant,cube (1),-6.346,2.090,3.735
14.09,Elephant,cube (1),-6.354,2.090,3.735
14.10,Elephant,cube (1),-6.355,1.650,3.735
14.10,Elephant,cube (1),-6.361,2.090,3.735
14.12,Elephant,cube (1),-6.370,2.090,3.735
14.13,Elephant,cube (1),-6.388,2.090,3.735
14.14,Elephant,cube (1),-6.399,2.090,3.735
14.14,Elephant,cube (1),-6.408,2.090,3.735
14.15,Elephant,cube (1),-6.414,2.090,3.735
14.16,Elephant,cube (1),-6.425,2.090,3.735
14.17,Elephant,cube (1),-6.433,2.090,3.735
14.18,Elephant,cube (1),-6.442,2.090,3.735
14.18,Elephant,cube (1),-6.449,2.090,3.735
14.19,Elephant,cube (1),-6.455,2.090,3.735
14.20,Elephant,cube (1),-6.459,1.650,3.735
14.20,Elephant,cube (1),-6.464,2.090,3.735
14.21,Elephant,cube (1),-6.471,2.090,3.735
14.22,Elephant,cube (1),-6.486,2.090,3.735
14.23,Elephant,cube (1),-6.496,2.090,3.735
14.24,Elephant,cube (1),-6.504,2.090,3.735
14.25,Elephant,cube (1),-6.510,2.090,3.735
14.25,Elephant,cube (1),-6.516,2.090,3.735
14.26,Elephant,cube (1),-6.523,2.090,3.735
14.27,Elephant,cube (1),-6.529,2.090,3.735
14.27,Elephant,cube (1),-6.536,2.090,3.735
14.28,Elephant,cube (1),-6.543,2.090,3.735
14.29,Elephant,cube (1),-6.551,2.090,3.735
14.30,Elephant,cube (1),-6.560,2.090,3.735
14.30,Elephant,cube (1),-6.562,1.650,3.735
14.30,Elephant,cube (1),-6.566,2.090,3.735
14.33,Elephant,cube (1),-6.572,2.090,3.735
14.34,Elephant,cube (1),-6.599,2.090,3.735
14.35,Elephant,cube (1),-6.609,2.090,3.735
14.36,Elephant,cube (1),-6.617,2.090,3.735
