time,centroidA_x,centroidA_y,centroidA_z,centroidB_x,centroidB_y,centroidB_z,distance,rel_velocity,angle_deg,bounds_intersect,boundsA_min_x,boundsA_min_y,boundsA_min_z,boundsA_max_x,boundsA_max_y,boundsA_max_z,boundsB_min_x,boundsB_min_y,boundsB_min_z,boundsB_max_x,boundsB_max_y,boundsB_max_z,boundsB_min_world_x,boundsB_min_world_y,boundsB_min_world_z,boundsB_max_world_x,boundsB_max_world_y,boundsB_max_world_z
0.60,-0.1346,1.8777,-5.8870,5.8700,1.5250,5.3100,12.7103,0.2149,0.00,True,-1.5545,-1.7091,-1.8117,1.3200,1.8358,3.4382,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.60,-0.1346,1.8777,-5.8870,-5.3498,1.5250,5.3099,12.3569,0.2149,0.00,True,-1.5545,-1.7091,-1.8117,1.3200,1.8358,3.4382,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.70,-0.1041,1.8050,-5.8897,5.8700,1.5250,5.3100,12.6966,0.7889,0.00,True,-1.5056,-1.7256,-1.7327,1.4367,1.7594,3.4176,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.70,-0.1041,1.8050,-5.8897,-5.3498,1.5250,5.3099,12.3704,0.7889,0.00,True,-1.5056,-1.7256,-1.7327,1.4367,1.7594,3.4176,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.80,-0.0685,1.7264,-5.8667,5.8700,1.5250,5.3100,12.6581,0.8935,0.00,True,-1.4137,-1.7367,-1.7004,1.4631,1.6868,3.3767,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.80,-0.0685,1.7264,-5.8667,-5.3498,1.5250,5.3099,12.3632,0.8935,0.00,True,-1.4137,-1.7367,-1.7004,1.4631,1.6868,3.3767,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.90,-0.0327,1.6612,-5.8116,5.8700,1.5250,5.3100,12.5917,0.9255,0.00,True,-1.3145,-1.7253,-1.7016,1.3854,1.6397,3.3275,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.90,-0.0327,1.6612,-5.8116,-5.3498,1.5250,5.3099,12.3279,0.9255,0.00,True,-1.3145,-1.7253,-1.7016,1.3854,1.6397,3.3275,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.00,-0.0006,1.6077,-5.7269,5.8700,1.5250,5.3100,12.5014,1.0521,0.00,True,-1.2746,-1.7174,-1.7563,1.3079,1.5967,3.2824,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.00,-0.0006,1.6077,-5.7269,-5.3498,1.5250,5.3099,12.2650,1.0521,0.00,True,-1.2746,-1.7174,-1.7563,1.3079,1.5967,3.2824,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.10,0.0195,1.5726,-5.6119,5.8700,1.5250,5.3100,12.3903,1.2187,0.00,True,-1.2623,-1.7106,-1.8668,1.2599,1.5561,3.2514,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.10,0.0195,1.5726,-5.6119,-5.3498,1.5250,5.3099,12.1704,1.2187,0.00,True,-1.2623,-1.7106,-1.8668,1.2599,1.5561,3.2514,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.21,0.0139,1.5750,-5.4880,5.8700,1.5250,5.3100,12.2839,1.2406,0.00,True,-1.2456,-1.7100,-1.8602,1.2516,1.5590,3.2485,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.21,0.0139,1.5750,-5.4880,-5.3498,1.5250,5.3099,12.0568,1.2406,0.00,True,-1.2456,-1.7100,-1.8602,1.2516,1.5590,3.2485,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.31,0.0061,1.5768,-5.3734,5.8700,1.5250,5.3100,12.1870,1.1489,0.00,True,-1.2317,-1.7228,-1.8144,1.2449,1.5695,3.2339,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.31,0.0061,1.5768,-5.3734,-5.3498,1.5250,5.3099,11.9508,1.1489,0.00,True,-1.2317,-1.7228,-1.8144,1.2449,1.5695,3.2339,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.41,-0.0035,1.5787,-5.2616,5.8700,1.5250,5.3100,12.0938,1.1221,0.00,True,-1.2240,-1.7227,-1.7445,1.2435,1.5836,3.2121,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.41,-0.0035,1.5787,-5.2616,-5.3498,1.5250,5.3099,11.8466,1.1221,0.00,True,-1.2240,-1.7227,-1.7445,1.2435,1.5836,3.2121,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.51,-0.0125,1.5794,-5.1528,5.8700,1.5250,5.3100,12.0032,1.0918,0.00,True,-1.2244,-1.7076,-1.6812,1.2516,1.5962,3.1897,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.51,-0.0125,1.5794,-5.1528,-5.3498,1.5250,5.3099,11.7456,1.0918,0.00,True,-1.2244,-1.7076,-1.6812,1.2516,1.5962,3.1897,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.61,-0.0181,1.5778,-5.0446,5.8700,1.5250,5.3100,11.9118,1.0837,0.00,True,-1.2295,-1.7083,-1.7642,1.2660,1.6024,3.1731,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.61,-0.0181,1.5778,-5.0446,-5.3498,1.5250,5.3099,11.6467,1.0837,0.00,True,-1.2295,-1.7083,-1.7642,1.2660,1.6024,3.1731,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.72,-0.0212,1.5767,-4.9323,5.8700,1.5250,5.3100,11.8158,1.1234,0.00,True,-1.2400,-1.7094,-1.8286,1.2821,1.6036,3.1719,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.72,-0.0212,1.5767,-4.9323,-5.3498,1.5250,5.3099,11.5455,1.1234,0.00,True,-1.2400,-1.7094,-1.8286,1.2821,1.6036,3.1719,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.83,-0.0236,1.5696,-4.8115,5.8700,1.5250,5.3100,11.7124,1.2107,0.00,True,-1.2574,-1.7154,-1.8619,1.2984,1.5943,3.1860,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.83,-0.0236,1.5696,-4.8115,-5.3498,1.5250,5.3099,11.4373,1.2107,0.00,True,-1.2574,-1.7154,-1.8619,1.2984,1.5943,3.1860,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.93,-0.0239,1.5711,-4.6669,5.8700,1.5250,5.3100,11.5878,1.4459,0.00,True,-1.2735,-1.7090,-1.8661,1.3046,1.5824,3.2135,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.93,-0.0239,1.5711,-4.6669,-5.3498,1.5250,5.3099,11.3094,1.4459,0.00,True,-1.2735,-1.7090,-1.8661,1.3046,1.5824,3.2135,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.03,-0.0238,1.5737,-4.5398,5.8700,1.5250,5.3100,11.4786,1.2707,0.00,True,-1.2735,-1.7083,-1.7941,1.2920,1.5693,3.2352,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.03,-0.0238,1.5737,-4.5398,-5.3498,1.5250,5.3099,11.1976,1.2707,0.00,True,-1.2735,-1.7083,-1.7941,1.2920,1.5693,3.2352,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.13,-0.0211,1.5748,-4.4104,5.8700,1.5250,5.3100,11.3664,1.2942,0.00,True,-1.2637,-1.7104,-1.8463,1.2702,1.5585,3.2495,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.13,-0.0211,1.5748,-4.4104,-5.3498,1.5250,5.3099,11.0852,1.2942,0.00,True,-1.2637,-1.7104,-1.8463,1.2702,1.5585,3.2495,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.23,-0.0165,1.5797,-4.2881,5.8700,1.5250,5.3100,11.2595,1.2255,0.00,True,-1.2547,-1.7100,-1.8698,1.2520,1.5596,3.2535,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.23,-0.0165,1.5797,-4.2881,-5.3498,1.5250,5.3099,10.9804,1.2255,0.00,True,-1.2547,-1.7100,-1.8698,1.2520,1.5596,3.2535,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.34,-0.0085,1.5805,-4.1674,5.8700,1.5250,5.3100,11.1527,1.2090,0.00,True,-1.2468,-1.7180,-1.8275,1.2366,1.5670,3.2412,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.34,-0.0085,1.5805,-4.1674,-5.3498,1.5250,5.3099,10.8790,1.2090,0.00,True,-1.2468,-1.7180,-1.8275,1.2366,1.5670,3.2412,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.44,-0.0019,1.5814,-4.0583,5.8700,1.5250,5.3100,11.0566,1.0934,0.00,True,-1.2437,-1.7254,-1.7587,1.2253,1.5791,3.2213,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.44,-0.0019,1.5814,-4.0583,-5.3498,1.5250,5.3099,10.7873,1.0934,0.00,True,-1.2437,-1.7254,-1.7587,1.2253,1.5791,3.2213,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.54,0.0050,1.5811,-3.9508,5.8700,1.5250,5.3100,10.9620,1.0772,0.00,True,-1.2482,-1.7100,-1.6844,1.2209,1.5917,3.1981,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.54,0.0050,1.5811,-3.9508,-5.3498,1.5250,5.3099,10.6975,1.0772,0.00,True,-1.2482,-1.7100,-1.6844,1.2209,1.5917,3.1981,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.64,0.0136,1.5790,-3.8420,5.8700,1.5250,5.3100,10.8655,1.0918,0.00,True,-1.2591,-1.7104,-1.7618,1.2247,1.6008,3.1772,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.64,0.0136,1.5790,-3.8420,-5.3498,1.5250,5.3099,10.6078,1.0918,0.00,True,-1.2591,-1.7104,-1.7618,1.2247,1.6008,3.1772,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.74,0.0210,1.5741,-3.7311,5.8700,1.5250,5.3100,10.7683,1.1123,0.00,True,-1.2767,-1.7116,-1.7986,1.2363,1.6014,3.1672,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.74,0.0210,1.5741,-3.7311,-5.3498,1.5250,5.3099,10.5161,1.1123,0.00,True,-1.2767,-1.7116,-1.7986,1.2363,1.6014,3.1672,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.84,0.0229,1.5696,-3.6126,5.8700,1.5250,5.3100,10.6679,1.1865,0.00,True,-1.2985,-1.7150,-1.8295,1.2557,1.5955,3.1797,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.84,0.0229,1.5696,-3.6126,-5.3498,1.5250,5.3099,10.4153,1.1865,0.00,True,-1.2985,-1.7150,-1.8295,1.2557,1.5955,3.1797,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.94,0.0240,1.5655,-3.4810,5.8700,1.5250,5.3100,10.5574,1.3164,0.00,True,-1.3060,-1.7134,-1.8664,1.2693,1.5839,3.2015,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.94,0.0240,1.5655,-3.4810,-5.3498,1.5250,5.3099,10.3033,1.3164,0.00,True,-1.3060,-1.7134,-1.8664,1.2693,1.5839,3.2015,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.05,0.0239,1.5726,-3.3502,5.8700,1.5250,5.3100,10.4489,1.3098,0.00,True,-1.2998,-1.7082,-1.8458,1.2754,1.5764,3.2275,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.05,0.0239,1.5726,-3.3502,-5.3498,1.5250,5.3099,10.1920,1.3098,0.00,True,-1.2998,-1.7082,-1.8458,1.2754,1.5764,3.2275,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.15,0.0227,1.5733,-3.2272,5.8700,1.5250,5.3100,10.3478,1.2300,0.00,True,-1.2819,-1.7094,-1.7932,1.2701,1.5642,3.2442,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.15,0.0227,1.5733,-3.2272,-5.3498,1.5250,5.3099,10.0870,1.2300,0.00,True,-1.2819,-1.7094,-1.7932,1.2701,1.5642,3.2442,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.25,0.0190,1.5728,-3.0975,5.8700,1.5250,5.3100,10.2432,1.2972,0.00,True,-1.2602,-1.7111,-1.8700,1.2588,1.5558,3.2517,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.25,0.0190,1.5728,-3.0975,-5.3498,1.5250,5.3099,9.9755,1.2972,0.00,True,-1.2602,-1.7111,-1.8700,1.2588,1.5558,3.2517,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.35,0.0133,1.5752,-2.9765,5.8700,1.5250,5.3100,10.1474,1.2120,0.00,True,-1.2441,-1.7099,-1.8570,1.2509,1.5598,3.2476,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.35,0.0133,1.5752,-2.9765,-5.3498,1.5250,5.3099,9.8706,1.2120,0.00,True,-1.2441,-1.7099,-1.8570,1.2509,1.5598,3.2476,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.45,0.0055,1.5769,-2.8653,5.8700,1.5250,5.3100,10.0614,1.1148,0.00,True,-1.2309,-1.7230,-1.8101,1.2445,1.5704,3.2325,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.45,0.0055,1.5769,-2.8653,-5.3498,1.5250,5.3099,9.7732,1.1148,0.00,True,-1.2309,-1.7230,-1.8101,1.2445,1.5704,3.2325,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.55,-0.0042,1.5788,-2.7539,5.8700,1.5250,5.3100,9.9768,1.1182,0.00,True,-1.2238,-1.7212,-1.7392,1.2438,1.5846,3.2105,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.55,-0.0042,1.5788,-2.7539,-5.3498,1.5250,5.3099,9.6749,1.1182,0.00,True,-1.2238,-1.7212,-1.7392,1.2438,1.5846,3.2105,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.65,-0.0129,1.5794,-2.6461,5.8700,1.5250,5.3100,9.8951,1.0814,0.00,True,-1.2246,-1.7076,-1.6813,1.2523,1.5968,3.1884,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.65,-0.0129,1.5794,-2.6461,-5.3498,1.5250,5.3099,9.5804,1.0814,0.00,True,-1.2246,-1.7076,-1.6813,1.2523,1.5968,3.1884,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.75,-0.0183,1.5776,-2.5400,5.8700,1.5250,5.3100,9.8131,1.0628,0.00,True,-1.2298,-1.7085,-1.7681,1.2666,1.6025,3.1726,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.75,-0.0183,1.5776,-2.5400,-5.3498,1.5250,5.3099,9.4894,1.0628,0.00,True,-1.2298,-1.7085,-1.7681,1.2666,1.6025,3.1726,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.85,-0.0213,1.5765,-2.4275,5.8700,1.5250,5.3100,9.7252,1.1257,0.00,True,-1.2406,-1.7096,-1.8303,1.2828,1.6034,3.1722,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.85,-0.0213,1.5765,-2.4275,-5.3498,1.5250,5.3099,9.3948,1.1257,0.00,True,-1.2406,-1.7096,-1.8303,1.2828,1.6034,3.1722,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.96,-0.0238,1.5691,-2.2984,5.8700,1.5250,5.3100,9.6243,1.2932,0.00,True,-1.2593,-1.7155,-1.8647,1.2998,1.5931,3.1881,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.96,-0.0238,1.5691,-2.2984,-5.3498,1.5250,5.3099,9.2873,1.2932,0.00,True,-1.2593,-1.7155,-1.8647,1.2998,1.5931,3.1881,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.06,-0.0239,1.5708,-2.1700,5.8700,1.5250,5.3100,9.5232,1.2840,0.00,True,-1.2733,-1.7090,-1.8666,1.3047,1.5824,3.2128,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.06,-0.0239,1.5708,-2.1700,-5.3498,1.5250,5.3099,9.1824,1.2840,0.00,True,-1.2733,-1.7090,-1.8666,1.3047,1.5824,3.2128,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.16,-0.0239,1.5736,-2.0436,5.8700,1.5250,5.3100,9.4242,1.2642,0.00,True,-1.2736,-1.7083,-1.7980,1.2925,1.5697,3.2346,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.16,-0.0239,1.5736,-2.0436,-5.3498,1.5250,5.3099,9.0798,1.2642,0.00,True,-1.2736,-1.7083,-1.7980,1.2925,1.5697,3.2346,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.26,-0.0212,1.5748,-1.9132,5.8700,1.5250,5.3100,9.3212,1.3041,0.00,True,-1.2640,-1.7104,-1.8446,1.2707,1.5586,3.2493,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.26,-0.0212,1.5748,-1.9132,-5.3498,1.5250,5.3099,8.9761,1.3041,0.00,True,-1.2640,-1.7104,-1.8446,1.2707,1.5586,3.2493,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.36,-0.0165,1.5797,-1.7895,5.8700,1.5250,5.3100,9.2226,1.2394,0.00,True,-1.2548,-1.7101,-1.8701,1.2522,1.5596,3.2535,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.36,-0.0165,1.5797,-1.7895,-5.3498,1.5250,5.3099,8.8796,1.2394,0.00,True,-1.2548,-1.7101,-1.8701,1.2522,1.5596,3.2535,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.46,-0.0090,1.5804,-1.6753,5.8700,1.5250,5.3100,9.1302,1.1444,0.00,True,-1.2473,-1.7169,-1.8315,1.2375,1.5662,3.2423,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.46,-0.0090,1.5804,-1.6753,-5.3498,1.5250,5.3099,8.7932,1.1444,0.00,True,-1.2473,-1.7169,-1.8315,1.2375,1.5662,3.2423,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.56,-0.0023,1.5814,-1.5643,5.8700,1.5250,5.3100,9.0412,1.1117,0.00,True,-1.2437,-1.7253,-1.7630,1.2258,1.5784,3.2226,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.56,-0.0023,1.5814,-1.5643,-5.3498,1.5250,5.3099,8.7094,1.1117,0.00,True,-1.2437,-1.7253,-1.7630,1.2258,1.5784,3.2226,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
