time,centroidA_x,centroidA_y,centroidA_z,centroidB_x,centroidB_y,centroidB_z,distance,rel_velocity,angle_deg,bounds_intersect,boundsA_min_x,boundsA_min_y,boundsA_min_z,boundsA_max_x,boundsA_max_y,boundsA_max_z,boundsB_min_x,boundsB_min_y,boundsB_min_z,boundsB_max_x,boundsB_max_y,boundsB_max_z,boundsB_min_world_x,boundsB_min_world_y,boundsB_min_world_z,boundsB_max_world_x,boundsB_max_world_y,boundsB_max_world_z
0.39,-0.0673,1.7799,-5.8938,1.3001,1.5250,14.7901,20.7307,0.3879,0.00,True,-1.5352,-1.7260,-1.7758,1.5126,1.7523,3.4106,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
0.49,-0.0594,1.7303,-5.8648,5.8700,1.5250,5.3100,12.6522,0.5794,0.00,True,-1.5280,-1.7367,-1.7650,1.5175,1.6893,3.3852,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.49,-0.0594,1.7303,-5.8648,-5.3498,1.5250,5.3099,12.3654,0.5794,0.00,True,-1.5280,-1.7367,-1.7650,1.5175,1.6893,3.3852,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.49,-0.0594,1.7303,-5.8648,1.3001,1.5250,14.7901,20.7006,0.5794,0.00,True,-1.5280,-1.7367,-1.7650,1.5175,1.6893,3.3852,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
0.59,-0.0354,1.6767,-5.8067,5.8700,1.5250,5.3100,12.5889,0.8266,0.00,True,-1.4681,-1.7252,-1.7349,1.4939,1.6387,3.3504,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.59,-0.0354,1.6767,-5.8067,-5.3498,1.5250,5.3099,12.3225,0.8266,0.00,True,-1.4681,-1.7252,-1.7349,1.4939,1.6387,3.3504,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.59,-0.0354,1.6767,-5.8067,1.3001,1.5250,14.7901,20.6407,0.8266,0.00,True,-1.4681,-1.7252,-1.7349,1.4939,1.6387,3.3504,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
0.69,-0.0029,1.6179,-5.7242,5.8700,1.5250,5.3100,12.5001,1.0640,0.00,True,-1.3553,-1.7167,-1.7801,1.3838,1.5948,3.3003,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.69,-0.0029,1.6179,-5.7242,-5.3498,1.5250,5.3099,12.2617,1.0640,0.00,True,-1.3553,-1.7167,-1.7801,1.3838,1.5948,3.3003,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.69,-0.0029,1.6179,-5.7242,1.3001,1.5250,14.7901,20.5559,1.0640,0.00,True,-1.3553,-1.7167,-1.7801,1.3838,1.5948,3.3003,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
0.79,0.0196,1.5726,-5.6157,5.8700,1.5250,5.3100,12.3936,1.1972,0.00,True,-1.2629,-1.7106,-1.8658,1.2602,1.5562,3.2513,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.79,0.0196,1.5726,-5.6157,-5.3498,1.5250,5.3099,12.1738,1.1972,0.00,True,-1.2629,-1.7106,-1.8658,1.2602,1.5562,3.2513,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.79,0.0196,1.5726,-5.6157,1.3001,1.5250,14.7901,20.4460,1.1972,0.00,True,-1.2629,-1.7106,-1.8658,1.2602,1.5562,3.2513,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
0.90,0.0141,1.5749,-5.4920,5.8700,1.5250,5.3100,12.2873,1.2383,0.00,True,-1.2461,-1.7100,-1.8612,1.2519,1.5588,3.2488,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.90,0.0141,1.5749,-5.4920,-5.3498,1.5250,5.3099,12.0605,1.2383,0.00,True,-1.2461,-1.7100,-1.8612,1.2519,1.5588,3.2488,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.90,0.0141,1.5749,-5.4920,1.3001,1.5250,14.7901,20.3229,1.2383,0.00,True,-1.2461,-1.7100,-1.8612,1.2519,1.5588,3.2488,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.00,0.0063,1.5767,-5.3759,5.8700,1.5250,5.3100,12.1891,1.1641,0.00,True,-1.2320,-1.7228,-1.8157,1.2450,1.5692,3.2343,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.00,0.0063,1.5767,-5.3759,-5.3498,1.5250,5.3099,11.9531,1.1641,0.00,True,-1.2320,-1.7228,-1.8157,1.2450,1.5692,3.2343,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.00,0.0063,1.5767,-5.3759,1.3001,1.5250,14.7901,20.2075,1.1641,0.00,True,-1.2320,-1.7228,-1.8157,1.2450,1.5692,3.2343,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.10,-0.0029,1.5786,-5.2683,5.8700,1.5250,5.3100,12.0994,1.0802,0.00,True,-1.2242,-1.7237,-1.7490,1.2434,1.5827,3.2135,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.10,-0.0029,1.5786,-5.2683,-5.3498,1.5250,5.3099,11.8528,1.0802,0.00,True,-1.2242,-1.7237,-1.7490,1.2434,1.5827,3.2135,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.10,-0.0029,1.5786,-5.2683,1.3001,1.5250,14.7901,20.1007,1.0802,0.00,True,-1.2242,-1.7237,-1.7490,1.2434,1.5827,3.2135,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.20,-0.0118,1.5794,-5.1623,5.8700,1.5250,5.3100,12.0112,1.0633,0.00,True,-1.2242,-1.7077,-1.6811,1.2505,1.5953,3.1915,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.20,-0.0118,1.5794,-5.1623,-5.3498,1.5250,5.3099,11.7543,1.0633,0.00,True,-1.2242,-1.7077,-1.6811,1.2505,1.5953,3.1915,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.20,-0.0118,1.5794,-5.1623,1.3001,1.5250,14.7901,19.9956,1.0633,0.00,True,-1.2242,-1.7077,-1.6811,1.2505,1.5953,3.1915,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.30,-0.0177,1.5780,-5.0531,5.8700,1.5250,5.3100,11.9190,1.0939,0.00,True,-1.2289,-1.7081,-1.7569,1.2648,1.6023,3.1740,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.30,-0.0177,1.5780,-5.0531,-5.3498,1.5250,5.3099,11.6544,1.0939,0.00,True,-1.2289,-1.7081,-1.7569,1.2648,1.6023,3.1740,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.30,-0.0177,1.5780,-5.0531,1.3001,1.5250,14.7901,19.8870,1.0939,0.00,True,-1.2289,-1.7081,-1.7569,1.2648,1.6023,3.1740,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.40,-0.0210,1.5770,-4.9403,5.8700,1.5250,5.3100,11.8227,1.1287,0.00,True,-1.2391,-1.7091,-1.8256,1.2809,1.6038,3.1714,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.40,-0.0210,1.5770,-4.9403,-5.3498,1.5250,5.3099,11.5527,1.1287,0.00,True,-1.2391,-1.7091,-1.8256,1.2809,1.6038,3.1714,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.40,-0.0210,1.5770,-4.9403,1.3001,1.5250,14.7901,19.7747,1.1287,0.00,True,-1.2391,-1.7091,-1.8256,1.2809,1.6038,3.1714,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.51,-0.0235,1.5697,-4.8141,5.8700,1.5250,5.3100,11.7147,1.2642,0.00,True,-1.2571,-1.7153,-1.8613,1.2982,1.5946,3.1856,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.51,-0.0235,1.5697,-4.8141,-5.3498,1.5250,5.3099,11.4397,1.2642,0.00,True,-1.2571,-1.7153,-1.8613,1.2982,1.5946,3.1856,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.51,-0.0235,1.5697,-4.8141,1.3001,1.5250,14.7901,19.6489,1.2642,0.00,True,-1.2571,-1.7153,-1.8613,1.2982,1.5946,3.1856,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.61,-0.0240,1.5694,-4.6855,5.8700,1.5250,5.3100,11.6040,1.2863,0.00,True,-1.2722,-1.7088,-1.8695,1.3050,1.5829,3.2094,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.61,-0.0240,1.5694,-4.6855,-5.3498,1.5250,5.3099,11.3258,1.2863,0.00,True,-1.2722,-1.7088,-1.8695,1.3050,1.5829,3.2094,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.61,-0.0240,1.5694,-4.6855,1.3001,1.5250,14.7901,19.5206,1.2863,0.00,True,-1.2722,-1.7088,-1.8695,1.3050,1.5829,3.2094,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.71,-0.0240,1.5736,-4.5615,5.8700,1.5250,5.3100,11.4974,1.2401,0.00,True,-1.2743,-1.7081,-1.8148,1.2951,1.5718,3.2321,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.71,-0.0240,1.5736,-4.5615,-5.3498,1.5250,5.3099,11.2166,1.2401,0.00,True,-1.2743,-1.7081,-1.8148,1.2951,1.5718,3.2321,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.71,-0.0240,1.5736,-4.5615,1.3001,1.5250,14.7901,19.3970,1.2401,0.00,True,-1.2743,-1.7081,-1.8148,1.2951,1.5718,3.2321,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.81,-0.0216,1.5746,-4.4280,5.8700,1.5250,5.3100,11.3816,1.3357,0.00,True,-1.2653,-1.7102,-1.8349,1.2732,1.5595,3.2481,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.81,-0.0216,1.5746,-4.4280,-5.3498,1.5250,5.3099,11.1004,1.3357,0.00,True,-1.2653,-1.7102,-1.8349,1.2732,1.5595,3.2481,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.81,-0.0216,1.5746,-4.4280,1.3001,1.5250,14.7901,19.2636,1.3357,0.00,True,-1.2653,-1.7102,-1.8349,1.2732,1.5595,3.2481,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
1.91,-0.0171,1.5795,-4.3000,5.8700,1.5250,5.3100,11.2700,1.2819,0.00,True,-1.2555,-1.7102,-1.8716,1.2536,1.5593,3.2539,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.91,-0.0171,1.5795,-4.3000,-5.3498,1.5250,5.3099,10.9905,1.2819,0.00,True,-1.2555,-1.7102,-1.8716,1.2536,1.5593,3.2539,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.91,-0.0171,1.5795,-4.3000,1.3001,1.5250,14.7901,19.1356,1.2819,0.00,True,-1.2555,-1.7102,-1.8716,1.2536,1.5593,3.2539,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.02,-0.0096,1.5803,-4.1847,5.8700,1.5250,5.3100,11.1679,1.1553,0.00,True,-1.2479,-1.7155,-1.8360,1.2387,1.5654,3.2436,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.02,-0.0096,1.5803,-4.1847,-5.3498,1.5250,5.3099,10.8935,1.1553,0.00,True,-1.2479,-1.7155,-1.8360,1.2387,1.5654,3.2436,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.02,-0.0096,1.5803,-4.1847,1.3001,1.5250,14.7901,19.0200,1.1553,0.00,True,-1.2479,-1.7155,-1.8360,1.2387,1.5654,3.2436,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.12,-0.0030,1.5813,-4.0765,5.8700,1.5250,5.3100,11.0726,1.0843,0.00,True,-1.2437,-1.7248,-1.7714,1.2268,1.5770,3.2250,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.12,-0.0030,1.5813,-4.0765,-5.3498,1.5250,5.3099,10.8025,1.0843,0.00,True,-1.2437,-1.7248,-1.7714,1.2268,1.5770,3.2250,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.12,-0.0030,1.5813,-4.0765,1.3001,1.5250,14.7901,18.9116,1.0843,0.00,True,-1.2437,-1.7248,-1.7714,1.2268,1.5770,3.2250,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.22,0.0041,1.5812,-3.9637,5.8700,1.5250,5.3100,10.9733,1.1300,0.00,True,-1.2473,-1.7100,-1.6923,1.2210,1.5903,3.2009,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.22,0.0041,1.5812,-3.9637,-5.3498,1.5250,5.3099,10.7082,1.1300,0.00,True,-1.2473,-1.7100,-1.6923,1.2210,1.5903,3.2009,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.22,0.0041,1.5812,-3.9637,1.3001,1.5250,14.7901,18.7986,1.1300,0.00,True,-1.2473,-1.7100,-1.6923,1.2210,1.5903,3.2009,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.32,0.0125,1.5793,-3.8557,5.8700,1.5250,5.3100,10.8777,1.0836,0.00,True,-1.2575,-1.7103,-1.7518,1.2238,1.6000,3.1794,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.32,0.0125,1.5793,-3.8557,-5.3498,1.5250,5.3099,10.6191,1.0836,0.00,True,-1.2575,-1.7103,-1.7518,1.2238,1.6000,3.1794,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.32,0.0125,1.5793,-3.8557,1.3001,1.5250,14.7901,18.6903,1.0836,0.00,True,-1.2575,-1.7103,-1.7518,1.2238,1.6000,3.1794,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.42,0.0207,1.5743,-3.7455,5.8700,1.5250,5.3100,10.7805,1.1057,0.00,True,-1.2729,-1.7115,-1.7981,1.2333,1.6017,3.1666,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.42,0.0207,1.5743,-3.7455,-5.3498,1.5250,5.3099,10.5283,1.1057,0.00,True,-1.2729,-1.7115,-1.7981,1.2333,1.6017,3.1666,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.42,0.0207,1.5743,-3.7455,1.3001,1.5250,14.7901,18.5798,1.1057,0.00,True,-1.2729,-1.7115,-1.7981,1.2333,1.6017,3.1666,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.52,0.0455,1.5702,-3.6272,5.8700,1.5250,5.3100,10.6678,1.2095,0.00,True,-1.2882,-1.7144,-1.8247,1.2626,1.5963,3.1764,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.52,0.0455,1.5702,-3.6272,-5.3498,1.5250,5.3099,10.4395,1.2095,0.00,True,-1.2882,-1.7144,-1.8247,1.2626,1.5963,3.1764,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.52,0.0455,1.5702,-3.6272,1.3001,1.5250,14.7901,18.4601,1.2095,0.00,True,-1.2882,-1.7144,-1.8247,1.2626,1.5963,3.1764,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.63,0.0714,1.5654,-3.4993,5.8700,1.5250,5.3100,10.5465,1.3063,0.00,True,-1.2882,-1.7145,-1.8647,1.2836,1.5849,3.2031,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.63,0.0714,1.5654,-3.4993,-5.3498,1.5250,5.3099,10.3437,1.3063,0.00,True,-1.2882,-1.7145,-1.8647,1.2836,1.5849,3.2031,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.63,0.0714,1.5654,-3.4993,1.3001,1.5250,14.7901,18.3307,1.3063,0.00,True,-1.2882,-1.7145,-1.8647,1.2836,1.5849,3.2031,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.73,0.0989,1.5714,-3.3722,5.8700,1.5250,5.3100,10.4254,1.3012,0.00,True,-1.2743,-1.7110,-1.8545,1.2961,1.5773,3.2338,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.73,0.0989,1.5714,-3.3722,-5.3498,1.5250,5.3099,10.2503,1.3012,0.00,True,-1.2743,-1.7110,-1.8545,1.2961,1.5773,3.2338,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.73,0.0989,1.5714,-3.3722,1.3001,1.5250,14.7901,18.2021,1.3012,0.00,True,-1.2743,-1.7110,-1.8545,1.2961,1.5773,3.2338,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.83,0.1277,1.5722,-3.2465,5.8700,1.5250,5.3100,10.3048,1.2905,0.00,True,-1.2455,-1.7106,-1.7824,1.2970,1.5648,3.2556,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.83,0.1277,1.5722,-3.2465,-5.3498,1.5250,5.3099,10.1596,1.2905,0.00,True,-1.2455,-1.7106,-1.7824,1.2970,1.5648,3.2556,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.83,0.1277,1.5722,-3.2465,1.3001,1.5250,14.7901,18.0747,1.2905,0.00,True,-1.2455,-1.7106,-1.7824,1.2970,1.5648,3.2556,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
2.93,0.1566,1.5715,-3.1239,5.8700,1.5250,5.3100,10.1870,1.2595,0.00,True,-1.2113,-1.7242,-1.8664,1.2916,1.5560,3.2666,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.93,0.1566,1.5715,-3.1239,-5.3498,1.5250,5.3099,10.0723,1.2595,0.00,True,-1.2113,-1.7242,-1.8664,1.2916,1.5560,3.2666,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.93,0.1566,1.5715,-3.1239,1.3001,1.5250,14.7901,17.9505,1.2595,0.00,True,-1.2113,-1.7242,-1.8664,1.2916,1.5560,3.2666,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
3.03,0.1868,1.5736,-3.0031,5.8700,1.5250,5.3100,10.0702,1.2449,0.00,True,-1.1800,-1.7251,-1.8606,1.2889,1.5589,3.2656,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.03,0.1868,1.5736,-3.0031,-5.3498,1.5250,5.3099,9.9881,1.2449,0.00,True,-1.1800,-1.7251,-1.8606,1.2889,1.5589,3.2656,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.03,0.1868,1.5736,-3.0031,1.3001,1.5250,14.7901,17.8281,1.2449,0.00,True,-1.1800,-1.7251,-1.8606,1.2889,1.5589,3.2656,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-0.1999,0.0250,13.2901,2.8001,3.0250,16.2901
