time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
7.15,-4.0113,2.3944,0.0341,-3.3506,2.4508,0.1193,-4.2512,2.0379,0.0080,-3.7417,2.9101,0.3682,-3.4238,2.0695,0.1152,-3.2171,2.1946,0.1403,-2.8019,1.8303,0.6205,-1.0327,2.3645,-0.3136,-1.6493,2.3123,-0.0556,-1.0327,2.3645,-0.3136,-2.3650,2.3050,0.1056,-4.0319,0.5165,0.2676,-4.2599,0.5289,0.2111,-4.4296,0.6940,0.1369,-4.4995,0.9747,0.0643,-4.3593,1.6212,0.0000,-4.4540,1.2527,0.0236,-0.2774,1.9166,-0.6202,-0.9388,2.2015,-0.7824,-0.6581,2.1189,-0.0800,-0.8480,1.2502,-0.0293,-1.1502,1.3471,-0.6458,-2.9913,2.3526,0.1351,-3.6633,2.9014,-0.2344,-0.3728,2.1773,-0.5993,-0.1974,1.3726,-0.5833,-0.1636,1.1153,-0.5480,-0.2374,1.6161,-0.6187,-4.0348,2.4142,0.4332,-4.0348,2.4142,0.4332,-3.3795,3.0486,0.7612,-2.7472,2.3238,0.5045,-3.1381,3.0052,1.0531,-3.4966,2.5013,0.6183,-3.0210,1.9460,-0.0087,-2.2691,1.4621,0.5286,-2.7977,1.3406,0.0988,-2.1471,0.3512,0.4769,-4.0348,2.4142,0.4332,-0.2994,0.3976,-0.2933,-3.9319,2.4028,-0.3582,-3.9319,2.4028,-0.3582,-3.2121,3.0301,-0.5254,-2.7830,2.3232,-0.2556,-2.9042,2.9793,-0.7445,-3.3639,2.4866,-0.4017,-3.3431,0.3907,0.3264,-3.9319,2.4028,-0.3582,-1.1854,0.3025,-0.5744
7.25,-4.0113,2.3928,0.0029,-3.3532,2.4432,0.1096,-4.2528,2.0385,-0.0355,-3.7488,2.9021,0.3522,-3.4290,2.0626,0.0981,-3.2223,2.1858,0.1314,-2.7918,1.8178,0.6170,-1.0231,2.3759,-0.2476,-1.6471,2.3141,-0.0102,-1.0231,2.3759,-0.2476,-2.3676,2.2998,0.1273,-4.0345,0.5266,0.2448,-4.2592,0.5352,0.1758,-4.4271,0.6965,0.0896,-4.4972,0.9748,0.0088,-4.3635,1.6227,-0.0525,-4.4539,1.2529,-0.0331,-0.2655,1.9089,-0.5350,-0.9191,2.2166,-0.7156,-0.6655,2.1136,-0.0056,-1.0215,1.3048,0.1053,-1.0824,1.3483,-0.6032,-2.9948,2.3443,0.1363,-3.6515,2.9008,-0.2477,-0.3609,2.1696,-0.5140,-0.1736,1.3672,-0.5003,-0.0990,1.1212,-0.4503,-0.2217,1.6089,-0.5379,-4.0473,2.4076,0.4013,-4.0473,2.4076,0.4013,-3.3982,3.0327,0.7582,-2.7628,2.3162,0.5135,-3.1664,2.9837,1.0570,-3.5146,2.4882,0.6043,-3.0560,1.9764,0.0066,-2.2587,1.4460,0.5431,-2.9619,1.3495,0.1679,-2.0432,0.3513,0.4602,-4.0473,2.4076,0.4013,-0.4776,0.4413,-0.1317,-3.9194,2.4058,-0.3865,-3.9194,2.4058,-0.3865,-3.1905,3.0299,-0.5226,-2.7736,2.3165,-0.2474,-2.8761,2.9798,-0.7325,-3.3499,2.4860,-0.4110,-3.4431,0.3562,0.3503,-3.9194,2.4058,-0.3865,-1.0726,0.3022,-0.5477
7.36,-4.0096,2.3935,-0.0271,-3.3548,2.4429,0.0982,-4.2499,2.0395,-0.0748,-3.7569,2.9001,0.3331,-3.4302,2.0624,0.0818,-3.2245,2.1853,0.1217,-2.8026,1.8157,0.6182,-1.0154,2.3771,-0.1924,-1.6459,2.3144,0.0267,-1.0154,2.3771,-0.1924,-2.3700,2.2995,0.1435,-4.0380,0.5270,0.2036,-4.2604,0.5355,0.1274,-4.4258,0.6967,0.0367,-4.4942,0.9753,-0.0449,-4.3601,1.6239,-0.0979,-4.4502,1.2538,-0.0838,-0.2502,1.9086,-0.4582,-0.8986,2.2168,-0.6571,-0.6652,2.1147,0.0600,-1.1093,1.3534,0.1886,-1.0546,1.3459,-0.5547,-2.9972,2.3439,0.1345,-3.6430,2.9032,-0.2638,-0.3463,2.1691,-0.4398,-0.1571,1.3673,-0.4205,-0.0765,1.1243,-0.3655,-0.2054,1.6087,-0.4601,-4.0566,2.4053,0.3703,-4.0566,2.4053,0.3703,-3.4178,3.0277,0.7497,-2.7762,2.3149,0.5182,-3.1943,2.9764,1.0544,-3.5298,2.4844,0.5886,-3.0701,1.9946,0.0081,-2.2687,1.4422,0.5594,-3.0193,1.3665,0.1839,-2.0362,0.3511,0.4756,-4.0566,2.4053,0.3703,-0.6216,0.4483,-0.0129,-3.9070,2.4093,-0.4137,-3.9070,2.4093,-0.4137,-3.1745,3.0343,-0.5248,-2.7651,2.3171,-0.2427,-2.8544,2.9856,-0.7264,-3.3370,2.4896,-0.4218,-3.4608,0.3497,0.3348,-3.9070,2.4093,-0.4137,-0.9630,0.3025,-0.5299
7.46,-4.0049,2.3906,-0.0753,-3.3562,2.4514,0.0741,-4.2361,2.0326,-0.1366,-3.7758,2.8968,0.3009,-3.4230,2.0697,0.0497,-3.2215,2.1961,0.0987,-2.8338,1.8252,0.6158,-1.0060,2.3663,-0.1280,-1.6453,2.3131,0.0670,-1.0060,2.3663,-0.1280,-2.3735,2.3059,0.1560,-4.0212,0.5062,0.0925,-4.2421,0.5178,0.0125,-4.4058,0.6831,-0.0739,-4.4723,0.9652,-0.1441,-4.3367,1.6152,-0.1696,-4.4273,1.2450,-0.1700,-0.2266,1.9162,-0.3635,-0.8675,2.2034,-0.5857,-0.6566,2.1192,0.1406,-1.1877,1.4167,0.2740,-1.0065,1.3280,-0.4981,-2.9995,2.3544,0.1230,-3.6407,2.9110,-0.2915,-0.3221,2.1772,-0.3484,-0.1531,1.3716,-0.3237,-0.0900,1.1227,-0.2721,-0.1887,1.6154,-0.3621,-4.0664,2.3956,0.3202,-4.0664,2.3956,0.3202,-3.4545,3.0250,0.7311,-2.7936,2.3233,0.5148,-3.2411,2.9738,1.0429,-3.5495,2.4820,0.5585,-3.0769,2.0144,-0.0049,-2.2898,1.4641,0.5751,-2.9836,1.3879,0.1586,-2.0872,0.3658,0.5095,-4.0664,2.3956,0.3202,-0.8111,0.4508,0.1233,-3.8889,2.4142,-0.4577,-3.8889,2.4142,-0.4577,-3.1660,3.0554,-0.5336,-2.7533,2.3267,-0.2451,-2.8380,3.0161,-0.7241,-3.3208,2.5061,-0.4442,-3.3867,0.3511,0.2780,-3.8889,2.4142,-0.4577,-0.7891,0.3032,-0.5110
7.56,-3.9978,2.3828,-0.1241,-3.3560,2.4609,0.0461,-4.2159,2.0190,-0.1975,-3.7957,2.8901,0.2660,-3.4104,2.0778,0.0143,-3.2144,2.2095,0.0712,-2.8642,1.8386,0.6071,-0.9988,2.3509,-0.0793,-1.6451,2.3110,0.0946,-0.9988,2.3509,-0.0793,-2.3759,2.3138,0.1594,-3.9843,0.4783,-0.0408,-4.2051,0.4930,-0.1205,-4.3696,0.6625,-0.1965,-4.4368,0.9484,-0.2486,-4.3027,1.5993,-0.2394,-4.3926,1.2293,-0.2573,-0.2076,1.9265,-0.2897,-0.8394,2.1861,-0.5295,-0.6473,2.1245,0.2043,-1.2213,1.4548,0.3281,-0.9395,1.3039,-0.4587,-3.0001,2.3673,0.1057,-3.6432,2.9172,-0.3217,-0.3008,2.1884,-0.2756,-0.1635,1.3780,-0.2536,-0.1259,1.1222,-0.2116,-0.1806,1.6246,-0.2866,-4.0713,2.3801,0.2694,-4.0713,2.3801,0.2694,-3.4917,3.0214,0.7076,-2.8075,2.3346,0.5041,-3.2864,2.9720,1.0251,-3.5647,2.4784,0.5246,-3.0665,2.0159,-0.0279,-2.3092,1.4931,0.5828,-2.8899,1.4030,0.1171,-2.1587,0.3854,0.5396,-4.0713,2.3801,0.2694,-0.9761,0.4415,0.2243,-3.8710,2.4157,-0.5024,-3.8710,2.4157,-0.5024,-3.1660,3.0793,-0.5470,-2.7420,2.3376,-0.2540,-2.8313,3.0528,-0.7279,-3.3065,2.5243,-0.4701,-3.2595,0.3515,0.2145,-3.8710,2.4157,-0.5024,-0.6279,0.3042,-0.4907
7.66,-3.9891,2.3744,-0.1687,-3.3543,2.4675,0.0189,-4.1955,2.0057,-0.2516,-3.8109,2.8823,0.2319,-3.3976,2.0835,-0.0184,-3.2067,2.2197,0.0450,-2.8897,1.8499,0.5958,-0.9934,2.3375,-0.0420,-1.6448,2.3088,0.1141,-0.9934,2.3375,-0.0420,-2.3770,2.3199,0.1587,-3.9437,0.4572,-0.1634,-4.1650,0.4736,-0.2416,-4.3314,0.6458,-0.3066,-4.4007,0.9338,-0.3411,-4.2699,1.5844,-0.3002,-4.3582,1.2151,-0.3337,-0.1941,1.9353,-0.2315,-0.8161,2.1709,-0.4847,-0.6413,2.1296,0.2547,-1.2159,1.4571,0.3597,-0.8709,1.2836,-0.4297,-2.9992,2.3771,0.0876,-3.6441,2.9201,-0.3513,-0.2849,2.1981,-0.2172,-0.1772,1.3846,-0.2028,-0.1638,1.1248,-0.1722,-0.1774,1.6326,-0.2283,-4.0727,2.3652,0.2227,-4.0727,2.3652,0.2227,-3.5219,3.0167,0.6826,-2.8179,2.3437,0.4912,-3.3235,2.9691,1.0048,-3.5756,2.4741,0.4920,-3.0425,2.0015,-0.0531,-2.3270,1.5163,0.5862,-2.7884,1.4134,0.0792,-2.2382,0.4013,0.5642,-4.0727,2.3652,0.2227,-1.1046,0.4175,0.2934,-3.8537,2.4148,-0.5432,-3.8537,2.4148,-0.5432,-3.1658,3.0974,-0.5625,-2.7314,2.3455,-0.2648,-2.8260,3.0819,-0.7349,-3.2933,2.5381,-0.4951,-3.1275,0.3503,0.1600,-3.8537,2.4148,-0.5432,-0.5000,0.3046,-0.4688
7.77,-3.9735,2.3694,-0.2458,-3.3487,2.4755,-0.0329,-4.1673,1.9970,-0.3411,-3.8233,2.8761,0.1677,-3.3810,2.0911,-0.0766,-3.1961,2.2310,-0.0043,-2.9238,1.8630,0.5642,-0.9867,2.3231,0.0001,-1.6442,2.3063,0.1300,-0.9867,2.3231,0.0001,-2.3774,2.3263,0.1452,-3.8908,0.4462,-0.3450,-4.1127,0.4637,-0.4211,-4.2820,0.6381,-0.4711,-4.3549,0.9271,-0.4814,-4.2293,1.5747,-0.3979,-4.3153,1.2074,-0.4523,-0.1787,1.9449,-0.1590,-0.7853,2.1523,-0.4306,-0.6386,2.1378,0.3159,-1.1683,1.4250,0.3839,-0.7621,1.2626,-0.3967,-2.9958,2.3877,0.0491,-3.6355,2.9259,-0.4082,-0.2667,2.2085,-0.1437,-0.1925,1.3934,-0.1464,-0.2088,1.1323,-0.1337,-0.1737,1.6418,-0.1580,-4.0715,2.3529,0.1420,-4.0715,2.3529,0.1420,-3.5550,3.0115,0.6308,-2.8311,2.3533,0.4597,-3.3679,2.9644,0.9597,-3.5879,2.4703,0.4315,-2.9936,1.9722,-0.1020,-2.3573,1.5362,0.5770,-2.6478,1.4310,0.0223,-2.3836,0.4178,0.5821,-4.0715,2.3529,0.1420,-1.2465,0.3807,0.3557,-3.8250,2.4183,-0.6143,-3.8250,2.4183,-0.6143,-3.1541,3.1177,-0.5986,-2.7143,2.3539,-0.2922,-2.8078,3.1128,-0.7581,-3.2701,2.5545,-0.5432,-2.9344,0.3510,0.0793,-3.8250,2.4183,-0.6143,-0.3377,0.3055,-0.4348
7.87,-3.9588,2.3729,-0.3143,-3.3414,2.4774,-0.0801,-4.1497,2.0011,-0.4172,-3.8219,2.8782,0.1056,-3.3727,2.0932,-0.1261,-3.1902,2.2326,-0.0471,-2.9442,1.8666,0.5321,-0.9820,2.3212,0.0331,-1.6436,2.3061,0.1406,-0.9820,2.3212,0.0331,-2.3768,2.3273,0.1309,-3.8608,0.4551,-0.4692,-4.0825,0.4714,-0.5460,-4.2540,0.6458,-0.5883,-4.3305,0.9340,-0.5851,-4.2104,1.5790,-0.4773,-4.2943,1.2131,-0.5432,-0.1687,1.9469,-0.0999,-0.7650,2.1416,-0.3862,-0.6426,2.1478,0.3648,-1.1382,1.4089,0.4074,-0.6839,1.2549,-0.3629,-2.9916,2.3890,0.0138,-3.6147,2.9294,-0.4635,-0.2566,2.2105,-0.0841,-0.1886,1.3955,-0.1025,-0.2173,1.1352,-0.1015,-0.1655,1.6438,-0.1018,-4.0699,2.3554,0.0699,-4.0699,2.3554,0.0699,-3.5692,3.0117,0.5779,-2.8409,2.3553,0.4298,-3.3933,2.9633,0.9128,-3.5961,2.4711,0.3759,-2.9623,1.9552,-0.1415,-2.3840,1.5304,0.5649,-2.5712,1.4468,-0.0130,-2.5380,0.4225,0.5895,-4.0699,2.3554,0.0699,-1.2739,0.3703,0.3844,-3.7978,2.4226,-0.6774,-3.7978,2.4226,-0.6774,-3.1269,3.1210,-0.6370,-2.6987,2.3544,-0.3177,-2.7753,3.1160,-0.7846,-3.2455,2.5578,-0.5872,-2.8005,0.3525,0.0240,-3.7978,2.4226,-0.6774,-0.2418,0.3056,-0.3915
7.97,-3.9430,2.3735,-0.3831,-3.3325,2.4698,-0.1283,-4.1359,2.0041,-0.4913,-3.8131,2.8784,0.0394,-3.3680,2.0859,-0.1740,-3.1862,2.2229,-0.0893,-2.9335,1.8547,0.4956,-0.9782,2.3311,0.0626,-1.6428,2.3079,0.1484,-0.9782,2.3311,0.0626,-2.3755,2.3224,0.1146,-3.8260,0.4709,-0.5708,-4.0475,0.4815,-0.6493,-4.2233,0.6526,-0.6868,-4.3079,0.9383,-0.6747,-4.2008,1.5828,-0.5519,-4.2794,1.2170,-0.6245,-0.1639,1.9402,-0.0466,-0.7525,2.1354,-0.3447,-0.6523,2.1611,0.4091,-1.0744,1.3769,0.4242,-0.6560,1.2503,-0.3227,-2.9865,2.3803,-0.0225,-3.5858,2.9242,-0.5224,-0.2521,2.2037,-0.0296,-0.1734,1.3889,-0.0681,-0.2075,1.1293,-0.0731,-0.1563,1.6372,-0.0531,-4.0675,2.3592,-0.0029,-4.0675,2.3592,-0.0029,-3.5747,3.0100,0.5197,-2.8493,2.3480,0.3982,-3.4111,2.9603,0.8605,-3.6028,2.4691,0.3187,-2.9538,1.9487,-0.1775,-2.4010,1.4785,0.5484,-2.5401,1.4614,-0.0385,-2.7908,0.4311,0.5989,-4.0675,2.3592,-0.0029,-1.2232,0.3403,0.3968,-3.7691,2.4194,-0.7407,-3.7691,2.4194,-0.7407,-3.0896,3.1080,-0.6798,-2.6827,2.3470,-0.3443,-2.7333,3.0972,-0.8153,-3.2182,2.5468,-0.6322,-2.6787,0.3514,-0.0206,-3.7691,2.4194,-0.7407,-0.1982,0.3081,-0.3409
8.07,-3.9245,2.3813,-0.4544,-3.3209,2.4630,-0.1788,-4.1234,2.0164,-0.5668,-3.7957,2.8857,-0.0309,-3.3652,2.0798,-0.2231,-3.1828,2.2126,-0.1330,-2.9345,1.8445,0.4594,-0.9754,2.3451,0.0901,-1.6418,2.3099,0.1540,-0.9754,2.3451,0.0901,-2.3732,2.3159,0.0962,-3.7930,0.5013,-0.6605,-4.0139,0.5036,-0.7415,-4.1950,0.6696,-0.7763,-4.2896,0.9519,-0.7586,-4.1976,1.5965,-0.6268,-4.2709,1.2303,-0.7030,-0.1608,1.9302,0.0037,-0.7442,2.1302,-0.3043,-0.6651,2.1759,0.4511,-0.9735,1.3404,0.4396,-0.6979,1.2411,-0.2765,-2.9796,2.3703,-0.0609,-3.5477,2.9210,-0.5846,-0.2512,2.1927,0.0234,-0.1467,1.3805,-0.0404,-0.1763,1.1206,-0.0542,-0.1432,1.6277,-0.0086,-4.0625,2.3732,-0.0787,-4.0625,2.3732,-0.0787,-3.5709,3.0145,0.4565,-2.8561,2.3391,0.3641,-3.4208,2.9631,0.8033,-3.6066,2.4731,0.2584,-2.9432,1.9408,-0.2155,-2.4796,1.3805,0.5353,-2.5150,1.4701,-0.0640,-3.0704,0.4320,0.5913,-4.0625,2.3732,-0.0787,-1.1346,0.3058,0.4066,-3.7368,2.4197,-0.8059,-3.7368,2.4197,-0.8059,-3.0414,3.0901,-0.7257,-2.6653,2.3384,-0.3725,-2.6810,3.0687,-0.8485,-3.1869,2.5330,-0.6788,-2.5512,0.3519,-0.0609,-3.7368,2.4197,-0.8059,-0.1891,0.3254,-0.2870
8.17,-3.9023,2.3909,-0.5259,-3.3067,2.4563,-0.2294,-4.1086,2.0314,-0.6422,-3.7727,2.8952,-0.1026,-3.3615,2.0743,-0.2719,-3.1784,2.2021,-0.1764,-3.0368,1.8611,0.4278,-0.9733,2.3579,0.1186,-1.6408,2.3108,0.1603,-0.9733,2.3579,0.1186,-2.3698,2.3085,0.0781,-3.7611,0.5361,-0.7363,-3.9805,0.5291,-0.8208,-4.1666,0.6895,-0.8555,-4.2713,0.9681,-0.8360,-4.1940,1.6135,-0.7011,-4.2625,1.2466,-0.7783,-0.1582,1.9203,0.0590,-0.7370,2.1233,-0.2614,-0.6797,2.1911,0.4944,-0.9614,1.3465,0.4697,-0.8325,1.2384,-0.2255,-2.9709,2.3598,-0.0993,-3.5040,2.9171,-0.6472,-0.2526,2.1813,0.0798,-0.1134,1.3744,-0.0032,-0.1178,1.1151,-0.0392,-0.1274,1.6191,0.0428,-4.0539,2.3910,-0.1554,-4.0539,2.3910,-0.1554,-3.5615,3.0218,0.3915,-2.8615,2.3296,0.3297,-3.4257,2.9691,0.7440,-3.6074,2.4798,0.1971,-2.9129,1.9201,-0.2536,-2.6483,1.3435,0.5229,-2.4702,1.4675,-0.0890,-3.2627,0.4094,0.5618,-4.0539,2.3910,-0.1554,-1.0406,0.3028,0.4248,-3.7010,2.4198,-0.8707,-3.7010,2.4198,-0.8707,-2.9878,3.0686,-0.7713,-2.6462,2.3291,-0.4001,-2.6241,3.0346,-0.8808,-3.1526,2.5169,-0.7248,-2.3983,0.3511,-0.0939,-3.7010,2.4198,-0.8707,-0.2493,0.3681,-0.2262
8.27,-3.8777,2.3900,-0.5965,-3.2914,2.4451,-0.2802,-4.0883,2.0341,-0.7161,-3.7511,2.8960,-0.1743,-3.3536,2.0640,-0.3205,-3.1710,2.1886,-0.2200,-3.1562,1.9107,0.3891,-0.9720,2.3715,0.1445,-1.6396,2.3125,0.1645,-0.9720,2.3715,0.1445,-2.3655,2.3006,0.0586,-3.7252,0.5551,-0.7974,-3.9425,0.5400,-0.8862,-4.1324,0.6953,-0.9237,-4.2454,0.9707,-0.9063,-4.1813,1.6176,-0.7735,-4.2451,1.2496,-0.8495,-0.1605,1.9108,0.1164,-0.7317,2.1174,-0.2200,-0.6959,2.2080,0.5346,-0.9274,1.3487,0.4968,-1.0257,1.2773,-0.1851,-2.9608,2.3470,-0.1383,-3.4633,2.9056,-0.7095,-0.2565,2.1714,0.1346,-0.0941,1.3684,0.0478,-0.0577,1.1178,-0.0188,-0.1210,1.6105,0.1009,-4.0420,2.3978,-0.2315,-4.0420,2.3978,-0.2315,-3.5542,3.0233,0.3255,-2.8653,2.3184,0.2941,-3.4319,2.9716,0.6830,-3.6060,2.4803,0.1353,-2.8829,1.9001,-0.2901,-2.8508,1.3431,0.5006,-2.4412,1.4518,-0.1116,-3.3999,0.3685,0.5183,-4.0420,2.3978,-0.2315,-0.9493,0.3026,0.4448,-3.6641,2.4104,-0.9344,-3.6641,2.4104,-0.9344,-2.9398,3.0437,-0.8172,-2.6263,2.3184,-0.4284,-2.5734,3.0001,-0.9136,-3.1189,2.4965,-0.7706,-2.2486,0.3497,-0.1171,-3.6641,2.4104,-0.9344,-0.4161,0.4254,-0.1714
8.37,-3.8512,2.3932,-0.6654,-3.2748,2.4430,-0.3304,-4.0632,2.0392,-0.7881,-3.7308,2.9020,-0.2448,-3.3416,2.0625,-0.3687,-3.1605,2.1855,-0.2635,-3.2209,1.9576,0.3427,-0.9716,2.3778,0.1706,-1.6391,2.3143,0.1687,-0.9716,2.3778,0.1706,-2.3610,2.2991,0.0391,-3.7011,0.5649,-0.8472,-3.9158,0.5468,-0.9415,-4.1056,0.7007,-0.9846,-4.2207,0.9755,-0.9723,-4.1606,1.6235,-0.8441,-4.2233,1.2549,-0.9181,-0.1620,1.9079,0.1739,-0.7233,2.1136,-0.1811,-0.7102,2.2185,0.5725,-0.8922,1.3479,0.5258,-1.1566,1.3357,-0.1591,-2.9497,2.3439,-0.1772,-3.4254,2.9012,-0.7702,-0.2589,2.1685,0.1874,-0.0851,1.3668,0.1087,-0.0261,1.1240,0.0303,-0.1185,1.6081,0.1618,-4.0273,2.4077,-0.3062,-4.0273,2.4077,-0.3062,-3.5486,3.0320,0.2599,-2.8683,2.3159,0.2580,-3.4390,2.9825,0.6217,-3.6025,2.4877,0.0739,-2.8445,1.8845,-0.3258,-2.9824,1.3608,0.4647,-2.4022,1.4424,-0.1337,-3.4665,0.3522,0.4638,-4.0273,2.4077,-0.3062,-0.8529,0.3024,0.4715,-3.6262,2.4066,-0.9963,-3.6262,2.4066,-0.9963,-2.8965,3.0302,-0.8619,-2.6059,2.3157,-0.4562,-2.5279,2.9800,-0.9456,-3.0855,2.4863,-0.8154,-2.1558,0.3511,-0.1328,-3.6262,2.4066,-0.9963,-0.6009,0.4481,-0.1281
8.47,-3.8228,2.3980,-0.7340,-3.2574,2.4490,-0.3810,-4.0328,2.0434,-0.8588,-3.7132,2.9117,-0.3165,-3.3252,2.0684,-0.4163,-3.1469,2.1918,-0.3070,-3.2434,1.9794,0.2917,-0.9721,2.3721,0.1970,-1.6396,2.3136,0.1726,-0.9721,2.3721,0.1970,-2.3569,2.3024,0.0190,-3.6930,0.5589,-0.8864,-3.9045,0.5446,-0.9883,-4.0891,0.7020,-1.0405,-4.1986,0.9793,-1.0357,-4.1308,1.6276,-0.9125,-4.1973,1.2593,-0.9848,-0.1617,1.9105,0.2277,-0.7090,2.1119,-0.1469,-0.7221,2.2150,0.6069,-0.8704,1.3383,0.5553,-1.2287,1.3885,-0.1425,-2.9379,2.3495,-0.2167,-3.3908,2.9020,-0.8315,-0.2578,2.1716,0.2368,-0.0929,1.3669,0.1716,-0.0399,1.1198,0.1028,-0.1223,1.6101,0.2183,-4.0105,2.4182,-0.3810,-4.0105,2.4182,-0.3810,-3.5468,3.0474,0.1921,-2.8711,2.3204,0.2210,-3.4494,3.0022,0.5580,-3.5978,2.5010,0.0118,-2.8122,1.8810,-0.3621,-2.9992,1.3865,0.4213,-2.3595,1.4563,-0.1555,-3.4334,0.3556,0.4041,-4.0105,2.4182,-0.3810,-0.7251,0.3020,0.5062,-3.5870,2.4056,-1.0574,-3.5870,2.4056,-1.0574,-2.8584,3.0269,-0.9075,-2.5851,2.3208,-0.4841,-2.4875,2.9735,-0.9784,-3.0520,2.4847,-0.8600,-2.1358,0.3602,-0.1492,-3.5870,2.4056,-1.0574,-0.7643,0.4505,-0.0961
