collision_time,collider_a,collider_b,contact_x,contact_y,contact_z
7.03,Elephant,cube (1),-3.775,2.090,-0.125
7.03,Elephant,cube (1),-3.775,2.090,-0.123
7.04,Elephant,cube (1),-3.775,2.090,-0.122
7.04,Elephant,cube (1),-3.775,2.090,-0.120
7.04,Elephant,cube (1),-3.775,2.090,-0.118
7.05,Elephant,cube (1),-3.775,2.090,-0.116
7.05,Elephant,cube (1),-3.775,2.090,-0.114
7.05,Elephant,cube (1),-3.775,2.090,-0.113
7.06,Elephant,cube (1),-3.775,2.090,-0.111
7.06,Elephant,cube (1),-3.775,2.090,-0.110
7.06,Elephant,cube (1),-3.775,2.090,-0.108
7.07,Elephant,cube (1),-3.775,2.090,-0.106
7.07,Elephant,cube (1),-3.775,2.090,-0.104
7.07,Elephant,cube (1),-3.775,2.090,-0.103
7.08,Elephant,cube (1),-3.775,2.090,-0.102
7.08,Elephant,cube (1),-3.775,2.090,-0.100
7.08,Elephant,cube (1),-3.775,2.090,-0.098
7.08,Elephant,cube (1),-3.775,2.090,-0.097
7.09,Elephant,cube (1),-3.775,1.650,-0.103
7.09,Elephant,cube (1),-3.775,2.090,-0.095
7.10,Elephant,cube (1),-3.775,2.090,-0.094
7.10,Elephant,cube (1),-3.775,2.090,-0.087
7.11,Elephant,cube (1),-3.775,2.090,-0.085
7.11,Elephant,cube (1),-3.775,2.090,-0.084
7.11,Elephant,cube (1),-3.775,2.090,-0.082
7.12,Elephant,cube (1),-3.775,2.090,-0.080
7.12,Elephant,cube (1),-3.775,2.090,-0.079
7.12,Elephant,cube (1),-3.775,2.090,-0.077
7.13,Elephant,cube (1),-3.775,2.090,-0.075
7.13,Elephant,cube (1),-3.775,2.090,-0.074
7.13,Elephant,cube (1),-3.775,2.090,-0.072
7.14,Elephant,cube (1),-3.775,2.090,-0.071
7.14,Elephant,cube (1),-3.775,2.090,-0.069
7.15,Elephant,cube (1),-3.775,2.090,-0.068
7.15,Elephant,cube (1),-3.775,2.090,-0.065
7.15,Elephant,cube (1),-3.775,2.090,-0.063
7.16,Elephant,cube (1),-3.775,2.090,-0.062
7.16,Elephant,cube (1),-3.775,2.090,-0.059
7.17,Elephant,cube (1),-3.775,2.090,-0.057
7.17,Elephant,cube (1),-3.775,2.090,-0.055
7.17,Elephant,cube (1),-3.775,2.090,-0.054
7.18,Elephant,cube (1),-3.775,2.090,-0.052
7.18,Elephant,cube (1),-3.775,2.090,-0.051
7.18,Elephant,cube (1),-3.775,2.090,-0.049
7.19,Elephant,cube (1),-3.775,2.090,-0.048
7.19,Elephant,cube (1),-3.775,1.650,-0.053
7.19,Elephant,cube (1),-3.775,2.090,-0.046
7.20,Elephant,cube (1),-3.775,2.090,-0.045
7.21,Elephant,cube (1),-3.775,2.090,-0.039
7.21,Elephant,cube (1),-3.775,2.090,-0.038
7.21,Elephant,cube (1),-3.775,2.090,-0.036
7.21,Elephant,cube (1),-3.775,2.090,-0.035
7.22,Elephant,cube (1),-3.775,2.090,-0.033
7.22,Elephant,cube (1),-3.775,2.090,-0.032
7.22,Elephant,cube (1),-3.775,2.090,-0.031
7.23,Elephant,cube (1),-3.775,2.090,-0.029
7.23,Elephant,cube (1),-3.775,2.090,-0.028
7.23,Elephant,cube (1),-3.775,2.090,-0.026
7.24,Elephant,cube (1),-3.775,2.090,-0.025
7.24,Elephant,cube (1),-3.775,2.090,-0.024
7.24,Elephant,cube (1),-3.775,2.090,-0.022
7.25,Elephant,cube (1),-3.775,2.090,-0.020
7.25,Elephant,cube (1),-3.775,2.090,-0.019
7.25,Elephant,cube (1),-3.775,2.090,-0.017
7.26,Elephant,cube (1),-3.775,2.090,-0.016
7.26,Elephant,cube (1),-3.775,2.090,-0.015
7.26,Elephant,cube (1),-3.775,2.090,-0.013
7.27,Elephant,cube (1),-3.775,2.090,-0.011
7.27,Elephant,cube (1),-3.775,2.090,-0.010
7.27,Elephant,cube (1),-3.775,2.090,-0.009
7.28,Elephant,cube (1),-3.775,2.090,-0.007
7.28,Elephant,cube (1),-3.775,2.090,-0.006
7.28,Elephant,cube (1),-3.775,2.090,-0.004
7.29,Elephant,cube (1),-3.775,2.090,-0.003
7.29,Elephant,cube (1),-3.775,1.650,-0.008
7.29,Elephant,cube (1),-3.775,2.090,-0.001
7.30,Elephant,cube (1),-3.775,2.090,0.000
7.31,Elephant,cube (1),-3.775,2.090,0.006
7.32,Elephant,cube (1),-3.775,2.090,0.009
7.32,Elephant,cube (1),-3.775,2.090,0.011
7.32,Elephant,cube (1),-3.775,2.090,0.012
7.33,Elephant,cube (1),-3.775,2.090,0.014
7.33,Elephant,cube (1),-3.775,2.090,0.015
7.34,Elephant,cube (1),-3.775,2.090,0.017
7.34,Elephant,cube (1),-3.775,2.090,0.018
7.34,Elephant,cube (1),-3.775,2.090,0.019
7.35,Elephant,cube (1),-3.775,2.090,0.021
7.35,Elephant,cube (1),-3.775,2.090,0.022
7.35,Elephant,cube (1),-3.775,2.090,0.023
7.35,Elephant,cube (1),-3.775,2.090,0.024
7.36,Elephant,cube (1),-3.775,2.090,0.026
7.36,Elephant,cube (1),-3.775,2.090,0.027
7.36,Elephant,cube (1),-3.775,2.090,0.028
7.37,Elephant,cube (1),-3.775,2.090,0.030
7.37,Elephant,cube (1),-3.775,2.090,0.031
7.37,Elephant,cube (1),-3.775,2.090,0.032
7.38,Elephant,cube (1),-3.775,2.090,0.033
7.38,Elephant,cube (1),-3.775,2.090,0.034
7.38,Elephant,cube (1),-3.775,2.090,0.035
7.38,Elephant,cube (1),-3.775,2.090,0.036
7.39,Elephant,cube (1),-3.775,2.090,0.038
7.39,Elephant,cube (1),-3.775,2.090,0.039
7.40,Elephant,cube (1),-3.775,1.650,0.035
7.40,Elephant,cube (1),-3.775,2.090,0.040
7.41,Elephant,cube (1),-3.775,2.090,0.042
7.41,Elephant,cube (1),-3.775,2.090,0.047
7.42,Elephant,cube (1),-3.775,2.090,0.048
7.42,Elephant,cube (1),-3.775,2.090,0.050
7.42,Elephant,cube (1),-3.775,2.090,0.051
7.43,Elephant,cube (1),-3.775,2.090,0.052
7.43,Elephant,cube (1),-3.775,2.090,0.053
7.43,Elephant,cube (1),-3.775,2.090,0.054
7.44,Elephant,cube (1),-3.775,2.090,0.056
7.44,Elephant,cube (1),-3.775,2.090,0.057
7.44,Elephant,cube (1),-3.775,2.090,0.058
7.45,Elephant,cube (1),-3.775,2.090,0.059
7.45,Elephant,cube (1),-3.775,2.090,0.061
7.45,Elephant,cube (1),-3.775,2.090,0.062
7.46,Elephant,cube (1),-3.775,2.090,0.063
7.46,Elephant,cube (1),-3.775,2.090,0.064
7.47,Elephant,cube (1),-3.775,2.090,0.067
7.47,Elephant,cube (1),-3.775,2.090,0.069
7.47,Elephant,cube (1),-3.775,2.090,0.070
7.48,Elephant,cube (1),-3.775,2.090,0.071
7.48,Elephant,cube (1),-3.775,2.090,0.072
7.48,Elephant,cube (1),-3.775,2.090,0.073
7.49,Elephant,cube (1),-3.775,2.090,0.074
7.49,Elephant,cube (1),-3.775,2.090,0.075
7.49,Elephant,cube (1),-3.775,2.090,0.077
7.50,Elephant,cube (1),-3.775,1.650,0.073
7.50,Elephant,cube (1),-3.775,2.090,0.078
7.51,Elephant,cube (1),-3.775,2.090,0.079
7.51,Elephant,cube (1),-3.775,2.090,0.083
7.52,Elephant,cube (1),-3.775,2.090,0.084
7.52,Elephant,cube (1),-3.775,2.090,0.085
7.52,Elephant,cube (1),-3.775,2.090,0.086
7.53,Elephant,cube (1),-3.775,2.090,0.086
7.54,Elephant,cube (1),-3.775,2.090,0.089
7.54,Elephant,cube (1),-3.775,2.090,0.091
7.54,Elephant,cube (1),-3.775,2.090,0.092
7.55,Elephant,cube (1),-3.775,2.090,0.094
7.55,Elephant,cube (1),-3.775,2.090,0.095
7.55,Elephant,cube (1),-3.775,2.090,0.095
7.56,Elephant,cube (1),-3.775,2.090,0.095
7.56,Elephant,cube (1),-3.775,2.090,0.095
7.56,Elephant,cube (1),-3.775,2.090,0.096
7.57,Elephant,cube (1),-3.775,2.090,0.097
7.57,Elephant,cube (1),-3.775,2.090,0.098
7.57,Elephant,cube (1),-3.775,2.090,0.099
7.58,Elephant,cube (1),-3.775,2.090,0.100
7.58,Elephant,cube (1),-3.775,2.090,0.101
7.58,Elephant,cube (1),-3.775,2.090,0.101
7.59,Elephant,cube (1),-3.775,2.090,0.102
7.59,Elephant,cube (1),-3.775,2.090,0.103
7.59,Elephant,cube (1),-3.775,2.090,0.103
7.60,Elephant,cube (1),-3.775,2.090,0.104
7.60,Elephant,cube (1),-3.775,1.650,0.101
7.60,Elephant,cube (1),-3.775,2.090,0.105
7.61,Elephant,cube (1),-3.775,2.090,0.105
7.62,Elephant,cube (1),-3.775,2.090,0.110
7.63,Elephant,cube (1),-3.775,2.090,0.112
7.63,Elephant,cube (1),-3.775,2.090,0.113
7.63,Elephant,cube (1),-3.775,2.090,0.113
7.63,Elephant,cube (1),-3.775,2.090,0.113
7.64,Elephant,cube (1),-3.775,2.090,0.113
7.64,Elephant,cube (1),-3.775,2.090,0.113
7.65,Elephant,cube (1),-3.775,2.090,0.114
7.65,Elephant,cube (1),-3.775,2.090,0.115
7.65,Elephant,cube (1),-3.775,2.090,0.115
7.65,Elephant,cube (1),-3.775,2.090,0.115
7.66,Elephant,cube (1),-3.775,2.090,0.115
7.66,Elephant,cube (1),-3.775,2.090,0.115
7.66,Elephant,cube (1),-3.775,2.090,0.115
7.67,Elephant,cube (1),-3.775,2.090,0.115
7.67,Elephant,cube (1),-3.775,2.090,0.115
7.67,Elephant,cube (1),-3.775,2.090,0.115
7.68,Elephant,cube (1),-3.775,2.090,0.115
7.68,Elephant,cube (1),-3.775,2.090,0.116
7.68,Elephant,cube (1),-3.775,2.090,0.116
7.69,Elephant,cube (1),-3.775,2.090,0.116
7.69,Elephant,cube (1),-3.775,2.090,0.116
7.69,Elephant,cube (1),-3.775,2.090,0.116
7.70,Elephant,cube (1),-3.775,2.090,0.116
7.70,Elephant,cube (1),-3.775,2.090,0.116
7.70,Elephant,cube (1),-3.775,1.650,0.112
7.70,Elephant,cube (1),-3.775,2.090,0.116
7.72,Elephant,cube (1),-3.775,2.090,0.116
7.72,Elephant,cube (1),-3.775,2.090,0.120
7.72,Elephant,cube (1),-3.775,2.090,0.120
7.73,Elephant,cube (1),-3.775,2.090,0.120
7.73,Elephant,cube (1),-3.775,2.090,0.121
7.73,Elephant,cube (1),-3.775,2.090,0.121
7.74,Elephant,cube (1),-3.775,2.090,0.121
7.74,Elephant,cube (1),-3.775,2.090,0.121
7.74,Elephant,cube (1),-3.775,2.090,0.121
7.75,Elephant,cube (1),-3.775,2.090,0.121
7.75,Elephant,cube (1),-3.775,2.090,0.121
7.75,Elephant,cube (1),-3.775,2.090,0.121
7.76,Elephant,cube (1),-3.775,2.090,0.121
7.76,Elephant,cube (1),-3.775,2.090,0.121
7.76,Elephant,cube (1),-3.775,2.090,0.121
7.77,Elephant,cube (1),-3.775,2.090,0.121
7.77,Elephant,cube (1),-3.775,2.090,0.121
7.78,Elephant,cube (1),-3.775,2.090,0.122
7.78,Elephant,cube (1),-3.775,2.090,0.124
7.78,Elephant,cube (1),-3.775,2.090,0.123
7.79,Elephant,cube (1),-3.775,2.090,0.123
7.79,Elephant,cube (1),-3.775,2.090,0.123
7.80,Elephant,cube (1),-3.775,2.090,0.123
7.80,Elephant,cube (1),-3.775,2.090,0.125
7.80,Elephant,cube (1),-3.775,1.650,0.121
7.80,Elephant,cube (1),-3.775,2.090,0.125
7.82,Elephant,cube (1),-3.775,2.090,0.124
7.82,Elephant,cube (1),-3.775,2.090,0.128
7.82,Elephant,cube (1),-3.775,2.090,0.128
7.83,Elephant,cube (1),-3.775,2.090,0.128
7.83,Elephant,cube (1),-3.775,2.090,0.128
7.83,Elephant,cube (1),-3.775,2.090,0.128
7.84,Elephant,cube (1),-3.775,2.090,0.128
7.84,Elephant,cube (1),-3.775,2.090,0.128
7.84,Elephant,cube (1),-3.775,2.090,0.128
7.85,Elephant,cube (1),-3.775,2.090,0.128
7.85,Elephant,cube (1),-3.775,2.090,0.127
7.85,Elephant,cube (1),-3.775,2.090,0.127
7.86,Elephant,cube (1),-3.775,2.090,0.127
7.86,Elephant,cube (1),-3.775,2.090,0.127
7.86,Elephant,cube (1),-3.775,2.090,0.127
7.87,Elephant,cube (1),-3.775,2.090,0.127
7.87,Elephant,cube (1),-3.775,2.090,0.127
7.87,Elephant,cube (1),-3.775,2.090,0.127
7.87,Elephant,cube (1),-3.775,2.090,0.127
7.88,Elephant,cube (1),-3.775,2.090,0.127
7.88,Elephant,cube (1),-3.775,2.090,0.127
7.88,Elephant,cube (1),-3.775,2.090,0.127
7.89,Elephant,cube (1),-3.775,2.090,0.127
7.89,Elephant,cube (1),-3.775,2.090,0.127
7.89,Elephant,cube (1),-3.775,2.090,0.127
7.90,Elephant,cube (1),-3.775,2.090,0.127
7.90,Elephant,cube (1),-3.775,2.090,0.127
7.90,Elephant,cube (1),-3.775,1.650,0.125
7.90,Elephant,cube (1),-3.775,2.090,0.127
7.92,Elephant,cube (1),-3.775,2.090,0.127
7.92,Elephant,cube (1),-3.775,2.090,0.130
7.93,Elephant,cube (1),-3.775,2.090,0.131
7.93,Elephant,cube (1),-3.775,2.090,0.132
7.94,Elephant,cube (1),-3.775,2.090,0.132
7.94,Elephant,cube (1),-3.775,2.090,0.132
7.95,Elephant,cube (1),-3.775,2.090,0.132
7.95,Elephant,cube (1),-3.775,2.090,0.132
7.95,Elephant,cube (1),-3.775,2.090,0.132
7.95,Elephant,cube (1),-3.775,2.090,0.132
7.96,Elephant,cube (1),-3.775,2.090,0.132
7.96,Elephant,cube (1),-3.775,2.090,0.132
7.96,Elephant,cube (1),-3.775,2.090,0.132
7.97,Elephant,cube (1),-3.775,2.090,0.132
7.97,Elephant,cube (1),-3.775,2.090,0.132
7.97,Elephant,cube (1),-3.775,2.090,0.132
7.97,Elephant,cube (1),-3.775,2.090,0.132
7.98,Elephant,cube (1),-3.775,2.090,0.132
7.98,Elephant,cube (1),-3.775,2.090,0.132
7.98,Elephant,cube (1),-3.775,2.090,0.132
7.99,Elephant,cube (1),-3.775,2.090,0.132
7.99,Elephant,cube (1),-3.775,2.090,0.132
8.00,Elephant,cube (1),-3.775,2.090,0.132
8.00,Elephant,cube (1),-3.775,2.090,0.132
8.00,Elephant,cube (1),-3.775,2.090,0.132
8.00,Elephant,cube (1),-3.775,1.650,0.130
8.00,Elephant,cube (1),-3.775,2.090,0.132
8.02,Elephant,cube (1),-3.775,2.090,0.132
8.03,Elephant,cube (1),-3.775,2.090,0.134
8.03,Elephant,cube (1),-3.775,2.090,0.134
8.03,Elephant,cube (1),-3.775,2.090,0.134
8.04,Elephant,cube (1),-3.775,2.090,0.134
8.04,Elephant,cube (1),-3.775,2.090,0.134
8.04,Elephant,cube (1),-3.775,2.090,0.134
8.05,Elephant,cube (1),-3.775,2.090,0.134
8.05,Elephant,cube (1),-3.775,2.090,0.134
8.05,Elephant,cube (1),-3.775,2.090,0.134
8.06,Elephant,cube (1),-3.775,2.090,0.134
8.06,Elephant,cube (1),-3.775,2.090,0.134
8.06,Elephant,cube (1),-3.775,2.090,0.134
8.07,Elephant,cube (1),-3.775,2.090,0.134
8.07,Elephant,cube (1),-3.775,2.090,0.134
8.08,Elephant,cube (1),-3.775,2.090,0.134
8.08,Elephant,cube (1),-3.775,2.090,0.134
8.09,Elephant,cube (1),-3.775,2.090,0.134
8.09,Elephant,cube (1),-3.775,2.090,0.134
8.09,Elephant,cube (1),-3.775,2.090,0.134
8.10,Elephant,cube (1),-3.775,2.090,0.134
8.10,Elephant,cube (1),-3.775,2.090,0.134
8.10,Elephant,cube (1),-3.775,2.090,0.134
8.11,Elephant,cube (1),-3.775,1.650,0.132
8.11,Elephant,cube (1),-3.775,2.090,0.134
8.12,Elephant,cube (1),-3.775,2.090,0.134
8.12,Elephant,cube (1),-3.775,2.090,0.136
8.13,Elephant,cube (1),-3.775,2.090,0.136
8.13,Elephant,cube (1),-3.775,2.090,0.135
8.13,Elephant,cube (1),-3.775,2.090,0.135
8.14,Elephant,cube (1),-3.775,2.090,0.135
8.14,Elephant,cube (1),-3.775,2.090,0.135
8.14,Elephant,cube (1),-3.775,2.090,0.135
8.15,Elephant,cube (1),-3.775,2.090,0.135
8.15,Elephant,cube (1),-3.775,2.090,0.135
8.15,Elephant,cube (1),-3.775,2.090,0.135
8.16,Elephant,cube (1),-3.775,2.090,0.135
8.16,Elephant,cube (1),-3.775,2.090,0.135
8.16,Elephant,cube (1),-3.775,2.090,0.135
8.17,Elephant,cube (1),-3.775,2.090,0.135
8.17,Elephant,cube (1),-3.775,2.090,0.135
8.17,Elephant,cube (1),-3.775,2.090,0.135
8.18,Elephant,cube (1),-3.775,2.090,0.135
8.18,Elephant,cube (1),-3.775,2.090,0.135
8.18,Elephant,cube (1),-3.775,2.090,0.135
8.19,Elephant,cube (1),-3.775,2.090,0.135
8.19,Elephant,cube (1),-3.775,2.090,0.135
8.19,Elephant,cube (1),-3.775,2.090,0.135
8.20,Elephant,cube (1),-3.775,2.090,0.135
8.20,Elephant,cube (1),-3.775,2.090,0.135
8.21,Elephant,cube (1),-3.775,1.650,0.134
8.21,Elephant,cube (1),-3.775,2.090,0.135
8.23,Elephant,cube (1),-3.775,2.090,0.135
8.25,Elephant,cube (1),-3.775,2.090,0.137
8.25,Elephant,cube (1),-3.775,2.090,0.138
8.26,Elephant,cube (1),-3.775,2.090,0.138
8.26,Elephant,cube (1),-3.775,2.090,0.138
8.27,Elephant,cube (1),-3.775,2.090,0.138
8.27,Elephant,cube (1),-3.775,2.090,0.138
8.27,Elephant,cube (1),-3.775,2.090,0.137
8.28,Elephant,cube (1),-3.775,2.090,0.137
8.28,Elephant,cube (1),-3.775,2.090,0.137
8.29,Elephant,cube (1),-3.775,2.090,0.137
8.29,Elephant,cube (1),-3.775,2.090,0.137
8.30,Elephant,cube (1),-3.775,2.090,0.137
8.30,Elephant,cube (1),-3.775,2.090,0.137
8.30,Elephant,cube (1),-3.775,2.090,0.137
8.31,Elephant,cube (1),-3.775,1.650,0.137
8.31,Elephant,cube (1),-3.775,2.090,0.137
8.32,Elephant,cube (1),-3.775,2.090,0.137
8.33,Elephant,cube (1),-3.775,2.090,0.137
8.33,Elephant,cube (1),-3.775,2.090,0.137
8.34,Elephant,cube (1),-3.775,2.090,0.137
8.34,Elephant,cube (1),-3.775,2.090,0.137
8.34,Elephant,cube (1),-3.775,2.090,0.137
8.36,Elephant,cube (1),-3.775,2.090,0.137
8.37,Elephant,cube (1),-3.775,2.090,0.137
8.40,Elephant,cube (1),-3.775,2.090,0.137
8.42,Elephant,cube (1),-3.775,1.650,0.137
8.42,Elephant,cube (1),-3.775,2.090,0.137
8.45,Elephant,cube (1),-3.775,2.090,0.137
8.47,Elephant,cube (1),-3.775,2.090,0.137
8.50,Elephant,cube (1),-3.775,2.090,0.137
8.50,Elephant,cube (1),-3.775,2.090,0.136
8.51,Elephant,cube (1),-3.775,2.090,0.136
8.52,Elephant,cube (1),-3.775,1.650,0.137
8.52,Elephant,cube (1),-3.775,2.090,0.136
8.53,Elephant,cube (1),-3.775,2.090,0.136
8.54,Elephant,cube (1),-3.775,2.090,0.136
8.54,Elephant,cube (1),-3.775,2.090,0.136
8.55,Elephant,cube (1),-3.775,2.090,0.136
8.57,Elephant,cube (1),-3.775,2.090,0.136
8.58,Elephant,cube (1),-3.775,2.090,0.135
8.60,Elephant,cube (1),-3.775,2.090,0.134
8.62,Elephant,cube (1),-3.775,1.650,0.134
8.62,Elephant,cube (1),-3.775,2.090,0.133
8.64,Elephant,cube (1),-3.775,2.090,0.131
8.65,Elephant,cube (1),-3.775,2.090,0.130
8.68,Elephant,cube (1),-3.775,2.090,0.128
8.68,Elephant,cube (1),-3.775,2.090,0.126
8.68,Elephant,cube (1),-3.775,2.090,0.126
8.69,Elephant,cube (1),-3.775,2.090,0.126
8.69,Elephant,cube (1),-3.775,2.090,0.126
8.70,Elephant,cube (1),-3.775,2.090,0.126
8.71,Elephant,cube (1),-3.775,2.090,0.126
8.71,Elephant,cube (1),-3.775,2.090,0.126
8.72,Elephant,cube (1),-3.775,1.650,0.126
8.72,Elephant,cube (1),-3.775,2.090,0.125
8.73,Elephant,cube (1),-3.775,2.090,0.125
8.74,Elephant,cube (1),-3.775,2.090,0.123
8.74,Elephant,cube (1),-3.775,2.090,0.123
8.75,Elephant,cube (1),-3.775,2.090,0.123
8.75,Elephant,cube (1),-3.775,2.090,0.123
8.76,Elephant,cube (1),-3.775,2.090,0.123
8.76,Elephant,cube (1),-3.775,2.090,0.123
8.77,Elephant,cube (1),-3.775,2.090,0.123
