time,centroidA_x,centroidA_y,centroidA_z,centroidB_x,centroidB_y,centroidB_z,distance,rel_velocity,angle_deg,bounds_intersect,boundsA_min_x,boundsA_min_y,boundsA_min_z,boundsA_max_x,boundsA_max_y,boundsA_max_z,boundsB_min_x,boundsB_min_y,boundsB_min_z,boundsB_max_x,boundsB_max_y,boundsB_max_z,boundsB_min_world_x,boundsB_min_world_y,boundsB_min_world_z,boundsB_max_world_x,boundsB_max_world_y,boundsB_max_world_z
0.79,-0.1336,1.8602,-5.8952,-5.3500,1.5250,0.1490,7.9910,0.1791,0.00,True,-1.4382,-1.7095,-1.7774,1.3961,1.8255,3.4232,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
0.89,-0.1291,1.8360,-5.9053,5.8702,1.5250,0.1480,8.5283,0.2659,0.00,True,-1.3186,-1.7107,-1.7784,1.4225,1.8174,3.4054,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
0.89,-0.1291,1.8360,-5.9053,-5.3500,1.5250,0.1490,8.0006,0.2659,0.00,True,-1.3186,-1.7107,-1.7784,1.4225,1.8174,3.4054,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.00,-0.1249,1.8086,-5.9094,5.8702,1.5250,0.1480,8.5272,0.2805,0.00,True,-1.2096,-1.7116,-1.6925,1.4029,1.8069,3.3810,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.00,-0.1249,1.8086,-5.9094,-5.3500,1.5250,0.1490,8.0054,0.2805,0.00,True,-1.2096,-1.7116,-1.6925,1.4029,1.8069,3.3810,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.10,-0.1223,1.7827,-5.9007,5.8702,1.5250,0.1480,8.5185,0.2747,0.00,True,-1.2198,-1.7126,-1.7129,1.4077,1.7977,3.3510,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.10,-0.1223,1.7827,-5.9007,-5.3500,1.5250,0.1490,7.9996,0.2747,0.00,True,-1.2198,-1.7126,-1.7129,1.4077,1.7977,3.3510,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.20,-0.1234,1.7711,-5.8777,5.8702,1.5250,0.1480,8.5025,0.2577,0.00,True,-1.3515,-1.7114,-1.7197,1.4572,1.7908,3.3245,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.20,-0.1234,1.7711,-5.8777,-5.3500,1.5250,0.1490,7.9812,0.2577,0.00,True,-1.3515,-1.7114,-1.7197,1.4572,1.7908,3.3245,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.30,-0.1255,1.7745,-5.8478,5.8702,1.5250,0.1480,8.4830,0.3017,0.00,True,-1.5050,-1.7102,-1.7140,1.4868,1.7859,3.4518,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.30,-0.1255,1.7745,-5.8478,-5.3500,1.5250,0.1490,7.9573,0.3017,0.00,True,-1.5050,-1.7102,-1.7140,1.4868,1.7859,3.4518,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.41,-0.1255,1.7876,-5.8225,5.8702,1.5250,0.1480,8.4655,0.2849,0.00,True,-1.5898,-1.7101,-1.7021,1.4576,1.7842,3.7694,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.41,-0.1255,1.7876,-5.8225,-5.3500,1.5250,0.1490,7.9387,0.2849,0.00,True,-1.5898,-1.7101,-1.7021,1.4576,1.7842,3.7694,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.51,-0.1211,1.7991,-5.8105,5.8702,1.5250,0.1480,8.4543,0.1715,0.00,True,-1.5897,-1.7101,-1.6883,1.4157,1.7852,3.9241,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.51,-0.1211,1.7991,-5.8105,-5.3500,1.5250,0.1490,7.9330,0.1715,0.00,True,-1.5897,-1.7101,-1.6883,1.4157,1.7852,3.9241,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.62,-0.1125,1.7978,-5.8151,5.8702,1.5250,0.1480,8.4514,0.0979,0.00,True,-1.5509,-1.7101,-1.7144,1.4180,1.7868,3.9052,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.62,-0.1125,1.7978,-5.8151,-5.3500,1.5250,0.1490,7.9421,0.0979,0.00,True,-1.5509,-1.7101,-1.7144,1.4180,1.7868,3.9052,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.72,-0.0994,1.7840,-5.8370,5.8702,1.5250,0.1480,8.4571,0.2901,0.00,True,-1.4798,-1.7101,-1.7719,1.4509,1.7879,3.6988,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.72,-0.0994,1.7840,-5.8370,-5.3500,1.5250,0.1490,7.9667,0.2901,0.00,True,-1.4798,-1.7101,-1.7719,1.4509,1.7879,3.6988,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.82,-0.0860,1.7706,-5.8646,5.8702,1.5250,0.1480,8.4669,0.3348,0.00,True,-1.3738,-1.7101,-1.8185,1.4378,1.7889,3.4102,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.82,-0.0860,1.7706,-5.8646,-5.3500,1.5250,0.1490,7.9959,0.3348,0.00,True,-1.3738,-1.7101,-1.8185,1.4378,1.7889,3.4102,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.93,-0.0742,1.7640,-5.8875,5.8702,1.5250,0.1480,8.4746,0.2656,0.00,True,-1.2821,-1.7104,-1.8393,1.3912,1.7897,3.3236,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
1.93,-0.0742,1.7640,-5.8875,-5.3500,1.5250,0.1490,8.0206,0.2656,0.00,True,-1.2821,-1.7104,-1.8393,1.3912,1.7897,3.3236,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.03,-0.0646,1.7632,-5.8964,5.8702,1.5250,0.1480,8.4743,0.1318,0.00,True,-1.2783,-1.7101,-1.8319,1.3824,1.7905,3.3298,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.03,-0.0646,1.7632,-5.8964,-5.3500,1.5250,0.1490,8.0337,0.1318,0.00,True,-1.2783,-1.7101,-1.8319,1.3824,1.7905,3.3298,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.13,-0.0569,1.7647,-5.8928,5.8702,1.5250,0.1480,8.4664,0.0856,0.00,True,-1.3538,-1.7101,-1.8075,1.4259,1.7912,3.3359,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.13,-0.0569,1.7647,-5.8928,-5.3500,1.5250,0.1490,8.0360,0.0856,0.00,True,-1.3538,-1.7101,-1.8075,1.4259,1.7912,3.3359,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.24,-0.0497,1.7664,-5.8864,5.8702,1.5250,0.1480,8.4568,0.0987,0.00,True,-1.4492,-1.7101,-1.7716,1.4838,1.7918,3.3418,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.24,-0.0497,1.7664,-5.8864,-5.3500,1.5250,0.1490,8.0360,0.0987,0.00,True,-1.4492,-1.7101,-1.7716,1.4838,1.7918,3.3418,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.34,-0.0422,1.7686,-5.8801,5.8702,1.5250,0.1480,8.4471,0.1001,0.00,True,-1.5136,-1.7101,-1.7281,1.5218,1.7923,3.3475,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.34,-0.0422,1.7686,-5.8801,-5.3500,1.5250,0.1490,8.0363,0.1001,0.00,True,-1.5136,-1.7101,-1.7281,1.5218,1.7923,3.3475,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.44,-0.0350,1.7713,-5.8775,5.8702,1.5250,0.1480,8.4403,0.0810,0.00,True,-1.5271,-1.7101,-1.6859,1.5290,1.7927,3.3525,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.44,-0.0350,1.7713,-5.8775,-5.3500,1.5250,0.1490,8.0391,0.0810,0.00,True,-1.5271,-1.7101,-1.6859,1.5290,1.7927,3.3525,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.54,-0.0278,1.7743,-5.8795,5.8702,1.5250,0.1480,8.4368,0.0808,0.00,True,-1.4958,-1.7101,-1.6758,1.5060,1.7930,3.3572,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.54,-0.0278,1.7743,-5.8795,-5.3500,1.5250,0.1490,8.0455,0.0808,0.00,True,-1.4958,-1.7101,-1.6758,1.5060,1.7930,3.3572,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.64,-0.0211,1.7772,-5.8843,5.8702,1.5250,0.1480,8.4356,0.0879,0.00,True,-1.4280,-1.7101,-1.6758,1.4484,1.7932,3.3614,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.64,-0.0211,1.7772,-5.8843,-5.3500,1.5250,0.1490,8.0537,0.0879,0.00,True,-1.4280,-1.7101,-1.6758,1.4484,1.7932,3.3614,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.74,-0.0153,1.7794,-5.8887,5.8702,1.5250,0.1480,8.4348,0.0762,0.00,True,-1.3477,-1.7101,-1.6758,1.3716,1.7933,3.3647,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.74,-0.0153,1.7794,-5.8887,-5.3500,1.5250,0.1490,8.0609,0.0762,0.00,True,-1.3477,-1.7101,-1.6758,1.3716,1.7933,3.3647,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.85,-0.0151,1.7795,-5.8888,5.8702,1.5250,0.1480,8.4347,0.0018,0.00,True,-1.3458,-1.7101,-1.6758,1.3697,1.7933,3.3648,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.85,-0.0151,1.7795,-5.8888,-5.3500,1.5250,0.1490,8.0611,0.0018,0.00,True,-1.3458,-1.7101,-1.6758,1.3697,1.7933,3.3648,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.95,-0.0100,1.7815,-5.8909,5.8702,1.5250,0.1480,8.4327,0.0585,0.00,True,-1.2927,-1.7101,-1.6762,1.3120,1.7933,3.3676,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
2.95,-0.0100,1.7815,-5.8909,-5.3500,1.5250,0.1490,8.0661,0.0585,0.00,True,-1.2927,-1.7101,-1.6762,1.3120,1.7933,3.3676,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.05,-0.0030,1.7847,-5.8927,5.8702,1.5250,0.1480,8.4293,0.0796,0.00,True,-1.2548,-1.7102,-1.6790,1.2614,1.7933,3.3712,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.05,-0.0030,1.7847,-5.8927,-5.3500,1.5250,0.1490,8.0722,0.0796,0.00,True,-1.2548,-1.7102,-1.6790,1.2614,1.7933,3.3712,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.16,-0.0010,1.7858,-5.8934,5.8702,1.5250,0.1480,8.4283,0.0241,0.00,True,-1.2566,-1.7102,-1.6825,1.2588,1.7933,3.3722,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.16,-0.0010,1.7858,-5.8934,-5.3500,1.5250,0.1490,8.0741,0.0241,0.00,True,-1.2566,-1.7102,-1.6825,1.2588,1.7933,3.3722,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.26,0.0000,1.7864,-5.8938,5.8702,1.5250,0.1480,8.4280,0.0120,0.00,True,-1.2578,-1.7102,-1.6975,1.2578,1.7933,3.3727,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.26,0.0000,1.7864,-5.8938,-5.3500,1.5250,0.1490,8.0750,0.0120,0.00,True,-1.2578,-1.7102,-1.6975,1.2578,1.7933,3.3727,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.36,-0.0088,1.7908,-5.8930,5.8702,1.5250,0.1480,8.4337,0.0990,0.00,True,-1.3010,-1.7104,-1.6992,1.3151,1.7946,3.3831,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.36,-0.0088,1.7908,-5.8930,-5.3500,1.5250,0.1490,8.0688,0.0990,0.00,True,-1.3010,-1.7104,-1.6992,1.3151,1.7946,3.3831,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.46,-0.0309,1.8027,-5.8906,5.8702,1.5250,0.1480,8.4478,0.2516,0.00,True,-1.4134,-1.7105,-1.7264,1.4424,1.8011,3.4053,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.46,-0.0309,1.8027,-5.8906,-5.3500,1.5250,0.1490,8.0527,0.2516,0.00,True,-1.4134,-1.7105,-1.7264,1.4424,1.8011,3.4053,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.56,-0.0616,1.8206,-5.8882,5.8702,1.5250,0.1480,8.4681,0.3561,0.00,True,-1.5140,-1.7106,-1.7680,1.5135,1.8112,3.4278,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.56,-0.0616,1.8206,-5.8882,-5.3500,1.5250,0.1490,8.0313,0.3561,0.00,True,-1.5140,-1.7106,-1.7680,1.5135,1.8112,3.4278,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.67,-0.0930,1.8428,-5.8876,5.8702,1.5250,0.1480,8.4905,0.3848,0.00,True,-1.5649,-1.7102,-1.8029,1.4767,1.8204,3.4404,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.67,-0.0930,1.8428,-5.8876,-5.3500,1.5250,0.1490,8.0110,0.3848,0.00,True,-1.5649,-1.7102,-1.8029,1.4767,1.8204,3.4404,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.77,-0.1197,1.8654,-5.8876,5.8702,1.5250,0.1480,8.5101,0.3494,0.00,True,-1.5777,-1.7096,-1.8229,1.3792,1.8297,3.4419,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.77,-0.1197,1.8654,-5.8876,-5.3500,1.5250,0.1490,7.9945,0.3494,0.00,True,-1.5777,-1.7096,-1.8229,1.3792,1.8297,3.4419,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.87,-0.1352,1.8782,-5.8869,5.8702,1.5250,0.1480,8.5212,0.2013,0.00,True,-1.5515,-1.7091,-1.8082,1.3186,1.8360,3.4378,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.87,-0.1352,1.8782,-5.8869,-5.3500,1.5250,0.1490,7.9845,0.2013,0.00,True,-1.5515,-1.7091,-1.8082,1.3186,1.8360,3.4378,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.97,-0.1362,1.8747,-5.8886,5.8702,1.5250,0.1480,8.5228,0.0391,0.00,True,-1.5039,-1.7090,-1.7687,1.3465,1.8340,3.4328,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
3.97,-0.1362,1.8747,-5.8886,-5.3500,1.5250,0.1490,7.9849,0.0391,0.00,True,-1.5039,-1.7090,-1.7687,1.3465,1.8340,3.4328,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.07,-0.1330,1.8574,-5.8966,5.8702,1.5250,0.1480,8.5256,0.1941,0.00,True,-1.4253,-1.7097,-1.7794,1.4021,1.8241,3.4212,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
4.07,-0.1330,1.8574,-5.8966,-5.3500,1.5250,0.1490,7.9923,0.1941,0.00,True,-1.4253,-1.7097,-1.7794,1.4021,1.8241,3.4212,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.18,-0.1283,1.8316,-5.9067,5.8702,1.5250,0.1480,8.5285,0.2805,0.00,True,-1.2957,-1.7108,-1.7661,1.4211,1.8160,3.4017,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
4.18,-0.1283,1.8316,-5.9067,-5.3500,1.5250,0.1490,8.0019,0.2805,0.00,True,-1.2957,-1.7108,-1.7661,1.4211,1.8160,3.4017,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.28,-0.1243,1.8042,-5.9092,5.8702,1.5250,0.1480,8.5265,0.2782,0.00,True,-1.2007,-1.7118,-1.6952,1.3999,1.8047,3.3765,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
4.28,-0.1243,1.8042,-5.9092,-5.3500,1.5250,0.1490,8.0055,0.2782,0.00,True,-1.2007,-1.7118,-1.6952,1.3999,1.8047,3.3765,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.38,-0.1223,1.7811,-5.8993,5.8702,1.5250,0.1480,8.5174,0.2517,0.00,True,-1.2274,-1.7126,-1.7142,1.4108,1.7971,3.3486,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
4.38,-0.1223,1.7811,-5.8993,-5.3500,1.5250,0.1490,7.9985,0.2517,0.00,True,-1.2274,-1.7126,-1.7142,1.4108,1.7971,3.3486,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.48,-0.1236,1.7708,-5.8754,5.8702,1.5250,0.1480,8.5010,0.2607,0.00,True,-1.3648,-1.7113,-1.7196,1.4613,1.7903,3.3227,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
4.48,-0.1236,1.7708,-5.8754,-5.3500,1.5250,0.1490,7.9793,0.2607,0.00,True,-1.3648,-1.7113,-1.7196,1.4613,1.7903,3.3227,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.58,-0.1256,1.7752,-5.8458,5.8702,1.5250,0.1480,8.4816,0.2996,0.00,True,-1.5137,-1.7101,-1.7133,1.4866,1.7857,3.4770,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3693,0.0250,-1.3511,7.3711,3.0250,1.6471
