time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
1.10,-0.0003,2.3913,-4.4989,-0.0003,2.4415,-5.1655,0.0013,2.0370,-4.2543,0.3012,2.9013,-4.8139,0.0015,2.0610,-5.0889,0.0010,2.1841,-5.2982,0.3482,1.8308,-5.5962,0.0000,2.3773,-7.5533,0.0000,2.3144,-6.8858,0.0000,2.3773,-7.5533,0.0000,2.2993,-6.1523,0.2502,0.5274,-4.5170,0.2173,0.5353,-4.2842,0.1578,0.6956,-4.1044,0.0875,0.9734,-4.0216,0.0032,1.6212,-4.1422,0.0380,1.2514,-4.0570,0.0001,1.9083,-8.3632,-0.4007,2.2176,-7.8162,0.3530,2.1140,-7.8008,0.3297,1.3210,-7.3960,-0.3543,1.3484,-7.6275,0.0000,2.3429,-5.5250,-0.3065,2.8984,-4.8141,-0.0141,2.1688,-8.2663,0.0659,1.3670,-8.4390,0.1430,1.1232,-8.4956,0.0128,1.6084,-8.4062,0.3987,2.4071,-4.5270,0.3987,2.4071,-4.5270,0.6456,3.0328,-5.2248,0.3805,2.3153,-5.7517,0.9037,2.9844,-5.5013,0.5138,2.4880,-5.0852,-0.3473,1.9765,-5.3721,0.3005,1.4431,-6.1209,-0.3001,1.3536,-5.5662,0.3002,0.3511,-6.3640,0.3987,2.4071,-4.5270,0.3007,0.4455,-7.9707,-0.3995,2.4032,-4.5273,-0.3995,2.4032,-4.5273,-0.6519,3.0265,-5.2253,-0.3804,2.3153,-5.7517,-0.9092,2.9756,-5.5021,-0.5149,2.4830,-5.0857,-0.3000,0.3501,-5.0717,-0.3995,2.4032,-4.5273,-0.2996,0.3023,-7.6419
1.21,0.0010,2.3919,-4.3788,0.0008,2.4444,-5.0453,-0.0041,2.0369,-4.1354,0.3121,2.8969,-4.6927,-0.0049,2.0636,-4.9699,-0.0034,2.1874,-5.1788,0.3482,1.8334,-5.4756,0.0000,2.3749,-7.4333,0.0000,2.3141,-6.7656,0.0000,2.3749,-7.4333,0.0000,2.3008,-6.0320,0.2073,0.5199,-4.3969,0.1756,0.5293,-4.1641,0.1209,0.6917,-3.9845,0.0583,0.9714,-3.9023,-0.0103,1.6208,-4.0247,0.0159,1.2505,-3.9385,-0.0009,1.9100,-8.2440,-0.4003,2.2156,-7.6970,0.3537,2.1142,-7.6826,0.3291,1.3746,-7.1868,-0.3551,1.3424,-7.5270,0.0000,2.3459,-5.4049,-0.2955,2.9061,-4.6918,-0.0138,2.1708,-8.1476,0.0611,1.3676,-8.3153,0.1358,1.1226,-8.3701,0.0103,1.6098,-8.2851,0.4002,2.3998,-4.4077,0.4002,2.3998,-4.4077,0.6584,3.0227,-5.1039,0.3804,2.3177,-5.6314,0.9149,2.9701,-5.3811,0.5158,2.4802,-4.9659,-0.3476,2.0002,-5.2340,0.3004,1.4484,-6.0024,-0.3002,1.3743,-5.4184,0.3001,0.3557,-6.2424,0.4002,2.3998,-4.4077,0.2987,0.4497,-7.6778,-0.3979,2.4120,-4.4065,-0.3979,2.4120,-4.4065,-0.6390,3.0426,-5.1019,-0.3805,2.3177,-5.6314,-0.8978,2.9977,-5.3784,-0.5127,2.4959,-4.9643,-0.3003,0.3511,-4.9660,-0.3979,2.4120,-4.4065,-0.3016,0.3030,-7.6465
1.31,0.0024,2.3899,-4.2601,0.0019,2.4530,-4.9256,-0.0098,2.0312,-4.0223,0.3236,2.8930,-4.5667,-0.0119,2.0713,-4.8563,-0.0081,2.1984,-5.0632,0.3481,1.8458,-5.3455,0.0000,2.3634,-7.3147,-0.0001,2.3128,-6.6462,0.0000,2.3634,-7.3147,-0.0002,2.3072,-5.9126,0.1338,0.4993,-4.2806,0.1076,0.5125,-4.0472,0.0654,0.6796,-3.8686,0.0188,0.9633,-3.7892,-0.0247,1.6137,-3.9182,-0.0109,1.2435,-3.8283,-0.0006,1.9180,-8.1295,-0.3975,2.2036,-7.5824,0.3584,2.1172,-7.5718,0.3313,1.4279,-7.0084,-0.3539,1.3252,-7.4416,-0.0002,2.3563,-5.2857,-0.2837,2.9153,-4.5641,-0.0110,2.1795,-8.0345,0.0506,1.3718,-8.1817,0.1121,1.1205,-8.2222,0.0083,1.6168,-8.1626,0.4016,2.3897,-4.2898,0.4016,2.3897,-4.2898,0.6716,3.0180,-4.9767,0.3803,2.3266,-5.5120,0.9263,2.9642,-5.2553,0.5178,2.4765,-4.8470,-0.3481,1.9998,-5.1223,0.3001,1.4720,-5.8802,-0.3006,1.3917,-5.3588,0.2996,0.3713,-6.0802,0.4016,2.3897,-4.2898,0.2984,0.4509,-7.3851,-0.3960,2.4190,-4.2864,-0.3960,2.4190,-4.2864,-0.6250,3.0656,-4.9711,-0.3807,2.3268,-5.5121,-0.8853,3.0308,-5.2476,-0.5102,2.5143,-4.8426,-0.3008,0.3517,-4.9465,-0.3960,2.4190,-4.2864,-0.3018,0.3036,-7.6681
1.41,0.0031,2.3866,-4.1390,0.0026,2.4646,-4.8029,-0.0162,2.0231,-3.9092,0.3344,2.8895,-4.4351,-0.0191,2.0817,-4.7421,-0.0130,2.2133,-4.9462,0.3479,1.8631,-5.2088,0.0000,2.3474,-7.1932,-0.0003,2.3108,-6.5237,0.0000,2.3474,-7.1932,-0.0005,2.3159,-5.7901,0.0392,0.4769,-4.1626,0.0219,0.4942,-3.9287,-0.0028,0.6662,-3.7515,-0.0276,0.9537,-3.6760,-0.0398,1.6037,-3.8144,-0.0408,1.2346,-3.7194,-0.0002,1.9295,-8.0126,-0.3931,2.1857,-7.4663,0.3653,2.1230,-7.4605,0.3349,1.4587,-6.8679,-0.3512,1.3008,-7.3739,-0.0008,2.3703,-5.1636,-0.2723,2.9246,-4.4305,-0.0073,2.1918,-7.9197,0.0361,1.3797,-8.0377,0.0784,1.1220,-8.0568,0.0059,1.6272,-8.0344,0.4022,2.3786,-4.1696,0.4022,2.3786,-4.1696,0.6842,3.0161,-4.8430,0.3798,2.3387,-5.3896,0.9371,2.9632,-5.1234,0.5190,2.4753,-4.7250,-0.3490,1.9790,-5.0303,0.2997,1.5031,-5.7530,-0.3011,1.4082,-5.3463,0.2992,0.3927,-5.8893,0.4022,2.3786,-4.1696,0.2989,0.4360,-7.0924,-0.3946,2.4247,-4.1636,-0.3946,2.4247,-4.1636,-0.6112,3.0912,-4.8333,-0.3811,2.3389,-5.3899,-0.8727,3.0681,-5.1098,-0.5079,2.5348,-4.7173,-0.3014,0.3535,-4.9731,-0.3946,2.4247,-4.1636,-0.3010,0.3052,-7.6960
1.51,0.0035,2.3823,-4.0197,0.0034,2.4747,-4.6818,-0.0216,2.0142,-3.7979,0.3429,2.8857,-4.3054,-0.0248,2.0910,-4.6292,-0.0168,2.2269,-4.8304,0.3480,1.8797,-5.0736,0.0000,2.3320,-7.0727,-0.0004,2.3086,-6.4026,0.0000,2.3320,-7.0727,-0.0007,2.3236,-5.6691,-0.0555,0.4609,-4.0466,-0.0631,0.4805,-3.8124,-0.0689,0.6557,-3.6367,-0.0709,0.9452,-3.5650,-0.0522,1.5933,-3.7122,-0.0673,1.2257,-3.6124,0.0000,1.9406,-7.8953,-0.3878,2.1667,-7.3510,0.3723,2.1311,-7.3488,0.3391,1.4492,-6.7767,-0.3478,1.2775,-7.3190,-0.0011,2.3830,-5.0431,-0.2631,2.9311,-4.2989,-0.0040,2.2037,-7.8045,0.0204,1.3891,-7.8942,0.0426,1.1282,-7.8904,0.0033,1.6376,-7.9063,0.4024,2.3681,-4.0513,0.4024,2.3681,-4.0513,0.6941,3.0153,-4.7111,0.3795,2.3496,-5.2688,0.9457,2.9642,-4.9931,0.5200,2.4749,-4.6046,-0.3492,1.9453,-4.9605,0.2995,1.5287,-5.6235,-0.3012,1.4219,-5.3500,0.2992,0.4111,-5.6736,0.4024,2.3681,-4.0513,0.2996,0.4036,-6.8278,-0.3935,2.4277,-4.0428,-0.3935,2.4277,-4.0428,-0.5997,3.1122,-4.6973,-0.3814,2.3497,-5.2692,-0.8620,3.0996,-4.9738,-0.5057,2.5517,-4.5937,-0.3016,0.3540,-5.0165,-0.3935,2.4277,-4.0428,-0.3001,0.3055,-7.7071
1.61,0.0054,2.3760,-3.9010,0.0052,2.4787,-4.5616,-0.0230,2.0047,-3.6849,0.3492,2.8806,-4.1793,-0.0265,2.0946,-4.5150,-0.0175,2.2335,-4.7140,0.3494,1.8898,-4.9430,0.0000,2.3222,-6.9528,0.0000,2.3066,-6.2825,0.0000,2.3222,-6.9528,0.0000,2.3273,-5.5492,-0.1323,0.4529,-3.9336,-0.1309,0.4719,-3.6991,-0.1198,0.6475,-3.5241,-0.1016,0.9369,-3.4543,-0.0575,1.5828,-3.6058,-0.0837,1.2165,-3.5037,0.0000,1.9474,-7.7770,-0.3826,2.1504,-7.2344,0.3783,2.1405,-7.2341,0.3426,1.4193,-6.7127,-0.3444,1.2612,-7.2678,0.0000,2.3892,-4.9234,-0.2564,2.9316,-4.1712,-0.0012,2.2109,-7.6875,0.0060,1.3959,-7.7591,0.0116,1.1349,-7.7377,0.0011,1.6442,-7.7811,0.4040,2.3585,-3.9334,0.4040,2.3585,-3.9334,0.7011,3.0131,-4.5835,0.3805,2.3551,-5.1492,0.9518,2.9641,-4.8667,0.5219,2.4728,-4.4852,-0.3477,1.9137,-4.8957,0.3006,1.5384,-5.4925,-0.2999,1.4350,-5.3390,0.3009,0.4209,-5.4398,0.4040,2.3585,-3.9334,0.3002,0.3769,-6.6161,-0.3912,2.4255,-3.9227,-0.3912,2.4255,-3.9227,-0.5918,3.1221,-4.5662,-0.3805,2.3548,-5.1492,-0.8546,3.1163,-4.8424,-0.5030,2.5592,-4.4715,-0.2996,0.3521,-5.0581,-0.3912,2.4255,-3.9227,-0.2992,0.3063,-7.6966
1.72,0.0062,2.3761,-3.7838,0.0059,2.4796,-4.4443,-0.0221,2.0046,-3.5682,0.3499,2.8811,-4.0616,-0.0258,2.0955,-4.3981,-0.0168,2.2346,-4.5970,0.3500,1.8914,-4.8250,0.0000,2.3225,-6.8356,0.0002,2.3073,-6.1653,0.0000,2.3225,-6.8356,0.0005,2.3283,-5.4319,-0.1834,0.4607,-3.8201,-0.1753,0.4762,-3.5855,-0.1513,0.6500,-3.4101,-0.1181,0.9379,-3.3394,-0.0566,1.5827,-3.4895,-0.0898,1.2168,-3.3878,-0.0009,1.9448,-7.6586,-0.3782,2.1391,-7.1159,0.3827,2.1503,-7.1168,0.3456,1.4051,-6.6305,-0.3419,1.2530,-7.1982,0.0006,2.3903,-4.8062,-0.2557,2.9321,-4.0533,0.0007,2.2086,-7.5698,-0.0086,1.3933,-7.6398,-0.0132,1.1332,-7.6096,-0.0023,1.6416,-7.6621,0.4048,2.3588,-3.8163,0.4048,2.3588,-3.8163,0.7017,3.0142,-4.4657,0.3810,2.3563,-5.0320,0.9524,2.9655,-4.7489,0.5227,2.4737,-4.3680,-0.3470,1.8991,-4.8076,0.3011,1.5268,-5.3659,-0.2991,1.4515,-5.2822,0.3019,0.4256,-5.1689,0.4048,2.3588,-3.8163,0.3015,0.3670,-6.4964,-0.3905,2.4257,-3.8055,-0.3905,2.4257,-3.8055,-0.5911,3.1229,-4.4481,-0.3799,2.3558,-5.0318,-0.8540,3.1175,-4.7243,-0.5023,2.5600,-4.3540,-0.2984,0.3536,-5.0670,-0.3905,2.4257,-3.8055,-0.2992,0.3045,-7.6410
1.83,0.0050,2.3769,-3.6684,0.0047,2.4717,-4.3301,-0.0201,2.0080,-3.4479,0.3442,2.8815,-3.9523,-0.0233,2.0878,-4.2790,-0.0153,2.2244,-4.4797,0.3484,1.8732,-4.7349,0.0000,2.3329,-6.7213,0.0001,2.3084,-6.0513,0.0000,2.3329,-6.7213,0.0001,2.3224,-5.3178,-0.2214,0.4783,-3.7059,-0.2075,0.4873,-3.4713,-0.1720,0.6573,-3.2940,-0.1256,0.9423,-3.2195,-0.0506,1.5868,-3.3637,-0.0883,1.2208,-3.2639,-0.0046,1.9363,-7.5417,-0.3742,2.1329,-6.9955,0.3862,2.1630,-6.9992,0.3469,1.3688,-6.5978,-0.3401,1.2471,-7.0826,0.0001,2.3809,-4.6917,-0.2618,2.9267,-3.9456,0.0017,2.1998,-7.4523,-0.0300,1.3850,-7.5377,-0.0399,1.1255,-7.5039,-0.0106,1.6333,-7.5510,0.4038,2.3629,-3.7001,0.4038,2.3629,-3.7001,0.6954,3.0126,-4.3576,0.3806,2.3481,-4.9176,0.9470,2.9626,-4.6398,0.5214,2.4718,-4.2530,-0.3478,1.8910,-4.6935,0.3004,1.4626,-5.2419,-0.2996,1.4643,-5.1870,0.3014,0.4332,-4.8037,0.4038,2.3629,-3.7001,0.3006,0.3331,-6.4472,-0.3921,2.4223,-3.6913,-0.3921,2.4223,-3.6913,-0.5985,3.1091,-4.3433,-0.3803,2.3477,-4.9176,-0.8608,3.0974,-4.6198,-0.5044,2.5482,-4.2417,-0.2990,0.3523,-5.0651,-0.3921,2.4223,-3.6913,-0.2999,0.3084,-7.5459
1.93,0.0036,2.3864,-3.5316,0.0031,2.4634,-4.1956,-0.0148,2.0232,-3.3013,0.3335,2.8898,-3.8283,-0.0175,2.0806,-4.1342,-0.0117,2.2119,-4.3385,0.3473,1.8668,-4.5908,0.0000,2.3499,-6.5858,0.0000,2.3114,-5.9164,0.0000,2.3499,-6.5858,-0.0001,2.3152,-5.1828,-0.2503,0.5160,-3.5668,-0.2305,0.5147,-3.3325,-0.1830,0.6785,-3.1522,-0.1232,0.9592,-3.0711,-0.0372,1.6039,-3.2059,-0.0775,1.2375,-3.1088,-0.0086,1.9273,-7.4043,-0.3686,2.1282,-6.8508,0.3904,2.1815,-6.8586,0.3498,1.3414,-6.5653,-0.3364,1.2382,-6.8610,-0.0002,2.3691,-4.5563,-0.2733,2.9232,-3.8240,0.0038,2.1893,-7.3113,-0.0571,1.3786,-7.4327,-0.0778,1.1185,-7.4100,-0.0205,1.6252,-7.4274,0.4027,2.3795,-3.5621,0.4027,2.3795,-3.5621,0.6830,3.0170,-4.2363,0.3803,2.3381,-4.7824,0.9362,2.9644,-4.5165,0.5195,2.4758,-4.1175,-0.3480,1.8762,-4.5677,0.3004,1.3624,-5.0047,-0.2995,1.4718,-5.0796,0.3023,0.4305,-4.3856,0.4027,2.3795,-3.5621,0.3019,0.3036,-6.4305,-0.3943,2.4233,-3.5564,-0.3943,2.4233,-3.5564,-0.6125,3.0882,-4.2271,-0.3806,2.3374,-4.7825,-0.8739,3.0639,-4.5037,-0.5076,2.5323,-4.1103,-0.2985,0.3531,-5.0748,-0.3943,2.4233,-3.5564,-0.2982,0.3340,-7.3887
2.03,0.0020,2.3909,-3.4133,0.0017,2.4530,-4.0789,-0.0098,2.0325,-3.1750,0.3229,2.8939,-3.7205,-0.0116,2.0714,-4.0090,-0.0079,2.1982,-4.2162,0.3467,1.9059,-4.3790,0.0000,2.3645,-6.4680,-0.0002,2.3133,-5.7994,0.0000,2.3645,-6.4680,-0.0003,2.3073,-5.0658,-0.2620,0.5454,-3.4496,-0.2385,0.5348,-3.2158,-0.1833,0.6928,-3.0326,-0.1153,0.9697,-2.9451,-0.0243,1.6151,-3.0703,-0.0648,1.2480,-2.9762,-0.0067,1.9206,-7.2845,-0.3617,2.1230,-6.7250,0.3953,2.2000,-6.7361,0.3516,1.3491,-6.4764,-0.3338,1.2480,-6.5610,-0.0004,2.3561,-4.4389,-0.2844,2.9155,-3.7182,0.0081,2.1812,-7.1880,-0.0683,1.3760,-7.3419,-0.1137,1.1183,-7.3536,-0.0207,1.6198,-7.3201,0.4013,2.3910,-3.4428,0.4013,2.3910,-3.4428,0.6709,3.0186,-4.1305,0.3801,2.3264,-4.6652,0.9258,2.9647,-4.4090,0.5176,2.4772,-4.0001,-0.3488,1.8558,-4.4729,0.2988,1.3416,-4.7065,-0.3008,1.4650,-4.9953,0.2989,0.3981,-4.1054,0.4013,2.3910,-3.4428,0.3003,0.3045,-6.4148,-0.3964,2.4195,-3.4398,-0.3964,2.4195,-3.4398,-0.6258,3.0649,-4.1256,-0.3808,2.3268,-4.6654,-0.8859,3.0294,-4.4021,-0.5104,2.5139,-3.9962,-0.3013,0.3521,-5.1099,-0.3964,2.4195,-3.4398,-0.3002,0.3911,-7.1629
2.13,0.0009,2.3922,-3.2950,0.0008,2.4440,-3.9615,-0.0038,2.0374,-3.0512,0.3115,2.8972,-3.6094,-0.0045,2.0633,-3.8857,-0.0031,2.1869,-4.0948,0.3471,1.9614,-4.1838,0.0000,2.3751,-6.3494,-0.0001,2.3141,-5.6817,0.0000,2.3751,-6.3494,-0.0001,2.3004,-4.9482,-0.2532,0.5628,-3.3323,-0.2274,0.5458,-3.0992,-0.1686,0.7001,-2.9139,-0.0978,0.9748,-2.8218,-0.0096,1.6215,-2.9400,-0.0467,1.2535,-2.8480,-0.0013,1.9104,-7.1607,-0.3545,2.1155,-6.5987,0.3998,2.2145,-6.6132,0.3534,1.3486,-6.4097,-0.3308,1.2978,-6.2465,-0.0001,2.3454,-4.3210,-0.2961,2.9058,-3.6086,0.0130,2.1709,-7.0637,-0.0669,1.3688,-7.2343,-0.1392,1.1219,-7.2837,-0.0142,1.6105,-7.2030,0.4001,2.4005,-3.3237,0.4001,2.4005,-3.3237,0.6577,3.0230,-4.0206,0.3804,2.3170,-4.5476,0.9143,2.9703,-4.2977,0.5158,2.4805,-3.8820,-0.3483,1.8395,-4.3733,0.2990,1.3481,-4.4062,-0.3008,1.4476,-4.8949,0.2988,0.3595,-3.8824,0.4001,2.4005,-3.3237,0.2988,0.3025,-6.3964,-0.3980,2.4118,-3.3227,-0.3980,2.4118,-3.3227,-0.6397,3.0414,-4.0189,-0.3806,2.3175,-4.5476,-0.8984,2.9960,-4.2953,-0.5128,2.4950,-3.8807,-0.3014,0.3509,-5.1161,-0.3980,2.4118,-3.3227,-0.3014,0.4380,-6.8445
2.23,-0.0005,2.3975,-3.1777,-0.0004,2.4463,-3.8444,0.0015,2.0438,-2.9323,0.3005,2.9072,-3.4938,0.0018,2.0659,-3.7669,0.0012,2.1885,-3.9765,0.3474,1.9987,-4.0345,0.0000,2.3773,-6.2320,0.0000,2.3153,-5.5644,0.0000,2.3773,-6.2320,-0.0001,2.3013,-4.8309,-0.2240,0.5672,-3.2120,-0.1977,0.5500,-2.9789,-0.1405,0.7048,-2.7936,-0.0735,0.9803,-2.7010,0.0040,1.6283,-2.8193,-0.0268,1.2598,-2.7269,0.0006,1.9084,-7.0417,-0.3526,2.1135,-6.4795,0.4009,2.2183,-6.4950,0.3552,1.3463,-6.3193,-0.3288,1.3525,-6.0173,-0.0001,2.3467,-4.2037,-0.3072,2.9035,-3.4941,0.0143,2.1691,-6.9451,-0.0640,1.3669,-7.1172,-0.1417,1.1236,-7.1750,-0.0115,1.6085,-7.0846,0.3985,2.4137,-3.2058,0.3985,2.4137,-3.2058,0.6448,3.0382,-3.9050,0.3804,2.3184,-4.4302,0.9029,2.9894,-4.1814,0.5136,2.4935,-3.7642,-0.3479,1.8301,-4.2879,0.2994,1.3703,-4.2100,-0.3004,1.4459,-4.8152,0.2997,0.3551,-3.7399,0.3985,2.4137,-3.2058,0.3012,0.3027,-6.3933,-0.3996,2.4089,-3.2062,-0.3996,2.4089,-3.2062,-0.6527,3.0303,-3.9056,-0.3805,2.3185,-4.4303,-0.9099,2.9785,-4.1823,-0.5151,2.4873,-3.7647,-0.3005,0.3542,-5.0596,-0.3996,2.4089,-3.2062,-0.2992,0.4478,-6.5446
2.34,-0.0009,2.3941,-3.0525,-0.0010,2.4518,-3.7185,0.0088,2.0372,-2.8118,0.2888,2.9147,-3.3611,0.0098,2.0705,-3.6461,0.0067,2.1960,-3.8540,0.3491,2.0147,-3.9017,0.0000,2.3687,-6.1070,0.0003,2.3142,-5.4388,0.0000,2.3687,-6.1070,0.0005,2.3058,-4.7052,-0.1675,0.5468,-3.0903,-0.1427,0.5336,-2.8568,-0.0933,0.6922,-2.6724,-0.0372,0.9709,-2.5821,0.0205,1.6204,-2.7044,0.0001,1.2516,-2.6103,-0.0006,1.9152,-6.9200,-0.3551,2.1137,-6.3601,0.3993,2.2121,-6.3739,0.3553,1.3326,-6.2399,-0.3294,1.4093,-5.8156,0.0007,2.3539,-4.0782,-0.3186,2.8972,-3.3626,0.0119,2.1764,-6.8246,-0.0559,1.3702,-6.9798,-0.1215,1.1206,-7.0243,-0.0115,1.6144,-6.9562,0.3977,2.4197,-3.0796,0.3977,2.4197,-3.0796,0.6307,3.0590,-3.7699,0.3811,2.3252,-4.3047,0.8903,3.0198,-4.0465,0.5117,2.5096,-3.6367,-0.3463,1.8328,-4.1727,0.3019,1.3949,-4.1056,-0.2984,1.4642,-4.7111,0.3039,0.3545,-3.6943,0.3977,2.4197,-3.0796,0.3032,0.3036,-6.4293,-0.4002,2.3968,-3.0815,-0.4002,2.3968,-3.0815,-0.6663,3.0217,-3.7730,-0.3798,2.3241,-4.3045,-0.9219,2.9677,-4.0508,-0.5165,2.4800,-3.6392,-0.2968,0.3658,-4.9233,-0.4002,2.3968,-3.0815,-0.2974,0.4520,-6.2400
2.44,-0.0033,2.3896,-2.9351,-0.0030,2.4612,-3.5998,0.0131,2.0280,-2.7020,0.2764,2.9224,-3.2320,0.0154,2.0788,-3.5353,0.0102,2.2085,-3.7406,0.3488,2.0111,-3.7943,0.0000,2.3545,-5.9896,0.0001,2.3124,-5.3204,0.0000,2.3545,-5.9896,0.0001,2.3135,-4.5868,-0.0996,0.5186,-2.9765,-0.0787,0.5126,-2.7423,-0.0413,0.6766,-2.5599,-0.0007,0.9593,-2.4738,0.0331,1.6094,-2.6032,0.0244,1.2408,-2.5064,-0.0025,1.9260,-6.8070,-0.3601,2.1159,-6.2514,0.3961,2.1997,-6.2623,0.3532,1.3125,-6.1961,-0.3323,1.4505,-5.6599,0.0000,2.3659,-3.9602,-0.3306,2.8925,-3.2355,0.0080,2.1880,-6.7136,-0.0431,1.3768,-6.8420,-0.0894,1.1201,-6.8652,-0.0115,1.6240,-6.8328,0.3947,2.4240,-2.9606,0.3947,2.4240,-2.9606,0.6162,3.0822,-3.6367,0.3805,2.3355,-4.1864,0.8772,3.0542,-3.9133,0.5082,2.5278,-3.5154,-0.3475,1.8500,-4.0317,0.3010,1.4160,-4.0616,-0.2992,1.4920,-4.5770,0.3023,0.3542,-3.7093,0.3947,2.4240,-2.9606,0.3023,0.3044,-6.4764,-0.4025,2.3847,-2.9652,-0.4025,2.3847,-2.9652,-0.6798,3.0184,-3.6442,-0.3804,2.3347,-4.1864,-0.9335,2.9650,-3.9238,-0.5192,2.4772,-3.5213,-0.2980,0.3855,-4.7425,-0.4025,2.3847,-2.9652,-0.2981,0.4453,-5.9531
