time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
5.80,-0.0507,2.7706,-4.8355,-0.0105,2.7250,-5.5013,-0.0680,2.4549,-4.5433,0.2753,3.2292,-5.2012,-0.0180,2.3593,-5.3712,-0.0045,2.4512,-5.5956,0.3807,2.0482,-5.8385,0.0000,2.3973,-7.8533,0.0000,2.3638,-7.1836,0.0000,2.3973,-7.8533,0.0000,2.4252,-6.4526,-0.0786,0.6272,-4.3337,-0.0846,0.8424,-4.2388,-0.0824,1.0873,-4.2788,-0.0796,1.3810,-4.3307,-0.0741,2.0385,-4.4338,-0.0776,1.6630,-4.3686,0.0000,2.0223,-8.6705,-0.3805,2.2214,-8.1352,0.3805,2.2214,-8.1352,0.3805,1.3461,-7.9700,-0.3802,1.3461,-7.9702,0.0000,2.5721,-5.8411,-0.3313,3.2285,-5.2378,0.0000,2.2882,-8.5882,0.0000,1.4698,-8.6656,0.0000,1.2080,-8.6584,0.0000,1.7191,-8.6723,0.3495,2.7807,-4.8414,0.3495,2.7807,-4.8414,0.7232,3.2975,-5.5167,0.3805,2.5073,-6.0601,1.0660,3.2075,-5.6573,0.4984,2.7805,-5.3975,-0.3805,2.0481,-5.8385,0.3805,1.4687,-6.1420,-0.3805,1.4686,-6.1420,0.3805,0.3508,-6.0983,0.3495,2.7807,-4.8414,0.3805,0.3024,-8.0604,-0.4472,2.7798,-4.8895,-0.4472,2.7798,-4.8895,-0.7382,3.2959,-5.6048,-0.3805,2.5073,-6.0601,-1.0615,3.2052,-5.7856,-0.5283,2.7794,-5.4594,-0.3805,0.3507,-6.0981,-0.4472,2.7798,-4.8895,-0.3799,0.3024,-8.0609
5.90,-0.0395,2.7741,-4.8337,-0.0082,2.7246,-5.4996,-0.0530,2.4602,-4.5393,0.2818,3.2304,-5.2063,-0.0141,2.3596,-5.3673,-0.0036,2.4502,-5.5924,0.3807,2.0489,-5.8399,0.0000,2.3973,-7.8533,0.0000,2.3690,-7.1834,0.0000,2.3973,-7.8533,0.0000,2.4303,-6.4523,-0.0601,0.6349,-4.3529,-0.0652,0.8460,-4.2494,-0.0640,1.0924,-4.2793,-0.0623,1.3877,-4.3206,-0.0579,2.0445,-4.4272,-0.0609,1.6701,-4.3558,0.0000,2.0223,-8.6705,-0.3805,2.2214,-8.1352,0.3805,2.2214,-8.1352,0.3805,1.3461,-7.9700,-0.3802,1.3461,-7.9702,0.0000,2.5721,-5.8397,-0.3253,3.2298,-5.2348,0.0000,2.2882,-8.5882,0.0000,1.4701,-8.6601,0.0000,1.2088,-8.6423,0.0000,1.7191,-8.6727,0.3605,2.7840,-4.8449,0.3605,2.7840,-4.8449,0.6880,3.2976,-5.5741,0.3805,2.5091,-6.0591,1.0069,3.2079,-5.7630,0.5021,2.7804,-5.4030,-0.3805,2.0488,-5.8399,0.3805,1.4687,-6.1421,-0.3805,1.4686,-6.1421,0.3805,0.3508,-6.0983,0.3605,2.7840,-4.8449,0.3805,0.3024,-8.0604,-0.4367,2.7833,-4.8824,-0.4367,2.7833,-4.8824,-0.6954,3.2963,-5.6390,-0.3805,2.5091,-6.0591,-0.9950,3.2061,-5.8570,-0.5254,2.7795,-5.4512,-0.3805,0.3508,-6.0982,-0.4367,2.7833,-4.8824,-0.3799,0.3024,-8.0609
6.24,-0.0390,2.7743,-4.8336,-0.0081,2.7245,-5.4995,-0.0523,2.4605,-4.5392,0.2821,3.2304,-5.2066,-0.0139,2.3597,-5.3671,-0.0035,2.4502,-5.5922,0.3807,2.0489,-5.8399,0.0000,2.3973,-7.8533,0.0000,2.3693,-7.1834,0.0000,2.3973,-7.8533,0.0000,2.4305,-6.4523,-0.0593,0.6353,-4.3539,-0.0643,0.8462,-4.2499,-0.0631,1.0926,-4.2794,-0.0615,1.3881,-4.3201,-0.0572,2.0448,-4.4269,-0.0601,1.6704,-4.3552,0.0000,2.0223,-8.6705,-0.3805,2.2214,-8.1352,0.3805,2.2214,-8.1352,0.3805,1.3461,-7.9700,-0.3802,1.3461,-7.9702,0.0000,2.5721,-5.8396,-0.3250,3.2299,-5.2347,0.0000,2.2882,-8.5882,0.0000,1.4701,-8.6599,0.0000,1.2088,-8.6416,0.0000,1.7191,-8.6727,0.3611,2.7842,-4.8451,0.3611,2.7842,-4.8451,0.6862,3.2976,-5.5767,0.3805,2.5092,-6.0591,1.0036,3.2079,-5.7680,0.5023,2.7804,-5.4032,-0.3805,2.0489,-5.8400,0.3805,1.4687,-6.1421,-0.3805,1.4686,-6.1421,0.3805,0.3508,-6.0983,0.3611,2.7842,-4.8451,0.3805,0.3024,-8.0604,-0.4362,2.7834,-4.8820,-0.4362,2.7834,-4.8820,-0.6933,3.2963,-5.6406,-0.3805,2.5092,-6.0591,-0.9915,3.2061,-5.8604,-0.5253,2.7795,-5.4508,-0.3805,0.3508,-6.0982,-0.4362,2.7834,-4.8820,-0.3799,0.3024,-8.0609
6.34,-0.0049,2.7853,-4.8289,-0.0010,2.7230,-5.4945,-0.0066,2.4771,-4.5283,0.3012,3.2338,-5.2231,-0.0018,2.3606,-5.3551,-0.0005,2.4469,-5.5821,0.3807,2.0514,-5.8449,0.0000,2.3973,-7.8533,0.0000,2.3868,-7.1829,0.0000,2.3973,-7.8533,0.0000,2.4474,-6.4517,-0.0068,0.6743,-4.4420,-0.0076,0.8651,-4.3045,-0.0078,1.1130,-4.2929,-0.0078,1.4113,-4.2893,-0.0072,2.0638,-4.4077,-0.0077,1.6949,-4.3115,0.0000,2.0236,-8.6747,-0.3805,2.2214,-8.1352,0.3805,2.2214,-8.1352,0.3805,1.3461,-7.9700,-0.3802,1.3461,-7.9702,0.0000,2.5720,-5.8354,-0.3065,3.2337,-5.2267,0.0000,2.2882,-8.5882,0.0000,1.4714,-8.6827,0.0000,1.2097,-8.6731,0.0000,1.7207,-8.6876,0.3943,2.7943,-4.8568,0.3943,2.7943,-4.8568,0.6486,3.2929,-5.6482,0.3805,2.5152,-6.0565,0.9078,3.1975,-5.9111,0.5129,2.7798,-5.4200,-0.3802,2.0515,-5.8447,0.3805,1.4688,-6.1424,-0.3798,1.4687,-6.1420,0.3810,0.3509,-6.0987,0.3943,2.7943,-4.8568,0.3805,0.3024,-8.0604,-0.4038,2.7942,-4.8614,-0.4038,2.7942,-4.8614,-0.6489,3.2927,-5.6557,-0.3805,2.5152,-6.0565,-0.9051,3.1972,-5.9216,-0.5158,2.7797,-5.4260,-0.3800,0.3508,-6.0983,-0.4038,2.7942,-4.8614,-0.3799,0.3024,-8.0609
6.44,-0.0014,2.7865,-4.8286,-0.0003,2.7228,-5.4940,-0.0018,2.4789,-4.5273,0.3031,3.2341,-5.2250,-0.0005,2.3607,-5.3538,-0.0001,2.4465,-5.5811,0.3807,2.0516,-5.8456,0.0000,2.3973,-7.8533,0.0000,2.3887,-7.1828,0.0000,2.3973,-7.8533,0.0000,2.4493,-6.4517,-0.0019,0.6804,-4.4537,-0.0021,0.8683,-4.3122,-0.0022,1.1159,-4.2954,-0.0022,1.4140,-4.2858,-0.0020,2.0658,-4.4058,-0.0022,1.6978,-4.3063,0.0000,2.0242,-8.6765,-0.3805,2.2214,-8.1352,0.3805,2.2214,-8.1352,0.3805,1.3461,-7.9700,-0.3802,1.3461,-7.9702,0.0000,2.5720,-5.8350,-0.3046,3.2341,-5.2259,0.0000,2.2882,-8.5882,0.0000,1.4721,-8.6934,0.0000,1.2102,-8.6910,0.0000,1.7214,-8.6933,0.3978,2.7954,-4.8581,0.3978,2.7954,-4.8581,0.6487,3.2923,-5.6515,0.3805,2.5159,-6.0563,0.9068,3.1964,-5.9153,0.5139,2.7797,-5.4218,-0.3803,2.0517,-5.8454,0.3805,1.4688,-6.1426,-0.3801,1.4688,-6.1423,0.3810,0.3509,-6.0989,0.3978,2.7954,-4.8581,0.3805,0.3024,-8.0604,-0.4004,2.7953,-4.8594,-0.4004,2.7953,-4.8594,-0.6488,3.2922,-5.6537,-0.3805,2.5159,-6.0563,-0.9061,3.1963,-5.9183,-0.5147,2.7797,-5.4234,-0.3803,0.3509,-6.0988,-0.4004,2.7953,-4.8594,-0.3799,0.3024,-8.0609
6.55,-0.0005,2.7871,-4.8285,-0.0001,2.7227,-5.4939,-0.0007,2.4799,-4.5269,0.3037,3.2343,-5.2257,-0.0002,2.3608,-5.3533,-0.0001,2.4464,-5.5806,0.3807,2.0517,-5.8458,0.0000,2.3973,-7.8533,0.0000,2.3894,-7.1828,0.0000,2.3973,-7.8533,0.0000,2.4500,-6.4517,-0.0009,0.6836,-4.4597,-0.0009,0.8701,-4.3163,-0.0009,1.1175,-4.2969,-0.0009,1.4154,-4.2846,-0.0008,2.0669,-4.4049,-0.0009,1.6993,-4.3041,0.0000,2.0245,-8.6776,-0.3805,2.2213,-8.1352,0.3805,2.2213,-8.1352,0.3805,1.3461,-7.9699,-0.3803,1.3461,-7.9700,0.0000,2.5719,-5.8348,-0.3040,3.2344,-5.2260,0.0000,2.2881,-8.5882,0.0000,1.4726,-8.6987,0.0000,1.2107,-8.6996,0.0000,1.7219,-8.6963,0.3986,2.7959,-4.8585,0.3986,2.7959,-4.8585,0.6493,3.2919,-5.6523,0.3805,2.5161,-6.0562,0.9076,3.1957,-5.9158,0.5142,2.7796,-5.4222,-0.3806,2.0517,-5.8459,0.3805,1.4688,-6.1426,-0.3807,1.4688,-6.1429,0.3803,0.3509,-6.0990,0.3986,2.7959,-4.8585,0.3805,0.3024,-8.0605,-0.3995,2.7960,-4.8589,-0.3995,2.7960,-4.8589,-0.6492,3.2921,-5.6530,-0.3805,2.5161,-6.0562,-0.9073,3.1959,-5.9168,-0.5145,2.7797,-5.4228,-0.3805,0.3509,-6.0990,-0.3995,2.7960,-4.8589,-0.3800,0.3024,-8.0608
6.65,-0.0211,2.7968,-4.8310,-0.0042,2.7234,-5.4952,-0.0301,2.4936,-4.5254,0.2946,3.2376,-5.2263,-0.0092,2.3635,-5.3499,-0.0030,2.4459,-5.5782,0.3807,2.0507,-5.8433,0.0000,2.3954,-7.8533,0.0000,2.3866,-7.1828,0.0000,2.3954,-7.8533,0.0000,2.4472,-6.4517,-0.0368,0.7134,-4.5090,-0.0402,0.8878,-4.3512,-0.0404,1.1331,-4.3139,-0.0400,1.4301,-4.2866,-0.0349,2.0824,-4.3980,-0.0387,1.7144,-4.2987,0.0000,2.0267,-8.6886,-0.3805,2.2195,-8.1352,0.3805,2.2195,-8.1352,0.3805,1.3454,-7.9641,-0.3809,1.3455,-7.9634,0.0000,2.5701,-5.8350,-0.3129,3.2397,-5.2421,0.0000,2.2863,-8.5882,0.0000,1.4752,-8.7073,0.0000,1.2133,-8.7013,0.0000,1.7244,-8.7128,0.3786,2.8038,-4.8509,0.3786,2.8038,-4.8509,0.6706,3.2887,-5.6273,0.3805,2.5139,-6.0563,0.9569,3.1890,-5.8586,0.5084,2.7796,-5.4113,-0.3804,2.0505,-5.8438,0.3805,1.4687,-6.1420,-0.3803,1.4686,-6.1427,0.3812,0.3508,-6.0983,0.3786,2.8038,-4.8509,0.3805,0.3022,-8.0609,-0.4193,2.8066,-4.8716,-0.4193,2.8066,-4.8716,-0.6672,3.2934,-5.6620,-0.3805,2.5139,-6.0563,-0.9437,3.1958,-5.9058,-0.5199,2.7831,-5.4380,-0.3805,0.3508,-6.0986,-0.4193,2.8066,-4.8716,-0.3813,0.3023,-8.0595
6.75,-0.0604,2.8149,-4.8374,-0.0120,2.7248,-5.4981,-0.0861,2.5196,-4.5252,0.2768,3.2440,-5.2279,-0.0263,2.3686,-5.3442,-0.0086,2.4453,-5.5740,0.3807,2.0487,-5.8390,0.0000,2.3920,-7.8533,0.0000,2.3811,-7.1829,0.0000,2.3920,-7.8533,0.0000,2.4418,-6.4517,-0.0942,0.7802,-4.6041,-0.1066,0.9280,-4.4215,-0.1100,1.1656,-4.3500,-0.1118,1.4585,-4.2939,-0.0996,2.1117,-4.3880,-0.1097,1.7430,-4.2918,0.0000,2.0333,-8.7116,-0.3805,2.2160,-8.1352,0.3805,2.2160,-8.1352,0.3805,1.3441,-7.9532,-0.3811,1.3444,-7.9520,0.0000,2.5666,-5.8355,-0.3292,3.2488,-5.2730,0.0000,2.2828,-8.5882,0.0000,1.4839,-8.7257,0.0000,1.2228,-8.7054,0.0000,1.7323,-8.7477,0.3398,2.8194,-4.8382,0.3398,2.8194,-4.8382,0.7080,3.2845,-5.5702,0.3805,2.5097,-6.0566,1.0407,3.1806,-5.7250,0.4963,2.7803,-5.3909,-0.3804,2.0484,-5.8396,0.3805,1.4687,-6.1415,-0.3804,1.4685,-6.1423,0.3817,0.3508,-6.0973,0.3398,2.8194,-4.8382,0.3805,0.3020,-8.0612,-0.4561,2.8258,-4.8975,-0.4561,2.8258,-4.8975,-0.7043,3.2959,-5.6754,-0.3805,2.5097,-6.0566,-1.0154,3.1977,-5.8728,-0.5295,2.7886,-5.4673,-0.3805,0.3506,-6.0980,-0.4561,2.8258,-4.8975,-0.3819,0.3022,-8.0590
6.85,-0.1132,2.8387,-4.8495,-0.0226,2.7266,-5.5023,-0.1611,2.5539,-4.5302,0.2516,3.2531,-5.2310,-0.0493,2.3758,-5.3382,-0.0162,2.4448,-5.5688,0.3807,2.0460,-5.8334,0.0000,2.3874,-7.8533,0.0000,2.3735,-7.1829,0.0000,2.3874,-7.8533,0.0000,2.4343,-6.4518,-0.1523,0.8819,-4.7163,-0.1801,0.9920,-4.5103,-0.1934,1.2134,-4.3990,-0.2032,1.4973,-4.3083,-0.1862,2.1507,-4.3812,-0.2030,1.7812,-4.2889,0.0000,2.0440,-8.7385,-0.3805,2.2115,-8.1352,0.3805,2.2115,-8.1352,0.3805,1.3427,-7.9391,-0.3811,1.3430,-7.9377,0.0000,2.5621,-5.8361,-0.3502,3.2593,-5.3156,0.0000,2.2783,-8.5882,0.0000,1.4993,-8.7466,0.0000,1.2400,-8.7097,0.0000,1.7450,-8.7889,0.2863,2.8412,-4.8244,0.2863,2.8412,-4.8244,0.7379,3.2831,-5.4904,0.3805,2.5042,-6.0570,1.1021,3.1794,-5.5355,0.4780,2.7833,-5.3642,-0.3805,2.0462,-5.8330,0.3805,1.4688,-6.1412,-0.3805,1.4699,-6.1426,0.3818,0.3510,-6.0963,0.2863,2.8412,-4.8244,0.3805,0.3022,-8.0613,-0.5040,2.8494,-4.9356,-0.5040,2.8494,-4.9356,-0.7455,3.2985,-5.6990,-0.3805,2.5042,-6.0570,-1.0867,3.2026,-5.8397,-0.5406,2.7939,-5.5074,-0.3805,0.3521,-6.0966,-0.5040,2.8494,-4.9356,-0.3819,0.3024,-8.0588
6.95,-0.1664,2.8617,-4.8659,-0.0334,2.7284,-5.5074,-0.2365,2.5876,-4.5415,0.2246,3.2627,-5.2356,-0.0725,2.3831,-5.3342,-0.0239,2.4445,-5.5641,0.3807,2.0432,-5.8275,0.0000,2.3828,-7.8533,0.0000,2.3650,-7.1830,0.0000,2.3828,-7.8533,0.0000,2.4259,-6.4519,-0.1951,0.9871,-4.8020,-0.2402,1.0617,-4.5836,-0.2681,1.2639,-4.4423,-0.2904,1.5370,-4.3248,-0.2732,2.1894,-4.3816,-0.2950,1.8197,-4.2918,0.0000,2.0548,-8.7602,-0.3805,2.2068,-8.1352,0.3805,2.2068,-8.1352,0.3805,1.3414,-7.9246,-0.3810,1.3417,-7.9232,0.0000,2.5575,-5.8370,-0.3703,3.2676,-5.3599,0.0000,2.2736,-8.5882,0.0000,1.5160,-8.7632,0.0000,1.2588,-8.7140,0.0000,1.7581,-8.8229,0.2306,2.8642,-4.8146,0.2306,2.8642,-4.8146,0.7459,3.2866,-5.4156,0.3805,2.4982,-6.0575,1.1099,3.1905,-5.3544,0.4572,2.7884,-5.3384,-0.3805,2.0599,-5.7970,0.3805,1.4691,-6.1411,-0.3805,1.5214,-6.1685,0.3816,0.3513,-6.0957,0.2306,2.8642,-4.8146,0.3805,0.3027,-8.0612,-0.5506,2.8706,-4.9779,-0.5506,2.8706,-4.9779,-0.7754,3.2991,-5.7336,-0.3805,2.4982,-6.0575,-1.1330,3.2077,-5.8296,-0.5497,2.7966,-5.5489,-0.3805,0.4098,-6.0426,-0.5506,2.8706,-4.9779,-0.3816,0.3029,-8.0586
7.05,-0.2095,2.8796,-4.8828,-0.0423,2.7297,-5.5124,-0.2976,2.6140,-4.5556,0.2016,3.2707,-5.2409,-0.0913,2.3890,-5.3328,-0.0302,2.4445,-5.5612,0.3808,2.0406,-5.8220,0.0000,2.3786,-7.8533,0.0000,2.3562,-7.1832,0.0000,2.3786,-7.8533,0.0000,2.4173,-6.4521,-0.2280,1.0541,-4.8361,-0.2866,1.1105,-4.6154,-0.3268,1.3016,-4.4623,-0.3600,1.5689,-4.3342,-0.3435,2.2201,-4.3879,-0.3690,1.8508,-4.2968,0.0000,2.0595,-8.7709,-0.3805,2.2027,-8.1352,0.3805,2.2027,-8.1352,0.3805,1.3404,-7.9118,-0.3808,1.3408,-7.9105,0.0000,2.5533,-5.8382,-0.3856,3.2727,-5.3973,0.0000,2.2695,-8.5882,0.0000,1.5245,-8.7714,0.0000,1.2677,-8.7204,0.0000,1.7643,-8.8400,0.1841,2.8832,-4.8101,0.1841,2.8832,-4.8101,0.7362,3.2911,-5.3772,0.3805,2.4924,-6.0582,1.0847,3.2058,-5.2481,0.4386,2.7938,-5.3187,-0.3805,2.0728,-5.7687,0.3805,1.4696,-6.1412,-0.3805,1.5844,-6.2039,0.3813,0.3518,-6.0956,0.1841,2.8832,-4.8101,0.3805,0.3035,-8.0608,-0.5871,2.8858,-5.0156,-0.5871,2.8858,-5.0156,-0.7814,3.2962,-5.7815,-0.3805,2.4924,-6.0582,-1.1475,3.2121,-5.8475,-0.5554,2.7971,-5.5835,-0.3805,0.5007,-5.9260,-0.5871,2.8858,-5.0156,-0.3811,0.3036,-8.0581
7.16,-0.2304,2.8874,-4.8927,-0.0466,2.7302,-5.5160,-0.3270,2.6255,-4.5650,0.1901,3.2745,-5.2444,-0.1003,2.3917,-5.3338,-0.0333,2.4445,-5.5612,0.3808,2.0388,-5.8181,0.0000,2.3760,-7.8533,0.0000,2.3487,-7.1833,0.0000,2.3760,-7.8533,0.0000,2.4099,-6.4523,-0.2536,1.0525,-4.8134,-0.3176,1.1165,-4.5963,-0.3607,1.3125,-4.4503,-0.3962,1.5830,-4.3300,-0.3773,2.2334,-4.3941,-0.4056,1.8657,-4.2981,0.0000,2.0464,-8.7581,-0.3805,2.2001,-8.1352,0.3805,2.2001,-8.1352,0.3805,1.3399,-7.9040,-0.3806,1.3402,-7.9029,0.0000,2.5508,-5.8394,-0.3929,3.2744,-5.4163,0.0000,2.2669,-8.5882,0.0000,1.5061,-8.7474,0.0000,1.2462,-8.7156,0.0000,1.7476,-8.8096,0.1612,2.8919,-4.8098,0.1612,2.8919,-4.8098,0.7187,3.2898,-5.4027,0.3805,2.4882,-6.0590,1.0672,3.2090,-5.2706,0.4290,2.7967,-5.3105,-0.3805,2.0699,-5.7675,0.3805,1.4702,-6.1415,-0.3805,1.5969,-6.2194,0.3809,0.3523,-6.0964,0.1612,2.8919,-4.8098,0.3805,0.3040,-8.0604,-0.6043,2.8919,-5.0355,-0.6043,2.8919,-5.0355,-0.7511,3.2897,-5.8360,-0.3805,2.4882,-6.0590,-1.1156,3.2089,-5.9138,-0.5577,2.7966,-5.6013,-0.3805,0.5551,-5.8114,-0.6043,2.8919,-5.0355,-0.3807,0.3042,-8.0583
7.26,-0.2323,2.8814,-4.8933,-0.0470,2.7298,-5.5175,-0.3289,2.6165,-4.5679,0.1880,3.2723,-5.2410,-0.1003,2.3896,-5.3382,-0.0329,2.4445,-5.5650,0.3808,2.0380,-5.8164,0.0000,2.3756,-7.8533,0.0000,2.3429,-7.1836,0.0000,2.3756,-7.8533,0.0000,2.4043,-6.4525,-0.2703,1.0001,-4.7661,-0.3326,1.0860,-4.5562,-0.3707,1.2948,-4.4277,-0.4014,1.5727,-4.3240,-0.3787,2.2230,-4.4004,-0.4083,1.8563,-4.3008,0.0000,2.0206,-8.7186,-0.3805,2.1997,-8.1352,0.3805,2.1997,-8.1352,0.3805,1.3397,-7.9033,-0.3805,1.3400,-7.9020,0.0000,2.5504,-5.8409,-0.3946,3.2724,-5.4139,0.0000,2.2665,-8.5882,0.0000,1.4718,-8.6784,0.0000,1.2100,-8.6865,0.0000,1.7174,-8.7216,0.1592,2.8861,-4.8096,0.1592,2.8861,-4.8096,0.6926,3.2834,-5.4645,0.3805,2.4859,-6.0599,1.0570,3.1943,-5.3960,0.4281,2.7956,-5.3105,-0.3805,2.0655,-5.7715,0.3805,1.4703,-6.1415,-0.3805,1.5920,-6.2229,0.3806,0.3524,-6.0967,0.1592,2.8861,-4.8096,0.3805,0.3040,-8.0612,-0.6060,2.8862,-5.0367,-0.6060,2.8862,-5.0367,-0.6956,3.2836,-5.8766,-0.3805,2.4859,-6.0599,-1.0384,3.1946,-6.0180,-0.5581,2.7958,-5.6033,-0.3805,0.5681,-5.7719,-0.6060,2.8862,-5.0367,-0.3805,0.3043,-8.0596
7.38,-0.2319,2.8738,-4.8916,-0.0470,2.7294,-5.5176,-0.3275,2.6053,-4.5690,0.1869,3.2695,-5.2355,-0.0992,2.3872,-5.3419,-0.0322,2.4447,-5.5682,0.3808,2.0378,-5.8170,0.0000,2.3764,-7.8533,0.0000,2.3412,-7.1837,0.0000,2.3764,-7.8533,0.0000,2.4027,-6.4526,-0.2786,0.9623,-4.7389,-0.3390,1.0616,-4.5343,-0.3735,1.2776,-4.4172,-0.4009,1.5595,-4.3237,-0.3762,2.2099,-4.4056,-0.4061,1.8434,-4.3053,0.0000,2.0121,-8.6994,-0.3805,2.2004,-8.1352,0.3805,2.2004,-8.1352,0.3805,1.3398,-7.9060,-0.3805,1.3400,-7.9049,0.0000,2.5511,-5.8416,-0.3958,3.2700,-5.4078,0.0000,2.2673,-8.5882,0.0000,1.4625,-8.6461,0.0000,1.2019,-8.6717,0.0000,1.7095,-8.6803,0.1596,2.8787,-4.8083,0.1596,2.8787,-4.8083,0.6765,3.2812,-5.4904,0.3805,2.4858,-6.0604,1.0449,3.1851,-5.4692,0.4282,2.7942,-5.3104,-0.3805,2.0670,-5.7696,0.3805,1.4697,-6.1414,-0.3805,1.5944,-6.2220,0.3805,0.3519,-6.0961,0.1596,2.8787,-4.8083,0.3805,0.3037,-8.0615,-0.6058,2.8793,-5.0346,-0.6058,2.8793,-5.0346,-0.6681,3.2823,-5.8880,-0.3805,2.4858,-6.0604,-0.9889,3.1867,-6.0706,-0.5583,2.7950,-5.6021,-0.3805,0.5622,-5.7906,-0.6058,2.8793,-5.0346,-0.3805,0.3040,-8.0602
