time,centroidA_x,centroidA_y,centroidA_z,centroidB_x,centroidB_y,centroidB_z,distance,rel_velocity,angle_deg,bounds_intersect,boundsA_min_x,boundsA_min_y,boundsA_min_z,boundsA_max_x,boundsA_max_y,boundsA_max_z,boundsB_min_x,boundsB_min_y,boundsB_min_z,boundsB_max_x,boundsB_max_y,boundsB_max_z,boundsB_min_world_x,boundsB_min_world_y,boundsB_min_world_z,boundsB_max_world_x,boundsB_max_world_y,boundsB_max_world_z
0.59,-0.0168,1.6449,-5.7628,5.8300,1.6245,0.1341,8.3042,1.0727,136.41,True,-1.4193,-1.7182,-1.7352,1.4514,1.6161,3.3246,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3738,0.0653,-1.3486,7.2861,3.1837,1.6169
0.59,-0.0168,1.6449,-5.7628,-5.3485,1.5325,0.1488,7.9616,0.9320,121.19,True,-1.4193,-1.7182,-1.7352,1.4514,1.6161,3.3246,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8504,0.0339,-1.3507,-3.8466,3.0311,1.6483
0.69,0.0132,1.5870,-5.6673,5.8230,1.6423,0.1315,8.2086,1.2943,131.93,True,-1.2977,-1.7127,-1.8350,1.3062,1.5693,3.2681,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3746,0.0730,-1.3482,7.2713,3.2116,1.6112
0.69,0.0132,1.5870,-5.6673,-5.3482,1.5339,0.1488,7.9104,1.1639,117.51,True,-1.2977,-1.7127,-1.8350,1.3062,1.5693,3.2681,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8504,0.0355,-1.3506,-3.8459,3.0323,1.6481
0.79,0.0170,1.5737,-5.5456,5.8160,1.6601,0.1289,8.1139,1.2852,104.26,True,-1.2534,-1.7107,-1.8713,1.2554,1.5562,3.2516,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3753,0.0808,-1.3477,7.2566,3.2394,1.6055
0.79,0.0170,1.5737,-5.5456,-5.3479,1.5354,0.1487,7.8236,1.2258,97.22,True,-1.2534,-1.7107,-1.8713,1.2554,1.5562,3.2516,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8505,0.0372,-1.3505,-3.8453,3.0335,1.6480
0.89,0.0101,1.5760,-5.4253,5.8090,1.6779,0.1262,8.0285,1.2392,95.63,True,-1.2379,-1.7176,-1.8398,1.2477,1.5639,3.2421,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3761,0.0887,-1.3473,7.2418,3.2672,1.5998
0.89,0.0101,1.5760,-5.4253,-5.3476,1.5368,0.1487,7.7315,1.2056,91.04,True,-1.2379,-1.7176,-1.8398,1.2477,1.5639,3.2421,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8505,0.0389,-1.3505,-3.8447,3.0347,1.6479
0.99,0.0012,1.5778,-5.3130,5.8020,1.6958,0.1236,7.9510,1.1614,95.31,True,-1.2265,-1.7263,-1.7799,1.2432,1.5767,3.2230,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3769,0.0967,-1.3468,7.2270,3.2948,1.5940
0.99,0.0012,1.5778,-5.3130,-5.3473,1.5382,0.1487,7.6445,1.1279,91.43,True,-1.2265,-1.7263,-1.7799,1.2432,1.5767,3.2230,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8506,0.0406,-1.3504,-3.8441,3.0358,1.6477
1.10,-0.0082,1.5793,-5.2051,5.7950,1.7136,0.1210,7.8780,1.1170,95.28,True,-1.2234,-1.7079,-1.7061,1.2464,1.5904,3.2005,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3777,0.1048,-1.3464,7.2122,3.3224,1.5883
1.10,-0.0082,1.5793,-5.2051,-5.3471,1.5396,0.1486,7.5609,1.0830,91.68,True,-1.2234,-1.7079,-1.7061,1.2464,1.5904,3.2005,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8507,0.0422,-1.3504,-3.8434,3.0370,1.6476
1.20,-0.0157,1.5791,-5.0975,5.7880,1.7314,0.1183,7.8045,1.1173,96.46,True,-1.2265,-1.7072,-1.7121,1.2583,1.6005,3.1804,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3785,0.1130,-1.3459,7.1974,3.3498,1.5826
1.20,-0.0157,1.5791,-5.0975,-5.3468,1.5411,0.1486,7.4795,1.0796,92.32,True,-1.2265,-1.7072,-1.7121,1.2583,1.6005,3.1804,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8507,0.0439,-1.3503,-3.8428,3.0382,1.6475
1.30,-0.0200,1.5772,-4.9892,5.7809,1.7492,0.1157,7.7292,1.1274,97.95,True,-1.2338,-1.7084,-1.8021,1.2733,1.6033,3.1699,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3793,0.1213,-1.3455,7.1826,3.3772,1.5769
1.30,-0.0200,1.5772,-4.9892,-5.3465,1.5425,0.1485,7.4006,1.0852,92.92,True,-1.2338,-1.7084,-1.8021,1.2733,1.6033,3.1699,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8508,0.0456,-1.3503,-3.8422,3.0394,1.6473
1.40,-0.0225,1.5727,-4.8684,5.7725,1.7706,0.1125,7.6440,1.2675,99.39,True,-1.2488,-1.7130,-1.8475,1.2913,1.5995,3.1777,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3802,0.1313,-1.3449,7.1649,3.4099,1.5700
1.40,-0.0225,1.5727,-4.8684,-5.3462,1.5442,0.1485,7.3152,1.2101,93.77,True,-1.2488,-1.7130,-1.8475,1.2913,1.5995,3.1777,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8508,0.0476,-1.3502,-3.8415,3.0408,1.6472
1.50,-0.0242,1.5681,-4.7424,5.7655,1.7884,0.1099,7.5574,1.3072,99.53,True,-1.2663,-1.7142,-1.8714,1.3040,1.5878,3.1977,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3810,0.1398,-1.3445,7.1500,3.4370,1.5642
1.50,-0.0242,1.5681,-4.7424,-5.3459,1.5456,0.1485,7.2278,1.2623,93.70,True,-1.2663,-1.7142,-1.8714,1.3040,1.5878,3.1977,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8509,0.0492,-1.3501,-3.8409,3.0420,1.6471
1.60,-0.0238,1.5740,-4.6141,5.7585,1.8062,0.1072,7.4686,1.3164,95.45,True,-1.2751,-1.7079,-1.8523,1.3013,1.5787,3.2237,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3819,0.1484,-1.3440,7.1352,3.4641,1.5585
1.60,-0.0238,1.5740,-4.6141,-5.3456,1.5470,0.1484,7.1417,1.2837,88.84,True,-1.2751,-1.7079,-1.8523,1.3013,1.5787,3.2237,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8509,0.0509,-1.3501,-3.8403,3.0432,1.6469
1.71,-0.0229,1.5741,-4.4837,5.7515,1.8241,0.1046,7.3796,1.3444,97.93,True,-1.2701,-1.7092,-1.7868,1.2832,1.5641,3.2423,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3827,0.1570,-1.3436,7.1204,3.4911,1.5528
1.71,-0.0229,1.5741,-4.4837,-5.3453,1.5485,0.1484,7.0559,1.3045,91.33,True,-1.2701,-1.7092,-1.7868,1.2832,1.5641,3.2423,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8510,0.0526,-1.3500,-3.8397,3.0444,1.6468
1.81,-0.0191,1.5777,-4.3527,5.7445,1.8419,0.1020,7.2893,1.3481,97.01,True,-1.2593,-1.7106,-1.8694,1.2612,1.5583,3.2533,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3835,0.1658,-1.3431,7.1056,3.5180,1.5470
1.81,-0.0191,1.5777,-4.3527,-5.3450,1.5499,0.1483,6.9732,1.3107,89.64,True,-1.2593,-1.7106,-1.8694,1.2612,1.5583,3.2533,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8510,0.0542,-1.3500,-3.8390,3.0456,1.6467
1.91,-0.0130,1.5800,-4.2322,5.7375,1.8597,0.0993,7.2048,1.2480,97.85,True,-1.2512,-1.7098,-1.8559,1.2451,1.5619,3.2495,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3844,0.1746,-1.3427,7.0907,3.5448,1.5413
1.91,-0.0130,1.5800,-4.2322,-5.3447,1.5513,0.1483,6.9005,1.2068,89.81,True,-1.2512,-1.7098,-1.8559,1.2451,1.5619,3.2495,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8510,0.0559,-1.3499,-3.8384,3.0468,1.6465
2.01,-0.0056,1.5810,-4.1192,5.7305,1.8775,0.0967,7.1250,1.1779,98.73,True,-1.2446,-1.7217,-1.8009,1.2312,1.5718,3.2335,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3852,0.1835,-1.3422,7.0759,3.5715,1.5356
2.01,-0.0056,1.5810,-4.1192,-5.3445,1.5527,0.1483,6.8348,1.1331,90.27,True,-1.2446,-1.7217,-1.8009,1.2312,1.5718,3.2335,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8511,0.0575,-1.3499,-3.8378,3.0480,1.6464
2.12,0.0010,1.5814,-4.0086,5.7235,1.8953,0.0940,7.0483,1.1531,98.87,True,-1.2447,-1.7208,-1.7238,1.2223,1.5849,3.2111,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3860,0.1925,-1.3417,7.0610,3.5982,1.5298
2.12,0.0010,1.5814,-4.0086,-5.3442,1.5542,0.1482,6.7713,1.1076,90.58,True,-1.2447,-1.7208,-1.7238,1.2223,1.5849,3.2111,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8511,0.0592,-1.3498,-3.8372,3.0491,1.6463
2.22,0.0086,1.5804,-3.9008,5.7165,1.9132,0.0914,6.9734,1.1306,99.82,True,-1.2525,-1.7101,-1.7088,1.2216,1.5964,3.1880,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3869,0.2016,-1.3413,7.0462,3.6247,1.5241
2.22,0.0086,1.5804,-3.9008,-5.3439,1.5556,0.1482,6.7115,1.0819,91.22,True,-1.2525,-1.7101,-1.7088,1.2216,1.5964,3.1880,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8512,0.0609,-1.3498,-3.8366,3.0503,1.6462
2.32,0.0170,1.5782,-3.7934,5.7095,1.9310,0.0888,6.8993,1.1291,100.56,True,-1.2654,-1.7113,-1.7866,1.2283,1.6034,3.1714,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3877,0.2108,-1.3408,7.0313,3.6512,1.5184
2.32,0.0170,1.5782,-3.7934,-5.3436,1.5570,0.1482,6.6537,1.0781,91.76,True,-1.2654,-1.7113,-1.7866,1.2283,1.6034,3.1714,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8512,0.0625,-1.3497,-3.8360,3.0515,1.6460
2.42,0.0346,1.5732,-3.6795,5.7025,1.9488,0.0861,6.8152,1.2120,103.31,True,-1.2833,-1.7121,-1.8064,1.2507,1.5999,3.1672,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3886,0.2200,-1.3404,7.0165,3.6776,1.5126
2.42,0.0346,1.5732,-3.6795,-5.3433,1.5584,0.1481,6.6010,1.1535,92.20,True,-1.2833,-1.7121,-1.8064,1.2507,1.5999,3.1672,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8512,0.0642,-1.3497,-3.8354,3.0527,1.6459
2.52,0.0598,1.5663,-3.5535,5.6941,1.9702,0.0830,6.7181,1.3642,104.72,True,-1.2899,-1.7162,-1.8499,1.2753,1.5897,3.1904,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3896,0.2313,-1.3398,6.9987,3.7091,1.5058
2.52,0.0598,1.5663,-3.5535,-5.3430,1.5602,0.1481,6.5492,1.2875,92.29,True,-1.2899,-1.7162,-1.8499,1.2753,1.5897,3.1904,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8513,0.0661,-1.3496,-3.8347,3.0542,1.6458
2.62,0.0863,1.5679,-3.4272,5.6871,1.9880,0.0803,6.6218,1.3423,101.32,True,-1.2824,-1.7120,-1.8661,1.2917,1.5806,3.2203,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3904,0.2407,-1.3394,6.9838,3.7353,1.5000
2.62,0.0863,1.5679,-3.4272,-5.3427,1.5616,0.1480,6.5005,1.2906,88.45,True,-1.2824,-1.7120,-1.8661,1.2917,1.5806,3.2203,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8513,0.0678,-1.3496,-3.8341,3.0554,1.6456
2.73,0.1148,1.5726,-3.2997,5.6801,2.0058,0.0777,6.5243,1.3555,100.31,True,-1.2596,-1.7108,-1.8006,1.2980,1.5706,3.2474,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3913,0.2502,-1.3389,6.9690,3.7614,1.4943
2.73,0.1148,1.5726,-3.2997,-5.3424,1.5630,0.1480,6.4551,1.3069,86.99,True,-1.2596,-1.7108,-1.8006,1.2980,1.5706,3.2474,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8513,0.0695,-1.3495,-3.8336,3.0566,1.6455
2.83,0.1437,1.5716,-3.1753,5.6731,2.0236,0.0751,6.4299,1.3335,102.84,True,-1.2262,-1.7151,-1.8411,1.2939,1.5587,3.2632,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3921,0.2598,-1.3385,6.9541,3.7874,1.4886
2.83,0.1437,1.5716,-3.1753,-5.3422,1.5644,0.1480,6.4140,1.2770,89.38,True,-1.2262,-1.7151,-1.8411,1.2939,1.5587,3.2632,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8514,0.0711,-1.3495,-3.8330,3.0578,1.6454
2.93,0.1740,1.5727,-3.0507,5.6661,2.0415,0.0724,6.3354,1.3362,102.15,True,-1.1929,-1.7255,-1.8706,1.2897,1.5564,3.2678,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3929,0.2695,-1.3380,6.9393,3.8134,1.4829
2.93,0.1740,1.5727,-3.0507,-5.3419,1.5659,0.1479,6.3762,1.2817,88.35,True,-1.1929,-1.7255,-1.8706,1.2897,1.5564,3.2678,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8514,0.0728,-1.3494,-3.8324,3.0590,1.6453
3.03,0.2047,1.5745,-2.9326,5.6591,2.0593,0.0698,6.2450,1.2753,102.08,True,-1.1613,-1.7254,-1.8363,1.2876,1.5647,3.2584,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3938,0.2793,-1.3376,6.9244,3.8393,1.4771
3.03,0.2047,1.5745,-2.9326,-5.3416,1.5673,0.1479,6.3444,1.2203,87.78,True,-1.1613,-1.7254,-1.8363,1.2876,1.5647,3.2584,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8514,0.0744,-1.3494,-3.8318,3.0602,1.6451
3.14,0.2348,1.5756,-2.8265,5.6521,2.0771,0.0671,6.1621,1.1609,102.75,True,-1.1338,-1.7309,-1.7762,1.2880,1.5775,3.2392,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3946,0.2892,-1.3371,6.9096,3.8650,1.4714
3.14,0.2348,1.5756,-2.8265,-5.3413,1.5687,0.1479,6.3198,1.1023,87.81,True,-1.1338,-1.7309,-1.7762,1.2880,1.5775,3.2392,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8514,0.0760,-1.3493,-3.8312,3.0614,1.6450
3.24,0.2682,1.5759,-2.7204,5.6451,2.0949,0.0645,6.0775,1.1729,103.70,True,-1.1130,-1.7228,-1.7001,1.2947,1.5910,3.2149,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3954,0.2991,-1.3367,6.8948,3.8907,1.4657
3.24,0.2682,1.5759,-2.7204,-5.3410,1.5701,0.1478,6.3000,1.1116,87.94,True,-1.1130,-1.7228,-1.7001,1.2947,1.5910,3.2149,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8514,0.0777,-1.3493,-3.8306,3.0626,1.6449
3.34,0.3063,1.5759,-2.6178,5.6381,2.1127,0.0619,5.9914,1.1588,104.73,True,-1.0994,-1.7213,-1.7197,1.3071,1.6006,3.1942,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3963,0.3091,-1.3362,6.8799,3.9164,1.4600
3.34,0.3063,1.5759,-2.6178,-5.3408,1.5716,0.1478,6.2879,1.0940,87.51,True,-1.0994,-1.7213,-1.7197,1.3071,1.6006,3.1942,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0793,-1.3492,-3.8300,3.0638,1.6448
3.44,0.3516,1.5781,-2.5115,5.6311,2.1306,0.0592,5.8981,1.2183,104.48,True,-1.0920,-1.7176,-1.8041,1.3200,1.6053,3.1852,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3971,0.3192,-1.3358,6.8651,3.9419,1.4543
3.44,0.3516,1.5781,-2.5115,-5.3405,1.5730,0.1477,6.2826,1.1545,85.95,True,-1.0920,-1.7176,-1.8041,1.3200,1.6053,3.1852,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0810,-1.3492,-3.8295,3.0650,1.6447
3.54,0.4038,1.5707,-2.3984,5.6227,2.1519,0.0561,5.7965,1.3427,109.23,True,-1.0954,-1.7181,-1.8519,1.3331,1.5976,3.1850,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3980,0.3314,-1.3353,6.8473,3.9725,1.4474
3.54,0.4038,1.5707,-2.3984,-5.3401,1.5747,0.1477,6.2829,1.2485,89.98,True,-1.0954,-1.7181,-1.8519,1.3331,1.5976,3.1850,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0830,-1.3491,-3.8288,3.0664,1.6445
3.64,0.4629,1.5645,-2.2796,5.6157,2.1698,0.0534,5.6886,1.4033,109.08,True,-1.1003,-1.7181,-1.8726,1.3395,1.5842,3.1902,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3989,0.3417,-1.3349,6.8325,3.9979,1.4417
3.64,0.4629,1.5645,-2.2796,-5.3399,1.5761,0.1477,6.2900,1.3280,89.03,True,-1.1003,-1.7181,-1.8726,1.3395,1.5842,3.1902,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0846,-1.3491,-3.8282,3.0677,1.6444
3.74,0.5285,1.5717,-2.1621,5.6087,2.1876,0.0508,5.5753,1.4074,104.24,True,-1.0932,-1.7139,-1.8476,1.3319,1.5769,3.1986,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3997,0.3520,-1.3344,6.8177,4.0232,1.4360
3.74,0.5285,1.5717,-2.1621,-5.3396,1.5776,0.1476,6.3063,1.3457,82.86,True,-1.0932,-1.7139,-1.8476,1.3319,1.5769,3.1986,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0862,-1.3490,-3.8276,3.0689,1.6443
3.85,0.5994,1.5719,-2.0425,5.6017,2.2054,0.0481,5.4585,1.4600,107.50,True,-1.0670,-1.7129,-1.7930,1.3146,1.5633,3.1961,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.4004,0.3624,-1.3340,6.8029,4.0484,1.4303
3.85,0.5994,1.5719,-2.0425,-5.3393,1.5790,0.1476,6.3296,1.3891,85.53,True,-1.0670,-1.7129,-1.7930,1.3146,1.5633,3.1961,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0879,-1.3490,-3.8270,3.0701,1.6442
3.95,0.6734,1.5725,-1.9277,5.5947,2.2232,0.0455,5.3420,1.4369,107.88,True,-1.0324,-1.7257,-1.8698,1.3000,1.5555,3.1851,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.4012,0.3729,-1.3336,6.7881,4.0736,1.4246
3.95,0.6734,1.5725,-1.9277,-5.3390,1.5804,0.1475,6.3605,1.3646,84.97,True,-1.0324,-1.7257,-1.8698,1.3000,1.5555,3.1851,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0895,-1.3490,-3.8265,3.0713,1.6440
4.05,0.7490,1.5756,-1.8223,5.5877,2.2410,0.0429,5.2282,1.3686,107.47,True,-0.9996,-1.7225,-1.8554,1.3582,1.5584,3.1651,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.4020,0.3834,-1.3332,6.7734,4.0986,1.4189
4.05,0.7490,1.5756,-1.8223,-5.3387,1.5818,0.1475,6.3985,1.2965,83.40,True,-0.9996,-1.7225,-1.8554,1.3582,1.5584,3.1651,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8515,0.0912,-1.3489,-3.8259,3.0725,1.6439
4.15,0.8283,1.5757,-1.7220,5.5807,2.2589,0.0402,5.1144,1.3543,109.32,True,-0.9675,-1.7261,-1.7929,1.4126,1.5654,3.1311,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.4028,0.3941,-1.3328,6.7586,4.1236,1.4132
4.15,0.8283,1.5757,-1.7220,-5.3384,1.5833,0.1475,6.4439,1.2767,84.21,True,-0.9675,-1.7261,-1.7929,1.4126,1.5654,3.1311,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0928,-1.3489,-3.8253,3.0737,1.6438
4.25,0.9106,1.5720,-1.6277,5.5737,2.2767,0.0376,5.0014,1.3362,111.60,True,-0.9431,-1.7245,-1.7058,1.4658,1.5729,3.0852,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.4035,0.4048,-1.3324,6.7438,4.1486,1.4076
4.25,0.9106,1.5720,-1.6277,-5.3382,1.5847,0.1474,6.4960,1.2519,85.49,True,-0.9431,-1.7245,-1.7058,1.4658,1.5729,3.0852,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0944,-1.3488,-3.8248,3.0749,1.6437
4.35,0.9971,1.5695,-1.5385,5.5667,2.2945,0.0350,4.8870,1.3255,111.64,True,-0.9283,-1.7144,-1.7123,1.5213,1.5823,3.0355,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.4043,0.4156,-1.3320,6.7291,4.1734,1.4019
4.35,0.9971,1.5695,-1.5385,-5.3379,1.5861,0.1474,6.5555,1.2407,84.45,True,-0.9283,-1.7144,-1.7123,1.5213,1.5823,3.0355,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0961,-1.3488,-3.8242,3.0761,1.6436
4.45,1.0884,1.5715,-1.4517,5.5597,2.3123,0.0323,4.7690,1.3389,109.99,True,-0.9206,-1.7117,-1.7890,1.5799,1.5953,2.9862,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.4050,0.4264,-1.3316,6.7143,4.1982,1.3962
4.45,1.0884,1.5715,-1.4517,-5.3376,1.5875,0.1474,6.6220,1.2586,82.05,True,-0.9206,-1.7117,-1.7890,1.5799,1.5953,2.9862,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0977,-1.3487,-3.8236,3.0774,1.6435
4.56,1.1674,1.5712,-1.3660,5.5527,2.3301,0.0297,4.6641,1.2462,110.42,True,-0.9382,-1.7122,-1.8104,1.6025,1.5929,2.9843,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.4058,0.4373,-1.3312,6.6996,4.2229,1.3905
4.56,1.1674,1.5712,-1.3660,-5.3373,1.5890,0.1473,6.6785,1.1641,83.73,True,-0.9382,-1.7122,-1.8104,1.6025,1.5929,2.9843,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8516,0.0993,-1.3487,-3.8231,3.0786,1.6433
