time,centroidA_x,centroidA_y,centroidA_z,centroidB_x,centroidB_y,centroidB_z,distance,rel_velocity,angle_deg,bounds_intersect,boundsA_min_x,boundsA_min_y,boundsA_min_z,boundsA_max_x,boundsA_max_y,boundsA_max_z,boundsB_min_x,boundsB_min_y,boundsB_min_z,boundsB_max_x,boundsB_max_y,boundsB_max_z,boundsB_min_world_x,boundsB_min_world_y,boundsB_min_world_z,boundsB_max_world_x,boundsB_max_world_y,boundsB_max_world_z
1.41,-0.0125,1.5794,-5.1569,-5.3500,1.5250,0.1490,7.5262,1.0824,0.00,True,-1.2245,-1.7076,-1.6812,1.2517,1.5963,3.1894,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.51,-0.0183,1.5776,-5.0454,5.8700,1.5250,0.1490,7.8522,1.1165,0.00,True,-1.2298,-1.7085,-1.7679,1.2666,1.6025,3.1727,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
1.51,-0.0183,1.5776,-5.0454,-5.3500,1.5250,0.1490,7.4440,1.1165,0.00,True,-1.2298,-1.7085,-1.7679,1.2666,1.6025,3.1727,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.61,-0.0213,1.5764,-4.9298,5.8700,1.5250,0.1490,7.7785,1.1566,0.00,True,-1.2410,-1.7097,-1.8314,1.2833,1.6033,3.1724,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
1.61,-0.0213,1.5764,-4.9298,-5.3500,1.5250,0.1490,7.3615,1.1566,0.00,True,-1.2410,-1.7097,-1.8314,1.2833,1.6033,3.1724,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.71,-0.0238,1.5692,-4.8045,5.8700,1.5250,0.1490,7.6991,1.2554,0.00,True,-1.2591,-1.7155,-1.8645,1.2997,1.5932,3.1879,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
1.71,-0.0238,1.5692,-4.8045,-5.3500,1.5250,0.1490,7.2738,1.2554,0.00,True,-1.2591,-1.7155,-1.8645,1.2997,1.5932,3.1879,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.81,-0.0239,1.5703,-4.6795,5.8700,1.5250,0.1490,7.6194,1.2504,0.00,True,-1.2730,-1.7090,-1.8673,1.3048,1.5825,3.2118,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
1.81,-0.0239,1.5703,-4.6795,-5.3500,1.5250,0.1490,7.1891,1.2504,0.00,True,-1.2730,-1.7090,-1.8673,1.3048,1.5825,3.2118,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
1.92,-0.0239,1.5736,-4.5531,5.8700,1.5250,0.1490,7.5399,1.2642,0.00,True,-1.2738,-1.7082,-1.8022,1.2932,1.5702,3.2340,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
1.92,-0.0239,1.5736,-4.5531,-5.3500,1.5250,0.1490,7.1049,1.2642,0.00,True,-1.2738,-1.7082,-1.8022,1.2932,1.5702,3.2340,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.02,-0.0212,1.5747,-4.4215,5.8700,1.5250,0.1490,7.4565,1.3160,0.00,True,-1.2642,-1.7104,-1.8427,1.2712,1.5588,3.2491,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.02,-0.0212,1.5747,-4.4215,-5.3500,1.5250,0.1490,7.0205,1.3160,0.00,True,-1.2642,-1.7104,-1.8427,1.2712,1.5588,3.2491,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.12,-0.0167,1.5796,-4.2986,5.8700,1.5250,0.1490,7.3782,1.2306,0.00,True,-1.2551,-1.7101,-1.8707,1.2527,1.5595,3.2537,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.12,-0.0167,1.5796,-4.2986,-5.3500,1.5250,0.1490,6.9447,1.2306,0.00,True,-1.2551,-1.7101,-1.8707,1.2527,1.5595,3.2537,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.22,-0.0092,1.5804,-4.1844,5.8700,1.5250,0.1490,7.3039,1.1452,0.00,True,-1.2475,-1.7163,-1.8334,1.2380,1.5659,3.2429,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.22,-0.0092,1.5804,-4.1844,-5.3500,1.5250,0.1490,6.8779,1.1452,0.00,True,-1.2475,-1.7163,-1.8334,1.2380,1.5659,3.2429,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.32,-0.0025,1.5814,-4.0727,5.8700,1.5250,0.1490,7.2327,1.1185,0.00,True,-1.2437,-1.7253,-1.7653,1.2260,1.5780,3.2232,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.32,-0.0025,1.5814,-4.0727,-5.3500,1.5250,0.1490,6.8134,1.1185,0.00,True,-1.2437,-1.7253,-1.7653,1.2260,1.5780,3.2232,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.42,0.0043,1.5812,-3.9651,5.8700,1.5250,0.1490,7.1648,1.0789,0.00,True,-1.2476,-1.7100,-1.6899,1.2210,1.5907,3.2001,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.42,0.0043,1.5812,-3.9651,-5.3500,1.5250,0.1490,6.7526,1.0789,0.00,True,-1.2476,-1.7100,-1.6899,1.2210,1.5907,3.2001,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.52,0.0128,1.5792,-3.8569,5.8700,1.5250,0.1490,7.0963,1.0849,0.00,True,-1.2580,-1.7103,-1.7548,1.2241,1.6002,3.1788,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.52,0.0128,1.5792,-3.8569,-5.3500,1.5250,0.1490,6.6941,1.0849,0.00,True,-1.2580,-1.7103,-1.7548,1.2241,1.6002,3.1788,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.62,0.0199,1.5742,-3.7466,5.8700,1.5250,0.1490,7.0287,1.1068,0.00,True,-1.2743,-1.7116,-1.7984,1.2338,1.6016,3.1671,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.62,0.0199,1.5742,-3.7466,-5.3500,1.5250,0.1490,6.6343,1.1068,0.00,True,-1.2743,-1.7116,-1.7984,1.2338,1.6016,3.1671,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.73,-0.0009,1.5700,-3.6278,5.8700,1.5250,0.1490,6.9809,1.2068,0.00,True,-1.3051,-1.7145,-1.8259,1.2450,1.5960,3.1867,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.73,-0.0009,1.5700,-3.6278,-5.3500,1.5250,0.1490,6.5482,1.2068,0.00,True,-1.3051,-1.7145,-1.8259,1.2450,1.5960,3.1867,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.83,-0.0247,1.5652,-3.5005,5.8700,1.5250,0.1490,6.9331,1.2959,0.00,True,-1.3197,-1.7143,-1.8650,1.2501,1.5848,3.2131,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.83,-0.0247,1.5652,-3.5005,-5.3500,1.5250,0.1490,6.4559,1.2959,0.00,True,-1.3197,-1.7143,-1.8650,1.2501,1.5848,3.2131,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
2.93,-0.0531,1.5713,-3.3703,5.8700,1.5250,0.1490,6.8899,1.3334,0.00,True,-1.3204,-1.7115,-1.8529,1.2478,1.5769,3.2422,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
2.93,-0.0531,1.5713,-3.3703,-5.3500,1.5250,0.1490,6.3597,1.3334,0.00,True,-1.3204,-1.7115,-1.8529,1.2478,1.5769,3.2422,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.03,-0.0846,1.5719,-3.2438,5.8700,1.5250,0.1490,6.8535,1.3043,0.00,True,-1.3082,-1.7111,-1.7855,1.2323,1.5644,3.2607,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.03,-0.0846,1.5719,-3.2438,-5.3500,1.5250,0.1490,6.2640,1.3043,0.00,True,-1.3082,-1.7111,-1.7855,1.2323,1.5644,3.2607,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.13,-0.1205,1.5711,-3.1221,5.8700,1.5250,0.1490,6.8255,1.2686,0.00,True,-1.2936,-1.7247,-1.8668,1.2084,1.5559,3.2674,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.13,-0.1205,1.5711,-3.1221,-5.3500,1.5250,0.1490,6.1685,1.2686,0.00,True,-1.2936,-1.7247,-1.8668,1.2084,1.5559,3.2674,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.23,-0.1615,1.5732,-3.0027,5.8700,1.5250,0.1490,6.8054,1.2622,0.00,True,-1.2837,-1.7255,-1.8605,1.1857,1.5588,3.2609,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.23,-0.1615,1.5732,-3.0027,-5.3500,1.5250,0.1490,6.0710,1.2622,0.00,True,-1.2837,-1.7255,-1.8605,1.1857,1.5588,3.2609,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.33,-0.2071,1.5745,-2.8928,5.8700,1.5250,0.1490,6.7961,1.1902,0.00,True,-1.2765,-1.7289,-1.8143,1.1636,1.5696,3.2381,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.33,-0.2071,1.5745,-2.8928,-5.3500,1.5250,0.1490,5.9753,1.1902,0.00,True,-1.2765,-1.7289,-1.8143,1.1636,1.5696,3.2381,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.44,-0.2563,1.5753,-2.7907,5.8700,1.5250,0.1490,6.7953,1.1338,0.00,True,-1.2745,-1.7285,-1.7450,1.1473,1.5833,3.2052,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.44,-0.2563,1.5753,-2.7907,-5.3500,1.5250,0.1490,5.8813,1.1338,0.00,True,-1.2745,-1.7285,-1.7450,1.1473,1.5833,3.2052,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.54,-0.3084,1.5749,-2.6908,5.8700,1.5250,0.1490,6.8000,1.1264,0.00,True,-1.2786,-1.7221,-1.6811,1.1406,1.5955,3.1699,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.54,-0.3084,1.5749,-2.6908,-5.3500,1.5250,0.1490,5.7866,1.1264,0.00,True,-1.2786,-1.7221,-1.6811,1.1406,1.5955,3.1699,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.64,-0.3600,1.5746,-2.5937,5.8700,1.5250,0.1490,6.8071,1.0998,0.00,True,-1.2854,-1.7204,-1.7620,1.1396,1.6021,3.1446,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.64,-0.3600,1.5746,-2.5937,-5.3500,1.5250,0.1490,5.6943,1.0998,0.00,True,-1.2854,-1.7204,-1.7620,1.1396,1.6021,3.1446,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.74,-0.4144,1.5743,-2.4875,5.8700,1.5250,0.1490,6.8152,1.1929,0.00,True,-1.2954,-1.7175,-1.8302,1.1400,1.6022,3.1374,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.74,-0.4144,1.5743,-2.4875,-5.3500,1.5250,0.1490,5.5959,1.1929,0.00,True,-1.2954,-1.7175,-1.8302,1.1400,1.6022,3.1374,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.84,-0.4718,1.5671,-2.3724,5.8700,1.5250,0.1490,6.8248,1.2885,0.00,True,-1.3076,-1.7172,-1.8643,1.1420,1.5924,3.1456,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.84,-0.4718,1.5671,-2.3724,-5.3500,1.5250,0.1490,5.4914,1.2885,0.00,True,-1.3076,-1.7172,-1.8643,1.1420,1.5924,3.1456,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
3.94,-0.5318,1.5678,-2.2576,5.8700,1.5250,0.1490,6.8393,1.2953,0.00,True,-1.3150,-1.7152,-1.8695,1.1326,1.5818,3.1633,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
3.94,-0.5318,1.5678,-2.2576,-5.3500,1.5250,0.1490,5.3860,1.2953,0.00,True,-1.3150,-1.7152,-1.8695,1.1326,1.5818,3.1633,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.04,-0.5971,1.5716,-2.1384,5.8700,1.5250,0.1490,6.8598,1.3599,0.00,True,-1.3123,-1.7143,-1.8056,1.1018,1.5699,3.1797,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.04,-0.5971,1.5716,-2.1384,-5.3500,1.5250,0.1490,5.2749,1.3599,0.00,True,-1.3123,-1.7143,-1.8056,1.1018,1.5699,3.1797,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.15,-0.6635,1.5721,-2.0212,5.8700,1.5250,0.1490,6.8847,1.3469,0.00,True,-1.3026,-1.7172,-1.8355,1.0586,1.5584,3.1856,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.15,-0.6635,1.5721,-2.0212,-5.3500,1.5250,0.1490,5.1648,1.3469,0.00,True,-1.3026,-1.7172,-1.8355,1.0586,1.5584,3.1856,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.25,-0.7274,1.5761,-1.9152,5.8700,1.5250,0.1490,6.9130,1.2381,0.00,True,-1.3183,-1.7216,-1.8728,1.0196,1.5572,3.1825,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.25,-0.7274,1.5761,-1.9152,-5.3500,1.5250,0.1490,5.0628,1.2381,0.00,True,-1.3183,-1.7216,-1.8728,1.0196,1.5572,3.1825,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.35,-0.8020,1.5803,-1.8023,5.8700,1.5250,0.1490,6.9517,1.3540,0.00,True,-1.3579,-1.7174,-1.8344,0.9784,1.5640,3.1670,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.35,-0.8020,1.5803,-1.8023,-5.3500,1.5250,0.1490,4.9492,1.3540,0.00,True,-1.3579,-1.7174,-1.8344,0.9784,1.5640,3.1670,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.45,-0.8743,1.5770,-1.6974,5.8700,1.5250,0.1490,6.9927,1.2742,0.00,True,-1.3872,-1.7276,-1.7575,0.9398,1.5704,3.1388,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
4.45,-0.8743,1.5770,-1.6974,-5.3500,1.5250,0.1490,4.8419,1.2742,0.00,True,-1.3872,-1.7276,-1.7575,0.9398,1.5704,3.1388,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8500,0.0250,-1.3510,-3.8500,3.0250,1.6490
4.55,-0.9471,1.5720,-1.5969,5.8700,1.5250,0.1490,7.0373,1.2424,0.00,True,-1.4143,-1.7141,-1.6735,0.9083,1.5770,3.1059,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,-1.3510,7.3700,3.0250,1.6491
