collision_time,collider_a,collider_b,contact_x,contact_y,contact_z
10.38,Elephant,cube,4.295,2.090,3.735
10.38,Elephant,cube,4.295,2.090,3.735
10.38,Elephant,cube,4.295,2.090,3.735
10.39,Elephant,cube,4.295,2.090,3.735
10.39,Elephant,cube,4.295,2.090,3.735
10.39,Elephant,cube,4.295,2.090,3.735
10.40,Elephant,cube,4.295,2.090,3.735
10.40,Elephant,cube,4.295,2.090,3.735
10.40,Elephant,cube,4.295,2.090,3.735
10.41,Elephant,cube,4.295,2.090,3.735
10.41,Elephant,cube,4.295,2.090,3.735
10.41,Elephant,cube,4.295,2.090,3.735
10.42,Elephant,cube,4.295,2.090,3.735
10.42,Elephant,cube,4.295,2.090,3.735
10.42,Elephant,cube,4.295,1.650,3.735
10.42,Elephant,cube,4.295,2.090,3.735
10.44,Elephant,cube,4.295,2.090,3.735
10.45,Elephant,cube,4.295,2.090,3.735
10.45,Elephant,cube,4.295,2.090,3.735
10.46,Elephant,cube,4.295,2.090,3.735
10.47,Elephant,cube,4.295,2.090,3.735
10.47,Elephant,cube,4.295,2.090,3.735
10.48,Elephant,cube,4.295,2.090,3.735
10.48,Elephant,cube,4.295,2.090,3.735
10.49,Elephant,cube,4.295,2.090,3.735
10.49,Elephant,cube,4.295,2.090,3.735
10.49,Elephant,cube,4.295,2.090,3.735
10.50,Elephant,cube,4.295,2.090,3.735
10.50,Elephant,cube,4.295,2.090,3.735
10.51,Elephant,cube,4.295,2.090,3.735
10.51,Elephant,cube,4.295,2.090,3.735
10.51,Elephant,cube,4.295,2.090,3.735
10.51,Elephant,cube,4.295,2.090,3.735
10.52,Elephant,cube,4.295,2.090,3.735
10.52,Elephant,cube,4.295,2.090,3.735
10.52,Elephant,cube,4.295,1.650,3.760
10.52,Elephant,cube,4.295,2.090,3.735
10.56,Elephant,cube,4.295,2.090,3.735
10.56,Elephant,cube,4.295,2.090,3.811
10.57,Elephant,cube,4.295,2.090,3.815
10.57,Elephant,cube,4.295,2.090,3.820
10.58,Elephant,cube,4.295,2.090,3.823
10.58,Elephant,cube,4.295,2.090,3.825
10.58,Elephant,cube,4.295,2.090,3.828
10.59,Elephant,cube,4.295,2.090,3.830
10.59,Elephant,cube,4.295,2.090,3.835
10.59,Elephant,cube,4.295,2.090,3.837
10.60,Elephant,cube,4.295,2.090,3.840
10.60,Elephant,cube,4.295,2.090,3.843
10.60,Elephant,cube,4.295,2.090,3.845
10.60,Elephant,cube,4.295,2.090,3.848
10.61,Elephant,cube,4.295,2.090,3.850
10.61,Elephant,cube,4.295,2.090,3.853
10.62,Elephant,cube,4.295,1.650,3.842
10.62,Elephant,cube,4.295,2.090,3.855
10.65,Elephant,cube,4.295,2.090,3.868
10.65,Elephant,cube,4.295,2.090,3.889
10.66,Elephant,cube,4.295,2.090,3.895
10.66,Elephant,cube,4.295,2.090,3.898
10.66,Elephant,cube,4.295,2.090,3.900
10.67,Elephant,cube,4.295,2.090,3.902
10.67,Elephant,cube,4.295,2.090,3.908
10.68,Elephant,cube,4.295,2.090,3.914
10.68,Elephant,cube,4.295,2.090,3.917
10.68,Elephant,cube,4.295,2.090,3.919
10.69,Elephant,cube,4.295,2.090,3.922
10.69,Elephant,cube,4.295,2.090,3.924
10.69,Elephant,cube,4.295,2.090,3.927
10.69,Elephant,cube,4.295,2.090,3.929
10.70,Elephant,cube,4.295,2.090,3.932
10.70,Elephant,cube,4.295,2.090,3.934
10.71,Elephant,cube,4.295,2.090,3.937
10.71,Elephant,cube,4.295,2.090,3.943
10.71,Elephant,cube,4.295,2.090,3.947
10.72,Elephant,cube,4.295,2.090,3.950
10.72,Elephant,cube,4.295,2.090,3.952
10.72,Elephant,cube,4.295,2.090,3.955
10.73,Elephant,cube,4.295,1.650,3.943
10.73,Elephant,cube,4.295,2.090,3.957
10.76,Elephant,cube,4.295,2.090,3.962
10.76,Elephant,cube,4.295,2.090,3.987
10.76,Elephant,cube,4.295,2.090,3.990
10.78,Elephant,cube,4.295,2.090,3.993
10.78,Elephant,cube,4.295,2.090,4.006
10.78,Elephant,cube,4.295,2.090,4.010
10.79,Elephant,cube,4.295,2.090,4.013
10.79,Elephant,cube,4.295,2.090,4.015
10.79,Elephant,cube,4.295,2.090,4.017
10.80,Elephant,cube,4.295,2.090,4.020
10.80,Elephant,cube,4.295,2.090,4.025
10.81,Elephant,cube,4.295,2.090,4.028
10.81,Elephant,cube,4.295,2.090,4.033
10.81,Elephant,cube,4.295,2.090,4.037
10.82,Elephant,cube,4.295,2.090,4.040
10.82,Elephant,cube,4.295,2.090,4.042
10.83,Elephant,cube,4.295,2.090,4.044
10.83,Elephant,cube,4.295,1.650,4.036
10.83,Elephant,cube,4.295,2.090,4.050
10.85,Elephant,cube,4.295,2.090,4.055
10.86,Elephant,cube,4.295,2.090,4.076
10.86,Elephant,cube,4.295,2.090,4.080
10.86,Elephant,cube,4.295,2.090,4.082
10.87,Elephant,cube,4.295,2.090,4.085
10.87,Elephant,cube,4.295,2.090,4.088
10.88,Elephant,cube,4.295,2.090,4.090
10.88,Elephant,cube,4.295,2.090,4.095
10.88,Elephant,cube,4.295,2.090,4.098
10.88,Elephant,cube,4.295,2.090,4.100
10.89,Elephant,cube,4.295,2.090,4.103
10.89,Elephant,cube,4.295,2.090,4.106
10.90,Elephant,cube,4.295,2.090,4.110
10.90,Elephant,cube,4.295,2.090,4.115
10.91,Elephant,cube,4.295,2.090,4.118
10.91,Elephant,cube,4.295,2.090,4.122
10.91,Elephant,cube,4.295,2.090,4.124
10.91,Elephant,cube,4.295,2.090,4.127
10.93,Elephant,cube,4.295,2.090,4.130
10.93,Elephant,cube,4.295,1.650,4.128
10.93,Elephant,cube,4.295,2.090,4.142
10.96,Elephant,cube,4.295,2.090,4.148
10.97,Elephant,cube,4.295,2.090,4.171
10.97,Elephant,cube,4.295,2.090,4.178
10.97,Elephant,cube,4.295,2.090,4.180
10.98,Elephant,cube,4.295,2.090,4.183
10.98,Elephant,cube,4.295,2.090,4.185
10.98,Elephant,cube,4.295,2.090,4.188
10.99,Elephant,cube,4.295,2.090,4.191
10.99,Elephant,cube,4.295,2.090,4.194
10.99,Elephant,cube,4.295,2.090,4.197
11.00,Elephant,cube,4.295,2.090,4.200
11.00,Elephant,cube,4.295,2.090,4.203
11.01,Elephant,cube,4.295,2.090,4.210
11.01,Elephant,cube,4.295,2.090,4.214
11.01,Elephant,cube,4.295,2.090,4.217
11.01,Elephant,cube,4.295,2.090,4.220
11.02,Elephant,cube,4.295,2.090,4.222
11.02,Elephant,cube,4.295,2.090,4.224
11.02,Elephant,cube,4.295,2.090,4.225
11.03,Elephant,cube,4.295,2.090,4.228
11.03,Elephant,cube,4.295,2.090,4.232
11.03,Elephant,cube,4.295,2.090,4.235
11.04,Elephant,cube,4.295,1.650,4.223
11.04,Elephant,cube,4.295,2.090,4.237
11.06,Elephant,cube,4.295,2.090,4.239
11.07,Elephant,cube,4.295,2.090,4.261
11.08,Elephant,cube,4.295,2.090,4.265
11.09,Elephant,cube,4.295,2.090,4.281
11.09,Elephant,cube,4.295,2.090,4.288
11.10,Elephant,cube,4.295,2.090,4.290
11.10,Elephant,cube,4.295,2.090,4.293
11.10,Elephant,cube,4.295,2.090,4.295
11.11,Elephant,cube,4.295,2.090,4.300
11.11,Elephant,cube,4.295,2.090,4.303
11.11,Elephant,cube,4.295,2.090,4.306
11.12,Elephant,cube,4.295,2.090,4.308
11.12,Elephant,cube,4.295,2.090,4.311
11.12,Elephant,cube,4.295,2.090,4.313
11.12,Elephant,cube,4.295,2.090,4.316
11.13,Elephant,cube,4.295,2.090,4.319
11.13,Elephant,cube,4.295,2.090,4.321
11.13,Elephant,cube,4.295,2.090,4.324
11.14,Elephant,cube,4.295,1.650,4.314
11.14,Elephant,cube,4.295,2.090,4.328
11.17,Elephant,cube,4.295,2.090,4.333
11.17,Elephant,cube,4.295,2.090,4.358
11.18,Elephant,cube,4.295,2.090,4.363
11.18,Elephant,cube,4.295,2.090,4.366
11.19,Elephant,cube,4.295,2.090,4.371
11.19,Elephant,cube,4.295,2.090,4.374
11.19,Elephant,cube,4.295,2.090,4.376
11.19,Elephant,cube,4.295,2.090,4.379
11.20,Elephant,cube,4.295,2.090,4.382
11.20,Elephant,cube,4.295,2.090,4.385
11.20,Elephant,cube,4.295,2.090,4.387
11.21,Elephant,cube,4.295,2.090,4.391
11.21,Elephant,cube,4.295,2.090,4.394
11.22,Elephant,cube,4.295,2.090,4.400
11.24,Elephant,cube,4.295,2.090,4.404
11.24,Elephant,cube,4.295,1.650,4.405
11.24,Elephant,cube,4.295,2.090,4.419
11.27,Elephant,cube,4.295,2.090,4.424
11.27,Elephant,cube,4.295,2.090,4.448
11.28,Elephant,cube,4.295,2.090,4.451
11.28,Elephant,cube,4.295,2.090,4.456
11.28,Elephant,cube,4.295,2.090,4.459
11.29,Elephant,cube,4.295,2.090,4.462
11.29,Elephant,cube,4.295,2.090,4.465
11.29,Elephant,cube,4.295,2.090,4.468
11.30,Elephant,cube,4.295,2.090,4.472
11.30,Elephant,cube,4.295,2.090,4.474
11.31,Elephant,cube,4.295,2.090,4.478
11.31,Elephant,cube,4.295,2.090,4.484
11.31,Elephant,cube,4.295,2.090,4.487
11.32,Elephant,cube,4.295,2.090,4.491
11.32,Elephant,cube,4.295,2.090,4.493
11.32,Elephant,cube,4.295,2.090,4.496
11.33,Elephant,cube,4.295,2.090,4.500
11.33,Elephant,cube,4.295,2.090,4.503
11.33,Elephant,cube,4.295,2.090,4.505
11.34,Elephant,cube,4.295,2.090,4.508
11.34,Elephant,cube,4.295,2.090,4.510
11.34,Elephant,cube,4.295,1.650,4.499
11.34,Elephant,cube,4.295,2.090,4.513
11.38,Elephant,cube,4.295,2.090,4.518
11.39,Elephant,cube,4.295,2.090,4.547
11.40,Elephant,cube,4.295,2.090,4.561
11.40,Elephant,cube,4.295,2.090,4.566
11.40,Elephant,cube,4.295,2.090,4.569
11.41,Elephant,cube,4.295,2.090,4.571
11.41,Elephant,cube,4.295,2.090,4.574
11.41,Elephant,cube,4.295,2.090,4.576
11.42,Elephant,cube,4.295,2.090,4.579
11.42,Elephant,cube,4.295,2.090,4.584
11.42,Elephant,cube,4.295,2.090,4.587
11.43,Elephant,cube,4.295,2.090,4.589
11.43,Elephant,cube,4.295,2.090,4.592
11.43,Elephant,cube,4.295,2.090,4.594
11.43,Elephant,cube,4.295,2.090,4.597
11.44,Elephant,cube,4.295,2.090,4.599
11.44,Elephant,cube,4.295,2.090,4.601
11.44,Elephant,cube,4.295,2.090,4.604
11.44,Elephant,cube,4.295,2.090,4.607
11.45,Elephant,cube,4.295,1.650,4.595
11.45,Elephant,cube,4.295,2.090,4.609
11.47,Elephant,cube,4.295,2.090,4.614
11.48,Elephant,cube,4.295,2.090,4.635
11.48,Elephant,cube,4.295,2.090,4.641
11.49,Elephant,cube,4.295,2.090,4.645
11.49,Elephant,cube,4.295,2.090,4.648
11.49,Elephant,cube,4.295,2.090,4.651
11.50,Elephant,cube,4.295,2.090,4.656
11.50,Elephant,cube,4.295,2.090,4.661
11.51,Elephant,cube,4.295,2.090,4.664
11.51,Elephant,cube,4.295,2.090,4.667
11.51,Elephant,cube,4.295,2.090,4.669
11.52,Elephant,cube,4.295,2.090,4.672
11.52,Elephant,cube,4.295,2.090,4.675
11.52,Elephant,cube,4.295,2.090,4.678
11.53,Elephant,cube,4.295,2.090,4.680
11.53,Elephant,cube,4.295,2.090,4.684
11.54,Elephant,cube,4.295,2.090,4.687
11.55,Elephant,cube,4.295,2.090,4.699
11.55,Elephant,cube,4.295,2.090,4.704
11.58,Elephant,cube,4.295,2.090,4.706
11.59,Elephant,cube,4.295,2.090,4.737
11.59,Elephant,cube,4.295,2.090,4.740
11.59,Elephant,cube,4.295,2.090,4.743
11.60,Elephant,cube,4.295,2.090,4.746
11.60,Elephant,cube,4.295,2.090,4.749
11.60,Elephant,cube,4.295,2.090,4.751
11.60,Elephant,cube,4.295,2.090,4.754
11.61,Elephant,cube,4.295,2.090,4.757
11.61,Elephant,cube,4.295,2.090,4.759
11.61,Elephant,cube,4.295,2.090,4.762
11.62,Elephant,cube,4.295,2.090,4.765
11.62,Elephant,cube,4.295,2.090,4.767
11.63,Elephant,cube,4.295,2.090,4.772
11.63,Elephant,cube,4.295,2.090,4.778
11.63,Elephant,cube,4.295,2.090,4.783
11.64,Elephant,cube,4.295,2.090,4.785
11.64,Elephant,cube,4.295,2.090,4.788
11.64,Elephant,cube,4.295,2.090,4.790
11.65,Elephant,cube,4.295,2.090,4.793
11.65,Elephant,cube,4.295,2.090,4.796
11.68,Elephant,cube,4.295,2.090,4.800
11.69,Elephant,cube,4.295,2.090,4.827
11.70,Elephant,cube,4.295,2.090,4.842
11.71,Elephant,cube,4.295,2.090,4.848
11.71,Elephant,cube,4.295,2.090,4.853
11.72,Elephant,cube,4.295,2.090,4.858
11.72,Elephant,cube,4.295,2.090,4.863
11.73,Elephant,cube,4.295,2.090,4.866
11.73,Elephant,cube,4.295,2.090,4.872
11.74,Elephant,cube,4.295,2.090,4.877
11.74,Elephant,cube,4.295,2.090,4.882
11.75,Elephant,cube,4.295,2.090,4.886
11.75,Elephant,cube,4.295,2.090,4.891
11.79,Elephant,cube,4.295,2.090,4.896
11.79,Elephant,cube,4.295,2.090,4.931
11.80,Elephant,cube,4.295,2.090,4.936
11.80,Elephant,cube,4.295,2.090,4.939
11.81,Elephant,cube,4.295,2.090,4.942
11.81,Elephant,cube,4.295,2.090,4.948
11.81,Elephant,cube,4.295,2.090,4.950
11.81,Elephant,cube,4.295,2.090,4.953
11.82,Elephant,cube,4.295,2.090,4.956
11.82,Elephant,cube,4.295,2.090,4.958
11.82,Elephant,cube,4.295,2.090,4.961
11.83,Elephant,cube,4.295,2.090,4.965
11.83,Elephant,cube,4.295,2.090,4.970
11.85,Elephant,cube,4.295,2.090,4.976
11.86,Elephant,cube,4.295,2.090,4.991
11.88,Elephant,cube,4.295,2.090,4.996
11.89,Elephant,cube,4.295,2.090,5.022
11.89,Elephant,cube,4.295,2.090,5.027
11.89,Elephant,cube,4.295,2.090,5.030
11.90,Elephant,cube,4.295,2.090,5.032
11.90,Elephant,cube,4.295,2.090,5.035
11.90,Elephant,cube,4.295,2.090,5.038
11.90,Elephant,cube,4.295,2.090,5.041
11.91,Elephant,cube,4.295,2.090,5.044
11.91,Elephant,cube,4.295,2.090,5.049
11.92,Elephant,cube,4.295,2.090,5.052
11.92,Elephant,cube,4.295,2.090,5.054
11.92,Elephant,cube,4.295,2.090,5.058
11.93,Elephant,cube,4.295,2.090,5.061
11.93,Elephant,cube,4.295,2.090,5.067
11.94,Elephant,cube,4.295,2.090,5.072
11.94,Elephant,cube,4.295,2.090,5.074
11.94,Elephant,cube,4.295,2.090,5.077
11.95,Elephant,cube,4.295,2.090,5.080
11.95,Elephant,cube,4.295,2.090,5.084
11.95,Elephant,cube,4.295,2.090,5.088
11.96,Elephant,cube,4.295,2.090,5.090
11.96,Elephant,cube,4.295,2.090,5.093
11.99,Elephant,cube,4.295,2.090,5.103
12.01,Elephant,cube,4.295,2.090,5.130
12.02,Elephant,cube,4.295,2.090,5.145
12.02,Elephant,cube,4.295,2.090,5.153
12.02,Elephant,cube,4.295,2.090,5.156
12.02,Elephant,cube,4.295,2.090,5.159
12.03,Elephant,cube,4.295,2.090,5.163
12.03,Elephant,cube,4.295,2.090,5.165
12.03,Elephant,cube,4.295,2.090,5.168
12.04,Elephant,cube,4.295,2.090,5.171
12.04,Elephant,cube,4.295,2.090,5.173
12.04,Elephant,cube,4.295,2.090,5.176
12.04,Elephant,cube,4.295,2.090,5.179
12.05,Elephant,cube,4.295,2.090,5.182
12.05,Elephant,cube,4.295,2.090,5.186
12.05,Elephant,cube,4.295,2.090,5.188
12.06,Elephant,cube,4.295,2.090,5.191
12.06,Elephant,cube,4.295,2.090,5.194
12.06,Elephant,cube,4.295,2.090,5.197
12.06,Elephant,cube,4.295,2.090,5.199
12.07,Elephant,cube,4.295,2.090,5.202
12.09,Elephant,cube,4.295,2.090,5.205
12.10,Elephant,cube,4.295,2.090,5.232
12.10,Elephant,cube,4.295,2.090,5.235
12.10,Elephant,cube,4.295,2.090,5.238
12.11,Elephant,cube,4.295,2.090,5.242
12.11,Elephant,cube,4.295,2.090,5.246
12.11,Elephant,cube,4.295,2.090,5.249
12.12,Elephant,cube,4.295,2.090,5.252
12.12,Elephant,cube,4.295,2.090,5.255
12.12,Elephant,cube,4.295,2.090,5.258
12.13,Elephant,cube,4.295,2.090,5.262
12.13,Elephant,cube,4.295,2.090,5.265
12.13,Elephant,cube,4.295,2.090,5.268
12.13,Elephant,cube,4.295,2.090,5.271
12.14,Elephant,cube,4.295,2.090,5.274
12.14,Elephant,cube,4.295,2.090,5.276
12.15,Elephant,cube,4.295,2.090,5.279
12.16,Elephant,cube,4.295,2.090,5.286
12.17,Elephant,cube,4.295,2.090,5.302
12.19,Elephant,cube,4.295,2.090,5.308
12.20,Elephant,cube,4.295,2.090,5.332
12.20,Elephant,cube,4.295,2.090,5.338
12.20,Elephant,cube,4.295,2.090,5.341
12.21,Elephant,cube,4.295,2.090,5.344
12.21,Elephant,cube,4.295,2.090,5.347
12.21,Elephant,cube,4.295,2.090,5.350
12.21,Elephant,cube,4.295,2.090,5.353
12.22,Elephant,cube,4.295,2.090,5.356
12.22,Elephant,cube,4.295,2.090,5.359
12.22,Elephant,cube,4.295,2.090,5.363
12.23,Elephant,cube,4.295,2.090,5.366
12.24,Elephant,cube,4.295,2.090,5.372
12.24,Elephant,cube,4.295,2.090,5.378
12.25,Elephant,cube,4.295,2.090,5.384
12.25,Elephant,cube,4.295,2.090,5.390
12.25,Elephant,cube,4.295,2.090,5.394
12.26,Elephant,cube,4.295,2.090,5.398
12.26,Elephant,cube,4.295,2.090,5.401
12.26,Elephant,cube,4.295,2.090,5.404
12.27,Elephant,cube,4.295,2.090,5.407
12.27,Elephant,cube,4.295,2.090,5.411
12.29,Elephant,cube,4.295,2.090,5.414
12.29,Elephant,cube,4.295,2.090,5.437
12.30,Elephant,cube,4.295,2.090,5.440
12.31,Elephant,cube,4.295,2.090,5.444
12.32,Elephant,cube,4.295,2.090,5.459
12.32,Elephant,cube,4.295,2.090,5.465
12.33,Elephant,cube,4.295,2.090,5.468
12.33,Elephant,cube,4.295,2.090,5.474
12.33,Elephant,cube,4.295,2.090,5.477
12.33,Elephant,cube,4.295,2.090,5.480
12.34,Elephant,cube,4.295,2.090,5.483
12.34,Elephant,cube,4.295,2.090,5.486
12.34,Elephant,cube,4.295,2.090,5.489
12.35,Elephant,cube,4.295,2.090,5.492
12.35,Elephant,cube,4.295,2.090,5.495
12.35,Elephant,cube,4.295,2.090,5.498
12.35,Elephant,cube,4.295,2.090,5.501
12.36,Elephant,cube,4.295,2.090,5.504
12.36,Elephant,cube,4.295,2.090,5.507
12.36,Elephant,cube,4.295,2.090,5.510
12.37,Elephant,cube,4.295,2.090,5.512
12.37,Elephant,cube,4.295,2.090,5.519
12.39,Elephant,cube,4.295,2.090,5.522
12.40,Elephant,cube,4.295,2.090,5.547
12.40,Elephant,cube,4.295,2.090,5.555
12.41,Elephant,cube,4.295,2.090,5.558
12.41,Elephant,cube,4.295,2.090,5.561
12.41,Elephant,cube,4.295,2.090,5.564
12.41,Elephant,cube,4.295,2.090,5.567
12.42,Elephant,cube,4.295,2.090,5.571
12.42,Elephant,cube,4.295,2.090,5.574
12.42,Elephant,cube,4.295,2.090,5.577
12.43,Elephant,cube,4.295,2.090,5.580
12.43,Elephant,cube,4.295,2.090,5.586
12.44,Elephant,cube,4.295,2.090,5.592
12.44,Elephant,cube,4.295,2.090,5.598
12.45,Elephant,cube,4.295,2.090,5.603
12.46,Elephant,cube,4.295,2.090,5.610
12.47,Elephant,cube,4.295,2.090,5.625
12.47,Elephant,cube,4.295,2.090,5.630
12.51,Elephant,cube,4.295,2.090,5.633
12.52,Elephant,cube,4.295,2.090,5.677
12.52,Elephant,cube,4.295,2.090,5.684
12.53,Elephant,cube,4.295,2.090,5.691
12.53,Elephant,cube,4.295,2.090,5.699
12.54,Elephant,cube,4.295,2.090,5.705
12.54,Elephant,cube,4.295,2.090,5.708
12.55,Elephant,cube,4.295,2.090,5.712
12.55,Elephant,cube,4.295,2.090,5.719
12.56,Elephant,cube,4.295,2.090,5.723
12.56,Elephant,cube,4.295,2.090,5.729
12.56,Elephant,cube,4.295,2.090,5.733
12.57,Elephant,cube,4.295,2.090,5.737
12.57,Elephant,cube,4.295,2.090,5.743
12.61,Elephant,cube,4.295,2.090,5.748
12.63,Elephant,cube,4.295,2.090,5.792
12.63,Elephant,cube,4.295,2.090,5.813
12.64,Elephant,cube,4.295,2.063,5.848
12.64,Elephant,cube,4.295,2.064,5.849
12.64,Elephant,cube,4.295,2.066,5.851
12.65,Elephant,cube,4.295,2.067,5.852
12.65,Elephant,cube,4.295,2.069,5.854
12.65,Elephant,cube,4.295,2.071,5.857
12.66,Elephant,cube,4.295,2.073,5.858
12.66,Elephant,cube,4.295,2.075,5.860
12.66,Elephant,cube,4.295,2.077,5.862
12.67,Elephant,cube,4.295,2.079,5.864
12.67,Elephant,cube,4.295,2.081,5.866
