collision_time,collider_a,collider_b,contact_x,contact_y,contact_z
8.95,Elephant,cube,4.295,2.090,3.735
8.95,Elephant,cube,4.295,2.090,3.735
8.96,Elephant,cube,4.295,2.090,3.735
8.96,Elephant,cube,4.295,2.090,3.735
8.96,Elephant,cube,4.295,2.090,3.735
8.97,Elephant,cube,4.295,2.090,3.735
8.97,Elephant,cube,4.295,2.090,3.735
8.97,Elephant,cube,4.295,2.090,3.735
8.98,Elephant,cube,4.295,2.090,3.735
8.98,Elephant,cube,4.295,2.090,3.735
8.98,Elephant,cube,4.295,2.090,3.735
8.99,Elephant,cube,4.295,2.090,3.735
8.99,Elephant,cube,4.295,2.090,3.735
8.99,Elephant,cube,4.295,2.090,3.735
9.00,Elephant,cube,4.295,2.090,3.735
9.00,Elephant,cube,4.295,2.090,3.735
9.01,Elephant,cube,4.295,2.090,3.735
9.01,Elephant,cube,4.295,2.090,3.735
9.01,Elephant,cube,4.295,2.090,3.735
9.02,Elephant,cube,4.295,2.090,3.735
9.03,Elephant,cube,4.295,2.090,3.735
9.03,Elephant,cube,4.295,2.090,3.735
9.04,Elephant,cube,4.295,2.090,3.735
9.04,Elephant,cube,4.295,2.090,3.735
9.05,Elephant,cube,4.295,2.090,3.735
9.05,Elephant,cube,4.295,2.090,3.735
9.06,Elephant,cube,4.295,2.090,3.735
9.06,Elephant,cube,4.295,2.090,3.735
9.07,Elephant,cube,4.295,2.090,3.735
9.07,Elephant,cube,4.295,2.090,3.735
9.07,Elephant,cube,4.295,2.090,3.735
9.08,Elephant,cube,4.295,2.090,3.735
9.08,Elephant,cube,4.295,2.090,3.735
9.09,Elephant,cube,4.295,2.090,3.735
9.09,Elephant,cube,4.295,2.090,3.735
9.09,Elephant,cube,4.295,2.090,3.735
9.10,Elephant,cube,4.295,2.090,3.735
9.10,Elephant,cube,4.295,2.090,3.735
9.10,Elephant,cube,4.295,2.090,3.735
9.10,Elephant,cube,4.295,2.090,3.735
9.11,Elephant,cube,4.295,2.090,3.735
9.11,Elephant,cube,4.295,2.090,3.735
9.11,Elephant,cube,4.295,2.090,3.735
9.13,Elephant,cube,4.295,2.090,3.735
9.13,Elephant,cube,4.295,2.090,3.735
9.14,Elephant,cube,4.295,2.090,3.735
9.15,Elephant,cube,4.295,2.090,3.735
9.15,Elephant,cube,4.295,2.090,3.735
9.15,Elephant,cube,4.295,2.090,3.735
9.16,Elephant,cube,4.295,2.090,3.735
9.16,Elephant,cube,4.333,2.090,3.735
9.16,Elephant,cube,4.337,2.090,3.735
9.17,Elephant,cube,4.341,2.090,3.735
9.17,Elephant,cube,4.345,2.090,3.735
9.17,Elephant,cube,4.349,2.090,3.735
9.18,Elephant,cube,4.353,2.090,3.735
9.18,Elephant,cube,4.356,2.090,3.735
9.18,Elephant,cube,4.360,2.090,3.735
9.19,Elephant,cube,4.363,2.090,3.735
9.19,Elephant,cube,4.370,2.090,3.735
9.20,Elephant,cube,4.378,2.090,3.735
9.20,Elephant,cube,4.383,2.090,3.735
9.21,Elephant,cube,4.387,2.090,3.735
9.21,Elephant,cube,4.391,2.090,3.735
9.21,Elephant,cube,4.394,2.090,3.735
9.21,Elephant,cube,4.398,2.090,3.735
9.24,Elephant,cube,4.401,2.090,3.735
9.24,Elephant,cube,4.426,2.090,3.735
9.25,Elephant,cube,4.433,2.090,3.735
9.25,Elephant,cube,4.437,2.090,3.735
9.25,Elephant,cube,4.440,2.090,3.735
9.25,Elephant,cube,4.444,2.090,3.735
9.26,Elephant,cube,4.447,2.090,3.735
9.26,Elephant,cube,4.450,2.090,3.735
9.26,Elephant,cube,4.454,2.090,3.735
9.27,Elephant,cube,4.459,2.090,3.735
9.27,Elephant,cube,4.463,2.090,3.735
9.27,Elephant,cube,4.466,2.090,3.735
9.28,Elephant,cube,4.469,2.090,3.735
9.28,Elephant,cube,4.473,2.090,3.735
9.28,Elephant,cube,4.476,2.090,3.735
9.29,Elephant,cube,4.480,2.090,3.735
9.29,Elephant,cube,4.483,2.090,3.735
9.29,Elephant,cube,4.487,2.090,3.735
9.30,Elephant,cube,4.490,2.090,3.735
9.30,Elephant,cube,4.495,2.090,3.735
9.30,Elephant,cube,4.498,2.090,3.735
9.30,Elephant,cube,4.502,2.090,3.735
9.31,Elephant,cube,4.505,2.090,3.735
9.31,Elephant,cube,4.509,2.090,3.735
9.31,Elephant,cube,4.512,2.090,3.735
9.32,Elephant,cube,4.516,2.090,3.735
9.33,Elephant,cube,4.519,2.090,3.735
9.33,Elephant,cube,4.534,2.090,3.735
9.34,Elephant,cube,4.538,2.090,3.735
9.34,Elephant,cube,4.542,2.090,3.735
9.34,Elephant,cube,4.545,2.090,3.735
9.35,Elephant,cube,4.552,2.090,3.735
9.35,Elephant,cube,4.557,2.090,3.735
9.35,Elephant,cube,4.561,2.090,3.735
9.36,Elephant,cube,4.564,2.090,3.735
9.36,Elephant,cube,4.568,2.090,3.735
9.36,Elephant,cube,4.572,2.090,3.735
9.37,Elephant,cube,4.575,2.090,3.735
9.37,Elephant,cube,4.579,2.090,3.735
9.38,Elephant,cube,4.585,2.090,3.735
9.38,Elephant,cube,4.591,2.090,3.735
9.39,Elephant,cube,4.597,2.090,3.735
9.39,Elephant,cube,4.604,2.090,3.735
9.39,Elephant,cube,4.607,2.090,3.735
9.40,Elephant,cube,4.612,2.090,3.735
9.40,Elephant,cube,4.615,2.090,3.735
9.40,Elephant,cube,4.618,2.090,3.735
9.41,Elephant,cube,4.622,2.090,3.735
9.41,Elephant,cube,4.626,2.090,3.735
9.41,Elephant,cube,4.629,2.090,3.735
9.41,Elephant,cube,4.632,2.090,3.735
9.42,Elephant,cube,4.636,2.090,3.735
9.43,Elephant,cube,4.639,2.090,3.735
9.44,Elephant,cube,4.653,2.090,3.735
9.44,Elephant,cube,4.662,2.090,3.735
9.45,Elephant,cube,4.668,2.090,3.735
9.45,Elephant,cube,4.672,2.090,3.735
9.45,Elephant,cube,4.676,2.090,3.735
9.45,Elephant,cube,4.680,2.090,3.735
9.46,Elephant,cube,4.684,2.090,3.735
9.46,Elephant,cube,4.689,2.090,3.735
9.47,Elephant,cube,4.695,2.090,3.735
9.47,Elephant,cube,4.703,2.090,3.735
9.48,Elephant,cube,4.706,2.090,3.735
9.48,Elephant,cube,4.710,2.090,3.735
9.48,Elephant,cube,4.714,2.090,3.735
9.49,Elephant,cube,4.718,2.090,3.735
9.49,Elephant,cube,4.722,2.090,3.735
9.50,Elephant,cube,4.726,2.090,3.735
9.51,Elephant,cube,4.738,2.090,3.735
9.51,Elephant,cube,4.745,2.090,3.735
9.51,Elephant,cube,4.752,2.090,3.735
9.52,Elephant,cube,4.755,2.090,3.735
9.52,Elephant,cube,4.759,2.090,3.735
9.56,Elephant,cube,4.763,2.090,3.735
9.56,Elephant,cube,4.807,2.090,3.735
9.57,Elephant,cube,4.813,2.090,3.735
9.58,Elephant,cube,4.822,2.090,3.735
9.58,Elephant,cube,4.831,2.090,3.735
9.58,Elephant,cube,4.836,2.090,3.735
9.59,Elephant,cube,4.839,2.090,3.735
9.59,Elephant,cube,4.843,2.090,3.735
9.59,Elephant,cube,4.849,2.090,3.735
9.60,Elephant,cube,4.854,2.090,3.735
9.60,Elephant,cube,4.857,2.090,3.735
9.60,Elephant,cube,4.861,2.090,3.735
9.61,Elephant,cube,4.866,2.090,3.735
9.61,Elephant,cube,4.870,2.090,3.735
9.61,Elephant,cube,4.874,2.090,3.735
9.62,Elephant,cube,4.878,2.090,3.735
9.62,Elephant,cube,4.882,2.090,3.735
9.64,Elephant,cube,4.886,2.090,3.735
9.64,Elephant,cube,4.905,2.090,3.735
9.64,Elephant,cube,4.909,2.090,3.735
9.65,Elephant,cube,4.913,2.090,3.735
9.65,Elephant,cube,4.920,2.090,3.735
9.66,Elephant,cube,4.926,2.090,3.735
9.66,Elephant,cube,4.930,2.090,3.735
9.66,Elephant,cube,4.933,2.090,3.735
9.67,Elephant,cube,4.937,2.090,3.735
9.67,Elephant,cube,4.944,2.090,3.735
9.67,Elephant,cube,4.948,2.090,3.735
9.68,Elephant,cube,4.951,2.090,3.735
9.68,Elephant,cube,4.955,2.090,3.735
9.68,Elephant,cube,4.958,2.090,3.735
9.68,Elephant,cube,4.962,2.090,3.735
9.69,Elephant,cube,4.966,2.090,3.735
9.69,Elephant,cube,4.969,2.090,3.735
9.69,Elephant,cube,4.973,2.090,3.735
9.70,Elephant,cube,4.977,2.090,3.735
9.70,Elephant,cube,4.981,2.090,3.735
9.70,Elephant,cube,4.985,2.090,3.735
9.71,Elephant,cube,4.989,2.090,3.735
9.71,Elephant,cube,4.993,2.090,3.735
9.71,Elephant,cube,4.997,2.090,3.735
9.72,Elephant,cube,5.001,2.090,3.735
9.72,Elephant,cube,5.004,2.090,3.735
9.72,Elephant,cube,5.008,2.090,3.735
9.74,Elephant,cube,5.012,2.090,3.735
9.74,Elephant,cube,5.035,2.090,3.735
9.75,Elephant,cube,5.039,2.090,3.735
9.75,Elephant,cube,5.043,2.090,3.735
9.75,Elephant,cube,5.047,2.090,3.735
9.76,Elephant,cube,5.051,2.090,3.735
9.76,Elephant,cube,5.055,2.090,3.735
9.76,Elephant,cube,5.059,2.090,3.735
9.77,Elephant,cube,5.064,2.090,3.735
9.77,Elephant,cube,5.071,2.090,3.735
9.77,Elephant,cube,5.075,2.090,3.735
9.78,Elephant,cube,5.079,2.090,3.735
9.78,Elephant,cube,5.084,2.090,3.735
9.78,Elephant,cube,5.088,2.090,3.735
9.79,Elephant,cube,5.092,2.090,3.735
9.79,Elephant,cube,5.098,2.090,3.735
9.80,Elephant,cube,5.104,2.090,3.735
9.81,Elephant,cube,5.112,2.090,3.735
9.81,Elephant,cube,5.120,2.090,3.735
9.81,Elephant,cube,5.123,2.090,3.735
9.82,Elephant,cube,5.128,2.090,3.735
9.82,Elephant,cube,5.132,2.090,3.735
9.82,Elephant,cube,5.137,2.090,3.735
9.91,Elephant,cube,5.144,2.090,3.735
9.91,Elephant,cube,5.254,2.090,3.735
9.92,Elephant,cube,5.259,2.090,3.735
9.93,Elephant,cube,5.267,2.090,3.735
9.94,Elephant,cube,5.274,2.090,3.735
9.94,Elephant,cube,5.290,2.090,3.735
9.95,Elephant,cube,5.296,2.090,3.735
9.95,Elephant,cube,5.301,2.090,3.735
9.96,Elephant,cube,5.308,2.090,3.735
9.96,Elephant,cube,5.314,2.090,3.735
9.96,Elephant,cube,5.318,2.090,3.735
9.97,Elephant,cube,5.323,2.090,3.735
9.97,Elephant,cube,5.328,2.090,3.735
9.97,Elephant,cube,5.331,2.090,3.735
9.98,Elephant,cube,5.335,2.090,3.735
9.98,Elephant,cube,5.339,2.090,3.735
9.98,Elephant,cube,5.344,2.090,3.735
9.99,Elephant,cube,5.348,2.090,3.735
9.99,Elephant,cube,5.352,2.090,3.735
9.99,Elephant,cube,5.356,2.090,3.735
9.99,Elephant,cube,5.359,2.090,3.735
10.00,Elephant,cube,5.364,2.090,3.735
10.00,Elephant,cube,5.368,2.090,3.735
10.00,Elephant,cube,5.372,2.090,3.735
10.01,Elephant,cube,5.376,2.090,3.735
10.01,Elephant,cube,5.380,2.090,3.735
10.01,Elephant,cube,5.384,2.090,3.735
10.02,Elephant,cube,5.388,2.090,3.735
10.02,Elephant,cube,5.392,2.090,3.735
10.02,Elephant,cube,5.396,2.090,3.735
10.03,Elephant,cube,5.400,2.090,3.735
10.04,Elephant,cube,5.406,2.090,3.735
10.04,Elephant,cube,5.421,2.090,3.735
10.04,Elephant,cube,5.424,2.090,3.735
10.05,Elephant,cube,5.428,2.090,3.735
10.05,Elephant,cube,5.434,2.090,3.735
10.05,Elephant,cube,5.437,2.090,3.735
10.06,Elephant,cube,5.441,2.090,3.735
10.06,Elephant,cube,5.449,2.090,3.735
10.07,Elephant,cube,5.456,2.090,3.735
10.07,Elephant,cube,5.460,2.090,3.735
10.07,Elephant,cube,5.464,2.090,3.735
10.08,Elephant,cube,5.468,2.090,3.735
10.08,Elephant,cube,5.473,2.090,3.735
10.08,Elephant,cube,5.478,2.090,3.735
10.09,Elephant,cube,5.482,2.090,3.735
10.09,Elephant,cube,5.492,2.090,3.735
10.10,Elephant,cube,5.496,2.090,3.735
10.10,Elephant,cube,5.503,2.090,3.735
10.11,Elephant,cube,5.511,2.090,3.735
10.11,Elephant,cube,5.519,2.090,3.735
10.12,Elephant,cube,5.523,2.090,3.735
10.12,Elephant,cube,5.528,2.090,3.735
10.13,Elephant,cube,5.536,2.090,3.735
10.14,Elephant,cube,5.557,2.090,3.735
