collision_time,collider_a,collider_b,contact_x,contact_y,contact_z
6.68,Elephant,cube (1),-3.749,2.117,-0.264
6.68,Elephant,cube (1),-3.749,2.117,-0.261
6.69,Elephant,cube (1),-3.749,2.117,-0.258
6.69,Elephant,cube (1),-3.749,2.117,-0.256
6.69,Elephant,cube (1),-3.749,2.117,-0.253
6.70,Elephant,cube (1),-3.749,2.117,-0.251
6.70,Elephant,cube (1),-3.749,2.117,-0.248
6.70,Elephant,cube (1),-3.749,2.117,-0.245
6.71,Elephant,cube (1),-3.749,2.117,-0.242
6.71,Elephant,cube (1),-3.749,2.117,-0.240
6.71,Elephant,cube (1),-3.749,2.117,-0.238
6.72,Elephant,cube (1),-3.749,2.117,-0.235
6.72,Elephant,cube (1),-3.749,2.117,-0.232
6.74,Elephant,cube (1),-3.749,2.117,-0.228
6.74,Elephant,cube (1),-3.755,1.677,-0.224
6.74,Elephant,cube (1),-3.749,2.117,-0.215
6.76,Elephant,cube (1),-3.749,2.117,-0.212
6.76,Elephant,cube (1),-3.749,2.117,-0.201
6.76,Elephant,cube (1),-3.749,2.117,-0.198
6.77,Elephant,cube (1),-3.749,2.117,-0.196
6.77,Elephant,cube (1),-3.749,2.117,-0.193
6.78,Elephant,cube (1),-3.749,2.117,-0.190
6.78,Elephant,cube (1),-3.749,2.117,-0.188
6.78,Elephant,cube (1),-3.749,2.117,-0.187
6.79,Elephant,cube (1),-3.749,2.117,-0.185
6.79,Elephant,cube (1),-3.749,2.117,-0.183
6.79,Elephant,cube (1),-3.749,2.117,-0.181
6.80,Elephant,cube (1),-3.749,2.117,-0.180
6.80,Elephant,cube (1),-3.749,2.117,-0.178
6.80,Elephant,cube (1),-3.749,2.117,-0.176
6.81,Elephant,cube (1),-3.749,2.117,-0.174
6.81,Elephant,cube (1),-3.749,2.117,-0.172
6.81,Elephant,cube (1),-3.749,2.117,-0.170
6.82,Elephant,cube (1),-3.749,2.117,-0.168
6.82,Elephant,cube (1),-3.749,2.117,-0.167
6.82,Elephant,cube (1),-3.749,2.117,-0.165
6.83,Elephant,cube (1),-3.749,2.117,-0.163
6.83,Elephant,cube (1),-3.749,2.117,-0.161
6.83,Elephant,cube (1),-3.749,2.117,-0.160
6.84,Elephant,cube (1),-3.749,2.117,-0.158
6.84,Elephant,cube (1),-3.749,2.117,-0.156
6.85,Elephant,cube (1),-3.755,1.678,-0.162
6.85,Elephant,cube (1),-3.749,2.117,-0.154
6.87,Elephant,cube (1),-3.749,2.118,-0.151
6.88,Elephant,cube (1),-3.749,2.118,-0.138
6.89,Elephant,cube (1),-3.749,2.118,-0.134
6.90,Elephant,cube (1),-3.749,2.118,-0.125
6.90,Elephant,cube (1),-3.748,2.118,-0.123
6.90,Elephant,cube (1),-3.748,2.118,-0.121
6.91,Elephant,cube (1),-3.748,2.118,-0.119
6.91,Elephant,cube (1),-3.748,2.118,-0.117
6.91,Elephant,cube (1),-3.748,2.118,-0.116
6.92,Elephant,cube (1),-3.748,2.118,-0.114
6.92,Elephant,cube (1),-3.748,2.118,-0.113
6.92,Elephant,cube (1),-3.748,2.118,-0.111
6.93,Elephant,cube (1),-3.748,2.118,-0.109
6.93,Elephant,cube (1),-3.748,2.118,-0.106
6.94,Elephant,cube (1),-3.748,2.118,-0.105
6.94,Elephant,cube (1),-3.748,2.118,-0.103
6.94,Elephant,cube (1),-3.748,2.118,-0.101
6.95,Elephant,cube (1),-3.755,1.678,-0.106
6.95,Elephant,cube (1),-3.748,2.118,-0.099
6.96,Elephant,cube (1),-3.748,2.118,-0.098
6.96,Elephant,cube (1),-3.748,2.118,-0.091
6.97,Elephant,cube (1),-3.748,2.118,-0.090
6.97,Elephant,cube (1),-3.748,2.118,-0.087
6.97,Elephant,cube (1),-3.748,2.118,-0.086
6.98,Elephant,cube (1),-3.748,2.118,-0.084
6.98,Elephant,cube (1),-3.748,2.118,-0.083
6.98,Elephant,cube (1),-3.748,2.118,-0.081
6.99,Elephant,cube (1),-3.748,2.118,-0.079
6.99,Elephant,cube (1),-3.748,2.118,-0.078
6.99,Elephant,cube (1),-3.748,2.118,-0.076
7.00,Elephant,cube (1),-3.748,2.118,-0.075
7.00,Elephant,cube (1),-3.748,2.118,-0.073
7.00,Elephant,cube (1),-3.748,2.118,-0.071
7.01,Elephant,cube (1),-3.748,2.118,-0.070
7.01,Elephant,cube (1),-3.748,2.118,-0.068
7.01,Elephant,cube (1),-3.748,2.118,-0.066
7.02,Elephant,cube (1),-3.748,2.118,-0.065
7.02,Elephant,cube (1),-3.748,2.118,-0.063
7.02,Elephant,cube (1),-3.748,2.118,-0.062
7.03,Elephant,cube (1),-3.748,2.118,-0.059
7.05,Elephant,cube (1),-3.754,1.678,-0.061
7.05,Elephant,cube (1),-3.748,2.118,-0.055
7.06,Elephant,cube (1),-3.748,2.118,-0.047
7.07,Elephant,cube (1),-3.748,2.118,-0.041
7.07,Elephant,cube (1),-3.748,2.118,-0.039
7.07,Elephant,cube (1),-3.748,2.118,-0.037
7.08,Elephant,cube (1),-3.748,2.118,-0.036
7.08,Elephant,cube (1),-3.748,2.118,-0.035
7.09,Elephant,cube (1),-3.748,2.118,-0.033
7.09,Elephant,cube (1),-3.748,2.118,-0.030
7.09,Elephant,cube (1),-3.748,2.118,-0.029
7.10,Elephant,cube (1),-3.748,2.118,-0.027
7.10,Elephant,cube (1),-3.748,2.118,-0.026
7.10,Elephant,cube (1),-3.748,2.118,-0.024
7.11,Elephant,cube (1),-3.748,2.118,-0.023
7.11,Elephant,cube (1),-3.748,2.118,-0.021
7.11,Elephant,cube (1),-3.748,2.118,-0.019
7.12,Elephant,cube (1),-3.748,2.118,-0.018
7.12,Elephant,cube (1),-3.748,2.118,-0.016
7.12,Elephant,cube (1),-3.748,2.118,-0.015
7.13,Elephant,cube (1),-3.748,2.118,-0.014
7.13,Elephant,cube (1),-3.748,2.118,-0.012
7.13,Elephant,cube (1),-3.748,2.118,-0.011
7.14,Elephant,cube (1),-3.748,2.118,-0.009
7.14,Elephant,cube (1),-3.748,2.118,-0.008
7.15,Elephant,cube (1),-3.748,2.118,-0.006
7.15,Elephant,cube (1),-3.748,2.118,-0.004
7.15,Elephant,cube (1),-3.754,1.679,-0.008
7.15,Elephant,cube (1),-3.748,2.118,-0.003
7.16,Elephant,cube (1),-3.748,2.119,-0.002
7.17,Elephant,cube (1),-3.748,2.119,0.003
7.17,Elephant,cube (1),-3.748,2.119,0.005
7.18,Elephant,cube (1),-3.748,2.119,0.007
7.18,Elephant,cube (1),-3.748,2.119,0.009
7.19,Elephant,cube (1),-3.748,2.119,0.011
7.20,Elephant,cube (1),-3.748,2.119,0.013
7.20,Elephant,cube (1),-3.747,2.119,0.018
7.21,Elephant,cube (1),-3.747,2.119,0.020
7.21,Elephant,cube (1),-3.747,2.119,0.022
7.21,Elephant,cube (1),-3.747,2.119,0.023
7.22,Elephant,cube (1),-3.747,2.119,0.024
7.22,Elephant,cube (1),-3.747,2.119,0.025
7.22,Elephant,cube (1),-3.747,2.119,0.027
7.23,Elephant,cube (1),-3.747,2.119,0.028
7.23,Elephant,cube (1),-3.747,2.119,0.029
7.23,Elephant,cube (1),-3.747,2.119,0.031
7.24,Elephant,cube (1),-3.747,2.119,0.033
7.24,Elephant,cube (1),-3.747,2.119,0.034
7.24,Elephant,cube (1),-3.747,2.119,0.035
7.25,Elephant,cube (1),-3.747,2.119,0.037
7.25,Elephant,cube (1),-3.754,1.679,0.034
7.25,Elephant,cube (1),-3.747,2.119,0.038
7.28,Elephant,cube (1),-3.747,2.119,0.039
7.28,Elephant,cube (1),-3.747,2.119,0.049
7.28,Elephant,cube (1),-3.747,2.119,0.050
7.29,Elephant,cube (1),-3.747,2.119,0.052
7.29,Elephant,cube (1),-3.747,2.119,0.053
7.30,Elephant,cube (1),-3.747,2.119,0.054
7.30,Elephant,cube (1),-3.747,2.119,0.057
7.30,Elephant,cube (1),-3.747,2.119,0.059
7.31,Elephant,cube (1),-3.747,2.119,0.060
7.31,Elephant,cube (1),-3.747,2.119,0.061
7.32,Elephant,cube (1),-3.747,2.119,0.062
7.32,Elephant,cube (1),-3.747,2.119,0.064
7.32,Elephant,cube (1),-3.747,2.119,0.065
7.33,Elephant,cube (1),-3.747,2.119,0.066
7.34,Elephant,cube (1),-3.747,2.119,0.069
7.36,Elephant,cube (1),-3.753,1.679,0.067
7.36,Elephant,cube (1),-3.747,2.119,0.071
7.38,Elephant,cube (1),-3.747,2.119,0.078
7.38,Elephant,cube (1),-3.747,2.119,0.086
7.39,Elephant,cube (1),-3.747,2.119,0.087
7.39,Elephant,cube (1),-3.747,2.119,0.089
7.39,Elephant,cube (1),-3.747,2.119,0.090
7.40,Elephant,cube (1),-3.747,2.119,0.091
7.40,Elephant,cube (1),-3.747,2.119,0.092
7.40,Elephant,cube (1),-3.747,2.119,0.094
7.41,Elephant,cube (1),-3.747,2.119,0.094
7.41,Elephant,cube (1),-3.747,2.119,0.095
7.41,Elephant,cube (1),-3.747,2.119,0.096
7.42,Elephant,cube (1),-3.747,2.119,0.097
7.42,Elephant,cube (1),-3.747,2.119,0.098
7.42,Elephant,cube (1),-3.747,2.119,0.098
7.43,Elephant,cube (1),-3.747,2.119,0.099
7.43,Elephant,cube (1),-3.747,2.119,0.100
7.43,Elephant,cube (1),-3.747,2.119,0.102
7.44,Elephant,cube (1),-3.747,2.119,0.102
7.44,Elephant,cube (1),-3.747,2.119,0.102
7.44,Elephant,cube (1),-3.747,2.119,0.103
7.45,Elephant,cube (1),-3.747,2.119,0.104
7.45,Elephant,cube (1),-3.747,2.119,0.105
7.45,Elephant,cube (1),-3.747,2.119,0.106
7.46,Elephant,cube (1),-3.753,1.680,0.103
7.46,Elephant,cube (1),-3.747,2.119,0.106
7.47,Elephant,cube (1),-3.747,2.120,0.106
7.47,Elephant,cube (1),-3.747,2.120,0.110
7.48,Elephant,cube (1),-3.747,2.120,0.111
7.48,Elephant,cube (1),-3.747,2.120,0.113
7.49,Elephant,cube (1),-3.747,2.120,0.115
7.50,Elephant,cube (1),-3.746,2.120,0.116
7.50,Elephant,cube (1),-3.746,2.120,0.120
7.51,Elephant,cube (1),-3.746,2.120,0.121
7.51,Elephant,cube (1),-3.746,2.120,0.122
7.52,Elephant,cube (1),-3.746,2.120,0.122
7.52,Elephant,cube (1),-3.746,2.120,0.123
7.52,Elephant,cube (1),-3.746,2.120,0.123
7.52,Elephant,cube (1),-3.746,2.120,0.124
7.53,Elephant,cube (1),-3.746,2.120,0.124
7.53,Elephant,cube (1),-3.746,2.120,0.124
7.53,Elephant,cube (1),-3.746,2.120,0.124
7.54,Elephant,cube (1),-3.746,2.120,0.125
7.54,Elephant,cube (1),-3.746,2.120,0.126
7.55,Elephant,cube (1),-3.746,2.120,0.126
7.55,Elephant,cube (1),-3.746,2.120,0.128
7.56,Elephant,cube (1),-3.746,2.120,0.128
7.56,Elephant,cube (1),-3.753,1.680,0.126
7.56,Elephant,cube (1),-3.746,2.120,0.129
7.57,Elephant,cube (1),-3.746,2.120,0.131
7.58,Elephant,cube (1),-3.746,2.120,0.134
7.58,Elephant,cube (1),-3.746,2.120,0.136
7.59,Elephant,cube (1),-3.746,2.120,0.137
7.59,Elephant,cube (1),-3.746,2.120,0.138
7.60,Elephant,cube (1),-3.746,2.120,0.140
7.60,Elephant,cube (1),-3.746,2.120,0.140
7.60,Elephant,cube (1),-3.746,2.120,0.140
7.61,Elephant,cube (1),-3.746,2.120,0.141
7.61,Elephant,cube (1),-3.746,2.120,0.141
7.61,Elephant,cube (1),-3.746,2.120,0.141
7.62,Elephant,cube (1),-3.746,2.120,0.141
7.62,Elephant,cube (1),-3.746,2.120,0.141
7.62,Elephant,cube (1),-3.746,2.120,0.141
7.63,Elephant,cube (1),-3.746,2.120,0.141
7.64,Elephant,cube (1),-3.746,2.120,0.142
7.64,Elephant,cube (1),-3.746,2.120,0.143
7.66,Elephant,cube (1),-3.753,1.680,0.142
7.66,Elephant,cube (1),-3.746,2.120,0.144
7.68,Elephant,cube (1),-3.746,2.120,0.150
7.69,Elephant,cube (1),-3.746,2.120,0.154
7.69,Elephant,cube (1),-3.746,2.120,0.154
7.69,Elephant,cube (1),-3.746,2.120,0.154
7.69,Elephant,cube (1),-3.746,2.120,0.154
7.70,Elephant,cube (1),-3.746,2.120,0.154
7.70,Elephant,cube (1),-3.746,2.120,0.154
7.70,Elephant,cube (1),-3.746,2.120,0.154
7.71,Elephant,cube (1),-3.746,2.120,0.154
7.71,Elephant,cube (1),-3.746,2.120,0.154
7.71,Elephant,cube (1),-3.746,2.120,0.154
7.72,Elephant,cube (1),-3.746,2.120,0.154
7.72,Elephant,cube (1),-3.746,2.120,0.154
7.72,Elephant,cube (1),-3.746,2.120,0.154
7.73,Elephant,cube (1),-3.746,2.120,0.154
7.73,Elephant,cube (1),-3.746,2.120,0.154
7.73,Elephant,cube (1),-3.746,2.120,0.154
7.74,Elephant,cube (1),-3.746,2.120,0.154
7.74,Elephant,cube (1),-3.746,2.120,0.154
7.75,Elephant,cube (1),-3.746,2.120,0.154
7.75,Elephant,cube (1),-3.746,2.120,0.155
7.75,Elephant,cube (1),-3.746,2.120,0.155
7.76,Elephant,cube (1),-3.746,2.120,0.155
7.76,Elephant,cube (1),-3.746,2.120,0.155
7.77,Elephant,cube (1),-3.752,1.681,0.153
7.77,Elephant,cube (1),-3.746,2.120,0.155
7.78,Elephant,cube (1),-3.745,2.121,0.155
7.79,Elephant,cube (1),-3.745,2.121,0.157
7.79,Elephant,cube (1),-3.745,2.121,0.159
7.81,Elephant,cube (1),-3.745,2.121,0.159
7.81,Elephant,cube (1),-3.745,2.121,0.161
7.81,Elephant,cube (1),-3.745,2.121,0.161
7.82,Elephant,cube (1),-3.745,2.121,0.161
7.82,Elephant,cube (1),-3.745,2.121,0.161
7.82,Elephant,cube (1),-3.745,2.121,0.161
7.83,Elephant,cube (1),-3.745,2.121,0.161
7.83,Elephant,cube (1),-3.745,2.121,0.161
7.83,Elephant,cube (1),-3.745,2.121,0.161
7.83,Elephant,cube (1),-3.745,2.121,0.161
7.84,Elephant,cube (1),-3.745,2.121,0.161
7.84,Elephant,cube (1),-3.745,2.121,0.161
7.84,Elephant,cube (1),-3.745,2.121,0.161
7.85,Elephant,cube (1),-3.745,2.121,0.161
7.85,Elephant,cube (1),-3.745,2.121,0.161
7.85,Elephant,cube (1),-3.745,2.121,0.161
7.86,Elephant,cube (1),-3.745,2.121,0.161
7.86,Elephant,cube (1),-3.745,2.121,0.161
7.86,Elephant,cube (1),-3.745,2.121,0.161
7.87,Elephant,cube (1),-3.745,2.121,0.161
7.87,Elephant,cube (1),-3.752,1.681,0.160
7.87,Elephant,cube (1),-3.745,2.121,0.161
7.88,Elephant,cube (1),-3.745,2.121,0.161
7.89,Elephant,cube (1),-3.745,2.121,0.163
7.89,Elephant,cube (1),-3.745,2.121,0.163
7.89,Elephant,cube (1),-3.745,2.121,0.163
7.89,Elephant,cube (1),-3.745,2.121,0.163
7.90,Elephant,cube (1),-3.745,2.121,0.163
7.90,Elephant,cube (1),-3.745,2.121,0.163
7.91,Elephant,cube (1),-3.745,2.121,0.163
7.91,Elephant,cube (1),-3.745,2.121,0.163
7.91,Elephant,cube (1),-3.745,2.121,0.163
7.92,Elephant,cube (1),-3.745,2.121,0.163
7.92,Elephant,cube (1),-3.745,2.121,0.163
7.92,Elephant,cube (1),-3.745,2.121,0.163
7.93,Elephant,cube (1),-3.745,2.121,0.163
7.93,Elephant,cube (1),-3.745,2.121,0.163
7.93,Elephant,cube (1),-3.745,2.121,0.163
7.94,Elephant,cube (1),-3.745,2.121,0.163
7.94,Elephant,cube (1),-3.745,2.121,0.163
7.96,Elephant,cube (1),-3.745,2.121,0.163
7.96,Elephant,cube (1),-3.745,2.121,0.165
7.97,Elephant,cube (1),-3.745,2.121,0.165
7.97,Elephant,cube (1),-3.752,1.681,0.163
7.97,Elephant,cube (1),-3.745,2.121,0.165
7.98,Elephant,cube (1),-3.745,2.121,0.164
7.99,Elephant,cube (1),-3.745,2.121,0.166
7.99,Elephant,cube (1),-3.745,2.121,0.166
7.99,Elephant,cube (1),-3.745,2.121,0.166
8.00,Elephant,cube (1),-3.745,2.121,0.166
8.00,Elephant,cube (1),-3.745,2.121,0.166
8.00,Elephant,cube (1),-3.745,2.121,0.166
8.01,Elephant,cube (1),-3.745,2.121,0.166
8.01,Elephant,cube (1),-3.745,2.121,0.166
8.01,Elephant,cube (1),-3.745,2.121,0.166
8.02,Elephant,cube (1),-3.745,2.121,0.166
8.02,Elephant,cube (1),-3.745,2.121,0.166
8.02,Elephant,cube (1),-3.745,2.121,0.166
8.02,Elephant,cube (1),-3.745,2.121,0.166
8.03,Elephant,cube (1),-3.745,2.121,0.166
8.03,Elephant,cube (1),-3.745,2.121,0.166
8.03,Elephant,cube (1),-3.745,2.121,0.166
8.04,Elephant,cube (1),-3.745,2.121,0.166
8.04,Elephant,cube (1),-3.745,2.121,0.166
8.04,Elephant,cube (1),-3.745,2.121,0.166
8.05,Elephant,cube (1),-3.745,2.121,0.166
8.05,Elephant,cube (1),-3.745,2.121,0.166
8.05,Elephant,cube (1),-3.745,2.121,0.166
8.06,Elephant,cube (1),-3.745,2.121,0.166
8.06,Elephant,cube (1),-3.745,2.121,0.166
8.06,Elephant,cube (1),-3.745,2.121,0.166
8.07,Elephant,cube (1),-3.745,2.121,0.166
8.07,Elephant,cube (1),-3.752,1.682,0.165
8.07,Elephant,cube (1),-3.745,2.121,0.166
8.08,Elephant,cube (1),-3.744,2.122,0.166
8.09,Elephant,cube (1),-3.744,2.122,0.167
8.09,Elephant,cube (1),-3.744,2.122,0.167
8.10,Elephant,cube (1),-3.744,2.122,0.167
8.11,Elephant,cube (1),-3.744,2.122,0.167
8.12,Elephant,cube (1),-3.744,2.122,0.168
8.12,Elephant,cube (1),-3.744,2.122,0.168
8.12,Elephant,cube (1),-3.744,2.122,0.168
8.13,Elephant,cube (1),-3.744,2.122,0.168
8.13,Elephant,cube (1),-3.744,2.122,0.168
8.13,Elephant,cube (1),-3.744,2.122,0.168
8.13,Elephant,cube (1),-3.744,2.122,0.168
8.14,Elephant,cube (1),-3.744,2.122,0.168
8.14,Elephant,cube (1),-3.744,2.122,0.168
8.14,Elephant,cube (1),-3.744,2.122,0.168
8.15,Elephant,cube (1),-3.744,2.122,0.168
8.15,Elephant,cube (1),-3.744,2.122,0.168
8.15,Elephant,cube (1),-3.744,2.122,0.168
8.16,Elephant,cube (1),-3.744,2.122,0.168
8.16,Elephant,cube (1),-3.744,2.122,0.168
8.16,Elephant,cube (1),-3.744,2.122,0.168
8.17,Elephant,cube (1),-3.744,2.122,0.168
8.17,Elephant,cube (1),-3.744,2.122,0.168
8.17,Elephant,cube (1),-3.751,1.682,0.167
8.17,Elephant,cube (1),-3.744,2.122,0.168
8.19,Elephant,cube (1),-3.744,2.122,0.168
8.19,Elephant,cube (1),-3.744,2.122,0.168
8.19,Elephant,cube (1),-3.744,2.122,0.168
8.20,Elephant,cube (1),-3.744,2.122,0.168
8.20,Elephant,cube (1),-3.744,2.122,0.168
8.20,Elephant,cube (1),-3.744,2.122,0.168
8.21,Elephant,cube (1),-3.744,2.122,0.168
8.21,Elephant,cube (1),-3.744,2.122,0.168
8.21,Elephant,cube (1),-3.744,2.122,0.168
8.21,Elephant,cube (1),-3.744,2.122,0.168
8.22,Elephant,cube (1),-3.744,2.122,0.167
8.22,Elephant,cube (1),-3.744,2.122,0.167
8.22,Elephant,cube (1),-3.744,2.122,0.167
8.23,Elephant,cube (1),-3.744,2.122,0.167
8.23,Elephant,cube (1),-3.744,2.122,0.167
8.23,Elephant,cube (1),-3.744,2.122,0.167
8.24,Elephant,cube (1),-3.744,2.122,0.167
8.24,Elephant,cube (1),-3.744,2.122,0.167
8.25,Elephant,cube (1),-3.744,2.122,0.167
8.27,Elephant,cube (1),-3.744,2.122,0.167
8.27,Elephant,cube (1),-3.751,1.682,0.167
8.27,Elephant,cube (1),-3.744,2.122,0.167
8.28,Elephant,cube (1),-3.744,2.122,0.167
8.29,Elephant,cube (1),-3.744,2.122,0.167
8.29,Elephant,cube (1),-3.744,2.122,0.167
8.29,Elephant,cube (1),-3.744,2.122,0.167
8.30,Elephant,cube (1),-3.744,2.122,0.167
8.30,Elephant,cube (1),-3.744,2.122,0.167
8.31,Elephant,cube (1),-3.744,2.122,0.167
8.31,Elephant,cube (1),-3.744,2.122,0.167
8.31,Elephant,cube (1),-3.744,2.122,0.167
8.31,Elephant,cube (1),-3.744,2.122,0.167
8.32,Elephant,cube (1),-3.744,2.122,0.167
8.32,Elephant,cube (1),-3.744,2.122,0.167
8.33,Elephant,cube (1),-3.744,2.122,0.167
8.33,Elephant,cube (1),-3.744,2.122,0.167
8.34,Elephant,cube (1),-3.744,2.122,0.167
8.34,Elephant,cube (1),-3.744,2.122,0.167
8.34,Elephant,cube (1),-3.744,2.122,0.167
8.35,Elephant,cube (1),-3.744,2.122,0.167
8.35,Elephant,cube (1),-3.744,2.122,0.167
8.36,Elephant,cube (1),-3.744,2.122,0.167
8.36,Elephant,cube (1),-3.743,2.122,0.167
8.37,Elephant,cube (1),-3.743,2.122,0.167
8.37,Elephant,cube (1),-3.751,1.683,0.167
8.37,Elephant,cube (1),-3.743,2.122,0.167
8.38,Elephant,cube (1),-3.743,2.122,0.167
8.39,Elephant,cube (1),-3.743,2.122,0.167
8.39,Elephant,cube (1),-3.743,2.122,0.167
8.40,Elephant,cube (1),-3.743,2.122,0.167
8.41,Elephant,cube (1),-3.743,2.123,0.167
8.42,Elephant,cube (1),-3.743,2.123,0.167
8.42,Elephant,cube (1),-3.743,2.123,0.167
8.43,Elephant,cube (1),-3.743,2.123,0.167
8.43,Elephant,cube (1),-3.743,2.123,0.167
8.43,Elephant,cube (1),-3.743,2.123,0.167
8.44,Elephant,cube (1),-3.743,2.123,0.167
8.44,Elephant,cube (1),-3.743,2.123,0.167
8.44,Elephant,cube (1),-3.743,2.123,0.167
8.45,Elephant,cube (1),-3.743,2.123,0.167
8.45,Elephant,cube (1),-3.743,2.123,0.167
8.45,Elephant,cube (1),-3.743,2.123,0.167
8.45,Elephant,cube (1),-3.743,2.123,0.167
8.46,Elephant,cube (1),-3.743,2.123,0.167
8.46,Elephant,cube (1),-3.743,2.123,0.167
8.46,Elephant,cube (1),-3.743,2.123,0.167
8.47,Elephant,cube (1),-3.743,2.123,0.167
8.47,Elephant,cube (1),-3.743,2.123,0.167
8.47,Elephant,cube (1),-3.750,1.683,0.167
8.47,Elephant,cube (1),-3.743,2.123,0.167
8.49,Elephant,cube (1),-3.743,2.123,0.167
8.49,Elephant,cube (1),-3.743,2.123,0.167
8.49,Elephant,cube (1),-3.743,2.123,0.167
8.50,Elephant,cube (1),-3.743,2.123,0.167
8.50,Elephant,cube (1),-3.743,2.123,0.167
8.50,Elephant,cube (1),-3.743,2.123,0.167
8.51,Elephant,cube (1),-3.743,2.123,0.167
8.51,Elephant,cube (1),-3.743,2.123,0.167
8.51,Elephant,cube (1),-3.743,2.123,0.167
8.52,Elephant,cube (1),-3.743,2.123,0.167
8.52,Elephant,cube (1),-3.743,2.123,0.167
8.52,Elephant,cube (1),-3.743,2.123,0.167
8.53,Elephant,cube (1),-3.743,2.123,0.167
8.53,Elephant,cube (1),-3.743,2.123,0.167
8.53,Elephant,cube (1),-3.743,2.123,0.167
8.54,Elephant,cube (1),-3.743,2.123,0.167
8.54,Elephant,cube (1),-3.743,2.123,0.167
8.55,Elephant,cube (1),-3.743,2.123,0.167
8.55,Elephant,cube (1),-3.743,2.123,0.167
8.55,Elephant,cube (1),-3.743,2.123,0.167
8.56,Elephant,cube (1),-3.743,2.123,0.167
8.57,Elephant,cube (1),-3.743,2.123,0.167
8.58,Elephant,cube (1),-3.750,1.683,0.166
8.58,Elephant,cube (1),-3.743,2.123,0.165
8.59,Elephant,cube (1),-3.743,2.123,0.165
8.59,Elephant,cube (1),-3.743,2.123,0.164
8.60,Elephant,cube (1),-3.743,2.123,0.164
8.60,Elephant,cube (1),-3.743,2.123,0.164
