time,centroidA_x,centroidA_y,centroidA_z,centroidB_x,centroidB_y,centroidB_z,distance,rel_velocity,angle_deg,bounds_intersect,boundsA_min_x,boundsA_min_y,boundsA_min_z,boundsA_max_x,boundsA_max_y,boundsA_max_z,boundsB_min_x,boundsB_min_y,boundsB_min_z,boundsB_max_x,boundsB_max_y,boundsB_max_z,boundsB_min_world_x,boundsB_min_world_y,boundsB_min_world_z,boundsB_max_world_x,boundsB_max_world_y,boundsB_max_world_z
0.59,0.0195,1.5726,-5.6062,5.8700,1.5250,5.3100,12.3852,1.2126,0.00,True,-1.2623,-1.7106,-1.8669,1.2599,1.5561,3.2514,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.59,0.0195,1.5726,-5.6062,-5.3498,1.5250,5.3099,12.1652,1.2126,0.00,True,-1.2623,-1.7106,-1.8669,1.2599,1.5561,3.2514,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.70,0.0140,1.5749,-5.4841,5.8700,1.5250,5.3100,12.2804,1.2227,0.00,True,-1.2458,-1.7100,-1.8606,1.2517,1.5589,3.2487,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.70,0.0140,1.5749,-5.4841,-5.3498,1.5250,5.3099,12.0533,1.2227,0.00,True,-1.2458,-1.7100,-1.8606,1.2517,1.5589,3.2487,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.80,0.0056,1.5769,-5.3613,5.8700,1.5250,5.3100,12.1766,1.2309,0.00,True,-1.2311,-1.7230,-1.8109,1.2446,1.5703,3.2327,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.80,0.0056,1.5769,-5.3613,-5.3498,1.5250,5.3099,11.9397,1.2309,0.00,True,-1.2311,-1.7230,-1.8109,1.2446,1.5703,3.2327,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
0.90,-0.0040,1.5788,-5.2506,5.8700,1.5250,5.3100,12.0844,1.1113,0.00,True,-1.2239,-1.7217,-1.7407,1.2437,1.5843,3.2109,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
0.90,-0.0040,1.5788,-5.2506,-5.3498,1.5250,5.3099,11.8365,1.1113,0.00,True,-1.2239,-1.7217,-1.7407,1.2437,1.5843,3.2109,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.01,-0.0125,1.5794,-5.1467,5.8700,1.5250,5.3100,11.9979,1.0426,0.00,True,-1.2244,-1.7076,-1.6812,1.2516,1.5963,3.1895,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.01,-0.0125,1.5794,-5.1467,-5.3498,1.5250,5.3099,11.7400,1.0426,0.00,True,-1.2244,-1.7076,-1.6812,1.2516,1.5963,3.1895,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.11,-0.0180,1.5778,-5.0400,5.8700,1.5250,5.3100,11.9077,1.0686,0.00,True,-1.2294,-1.7083,-1.7635,1.2658,1.6024,3.1732,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.11,-0.0180,1.5778,-5.0400,-5.3498,1.5250,5.3099,11.6426,1.0686,0.00,True,-1.2294,-1.7083,-1.7635,1.2658,1.6024,3.1732,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.21,-0.0212,1.5766,-4.9240,5.8700,1.5250,5.3100,11.8086,1.1602,0.00,True,-1.2404,-1.7095,-1.8296,1.2825,1.6035,3.1721,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.21,-0.0212,1.5766,-4.9240,-5.3498,1.5250,5.3099,11.5381,1.1602,0.00,True,-1.2404,-1.7095,-1.8296,1.2825,1.6035,3.1721,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.31,-0.0237,1.5693,-4.7984,5.8700,1.5250,5.3100,11.7012,1.2578,0.00,True,-1.2585,-1.7155,-1.8635,1.2992,1.5936,3.1872,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.31,-0.0237,1.5693,-4.7984,-5.3498,1.5250,5.3099,11.4257,1.2578,0.00,True,-1.2585,-1.7155,-1.8635,1.2992,1.5936,3.1872,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.41,-0.0239,1.5703,-4.6687,5.8700,1.5250,5.3100,11.5895,1.2973,0.00,True,-1.2730,-1.7090,-1.8673,1.3048,1.5825,3.2118,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.41,-0.0239,1.5703,-4.6687,-5.3498,1.5250,5.3099,11.3110,1.2973,0.00,True,-1.2730,-1.7090,-1.8673,1.3048,1.5825,3.2118,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.51,-0.0239,1.5736,-4.5427,5.8700,1.5250,5.3100,11.4812,1.2603,0.00,True,-1.2738,-1.7082,-1.8025,1.2932,1.5702,3.2340,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.51,-0.0239,1.5736,-4.5427,-5.3498,1.5250,5.3099,11.2001,1.2603,0.00,True,-1.2738,-1.7082,-1.8025,1.2932,1.5702,3.2340,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.61,-0.0212,1.5747,-4.4107,5.8700,1.5250,5.3100,11.3667,1.3210,0.00,True,-1.2642,-1.7104,-1.8427,1.2712,1.5588,3.2491,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.61,-0.0212,1.5747,-4.4107,-5.3498,1.5250,5.3099,11.0853,1.3210,0.00,True,-1.2642,-1.7104,-1.8427,1.2712,1.5588,3.2491,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.72,-0.0167,1.5796,-4.2865,5.8700,1.5250,5.3100,11.2583,1.2432,0.00,True,-1.2550,-1.7101,-1.8705,1.2525,1.5595,3.2536,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.72,-0.0167,1.5796,-4.2865,-5.3498,1.5250,5.3099,10.9789,1.2432,0.00,True,-1.2550,-1.7101,-1.8705,1.2525,1.5595,3.2536,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.82,-0.0090,1.5804,-4.1703,5.8700,1.5250,5.3100,11.1554,1.1648,0.00,True,-1.2473,-1.7168,-1.8318,1.2376,1.5662,3.2424,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.82,-0.0090,1.5804,-4.1703,-5.3498,1.5250,5.3099,10.8812,1.1648,0.00,True,-1.2473,-1.7168,-1.8318,1.2376,1.5662,3.2424,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
1.92,-0.0025,1.5814,-4.0622,5.8700,1.5250,5.3100,11.0602,1.0830,0.00,True,-1.2437,-1.7253,-1.7654,1.2260,1.5780,3.2233,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
1.92,-0.0025,1.5814,-4.0622,-5.3498,1.5250,5.3099,10.7904,1.0830,0.00,True,-1.2437,-1.7253,-1.7654,1.2260,1.5780,3.2233,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.02,0.0044,1.5812,-3.9531,5.8700,1.5250,5.3100,10.9642,1.0936,0.00,True,-1.2476,-1.7100,-1.6892,1.2210,1.5908,3.1998,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.02,0.0044,1.5812,-3.9531,-5.3498,1.5250,5.3099,10.6992,1.0936,0.00,True,-1.2476,-1.7100,-1.6892,1.2210,1.5908,3.1998,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.12,0.0129,1.5792,-3.8451,5.8700,1.5250,5.3100,10.8685,1.0829,0.00,True,-1.2581,-1.7103,-1.7556,1.2241,1.6003,3.1786,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.12,0.0129,1.5792,-3.8451,-5.3498,1.5250,5.3099,10.6102,1.0829,0.00,True,-1.2581,-1.7103,-1.7556,1.2241,1.6003,3.1786,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.22,0.0219,1.5742,-3.7344,5.8700,1.5250,5.3100,10.7705,1.1122,0.00,True,-1.2740,-1.7116,-1.7985,1.2350,1.6016,3.1663,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.22,0.0219,1.5742,-3.7344,-5.3498,1.5250,5.3099,10.5193,1.1122,0.00,True,-1.2740,-1.7116,-1.7985,1.2350,1.6016,3.1663,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.32,0.0463,1.5699,-3.6175,5.8700,1.5250,5.3100,10.6592,1.1945,0.00,True,-1.2884,-1.7146,-1.8261,1.2634,1.5960,3.1771,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.32,0.0463,1.5699,-3.6175,-5.3498,1.5250,5.3099,10.4316,1.1945,0.00,True,-1.2884,-1.7146,-1.8261,1.2634,1.5960,3.1771,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.43,0.0722,1.5654,-3.4899,5.8700,1.5250,5.3100,10.5383,1.3031,0.00,True,-1.2880,-1.7142,-1.8653,1.2841,1.5846,3.2040,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.43,0.0722,1.5654,-3.4899,-5.3498,1.5250,5.3099,10.3361,1.3031,0.00,True,-1.2880,-1.7142,-1.8653,1.2841,1.5846,3.2040,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.53,0.0992,1.5715,-3.3643,5.8700,1.5250,5.3100,10.4186,1.2862,0.00,True,-1.2739,-1.7110,-1.8535,1.2962,1.5771,3.2343,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.53,0.0992,1.5715,-3.3643,-5.3498,1.5250,5.3099,10.2438,1.2862,0.00,True,-1.2739,-1.7110,-1.8535,1.2962,1.5771,3.2343,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.63,0.1284,1.5722,-3.2368,5.8700,1.5250,5.3100,10.2964,1.3079,0.00,True,-1.2445,-1.7107,-1.7863,1.2969,1.5644,3.2561,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.63,0.1284,1.5722,-3.2368,-5.3498,1.5250,5.3099,10.1518,1.3079,0.00,True,-1.2445,-1.7107,-1.7863,1.2969,1.5644,3.2561,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.73,0.1570,1.5715,-3.1155,5.8700,1.5250,5.3100,10.1799,1.2468,0.00,True,-1.2106,-1.7244,-1.8672,1.2915,1.5560,3.2667,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.73,0.1570,1.5715,-3.1155,-5.3498,1.5250,5.3099,10.0654,1.2468,0.00,True,-1.2106,-1.7244,-1.8672,1.2915,1.5560,3.2667,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.83,0.1873,1.5737,-2.9938,5.8700,1.5250,5.3100,10.0623,1.2536,0.00,True,-1.1790,-1.7251,-1.8597,1.2888,1.5591,3.2654,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.83,0.1873,1.5737,-2.9938,-5.3498,1.5250,5.3099,9.9807,1.2536,0.00,True,-1.1790,-1.7251,-1.8597,1.2888,1.5591,3.2654,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
2.93,0.2173,1.5750,-2.8826,5.8700,1.5250,5.3100,9.9537,1.1518,0.00,True,-1.1488,-1.7276,-1.8132,1.2872,1.5698,3.2510,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
2.93,0.2173,1.5750,-2.8826,-5.3498,1.5250,5.3099,9.9052,1.1518,0.00,True,-1.1488,-1.7276,-1.8132,1.2872,1.5698,3.2510,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.03,0.2486,1.5759,-2.7764,5.8700,1.5250,5.3100,9.8485,1.1073,0.00,True,-1.1237,-1.7268,-1.7439,1.2899,1.5836,3.2288,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.03,0.2486,1.5759,-2.7764,-5.3498,1.5250,5.3099,9.8353,1.1073,0.00,True,-1.1237,-1.7268,-1.7439,1.2899,1.5836,3.2288,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.13,0.2829,1.5756,-2.6738,5.8700,1.5250,5.3100,9.7447,1.0826,0.00,True,-1.1066,-1.7224,-1.6811,1.2995,1.5954,3.2053,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.13,0.2829,1.5756,-2.6738,-5.3498,1.5250,5.3099,9.7708,1.0826,0.00,True,-1.1066,-1.7224,-1.6811,1.2995,1.5954,3.2053,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.24,0.3248,1.5766,-2.5685,5.8700,1.5250,5.3100,9.6345,1.1325,0.00,True,-1.0952,-1.7199,-1.7619,1.3129,1.6035,3.1885,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.24,0.3248,1.5766,-2.5685,-5.3498,1.5250,5.3099,9.7094,1.1325,0.00,True,-1.0952,-1.7199,-1.7619,1.3129,1.6035,3.1885,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.34,0.3728,1.5768,-2.4606,5.8700,1.5250,5.3100,9.5187,1.1807,0.00,True,-1.0921,-1.7169,-1.8283,1.3258,1.6040,3.1845,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.34,0.3728,1.5768,-2.4606,-5.3498,1.5250,5.3099,9.6505,1.1807,0.00,True,-1.0921,-1.7169,-1.8283,1.3258,1.6040,3.1845,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.44,0.4275,1.5668,-2.3439,5.8700,1.5250,5.3100,9.3918,1.2932,0.00,True,-1.0982,-1.7186,-1.8650,1.3372,1.5918,3.1867,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.44,0.4275,1.5668,-2.3439,-5.3498,1.5250,5.3099,9.5895,1.2932,0.00,True,-1.0982,-1.7186,-1.8650,1.3372,1.5918,3.1867,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.54,0.4901,1.5668,-2.2251,5.8700,1.5250,5.3100,9.2587,1.3429,0.00,True,-1.0995,-1.7165,-1.8679,1.3379,1.5807,3.1941,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.54,0.4901,1.5668,-2.2251,-5.3498,1.5250,5.3099,9.5332,1.3429,0.00,True,-1.0995,-1.7165,-1.8679,1.3379,1.5807,3.1941,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.71,0.4921,1.5670,-2.2215,5.8700,1.5250,5.3100,9.2546,0.0410,0.00,True,-1.0994,-1.7164,-1.8672,1.3377,1.5805,3.1944,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.71,0.4921,1.5670,-2.2215,-5.3498,1.5250,5.3099,9.5316,0.0410,0.00,True,-1.0994,-1.7164,-1.8672,1.3377,1.5805,3.1944,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.81,0.6840,1.5730,-1.9126,5.8700,1.5250,5.3100,8.8917,3.6373,0.00,True,-1.0289,-1.7255,-1.8719,1.3065,1.5556,3.1836,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.81,0.6840,1.5730,-1.9126,-5.3498,1.5250,5.3099,9.4114,3.6373,0.00,True,-1.0289,-1.7255,-1.8719,1.3065,1.5556,3.1836,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
3.92,0.7615,1.5757,-1.8063,5.8700,1.5250,5.3100,8.7602,1.3157,0.00,True,-0.9954,-1.7221,-1.8499,1.3650,1.5590,3.1616,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
3.92,0.7615,1.5757,-1.8063,-5.3498,1.5250,5.3099,9.3804,1.3157,0.00,True,-0.9954,-1.7221,-1.8499,1.3650,1.5590,3.1616,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.02,0.8384,1.5755,-1.7104,5.8700,1.5250,5.3100,8.6375,1.2290,0.00,True,-0.9650,-1.7260,-1.7860,1.4172,1.5661,3.1275,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.02,0.8384,1.5755,-1.7104,-5.3498,1.5250,5.3099,9.3585,1.2290,0.00,True,-0.9650,-1.7260,-1.7860,1.4172,1.5661,3.1275,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.12,0.9235,1.5716,-1.6142,5.8700,1.5250,5.3100,8.5097,1.2850,0.00,True,-0.9410,-1.7217,-1.6961,1.4719,1.5738,3.0797,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.12,0.9235,1.5716,-1.6142,-5.3498,1.5250,5.3099,9.3434,1.2850,0.00,True,-0.9410,-1.7217,-1.6961,1.4719,1.5738,3.0797,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.22,1.0105,1.5695,-1.5258,5.8700,1.5250,5.3100,8.3872,1.2411,0.00,True,-0.9271,-1.7141,-1.7241,1.5277,1.5836,3.0299,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.22,1.0105,1.5695,-1.5258,-5.3498,1.5250,5.3099,9.3372,1.2411,0.00,True,-0.9271,-1.7141,-1.7241,1.5277,1.5836,3.0299,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.32,1.1035,1.5722,-1.4384,5.8700,1.5250,5.3100,8.2621,1.2762,0.00,True,-0.9202,-1.7117,-1.7935,1.5870,1.5972,2.9801,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.32,1.1035,1.5722,-1.4384,-5.3498,1.5250,5.3099,9.3374,1.2762,0.00,True,-0.9202,-1.7117,-1.7935,1.5870,1.5972,2.9801,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.43,1.1706,1.5704,-1.3395,5.8700,1.5250,5.3100,8.1427,1.1950,0.00,True,-0.9600,-1.7129,-1.8150,1.5673,1.5917,3.0044,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.43,1.1706,1.5704,-1.3395,-5.3498,1.5250,5.3099,9.3130,1.1950,0.00,True,-0.9600,-1.7129,-1.8150,1.5673,1.5917,3.0044,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.53,1.2316,1.5698,-1.2335,5.8700,1.5250,5.3100,8.0209,1.2235,0.00,True,-0.9999,-1.7156,-1.8541,1.5201,1.5856,3.0528,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.53,1.2316,1.5698,-1.2335,-5.3498,1.5250,5.3099,9.2808,1.2235,0.00,True,-0.9999,-1.7156,-1.8541,1.5201,1.5856,3.0528,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
4.63,1.2970,1.5731,-1.1246,5.8700,1.5250,5.3100,7.8942,1.2707,0.00,True,-1.0265,-1.7112,-1.8661,1.4665,1.5786,3.1014,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,4.3700,0.0250,3.8100,7.3700,3.0250,6.8100
4.63,1.2970,1.5731,-1.1246,-5.3498,1.5250,5.3099,9.2512,1.2707,0.00,True,-1.0265,-1.7112,-1.8661,1.4665,1.5786,3.1014,-0.5000,-0.5000,-0.5000,0.5000,0.5000,0.5000,-6.8498,0.0250,3.8098,-3.8499,3.0250,6.8099
